ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1576041290332227537!,lush-piquant-bumblebee,0.000000,-1.396907,-0.697973,0.000000,-0.697973,0.000000,0.000000,0.000000,0.000000,0.039933,0.061278
1576041290332227537!,lush-piquant-bumblebee,0.010000,-1.392604,-0.695305,0.000000,-0.695305,0.860623,0.533631,0.000000,0.533631,0.034768,0.054583
1576041290332227537!,lush-piquant-bumblebee,0.020000,-1.380244,-0.687641,0.000000,-0.687641,1.609925,0.998237,0.000000,0.998237,0.030144,0.048589
1576041290332227537!,lush-piquant-bumblebee,0.030000,-1.360872,-0.675630,0.000000,-0.675630,2.259582,1.401058,0.000000,1.401058,0.026008,0.043229
1576041290332227537!,lush-piquant-bumblebee,0.040000,-1.335429,-0.659854,0.000000,-0.659854,2.820108,1.748613,0.000000,1.748613,0.022312,0.038437
1576041290332227537!,lush-piquant-bumblebee,0.050000,-1.304754,-0.640833,0.000000,-0.640833,3.300971,2.046773,0.000000,2.046773,0.019011,0.034159
1576041290332227537!,lush-piquant-bumblebee,0.060000,-1.269600,-0.619037,0.000000,-0.619037,3.710695,2.300824,0.000000,2.300824,0.016066,0.030341
1576041290332227537!,lush-piquant-bumblebee,0.070000,-1.230643,-0.594881,0.000000,-0.594881,4.056953,2.515522,0.000000,2.515522,0.013442,0.026940
1576041290332227537!,lush-piquant-bumblebee,0.080000,-1.188485,-0.568741,0.000000,-0.568741,4.346651,2.695150,0.000000,2.695150,0.011106,0.023912
1576041290332227537!,lush-piquant-bumblebee,0.090000,-1.143666,-0.540951,0.000000,-0.540951,4.586004,2.843561,0.000000,2.843561,0.009029,0.021220
1576041290332227537!,lush-piquant-bumblebee,0.100000,-1.096669,-0.511810,0.000000,-0.511810,4.780602,2.964222,0.000000,2.964222,0.007186,0.018831
1576041290332227537!,lush-piquant-bumblebee,0.110000,-1.047922,-0.481584,0.000000,-0.481584,4.935475,3.060251,0.000000,3.060251,0.005553,0.016713
1576041290332227537!,lush-piquant-bumblebee,0.120000,-0.997810,-0.450512,0.000000,-0.450512,5.055145,3.134453,0.000000,3.134453,0.004108,0.014841
1576041290332227537!,lush-piquant-bumblebee,0.130000,-0.946679,-0.418809,0.000000,-0.418809,5.143678,3.189348,0.000000,3.189348,0.002833,0.013188
1576041290332227537!,lush-piquant-bumblebee,0.140000,-0.894830,-0.386660,0.000000,-0.386660,5.204731,3.227204,0.000000,3.227204,0.001710,0.011732
1576041290332227537!,lush-piquant-bumblebee,0.150000,-0.842526,-0.354228,0.000000,-0.354228,5.241587,3.250056,0.000000,3.250056,0.000724,0.010454
