ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
679388412858392761!,great-mauve-beetle,0.000000,-2.093386,0.544944,-1.308520,-0.733331,0.000000,0.000000,0.000000,0.000000,0.140343,1.000202,-0.604361
679388412858392761!,great-mauve-beetle,0.010000,-2.080695,0.559996,-1.311592,-0.727824,2.544430,2.995553,-0.615177,1.108594,-0.005399,0.189007,-0.019763
679388412858392761!,great-mauve-beetle,0.020000,-2.049436,0.591599,-1.317237,-0.717555,3.709162,3.309773,-0.515767,0.946809,-0.032214,0.026677,0.090273
679388412858392761!,great-mauve-beetle,0.030000,-2.008206,0.623498,-1.321329,-0.709994,4.532941,3.061142,-0.305637,0.568803,-0.034111,-0.000654,0.101053
679388412858392761!,great-mauve-beetle,0.040000,-1.959374,0.652320,-1.323374,-0.706173,5.232275,2.696007,-0.105217,0.197178,-0.031172,-0.001653,0.092544
679388412858392761!,great-mauve-beetle,0.050000,-1.903954,0.677356,-1.323567,-0.705811,5.852369,2.303722,0.066224,-0.124186,-0.027319,0.002058,0.080444
679388412858392761!,great-mauve-beetle,0.060000,-1.842690,0.698428,-1.322198,-0.708373,6.400996,1.903760,0.207688,-0.387656,-0.023275,0.006237,0.067688
679388412858392761!,great-mauve-beetle,0.070000,-1.776285,0.715487,-1.319554,-0.713287,6.877054,1.502757,0.320612,-0.593119,-0.019151,0.010117,0.054750
679388412858392761!,great-mauve-beetle,0.080000,-1.705469,0.728544,-1.315910,-0.719987,7.277498,1.105640,0.406142,-0.742299,-0.014963,0.013628,0.041696
679388412858392761!,great-mauve-beetle,0.090000,-1.630996,0.737663,-1.311536,-0.727924,7.599581,0.717508,0.464918,-0.837666,-0.010737,0.016827,0.028588
679388412858392761!,great-mauve-beetle,0.100000,-1.553653,0.742970,-1.306704,-0.736563,7.841924,0.343600,0.497329,-0.882289,-0.006519,0.019775,0.015551
679388412858392761!,great-mauve-beetle,0.110000,-1.474291,0.744660,-1.301696,-0.745377,8.005071,-0.011072,0.503878,-0.879953,-0.002374,0.022519,0.002766
679388412858392761!,great-mauve-beetle,0.120000,-1.393746,0.742957,-1.296776,-0.753905,8.091285,-0.342081,0.485335,-0.834813,0.001632,0.025130,-0.009580
679388412858392761!,great-mauve-beetle,0.130000,-1.312760,0.738078,-1.292165,-0.761781,8.104451,-0.645809,0.442751,-0.751012,0.005433,0.027673,-0.021309
679388412858392761!,great-mauve-beetle,0.140000,-1.231991,0.730293,-1.288086,-0.768658,8.050521,-0.919845,0.377560,-0.632700,0.008968,0.030148,-0.032235
679388412858392761!,great-mauve-beetle,0.150000,-1.152057,0.719904,-1.284754,-0.774215,7.936761,-1.163065,0.291720,-0.484089,0.012189,0.032541,-0.042217
679388412858392761!,great-mauve-beetle,0.160000,-1.073514,0.707223,-1.282364,-0.778166,7.771120,-1.375512,0.187662,-0.309254,0.015067,0.034837,-0.051167
679388412858392761!,great-mauve-beetle,0.170000,-0.996839,0.692555,-1.281087,-0.780266,7.561724,-1.558188,0.068197,-0.111970,0.017591,0.037013,-0.059047
679388412858392761!,great-mauve-beetle,0.180000,-0.922435,0.676194,-1.281065,-0.780303,7.316448,-1.712785,-0.063581,0.104384,0.019767,0.039044,-0.065869
679388412858392761!,great-mauve-beetle,0.190000,-0.850627,0.658416,-1.282406,-0.778096,7.042612,-1.841406,-0.204388,0.336859,0.021611,0.040900,-0.071675
679388412858392761!,great-mauve-beetle,0.200000,-0.781674,0.639473,-1.285188,-0.773493,6.746742,-1.946300,-0.350843,0.582939,0.023148,0.042552,-0.076536
679388412858392761!,great-mauve-beetle,0.210000,-0.715771,0.619598,-1.289452,-0.766363,6.434455,-2.029630,-0.499542,0.840509,0.024409,0.043973,-0.080537
679388412858392761!,great-mauve-beetle,0.220000,-0.653060,0.599002,-1.295207,-0.756596,6.110502,-2.093295,-0.647116,1.107790,0.025426,0.045139,-0.083767
679388412858392761!,great-mauve-beetle,0.230000,-0.593640,0.577878,-1.302428,-0.744098,5.778853,-2.138824,-0.790284,1.383268,0.026230,0.046030,-0.086313
679388412858392761!,great-mauve-beetle,0.240000,-0.537574,0.556406,-1.311056,-0.728789,5.442826,-2.167324,-0.925884,1.665621,0.026849,0.046634,-0.088259
679388412858392761!,great-mauve-beetle,0.250000,-0.484893,0.534760,-1.321003,-0.710599,5.105244,-2.179484,-1.050910,1.953639,0.027309,0.046947,-0.089680
679388412858392761!,great-mauve-beetle,0.260000,-0.435601,0.513106,-1.332151,-0.689474,4.768593,-2.175620,-1.162537,2.246166,0.027633,0.046970,-0.090643
679388412858392761!,great-mauve-beetle,0.270000,-0.389680,0.491610,-1.344353,-0.665369,4.435162,-2.155750,-1.258149,2.542044,0.027840,0.046717,-0.091208
679388412858392761!,great-mauve-beetle,0.280000,-0.347088,0.470441,-1.357438,-0.638249,4.107161,-2.119700,-1.335366,2.840080,0.027947,0.046209,-0.091428
679388412858392761!,great-mauve-beetle,0.290000,-0.307761,0.449769,-1.371212,-0.608093,3.786807,-2.067211,-1.392067,3.139022,0.027969,0.045474,-0.091353
679388412858392761!,great-mauve-beetle,0.300000,-0.271612,0.429767,-1.385459,-0.574894,3.476376,-1.998059,-1.426408,3.437553,0.027919,0.044552,-0.091030
679388412858392761!,great-mauve-beetle,0.310000,-0.238496,0.410531,-1.399917,-0.538732,3.177894,-1.912056,-1.437109,3.734386,0.027807,0.043481,-0.090497
679388412858392761!,great-mauve-beetle,0.320000,-0.208270,0.392199,-1.414334,-0.499658,2.893604,-1.809329,-1.423061,4.028122,0.027644,0.042308,-0.089794
679388412858392761!,great-mauve-beetle,0.330000,-0.180783,0.374937,-1.428461,-0.457710,2.625882,-1.690343,-1.383352,4.317290,0.027441,0.041079,-0.088960
679388412858392761!,great-mauve-beetle,0.340000,-0.155860,0.358903,-1.442041,-0.412937,2.377067,-1.555909,-1.317355,4.600414,0.027207,0.039844,-0.088034
679388412858392761!,great-mauve-beetle,0.350000,-0.133302,0.344250,-1.454812,-0.365405,2.149405,-1.407207,-1.224711,4.876031,0.026951,0.038650,-0.087050
679388412858392761!,great-mauve-beetle,0.360000,-0.112890,0.331114,-1.466511,-0.315192,1.944983,-1.245796,-1.105304,5.142711,0.026681,0.037541,-0.086041
679388412858392761!,great-mauve-beetle,0.370000,-0.094386,0.319617,-1.476872,-0.262390,1.765665,-1.073590,-0.959232,5.399066,0.026403,0.036555,-0.085034
679388412858392761!,great-mauve-beetle,0.380000,-0.077533,0.309857,-1.485634,-0.207106,1.613038,-0.892827,-0.786774,5.643756,0.026124,0.035720,-0.084050
679388412858392761!,great-mauve-beetle,0.390000,-0.062059,0.301913,-1.492535,-0.149459,1.488367,-0.706020,-0.588357,5.875472,0.025847,0.035059,-0.083106
679388412858392761!,great-mauve-beetle,0.400000,-0.047683,0.295835,-1.497323,-0.089581,1.392565,-0.515891,-0.364525,6.092927,0.025574,0.034580,-0.082207
679388412858392761!,great-mauve-beetle,0.410000,-0.034116,0.291646,-1.499746,-0.027618,1.326172,-0.325315,-0.115918,6.294822,0.025304,0.034282,-0.081350
679388412858392761!,great-mauve-beetle,0.420000,-0.021063,0.289341,-1.499561,0.036273,1.289352,-0.137252,0.156741,6.479811,0.025033,0.034150,-0.080525
679388412858392761!,great-mauve-beetle,0.430000,-0.008231,0.288883,-1.496534,0.101918,1.281899,0.045312,0.452642,6.646467,0.024757,0.034160,-0.079709
679388412858392761!,great-mauve-beetle,0.440000,0.004671,0.290210,-1.490434,0.169131,1.303250,0.219375,0.770879,6.793220,0.024466,0.034273,-0.078870
679388412858392761!,great-mauve-beetle,0.450000,0.017927,0.293224,-1.481045,0.237706,1.352478,0.382139,1.110394,6.918387,0.024149,0.034443,-0.077965
679388412858392761!,great-mauve-beetle,0.460000,0.031810,0.297805,-1.468159,0.307423,1.428343,0.530791,1.469954,7.020055,0.023793,0.034611,-0.076943
679388412858392761!,great-mauve-beetle,0.470000,0.046581,0.303802,-1.451580,0.378040,1.529276,0.662717,1.848067,7.096127,0.023381,0.034709,-0.075743
679388412858392761!,great-mauve-beetle,0.480000,0.062484,0.311042,-1.431131,0.449292,1.653407,0.775563,2.242904,7.144333,0.022895,0.034664,-0.074297
679388412858392761!,great-mauve-beetle,0.490000,0.079743,0.319326,-1.406653,0.520892,1.798554,0.867140,2.652214,7.162224,0.022315,0.034394,-0.072529
679388412858392761!,great-mauve-beetle,0.500000,0.098558,0.328435,-1.378011,0.592526,1.962236,0.935562,3.073223,7.147257,0.021619,0.033814,-0.070360
679388412858392761!,great-mauve-beetle,0.510000,0.119107,0.338135,-1.345102,0.663854,2.141669,0.979272,3.502552,7.096877,0.020785,0.032835,-0.067708
679388412858392761!,great-mauve-beetle,0.520000,0.141535,0.348175,-1.307860,0.734508,2.333767,0.997101,3.936131,7.008645,0.019792,0.031367,-0.064490
679388412858392761!,great-mauve-beetle,0.530000,0.165957,0.358296,-1.266265,0.804097,2.535156,0.988336,4.369146,6.880386,0.018617,0.029322,-0.060627
