ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1071057660392195886!,rebel-wine-beetle,0.000000,1.156254,-1.623737,1.804541,-0.862341,0.000000,0.000000,0.000000,0.000000,0.186030,0.102029,-0.092033,-0.145631
1071057660392195886!,rebel-wine-beetle,0.010000,1.153380,-1.619489,1.805147,-0.861071,-0.572117,0.848055,0.120574,0.252772,0.168187,0.087075,-0.089870,-0.131738
1071057660392195886!,rebel-wine-beetle,0.020000,1.145256,-1.607146,1.806920,-0.857345,-1.048052,1.620167,0.232543,0.490102,0.153418,0.076758,-0.085422,-0.120209
1071057660392195886!,rebel-wine-beetle,0.030000,1.132758,-1.587402,1.809731,-0.851395,-1.444038,2.327051,0.327982,0.697162,0.140753,0.069991,-0.078924,-0.110291
1071057660392195886!,rebel-wine-beetle,0.040000,1.116616,-1.560871,1.813388,-0.843578,-1.772893,2.974024,0.401103,0.862225,0.129385,0.065645,-0.070865,-0.101365
1071057660392195886!,rebel-wine-beetle,0.050000,1.097457,-1.528133,1.817649,-0.834358,-2.043067,3.563311,0.448443,0.976933,0.118719,0.062838,-0.061665,-0.092971
1071057660392195886!,rebel-wine-beetle,0.060000,1.075838,-1.489763,1.822245,-0.824272,-2.259483,4.095101,0.468410,1.035530,0.108359,0.060959,-0.051637,-0.084805
1071057660392195886!,rebel-wine-beetle,0.070000,1.052281,-1.446345,1.826896,-0.813912,-2.424596,4.568343,0.460787,1.034277,0.098080,0.059618,-0.041011,-0.076696
1071057660392195886!,rebel-wine-beetle,0.080000,1.027286,-1.398483,1.831322,-0.803903,-2.539362,4.981304,0.426241,0.970993,0.087800,0.058588,-0.029984,-0.068582
1071057660392195886!,rebel-wine-beetle,0.090000,1.001420,-1.346853,1.835267,-0.794856,-2.604145,5.332199,0.366112,0.845326,0.077550,0.057752,-0.018742,-0.060488
1071057660392195886!,rebel-wine-beetle,0.100000,0.975208,-1.292082,1.838493,-0.787365,-2.618927,5.619238,0.281734,0.657846,0.067441,0.057065,-0.007478,-0.052504
1071057660392195886!,rebel-wine-beetle,0.110000,0.949125,-1.234782,1.840765,-0.782038,-2.583564,5.841121,0.174182,0.409990,0.057629,0.056524,0.003617,-0.044753
1071057660392195886!,rebel-wine-beetle,0.120000,0.923658,-1.175593,1.841855,-0.779468,-2.498054,5.997264,0.044202,0.104448,0.048283,0.056145,0.014360,-0.037368
1071057660392195886!,rebel-wine-beetle,0.130000,0.899302,-1.115165,1.841538,-0.780216,-2.362685,6.087705,-0.107994,-0.254897,0.039561,0.055935,0.024573,-0.030474
1071057660392195886!,rebel-wine-beetle,0.140000,0.876544,-1.054154,1.839587,-0.784805,-2.177837,6.112999,-0.282754,-0.662777,0.031581,0.055888,0.034103,-0.024164
1071057660392195886!,rebel-wine-beetle,0.150000,0.855875,-0.993210,1.835770,-0.793694,-1.944355,6.073762,-0.481110,-1.112779,0.024413,0.055948,0.042795,-0.018495
1071057660392195886!,rebel-wine-beetle,0.160000,0.837772,-0.932979,1.829840,-0.807271,-1.663471,5.970426,-0.704572,-1.597050,0.018068,0.056010,0.050502,-0.013476
1071057660392195886!,rebel-wine-beetle,0.170000,0.822700,-0.874109,1.821534,-0.825841,-1.337079,5.802916,-0.954882,-2.106156,0.012494,0.055909,0.057070,-0.009070
1071057660392195886!,rebel-wine-beetle,0.180000,0.811096,-0.817248,1.810572,-0.849605,-0.968160,5.570457,-1.233607,-2.628907,0.007590,0.055409,0.062320,-0.005199
1071057660392195886!,rebel-wine-beetle,0.190000,0.803362,-0.763059,1.796660,-0.878643,-0.561321,5.271635,-1.541544,-3.152168,0.003206,0.054204,0.066036,-0.001750
1071057660392195886!,rebel-wine-beetle,0.200000,0.799843,-0.712222,1.779501,-0.912893,-0.123443,4.904768,-1.877986,-3.660754,-0.000836,0.051926,0.067955,0.001413
1071057660392195886!,rebel-wine-beetle,0.210000,0.800798,-0.665434,1.758818,-0.952134,0.335674,4.468674,-2.239835,-4.137508,-0.004728,0.048151,0.067766,0.004437
1071057660392195886!,rebel-wine-beetle,0.220000,0.806368,-0.623401,1.734375,-0.995964,0.802820,3.963875,-2.620696,-4.563691,-0.008665,0.042434,0.065126,0.007467
1071057660392195886!,rebel-wine-beetle,0.230000,0.816538,-0.586818,1.706019,-1.043790,1.261256,3.394190,-3.010052,-4.919769,-0.012819,0.034347,0.059693,0.010635
1071057660392195886!,rebel-wine-beetle,0.240000,0.831096,-0.556331,1.673724,-1.094828,1.691203,2.768566,-3.392755,-5.186690,-0.017330,0.023546,0.051187,0.014046
1071057660392195886!,rebel-wine-beetle,0.250000,0.849586,-0.532495,1.637637,-1.148104,2.071130,2.102920,-3.749080,-5.347626,-0.022283,0.009855,0.039487,0.017764
1071057660392195886!,rebel-wine-beetle,0.260000,0.871480,-0.515432,1.598316,-1.202243,2.379409,1.418029,-4.056681,-5.393134,-0.027613,-0.006710,0.024536,0.021738
1071057660392195886!,rebel-wine-beetle,0.270000,0.895971,-0.505129,1.556442,-1.255981,2.598457,0.742476,-4.291493,-5.318125,-0.033233,-0.025809,0.006665,0.025906
1071057660392195886!,rebel-wine-beetle,0.280000,0.922100,-0.501279,1.512915,-1.308086,2.716792,0.109523,-4.430714,-5.124503,-0.038998,-0.046761,-0.013421,0.030161
1071057660392195886!,rebel-wine-beetle,0.290000,0.948977,-0.503197,1.468723,-1.357518,2.731013,-0.448800,-4.456333,-4.821387,-0.044726,-0.068655,-0.034766,0.034374
1071057660392195886!,rebel-wine-beetle,0.300000,0.975577,-0.510039,1.424973,-1.403372,2.645985,-0.900801,-4.356264,-4.423317,-0.050231,-0.090252,-0.055995,0.038414
1071057660392195886!,rebel-wine-beetle,0.310000,1.000957,-0.520679,1.382871,-1.444876,2.473988,-1.222558,-4.127824,-3.950683,-0.055296,-0.110195,-0.075621,0.042131
1071057660392195886!,rebel-wine-beetle,0.320000,1.024320,-0.533791,1.343624,-1.481444,2.232557,-1.401715,-3.778693,-3.427158,-0.059702,-0.127217,-0.092274,0.045369
1071057660392195886!,rebel-wine-beetle,0.330000,1.045060,-0.547980,1.308333,-1.512702,1.941426,-1.439176,-3.326011,-2.876660,-0.063254,-0.140341,-0.104926,0.047987
1071057660392195886!,rebel-wine-beetle,0.340000,1.062772,-0.561911,1.277900,-1.538497,1.619472,-1.348400,-2.793811,-2.320584,-0.065802,-0.149029,-0.113066,0.049876
1071057660392195886!,rebel-wine-beetle,0.350000,1.077217,-0.574418,1.252994,-1.558848,1.282534,-1.152447,-2.209484,-1.775972,-0.067249,-0.153235,-0.116750,0.050959
