ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
807982965194838718!,lush-proficient-bumblebee,0.000000,0.955959,-1.010319,0.000000,-1.010319,0.000000,0.000000,0.000000,0.000000,0.055504,-0.005393,-0.073662,-0.043970
807982965194838718!,lush-proficient-bumblebee,0.010000,0.952529,-1.005455,0.000000,-1.005455,-0.685938,0.972935,0.000000,0.972935,0.048456,-0.005108,-0.064825,-0.038393
807982965194838718!,lush-proficient-bumblebee,0.020000,0.942678,-0.991481,0.000000,-0.991481,-1.283150,1.820023,0.000000,1.820023,0.042148,-0.004854,-0.056915,-0.033400
807982965194838718!,lush-proficient-bumblebee,0.030000,0.927238,-0.969582,0.000000,-0.969582,-1.800943,2.554461,0.000000,2.554461,0.036505,-0.004626,-0.049839,-0.028935
807982965194838718!,lush-proficient-bumblebee,0.040000,0.906959,-0.940818,0.000000,-0.940818,-2.247696,3.188137,0.000000,3.188137,0.031462,-0.004423,-0.043515,-0.024944
807982965194838718!,lush-proficient-bumblebee,0.050000,0.882510,-0.906140,0.000000,-0.906140,-2.630956,3.731754,0.000000,3.731754,0.026958,-0.004241,-0.037868,-0.021379
807982965194838718!,lush-proficient-bumblebee,0.060000,0.854492,-0.866399,0.000000,-0.866399,-2.957516,4.194948,0.000000,4.194948,0.022940,-0.004079,-0.032830,-0.018200
807982965194838718!,lush-proficient-bumblebee,0.070000,0.823448,-0.822366,0.000000,-0.822366,-3.233492,4.586393,0.000000,4.586393,0.019359,-0.003934,-0.028340,-0.015366
807982965194838718!,lush-proficient-bumblebee,0.080000,0.789870,-0.774739,0.000000,-0.774739,-3.464391,4.913900,0.000000,4.913900,0.016173,-0.003806,-0.024345,-0.012844
807982965194838718!,lush-proficient-bumblebee,0.090000,0.754186,-0.724125,0.000000,-0.724125,-3.655170,5.184502,0.000000,5.184502,0.013340,-0.003692,-0.020793,-0.010603
807982965194838718!,lush-proficient-bumblebee,0.100000,0.716777,-0.671064,0.000000,-0.671064,-3.810289,5.404523,0.000000,5.404523,0.010826,-0.003590,-0.017641,-0.008613
807982965194838718!,lush-proficient-bumblebee,0.110000,0.677981,-0.616036,0.000000,-0.616036,-3.933759,5.579654,0.000000,5.579654,0.008599,-0.003500,-0.014847,-0.006850
807982965194838718!,lush-proficient-bumblebee,0.120000,0.638099,-0.559467,0.000000,-0.559467,-4.029186,5.715007,0.000000,5.715007,0.006628,-0.003421,-0.012377,-0.005291
807982965194838718!,lush-proficient-bumblebee,0.130000,0.597397,-0.501735,0.000000,-0.501735,-4.099808,5.815178,0.000000,5.815178,0.004889,-0.003351,-0.010196,-0.003915
807982965194838718!,lush-proficient-bumblebee,0.140000,0.556110,-0.443173,0.000000,-0.443173,-4.148536,5.884293,0.000000,5.884293,0.003358,-0.003289,-0.008276,-0.002703
807982965194838718!,lush-proficient-bumblebee,0.150000,0.514447,-0.384078,0.000000,-0.384078,-4.177982,5.926060,0.000000,5.926060,0.002012,-0.003235,-0.006589,-0.001638
807982965194838718!,lush-proficient-bumblebee,0.160000,0.472589,-0.324707,0.000000,-0.324707,-4.190491,5.943802,0.000000,5.943802,0.000834,-0.003187,-0.005111,-0.000706
807982965194838718!,lush-proficient-bumblebee,0.170000,0.430699,-0.265290,0.000000,-0.265290,-4.188164,5.940502,0.000000,5.940502,-0.000195,-0.003146,-0.003822,0.000108
807982965194838718!,lush-proficient-bumblebee,0.180000,0.388917,-0.206026,0.000000,-0.206026,-4.172889,5.918835,0.000000,5.918835,-0.001089,-0.003109,-0.002700,0.000816
807982965194838718!,lush-proficient-bumblebee,0.190000,0.347366,-0.147091,0.000000,-0.147091,-4.146352,5.881196,0.000000,5.881196,-0.001864,-0.003078,-0.001729,0.001429
807982965194838718!,lush-proficient-bumblebee,0.200000,0.306154,-0.088634,0.000000,-0.088634,-4.110067,5.829728,0.000000,5.829728,-0.002531,-0.003051,-0.000893,0.001957
807982965194838718!,lush-proficient-bumblebee,0.210000,0.265372,-0.030789,0.000000,-0.030789,-4.065384,5.766351,0.000000,5.766351,-0.003101,-0.003028,-0.000177,0.002409
807982965194838718!,lush-proficient-bumblebee,0.220000,0.225100,0.026333,0.000000,0.026333,-4.013515,5.692779,0.000000,5.692779,-0.003587,-0.003009,0.000431,0.002793
807982965194838718!,lush-proficient-bumblebee,0.230000,0.185400,0.082644,0.000000,0.082644,-3.955537,5.610544,0.000000,5.610544,-0.003995,-0.002992,0.000944,0.003116
807982965194838718!,lush-proficient-bumblebee,0.240000,0.146319,0.138076,0.000000,0.138076,-3.892413,5.521008,0.000000,5.521008,-0.004336,-0.002978,0.001372,0.003386
807982965194838718!,lush-proficient-bumblebee,0.250000,0.107903,0.192565,0.000000,0.192565,-3.824996,5.425383,0.000000,5.425383,-0.004617,-0.002967,0.001724,0.003608
807982965194838718!,lush-proficient-bumblebee,0.260000,0.070189,0.246059,0.000000,0.246059,-3.754044,5.324745,0.000000,5.324745,-0.004844,-0.002958,0.002009,0.003788
807982965194838718!,lush-proficient-bumblebee,0.270000,0.033206,0.298516,0.000000,0.298516,-3.680232,5.220049,0.000000,5.220049,-0.005024,-0.002951,0.002234,0.003930
807982965194838718!,lush-proficient-bumblebee,0.280000,-0.003022,0.349900,0.000000,0.349900,-3.604155,5.112142,0.000000,5.112142,-0.005162,-0.002945,0.002407,0.004040
807982965194838718!,lush-proficient-bumblebee,0.290000,-0.038475,0.400187,0.000000,0.400187,-3.526342,5.001772,0.000000,5.001772,-0.005263,-0.002941,0.002533,0.004119
807982965194838718!,lush-proficient-bumblebee,0.300000,-0.073140,0.449357,0.000000,0.449357,-3.447260,4.889602,0.000000,4.889602,-0.005331,-0.002938,0.002619,0.004173
