ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
309037645175052502!,great-impartial-bumblebee,0.000000,1.418440,-2.501371,0.000000,-2.501371,0.000000,0.000000,0.000000,0.000000,-0.055567,-0.073128,0.178239
309037645175052502!,great-impartial-bumblebee,0.010000,1.413150,-2.496130,0.000000,-2.496130,-1.058129,1.048248,0.000000,1.048248,-0.048828,-0.064885,0.156741
309037645175052502!,great-impartial-bumblebee,0.020000,1.397953,-2.481075,0.000000,-2.481075,-1.979390,1.960906,0.000000,1.960906,-0.042796,-0.057505,0.137498
309037645175052502!,great-impartial-bumblebee,0.030000,1.374136,-2.457481,0.000000,-2.457481,-2.778139,2.752195,0.000000,2.752195,-0.037400,-0.050905,0.120285
309037645175052502!,great-impartial-bumblebee,0.040000,1.342893,-2.426529,0.000000,-2.426529,-3.467301,3.434922,0.000000,3.434922,-0.032578,-0.045006,0.104903
309037645175052502!,great-impartial-bumblebee,0.050000,1.305263,-2.389250,0.000000,-2.389250,-4.058531,4.020631,0.000000,4.020631,-0.028273,-0.039740,0.091168
309037645175052502!,great-impartial-bumblebee,0.060000,1.262157,-2.346547,0.000000,-2.346547,-4.562322,4.519717,0.000000,4.519717,-0.024432,-0.035042,0.078917
309037645175052502!,great-impartial-bumblebee,0.070000,1.214395,-2.299232,0.000000,-2.299232,-4.988113,4.941531,0.000000,4.941531,-0.021010,-0.030855,0.067999
309037645175052502!,great-impartial-bumblebee,0.080000,1.162715,-2.248034,0.000000,-2.248034,-5.344398,5.294489,0.000000,5.294489,-0.017964,-0.027129,0.058282
309037645175052502!,great-impartial-bumblebee,0.090000,1.107773,-2.193605,0.000000,-2.193605,-5.638818,5.586161,0.000000,5.586161,-0.015257,-0.023817,0.049645
309037645175052502!,great-impartial-bumblebee,0.100000,1.050156,-2.136525,0.000000,-2.136525,-5.878248,5.823354,0.000000,5.823354,-0.012853,-0.020877,0.041978
309037645175052502!,great-impartial-bumblebee,0.110000,0.990383,-2.077312,0.000000,-2.077312,-6.068865,6.012191,0.000000,6.012191,-0.010723,-0.018271,0.035183
309037645175052502!,great-impartial-bumblebee,0.120000,0.928920,-2.016422,0.000000,-2.016422,-6.216226,6.158176,0.000000,6.158176,-0.008839,-0.015967,0.029173
309037645175052502!,great-impartial-bumblebee,0.130000,0.866176,-1.954264,0.000000,-1.954264,-6.325323,6.266254,0.000000,6.266254,-0.007176,-0.013932,0.023867
309037645175052502!,great-impartial-bumblebee,0.140000,0.802514,-1.891197,0.000000,-1.891197,-6.400639,6.340867,0.000000,6.340867,-0.005711,-0.012140,0.019193
309037645175052502!,great-impartial-bumblebee,0.150000,0.738256,-1.827539,0.000000,-1.827539,-6.446201,6.386004,0.000000,6.386004,-0.004424,-0.010565,0.015087
309037645175052502!,great-impartial-bumblebee,0.160000,0.673685,-1.763570,0.000000,-1.763570,-6.465622,6.405243,0.000000,6.405243,-0.003296,-0.009186,0.011490
309037645175052502!,great-impartial-bumblebee,0.170000,0.609049,-1.699538,0.000000,-1.699538,-6.462141,6.401795,0.000000,6.401795,-0.002312,-0.007982,0.008350
309037645175052502!,great-impartial-bumblebee,0.180000,0.544566,-1.635657,0.000000,-1.635657,-6.438666,6.378539,0.000000,6.378539,-0.001456,-0.006934,0.005618
309037645175052502!,great-impartial-bumblebee,0.190000,0.480426,-1.572117,0.000000,-1.572117,-6.397799,6.338053,0.000000,6.338053,-0.000714,-0.006027,0.003252
309037645175052502!,great-impartial-bumblebee,0.200000,0.416797,-1.509081,0.000000,-1.509081,-6.341870,6.282647,0.000000,6.282647,-0.000075,-0.005245,0.001214
309037645175052502!,great-impartial-bumblebee,0.210000,0.353820,-1.446692,0.000000,-1.446692,-6.272966,6.214386,0.000000,6.214386,0.000472,-0.004576,-0.000531
309037645175052502!,great-impartial-bumblebee,0.220000,0.291619,-1.385073,0.000000,-1.385073,-6.192951,6.135118,0.000000,6.135118,0.000937,-0.004007,-0.002015
309037645175052502!,great-impartial-bumblebee,0.230000,0.230301,-1.324327,0.000000,-1.324327,-6.103489,6.046492,0.000000,6.046492,0.001329,-0.003528,-0.003265
309037645175052502!,great-impartial-bumblebee,0.240000,0.169956,-1.264546,0.000000,-1.264546,-6.006068,5.949980,0.000000,5.949980,0.001656,-0.003128,-0.004307
309037645175052502!,great-impartial-bumblebee,0.250000,0.110659,-1.205802,0.000000,-1.205802,-5.902010,5.846895,0.000000,5.846895,0.001924,-0.002799,-0.005165
