ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
2098325969230472757!,great-mauve-beetle,0.000000,-1.898833,-0.618917,-0.602544,-1.373659,0.000000,0.000000,0.000000,0.000000,-0.065239,-0.081581,0.208456
2098325969230472757!,great-mauve-beetle,0.010000,-1.893932,-0.618605,-0.598784,-1.375303,0.977295,0.061285,0.750564,-0.326783,-0.058345,-0.070656,0.185992
2098325969230472757!,great-mauve-beetle,0.020000,-1.879826,-0.617734,-0.587934,-1.379976,1.842711,0.114071,1.418764,-0.604459,-0.052070,-0.058721,0.165168
2098325969230472757!,great-mauve-beetle,0.030000,-1.857519,-0.616312,-0.570749,-1.387172,2.614488,0.171916,2.014866,-0.829013,-0.046665,-0.048660,0.147275
2098325969230472757!,great-mauve-beetle,0.040000,-1.827875,-0.614286,-0.547889,-1.396359,3.304889,0.234874,2.550039,-1.000559,-0.041988,-0.040715,0.131934
2098325969230472757!,great-mauve-beetle,0.050000,-1.791664,-0.611618,-0.519915,-1.407014,3.921697,0.300305,3.032939,-1.120721,-0.037851,-0.034564,0.118531
2098325969230472757!,great-mauve-beetle,0.060000,-1.749598,-0.608299,-0.487316,-1.418634,4.469490,0.365612,3.469652,-1.191862,-0.034109,-0.029858,0.106567
2098325969230472757!,great-mauve-beetle,0.070000,-1.702357,-0.604343,-0.450532,-1.430741,4.950721,0.428761,3.864354,-1.216862,-0.030664,-0.026321,0.095705
2098325969230472757!,great-mauve-beetle,0.080000,-1.650605,-0.599786,-0.409969,-1.442888,5.366652,0.488311,4.219983,-1.199027,-0.027463,-0.023746,0.085747
2098325969230472757!,great-mauve-beetle,0.090000,-1.595000,-0.594675,-0.366007,-1.454661,5.718105,0.543358,4.538779,-1.142001,-0.024484,-0.021979,0.076600
2098325969230472757!,great-mauve-beetle,0.100000,-1.536194,-0.589069,-0.319008,-1.465686,6.006052,0.593459,4.822679,-1.049660,-0.021729,-0.020904,0.068244
2098325969230472757!,great-mauve-beetle,0.110000,-1.474827,-0.583025,-0.269313,-1.475625,6.232020,0.638573,5.073585,-0.925968,-0.019212,-0.020423,0.060706
2098325969230472757!,great-mauve-beetle,0.120000,-1.411524,-0.576604,-0.217247,-1.484185,6.398329,0.678986,5.293511,-0.774835,-0.016954,-0.020458,0.054032
2098325969230472757!,great-mauve-beetle,0.130000,-1.346881,-0.569862,-0.163111,-1.491105,6.508166,0.715237,5.484640,-0.599962,-0.014976,-0.020939,0.048270
2098325969230472757!,great-mauve-beetle,0.140000,-1.281456,-0.562845,-0.107185,-1.496166,6.565533,0.748039,5.649314,-0.404716,-0.013293,-0.021802,0.043454
2098325969230472757!,great-mauve-beetle,0.150000,-1.215765,-0.555594,-0.049723,-1.499176,6.575089,0.778200,5.789958,-0.192034,-0.011914,-0.022991,0.039598
2098325969230472757!,great-mauve-beetle,0.160000,-1.150263,-0.548121,0.009038,-1.499973,6.541944,0.806507,5.908988,0.035603,-0.010836,-0.024453,0.036685
2098325969230472757!,great-mauve-beetle,0.170000,-1.085351,-0.540440,0.068893,-1.498417,6.471377,0.833723,6.008709,0.276264,-0.010049,-0.026142,0.034675
2098325969230472757!,great-mauve-beetle,0.180000,-1.021360,-0.532525,0.129649,-1.494387,6.368641,0.860433,6.091221,0.528459,-0.009532,-0.028013,0.033500
2098325969230472757!,great-mauve-beetle,0.190000,-0.958571,-0.524362,0.191143,-1.487772,6.238730,0.887152,6.158325,0.791198,-0.009260,-0.030027,0.033077
2098325969230472757!,great-mauve-beetle,0.200000,-0.897221,-0.515944,0.253234,-1.478470,6.086266,0.914285,6.211442,1.063901,-0.009204,-0.032150,0.033312
2098325969230472757!,great-mauve-beetle,0.210000,-0.837505,-0.507262,0.315790,-1.466382,5.915397,0.942064,6.251568,1.346293,-0.009331,-0.034350,0.034103
2098325969230472757!,great-mauve-beetle,0.220000,-0.779581,-0.498304,0.378687,-1.451412,5.729753,0.970537,6.279251,1.638318,-0.009607,-0.036598,0.035346
2098325969230472757!,great-mauve-beetle,0.230000,-0.723575,-0.489062,0.441806,-1.433460,5.532435,0.999561,6.294584,1.940049,-0.010002,-0.038867,0.036942
2098325969230472757!,great-mauve-beetle,0.240000,-0.669586,-0.479529,0.505020,-1.412429,5.326044,1.028796,6.297223,2.251600,-0.010483,-0.041130,0.038794
2098325969230472757!,great-mauve-beetle,0.250000,-0.617687,-0.469702,0.568200,-1.388218,5.112738,1.057709,6.286423,2.573042,-0.011024,-0.043363,0.040816
2098325969230472757!,great-mauve-beetle,0.260000,-0.567931,-0.459572,0.631199,-1.360731,4.894288,1.085565,6.261106,2.904324,-0.011598,-0.045543,0.042929
2098325969230472757!,great-mauve-beetle,0.270000,-0.520358,-0.449150,0.693863,-1.329870,4.672183,1.111489,6.219868,3.245232,-0.012186,-0.047651,0.045064
2098325969230472757!,great-mauve-beetle,0.280000,-0.474996,-0.438457,0.756021,-1.295543,4.447707,1.134461,6.161064,3.595323,-0.012767,-0.049666,0.047165
2098325969230472757!,great-mauve-beetle,0.290000,-0.431861,-0.427524,0.817486,-1.257663,4.222020,1.153339,6.082868,3.953886,-0.013326,-0.051573,0.049180
2098325969230472757!,great-mauve-beetle,0.300000,-0.390961,-0.416395,0.878049,-1.216154,3.996245,1.166890,5.983350,4.319908,-0.013852,-0.053358,0.051073
2098325969230472757!,great-mauve-beetle,0.310000,-0.352289,-0.405128,0.937485,-1.170949,3.771537,1.173827,5.860539,4.692061,-0.014334,-0.055008,0.052811
2098325969230472757!,great-mauve-beetle,0.320000,-0.315830,-0.393792,0.995548,-1.122000,3.549143,1.172852,5.712499,5.068688,-0.014766,-0.056514,0.054374
2098325969230472757!,great-mauve-beetle,0.330000,-0.281555,-0.382472,1.051975,-1.069274,3.330459,1.162708,5.537396,5.447811,-0.015143,-0.057871,0.055748
2098325969230472757!,great-mauve-beetle,0.340000,-0.249420,-0.371265,1.106487,-1.012762,3.117068,1.142238,5.333559,5.827146,-0.015464,-0.059075,0.056924
2098325969230472757!,great-mauve-beetle,0.350000,-0.219364,-0.360279,1.158787,-0.952477,2.910766,1.110444,5.099542,6.204127,-0.015727,-0.060123,0.057902
2098325969230472757!,great-mauve-beetle,0.360000,-0.191310,-0.349631,1.208571,-0.888458,2.713569,1.066560,4.834178,6.575940,-0.015935,-0.061016,0.058686
2098325969230472757!,great-mauve-beetle,0.370000,-0.165158,-0.339447,1.255520,-0.820774,2.527716,1.010120,4.536616,6.939562,-0.016091,-0.061754,0.059286
2098325969230472757!,great-mauve-beetle,0.380000,-0.140783,-0.329854,1.299313,-0.749524,2.355636,0.941034,4.206363,7.291806,-0.016198,-0.062339,0.059712
2098325969230472757!,great-mauve-beetle,0.390000,-0.118040,-0.320980,1.339625,-0.674837,2.199913,0.859661,3.843303,7.629368,-0.016260,-0.062771,0.059979
2098325969230472757!,great-mauve-beetle,0.400000,-0.096752,-0.312947,1.376131,-0.596878,2.063223,0.766873,3.447716,7.948871,-0.016284,-0.063046,0.060101
2098325969230472757!,great-mauve-beetle,0.410000,-0.076718,-0.305865,1.408512,-0.515842,1.948249,0.664120,3.020283,8.246909,-0.016273,-0.063159,0.060089
2098325969230472757!,great-mauve-beetle,0.420000,-0.057711,-0.299827,1.436458,-0.431960,1.857585,0.553475,2.562089,8.520080,-0.016231,-0.063097,0.059954
2098325969230472757!,great-mauve-beetle,0.430000,-0.039478,-0.294904,1.459669,-0.345494,1.793610,0.437663,2.074625,8.765018,-0.016161,-0.062844,0.059700
2098325969230472757!,great-mauve-beetle,0.440000,-0.021741,-0.291135,1.477864,-0.256743,1.758354,0.320073,1.559780,8.978414,-0.016065,-0.062371,0.059326
2098325969230472757!,great-mauve-beetle,0.450000,-0.004208,-0.288523,1.490783,-0.166034,1.753339,0.204735,1.019855,9.157029,-0.015941,-0.061643,0.058821
2098325969230472757!,great-mauve-beetle,0.460000,0.013429,-0.287026,1.498187,-0.073731,1.779418,0.096260,0.457573,9.297709,-0.015785,-0.060614,0.058165
2098325969230472757!,great-mauve-beetle,0.470000,0.031482,-0.286555,1.499870,0.019776,1.836602,-0.000237,-0.123905,9.397388,-0.015590,-0.059225,0.057327
2098325969230472757!,great-mauve-beetle,0.480000,0.050258,-0.286966,1.495657,0.114060,1.923884,-0.079348,-0.720906,9.453135,-0.015347,-0.057408,0.056263
2098325969230472757!,great-mauve-beetle,0.490000,0.070049,-0.288060,1.485415,0.208671,2.039103,-0.135479,-1.329246,9.462156,-0.015040,-0.055085,0.054917
