ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
2213137377466291522!,lush-impartial-bumblebee,0.000000,0.955959,-1.010319,0.000000,-1.010319,0.000000,0.000000,0.000000,0.000000,-0.047613,-0.078811,0.155779
2213137377466291522!,lush-impartial-bumblebee,0.010000,0.952529,-1.005455,0.000000,-1.005455,-0.685938,0.972935,0.000000,0.972935,-0.041903,-0.069832,0.137186
2213137377466291522!,lush-impartial-bumblebee,0.020000,0.942678,-0.991481,0.000000,-0.991481,-1.283150,1.820023,0.000000,1.820023,-0.036792,-0.061795,0.120544
2213137377466291522!,lush-impartial-bumblebee,0.030000,0.927238,-0.969582,0.000000,-0.969582,-1.800943,2.554461,0.000000,2.554461,-0.032220,-0.054606,0.105657
2213137377466291522!,lush-impartial-bumblebee,0.040000,0.906959,-0.940818,0.000000,-0.940818,-2.247696,3.188137,0.000000,3.188137,-0.028133,-0.048181,0.092351
2213137377466291522!,lush-impartial-bumblebee,0.050000,0.882510,-0.906140,0.000000,-0.906140,-2.630956,3.731754,0.000000,3.731754,-0.024484,-0.042443,0.080470
2213137377466291522!,lush-impartial-bumblebee,0.060000,0.854492,-0.866399,0.000000,-0.866399,-2.957516,4.194948,0.000000,4.194948,-0.021229,-0.037324,0.069869
2213137377466291522!,lush-impartial-bumblebee,0.070000,0.823448,-0.822366,0.000000,-0.822366,-3.233492,4.586393,0.000000,4.586393,-0.018328,-0.032762,0.060423
2213137377466291522!,lush-impartial-bumblebee,0.080000,0.789870,-0.774739,0.000000,-0.774739,-3.464391,4.913900,0.000000,4.913900,-0.015746,-0.028702,0.052016
2213137377466291522!,lush-impartial-bumblebee,0.090000,0.754186,-0.724125,0.000000,-0.724125,-3.655170,5.184502,0.000000,5.184502,-0.013451,-0.025093,0.044543
2213137377466291522!,lush-impartial-bumblebee,0.100000,0.716777,-0.671064,0.000000,-0.671064,-3.810289,5.404523,0.000000,5.404523,-0.011414,-0.021891,0.037911
2213137377466291522!,lush-impartial-bumblebee,0.110000,0.677981,-0.616036,0.000000,-0.616036,-3.933759,5.579654,0.000000,5.579654,-0.009609,-0.019053,0.032034
2213137377466291522!,lush-impartial-bumblebee,0.120000,0.638099,-0.559467,0.000000,-0.559467,-4.029186,5.715007,0.000000,5.715007,-0.008013,-0.016542,0.026836
2213137377466291522!,lush-impartial-bumblebee,0.130000,0.597397,-0.501735,0.000000,-0.501735,-4.099808,5.815178,0.000000,5.815178,-0.006604,-0.014327,0.022248
2213137377466291522!,lush-impartial-bumblebee,0.140000,0.556110,-0.443173,0.000000,-0.443173,-4.148536,5.884293,0.000000,5.884293,-0.005363,-0.012375,0.018208
2213137377466291522!,lush-impartial-bumblebee,0.150000,0.514447,-0.384078,0.000000,-0.384078,-4.177982,5.926060,0.000000,5.926060,-0.004273,-0.010661,0.014658
2213137377466291522!,lush-impartial-bumblebee,0.160000,0.472589,-0.324707,0.000000,-0.324707,-4.190491,5.943802,0.000000,5.943802,-0.003318,-0.009160,0.011550
2213137377466291522!,lush-impartial-bumblebee,0.170000,0.430699,-0.265290,0.000000,-0.265290,-4.188164,5.940502,0.000000,5.940502,-0.002485,-0.007850,0.008836
2213137377466291522!,lush-impartial-bumblebee,0.180000,0.388917,-0.206026,0.000000,-0.206026,-4.172889,5.918835,0.000000,5.918835,-0.001760,-0.006710,0.006476
2213137377466291522!,lush-impartial-bumblebee,0.190000,0.347366,-0.147091,0.000000,-0.147091,-4.146352,5.881196,0.000000,5.881196,-0.001133,-0.005723,0.004433
2213137377466291522!,lush-impartial-bumblebee,0.200000,0.306154,-0.088634,0.000000,-0.088634,-4.110067,5.829728,0.000000,5.829728,-0.000592,-0.004874,0.002674
2213137377466291522!,lush-impartial-bumblebee,0.210000,0.265372,-0.030789,0.000000,-0.030789,-4.065384,5.766351,0.000000,5.766351,-0.000130,-0.004146,0.001167
2213137377466291522!,lush-impartial-bumblebee,0.220000,0.225100,0.026333,0.000000,0.026333,-4.013515,5.692779,0.000000,5.692779,0.000263,-0.003528,-0.000113
2213137377466291522!,lush-impartial-bumblebee,0.230000,0.185400,0.082644,0.000000,0.082644,-3.955537,5.610544,0.000000,5.610544,0.000595,-0.003007,-0.001191
2213137377466291522!,lush-impartial-bumblebee,0.240000,0.146319,0.138076,0.000000,0.138076,-3.892413,5.521008,0.000000,5.521008,0.000871,-0.002573,-0.002091
2213137377466291522!,lush-impartial-bumblebee,0.250000,0.107903,0.192565,0.000000,0.192565,-3.824996,5.425383,0.000000,5.425383,0.001098,-0.002215,-0.002831
2213137377466291522!,lush-impartial-bumblebee,0.260000,0.070189,0.246059,0.000000,0.246059,-3.754044,5.324745,0.000000,5.324745,0.001283,-0.001926,-0.003431
2213137377466291522!,lush-impartial-bumblebee,0.270000,0.033206,0.298516,0.000000,0.298516,-3.680232,5.220049,0.000000,5.220049,0.001428,-0.001697,-0.003905
2213137377466291522!,lush-impartial-bumblebee,0.280000,-0.003022,0.349900,0.000000,0.349900,-3.604155,5.112142,0.000000,5.112142,0.001540,-0.001521,-0.004269
2213137377466291522!,lush-impartial-bumblebee,0.290000,-0.038475,0.400187,0.000000,0.400187,-3.526342,5.001772,0.000000,5.001772,0.001622,-0.001393,-0.004535
2213137377466291522!,lush-impartial-bumblebee,0.300000,-0.073140,0.449357,0.000000,0.449357,-3.447260,4.889602,0.000000,4.889602,0.001677,-0.001306,-0.004715
2213137377466291522!,lush-impartial-bumblebee,0.310000,-0.107009,0.497396,0.000000,0.497396,-3.367320,4.776214,0.000000,4.776214,0.001709,-0.001255,-0.004819
2213137377466291522!,lush-impartial-bumblebee,0.320000,-0.140074,0.544296,0.000000,0.544296,-3.286883,4.662123,0.000000,4.662123,0.001720,-0.001237,-0.004857
2213137377466291522!,lush-impartial-bumblebee,0.330000,-0.172334,0.590054,0.000000,0.590054,-3.206268,4.547778,0.000000,4.547778,0.001714,-0.001247,-0.004836
2213137377466291522!,lush-impartial-bumblebee,0.340000,-0.203789,0.634670,0.000000,0.634670,-3.125751,4.433572,0.000000,4.433572,0.001692,-0.001282,-0.004765
2213137377466291522!,lush-impartial-bumblebee,0.350000,-0.234442,0.678148,0.000000,0.678148,-3.045574,4.319850,0.000000,4.319850,0.001657,-0.001337,-0.004649
2213137377466291522!,lush-impartial-bumblebee,0.360000,-0.264298,0.720496,0.000000,0.720496,-2.965948,4.206908,0.000000,4.206908,0.001610,-0.001412,-0.004496
2213137377466291522!,lush-impartial-bumblebee,0.370000,-0.293364,0.761723,0.000000,0.761723,-2.887055,4.095005,0.000000,4.095005,0.001552,-0.001502,-0.004309
2213137377466291522!,lush-impartial-bumblebee,0.380000,-0.321648,0.801841,0.000000,0.801841,-2.809050,3.984363,0.000000,3.984363,0.001487,-0.001605,-0.004095
2213137377466291522!,lush-impartial-bumblebee,0.390000,-0.349160,0.840864,0.000000,0.840864,-2.732067,3.875171,0.000000,3.875171,0.001414,-0.001720,-0.003857
