ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
644089508256534778!,talented-steel-butterfly,0.000000,-0.160052,-1.356644,-1.120347,-1.635631,-0.451397,-0.892323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.217741,0.309070,-0.249241
644089508256534778!,talented-steel-butterfly,0.010000,-0.161593,-1.351996,-1.120672,-1.635134,-0.450881,-0.892584,-0.309252,0.926988,-0.064942,0.099434,0.102942,-0.052000,-0.237099,0.201495,-0.113397
644089508256534778!,talented-steel-butterfly,0.020000,-0.165307,-1.339291,-1.120830,-1.634208,-0.448929,-0.893568,-0.437359,1.611628,0.033551,0.085895,0.287390,-0.144385,-0.245275,0.127244,-0.021594
644089508256534778!,talented-steel-butterfly,0.030000,-0.169756,-1.320640,-1.119463,-1.633781,-0.444860,-0.895600,-0.457587,2.115483,0.239850,0.000265,0.526082,-0.261314,-0.246680,0.074647,0.041944
644089508256534778!,talented-steel-butterfly,0.040000,-0.174087,-1.297641,-1.115665,-1.634437,-0.438209,-0.898873,-0.414883,2.480185,0.518654,-0.129701,0.802737,-0.391342,-0.244215,0.036517,0.087012
644089508256534778!,talented-steel-butterfly,0.050000,-0.177806,-1.271539,-1.108820,-1.636522,-0.428643,-0.903474,-0.336110,2.735355,0.847606,-0.284117,1.107882,-0.525622,-0.239742,0.008364,0.119758
644089508256534778!,talented-steel-butterfly,0.060000,-0.180626,-1.243320,-1.098493,-1.640207,-0.415897,-0.909412,-0.236544,2.903261,1.212485,-0.447851,1.436202,-0.656812,-0.234428,-0.012651,0.144081
644089508256534778!,talented-steel-butterfly,0.070000,-0.182377,-1.213771,-1.084367,-1.645528,-0.399752,-0.916623,-0.123999,3.001653,1.604166,-0.608678,1.784877,-0.778409,-0.228985,-0.028337,0.162471
644089508256534778!,talented-steel-butterfly,0.080000,-0.182949,-1.183518,-1.066211,-1.652398,-0.380017,-0.924980,-0.001519,3.045568,2.016620,-0.756150,2.152498,-0.884328,-0.223825,-0.039844,0.176517
644089508256534778!,talented-steel-butterfly,0.090000,-0.182260,-1.153043,-1.043864,-1.660624,-0.356528,-0.934285,0.130773,3.048484,2.445615,-0.880899,2.538339,-0.968644,-0.219172,-0.047903,0.187242
644089508256534778!,talented-steel-butterfly,0.100000,-0.180206,-1.122687,-1.017176,-1.669935,-0.329103,-0.944294,0.274351,3.023049,2.887878,-0.974119,2.941831,-1.025278,-0.215142,-0.052995,0.195332
644089508256534778!,talented-steel-butterfly,0.110000,-0.176660,-1.092670,-0.986025,-1.679977,-0.297566,-0.954701,0.431493,2.981510,3.340514,-1.027397,3.362145,-1.047931,-0.211776,-0.055413,0.201223
644089508256534778!,talented-steel-butterfly,0.120000,-0.171476,-1.063092,-0.950320,-1.690309,-0.261755,-0.965134,0.604556,2.936038,3.800538,-1.032562,3.797864,-1.030023,-0.209076,-0.055328,0.205189
644089508256534778!,talented-steel-butterfly,0.130000,-0.164480,-1.033930,-0.910002,-1.700412,-0.221523,-0.975155,0.795415,2.898849,4.264524,-0.981671,4.246642,-0.964696,-0.207011,-0.052837,0.207391
644089508256534778!,talented-steel-butterfly,0.140000,-0.155481,-1.005043,-0.865038,-1.709690,-0.176747,-0.984256,1.005004,2.882129,4.728340,-0.867150,4.704856,-0.844868,-0.205527,-0.047985,0.207899
644089508256534778!,talented-steel-butterfly,0.150000,-0.144295,-0.976164,-0.815461,-1.717471,-0.127360,-0.991857,1.232838,2.897881,5.186823,-0.681985,5.167346,-0.663514,-0.204537,-0.040807,0.206719
644089508256534778!,talented-steel-butterfly,0.160000,-0.130752,-0.946915,-0.761356,-1.723020,-0.073359,-0.997306,1.476683,2.957499,5.633611,-0.420105,5.627080,-0.413914,-0.203909,-0.031356,0.203802
644089508256534778!,talented-steel-butterfly,0.170000,-0.114712,-0.916799,-0.702878,-1.725539,-0.014813,-0.999890,1.732211,3.071340,6.060887,-0.076744,6.074865,-0.089998,-0.203452,-0.019749,0.199067
644089508256534778!,talented-steel-butterfly,0.180000,-0.096086,-0.885236,-0.640265,-1.724205,0.048102,-0.998842,1.992955,3.247797,6.459407,0.350729,6.499181,0.312983,-0.202888,-0.006184,0.192381
644089508256534778!,talented-steel-butterfly,0.190000,-0.074861,-0.851572,-0.573854,-1.718178,0.115082,-0.993356,2.250181,3.492557,6.818401,0.862169,6.886154,0.797770,-0.201830,0.008991,0.183595
644089508256534778!,talented-steel-butterfly,0.200000,-0.051114,-0.815132,-0.504090,-1.706655,0.185666,-0.982613,2.493292,3.807527,7.125916,1.453732,7.219890,1.364208,-0.199763,0.025267,0.172533
644089508256534778!,talented-steel-butterfly,0.210000,-0.025069,-0.775177,-0.431573,-1.688826,0.259257,-0.965808,2.709425,4.190141,7.368550,2.117190,7.482295,2.008509,-0.196050,0.041835,0.159161
644089508256534778!,talented-steel-butterfly,0.220000,0.002942,-0.731082,-0.357016,-1.664051,0.335038,-0.942205,2.885761,4.631890,7.533334,2.838766,7.655066,2.722058,-0.189941,0.057754,0.143398
644089508256534778!,talented-steel-butterfly,0.230000,0.032463,-0.682340,-0.281253,-1.631857,0.412015,-0.911177,3.009931,5.118351,7.608187,3.599109,7.720514,3.491055,-0.180641,0.071889,0.125300
644089508256534778!,talented-steel-butterfly,0.240000,0.062918,-0.628604,-0.205235,-1.591981,0.489034,-0.872265,3.071357,5.629240,7.583202,4.373383,7.663104,4.296306,-0.167419,0.082989,0.105131
644089508256534778!,talented-steel-butterfly,0.250000,0.093639,-0.569757,-0.129995,-1.544431,0.564803,-0.825226,3.063038,6.139291,7.452294,5.132200,7.471489,5.113657,-0.149740,0.089843,0.083392
644089508256534778!,talented-steel-butterfly,0.260000,0.123910,-0.505952,-0.056601,-1.489525,0.637948,-0.770080,2.983045,6.620129,7.214671,5.843517,7.140390,5.915227,-0.127409,0.091454,0.060843
644089508256534778!,talented-steel-butterfly,0.270000,0.153049,-0.437626,0.013914,-1.427900,0.707086,-0.707128,2.835704,7.042786,6.875989,6.475117,6.671842,6.671447,-0.100702,0.087238,0.038462
644089508256534778!,talented-steel-butterfly,0.280000,0.180436,-0.365492,0.080597,-1.360496,0.770891,-0.636967,2.631718,7.380957,6.448666,6.997964,6.076006,7.353506,-0.070406,0.077134,0.017397
644089508256534778!,talented-steel-butterfly,0.290000,0.205588,-0.290499,0.142653,-1.288517,0.828177,-0.560467,2.387629,7.614174,5.951406,7.389443,5.370774,7.936160,-0.037781,0.061675,-0.001191
644089508256534778!,talented-steel-butterfly,0.300000,0.228190,-0.213755,0.199489,-1.213343,0.877967,-0.478722,2.124377,7.730080,5.407958,7.635800,4.580309,8.400195,-0.004425,0.041946,-0.016303
644089508256534778!,talented-steel-butterfly,0.310000,0.248148,-0.136441,0.250765,-1.136438,0.919547,-0.392979,1.864874,7.726018,4.844679,7.733817,3.732641,8.734156,0.027935,0.019435,-0.027249
644089508256534778!,talented-steel-butterfly,0.320000,0.265616,-0.059727,0.296417,-1.059252,0.952494,-0.304558,1.631361,7.609037,4.287947,7.690901,2.856928,8.934926,0.057657,-0.004174,-0.033756
644089508256534778!,talented-steel-butterfly,0.330000,0.280971,0.015317,0.336643,-0.983133,0.976664,-0.214775,1.442895,7.394552,3.761592,7.523838,1.980752,9.007229,0.083370,-0.027221,-0.035978
644089508256534778!,talented-steel-butterfly,0.340000,0.294758,0.087804,0.371856,-0.909220,0.992173,-0.124869,1.313075,7.103735,3.284677,7.256196,1.127893,8.961925,0.104081,-0.048282,-0.034406
644089508256534778!,talented-steel-butterfly,0.350000,0.307640,0.157068,0.402640,-0.838409,0.999353,-0.035955,1.249174,6.760754,2.870401,6.915470,0.317114,8.814122,0.119208,-0.066264,-0.029771
644089508256534778!,talented-steel-butterfly,0.360000,0.320252,0.222734,0.429643,-0.771265,0.998697,0.051036,1.252357,6.389652,2.525847,6.529801,-0.438520,8.581223,0.128526,-0.080439,-0.022907
644089508256534778!,talented-steel-butterfly,0.370000,0.333153,0.284687,0.453525,-0.708042,0.990795,0.135368,1.318325,6.012452,2.252222,6.125690,-1.131415,8.281141,0.132128,-0.090443,-0.014645
644089508256534778!,talented-steel-butterfly,0.380000,0.346937,0.342953,0.474982,-0.648816,0.976293,0.216451,1.437656,5.648403,2.045481,5.726878,-1.758287,7.930674,0.130436,-0.096270,-0.005746
644089508256534778!,talented-steel-butterfly,0.390000,0.362086,0.397730,0.494652,-0.593444,0.955851,0.293852,1.597764,5.312492,1.897765,5.352616,-2.319403,7.544616,0.124101,-0.098197,0.003160
644089508256534778!,talented-steel-butterfly,0.400000,0.378949,0.449346,0.513080,-0.541617,0.930113,0.367274,1.784467,5.015212,1.798766,5.017147,-2.817505,7.135263,0.113949,-0.096716,0.011592
644089508256534778!,talented-steel-butterfly,0.410000,0.397764,0.498215,0.530718,-0.492907,0.899687,0.436535,1.983273,4.762891,1.736902,4.729841,-3.256834,6.712249,0.100939,-0.092470,0.019208
644089508256534778!,talented-steel-butterfly,0.420000,0.418551,0.544793,0.547867,-0.446810,0.865145,0.501522,2.181259,4.557871,1.700897,4.495226,-3.642128,6.282809,0.086022,-0.086149,0.025813
644089508256534778!,talented-steel-butterfly,0.430000,0.441290,0.589547,0.564754,-0.402802,0.827002,0.562199,2.366930,4.399799,1.679965,4.314330,-3.978204,5.851993,0.070184,-0.078471,0.031299
