ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
2178002374278181323!,great-wine-beetle,0.000000,-1.898833,-0.618917,-1.296288,0.754742,0.000000,0.000000,0.000000,0.000000,-0.366233,-0.426014,-0.109117,0.283440
2178002374278181323!,great-wine-beetle,0.010000,-1.887499,-0.628318,-1.298374,0.751150,2.267281,-1.870066,-0.418348,-0.723121,-0.166745,-0.136082,0.024949,0.129888
2178002374278181323!,great-wine-beetle,0.020000,-1.858980,-0.648482,-1.302266,0.744382,3.435206,-2.150482,-0.361754,-0.632874,-0.101223,-0.046714,0.061426,0.079369
2178002374278181323!,great-wine-beetle,0.030000,-1.820733,-0.668989,-1.305007,0.739566,4.210808,-1.943356,-0.188491,-0.332603,-0.077257,-0.019948,0.067133,0.060805
2178002374278181323!,great-wine-beetle,0.040000,-1.775605,-0.686740,-1.305979,0.737848,4.814124,-1.601078,-0.006699,-0.011858,-0.065761,-0.011753,0.063882,0.051832
2178002374278181323!,great-wine-beetle,0.050000,-1.724951,-0.700915,-1.305233,0.739167,5.314575,-1.229574,0.155245,0.274135,-0.057940,-0.008884,0.058182,0.045689
2178002374278181323!,great-wine-beetle,0.060000,-1.669699,-0.711387,-1.302998,0.743099,5.734489,-0.861049,0.291544,0.511212,-0.051163,-0.007436,0.051904,0.040351
2178002374278181323!,great-wine-beetle,0.070000,-1.610594,-0.718233,-1.299524,0.749158,6.081623,-0.506504,0.402095,0.697493,-0.044656,-0.006269,0.045589,0.035222
2178002374278181323!,great-wine-beetle,0.080000,-1.548341,-0.721613,-1.295060,0.756848,6.359250,-0.170816,0.487990,0.835011,-0.038241,-0.005088,0.039401,0.030167
2178002374278181323!,great-wine-beetle,0.090000,-1.483620,-0.721733,-1.289847,0.765699,6.569757,0.142958,0.550373,0.927124,-0.031941,-0.003858,0.033415,0.025202
2178002374278181323!,great-wine-beetle,0.100000,-1.417098,-0.718829,-1.284120,0.775265,6.715949,0.432542,0.590292,0.977738,-0.025846,-0.002620,0.027687,0.020401
2178002374278181323!,great-wine-beetle,0.110000,-1.349431,-0.713175,-1.278113,0.785129,6.801552,0.696262,0.608778,0.991032,-0.020068,-0.001430,0.022276,0.015849
2178002374278181323!,great-wine-beetle,0.120000,-1.281236,-0.705053,-1.272047,0.794919,6.831190,0.933085,0.606925,0.971216,-0.014710,-0.000344,0.017236,0.011627
2178002374278181323!,great-wine-beetle,0.130000,-1.213050,-0.694731,-1.266118,0.804330,6.810081,1.142680,0.585939,0.922343,-0.009864,0.000585,0.012610,0.007809
