ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1314864781320693722!,rebel-vivacious-beetle,0.000000,-2.159157,-1.506979,-1.166128,-1.624852,0.000000,0.000000,0.000000,0.000000,-4.167888,-1.958617
1314864781320693722!,rebel-vivacious-beetle,0.010000,-2.176282,-1.475372,-1.185492,-1.610779,-3.386445,6.333112,-3.863376,2.843344,-0.116466,-0.091975
1314864781320693722!,rebel-vivacious-beetle,0.020000,-2.208740,-1.409845,-1.223666,-1.581974,-3.099143,6.767900,-3.771933,2.917611,0.043766,-0.016741
1314864781320693722!,rebel-vivacious-beetle,0.030000,-2.237574,-1.341320,-1.260234,-1.553000,-2.667246,6.931640,-3.545420,2.877051,0.045704,-0.014093
1314864781320693722!,rebel-vivacious-beetle,0.040000,-2.262067,-1.271359,-1.294625,-1.524450,-2.233415,7.054567,-3.337467,2.834312,0.040958,-0.014521
1314864781320693722!,rebel-vivacious-beetle,0.050000,-2.282237,-1.200316,-1.327047,-1.496311,-1.804735,7.147331,-3.153020,2.796348,0.035849,-0.015078
1314864781320693722!,rebel-vivacious-beetle,0.060000,-2.298144,-1.128487,-1.357732,-1.468525,-1.383453,7.210950,-2.990933,2.765282,0.030603,-0.015615
1314864781320693722!,rebel-vivacious-beetle,0.070000,-2.309875,-1.056161,-1.386897,-1.441013,-0.972143,7.245968,-2.849819,2.742796,0.025187,-0.016114
1314864781320693722!,rebel-vivacious-beetle,0.080000,-2.317547,-0.983621,-1.414746,-1.413680,-0.573819,7.253026,-2.728264,2.730321,0.019582,-0.016560
1314864781320693722!,rebel-vivacious-beetle,0.090000,-2.321308,-0.911142,-1.441472,-1.386419,-0.191791,7.233001,-2.624790,2.729017,0.013798,-0.016935
1314864781320693722!,rebel-vivacious-beetle,0.100000,-2.321345,-0.838991,-1.467250,-1.359109,0.170498,7.187087,-2.537806,2.739734,0.007880,-0.017219
1314864781320693722!,rebel-vivacious-beetle,0.110000,-2.317879,-0.767420,-1.492241,-1.331621,0.509656,7.116856,-2.465579,2.762976,0.001900,-0.017389
1314864781320693722!,rebel-vivacious-beetle,0.120000,-2.311170,-0.696666,-1.516589,-1.303824,0.822516,7.024262,-2.406210,2.798867,-0.004048,-0.017427
1314864781320693722!,rebel-vivacious-beetle,0.130000,-2.301505,-0.626942,-1.540415,-1.275587,1.106300,6.911639,-2.357681,2.847163,-0.009848,-0.017310
1314864781320693722!,rebel-vivacious-beetle,0.140000,-2.289197,-0.558436,-1.563818,-1.246786,1.358773,6.781641,-2.317851,2.907233,-0.015371,-0.017019
1314864781320693722!,rebel-vivacious-beetle,0.150000,-2.274576,-0.491309,-1.586875,-1.217303,1.578361,6.637168,-2.284494,2.978064,-0.020483,-0.016541
1314864781320693722!,rebel-vivacious-beetle,0.160000,-2.257987,-0.425691,-1.609641,-1.187037,1.764231,6.481267,-2.255343,3.058282,-0.025054,-0.015864
1314864781320693722!,rebel-vivacious-beetle,0.170000,-2.239766,-0.361683,-1.632140,-1.155906,1.916243,6.316993,-2.228217,3.146244,-0.028980,-0.014988
1314864781320693722!,rebel-vivacious-beetle,0.180000,-2.220233,-0.299354,-1.654373,-1.123855,2.034954,6.147332,-2.201085,3.240110,-0.032168,-0.013916
1314864781320693722!,rebel-vivacious-beetle,0.190000,-2.199699,-0.238744,-1.676322,-1.090845,2.121645,5.975108,-2.172053,3.337836,-0.034545,-0.012652
1314864781320693722!,rebel-vivacious-beetle,0.200000,-2.178460,-0.179863,-1.697956,-1.056856,2.178211,5.802857,-2.139427,3.437225,-0.036069,-0.011208
