ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
2037404738433275679!,rebel-mauve-beetle,0.000000,1.881074,-0.811018,1.234295,-1.573695,0.000000,0.000000,0.000000,0.000000,0.366755,1.099834,-1.293111
2037404738433275679!,rebel-mauve-beetle,0.010000,1.873774,-0.822227,1.223608,-1.582019,-1.461918,-2.238147,-2.141673,-1.656471,0.177965,0.466921,-0.614849
2037404738433275679!,rebel-mauve-beetle,0.020000,1.854315,-0.849031,1.196752,-1.602431,-2.431551,-3.116038,-3.234247,-2.415450,0.091740,0.181820,-0.305819
2037404738433275679!,rebel-mauve-beetle,0.030000,1.826388,-0.881524,1.161311,-1.628299,-3.153025,-3.374745,-3.855101,-2.749477,0.051684,0.055251,-0.163371
2037404738433275679!,rebel-mauve-beetle,0.040000,1.791956,-0.915219,1.120742,-1.656483,-3.727563,-3.358964,-4.256596,-2.879925,0.032180,-0.000716,-0.095079
2037404738433275679!,rebel-mauve-beetle,0.050000,1.752256,-0.948148,1.076691,-1.685449,-4.202439,-3.224426,-4.549587,-2.906346,0.021747,-0.025779,-0.059472
2037404738433275679!,rebel-mauve-beetle,0.060000,1.708167,-0.979471,1.030001,-1.714380,-4.601315,-3.040229,-4.782305,-2.873213,0.015337,-0.037387,-0.038311
2037404738433275679!,rebel-mauve-beetle,0.070000,1.660390,-1.008845,0.981175,-1.742784,-4.936694,-2.837062,-4.975486,-2.801163,0.010761,-0.043063,-0.023699
2037404738433275679!,rebel-mauve-beetle,0.080000,1.609528,-1.036152,0.930565,-1.770324,-5.215730,-2.628907,-5.138013,-2.700780,0.007088,-0.046000,-0.012274
2037404738433275679!,rebel-mauve-beetle,0.090000,1.556130,-1.061379,0.878463,-1.796748,-5.443070,-2.422523,-5.273838,-2.578476,0.003928,-0.047533,-0.002635
2037404738433275679!,rebel-mauve-beetle,0.100000,1.500705,-1.084565,0.825130,-1.821856,-5.622275,-2.221519,-5.385023,-2.438911,0.001130,-0.048215,0.005773
2037404738433275679!,rebel-mauve-beetle,0.110000,1.443734,-1.105779,0.770814,-1.845494,-5.756543,-2.028068,-5.473062,-2.285952,-0.001361,-0.048280,0.013155
2037404738433275679!,rebel-mauve-beetle,0.120000,1.385667,-1.125112,0.715743,-1.867542,-5.849042,-1.843629,-5.539425,-2.123009,-0.003558,-0.047832,0.019571
2037404738433275679!,rebel-mauve-beetle,0.130000,1.326913,-1.142662,0.660132,-1.887916,-5.903034,-1.669207,-5.585715,-1.953113,-0.005460,-0.046927,0.025028
2037404738433275679!,rebel-mauve-beetle,0.140000,1.267850,-1.158538,0.604176,-1.906560,-5.921940,-1.505498,-5.613730,-1.778953,-0.007065,-0.045608,0.029528
2037404738433275679!,rebel-mauve-beetle,0.150000,1.208816,-1.172854,0.548049,-1.923445,-5.909321,-1.352935,-5.625423,-1.602858,-0.008375,-0.043916,0.033083
2037404738433275679!,rebel-mauve-beetle,0.160000,1.150111,-1.185726,0.491905,-1.938564,-5.868808,-1.211738,-5.622847,-1.426782,-0.009397,-0.041903,0.035725
2037404738433275679!,rebel-mauve-beetle,0.170000,1.091980,-1.197267,0.435865,-1.951928,-5.804000,-1.081986,-5.608115,-1.252291,-0.010147,-0.039626,0.037516
2037404738433275679!,rebel-mauve-beetle,0.180000,1.034634,-1.207587,0.380034,-1.963562,-5.718407,-0.963532,-5.583218,-1.080592,-0.010645,-0.037138,0.038519
2037404738433275679!,rebel-mauve-beetle,0.190000,0.978250,-1.216793,0.324496,-1.973500,-5.615396,-0.856088,-5.550019,-0.912570,-0.010914,-0.034490,0.038814
2037404738433275679!,rebel-mauve-beetle,0.200000,0.922974,-1.224990,0.269320,-1.981784,-5.498129,-0.759262,-5.510212,-0.748826,-0.010980,-0.031732,0.038486
