ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
900082520804276086!,great-wine-beetle,0.000000,-2.093386,0.544944,-1.308520,-0.733331,0.000000,0.000000,0.000000,0.000000,0.471620,0.604445,0.212518,-0.364193
900082520804276086!,great-wine-beetle,0.010000,-2.080695,0.559996,-1.311592,-0.727824,2.544430,2.995553,-0.615177,1.108594,0.170036,0.151101,-0.009540,-0.132273
900082520804276086!,great-wine-beetle,0.020000,-2.049436,0.591599,-1.317237,-0.717555,3.709162,3.309773,-0.515767,0.946809,0.103731,0.057667,-0.050319,-0.081193
900082520804276086!,great-wine-beetle,0.030000,-2.008206,0.623498,-1.321329,-0.709994,4.532941,3.061142,-0.305637,0.568803,0.085930,0.038910,-0.053108,-0.067389
900082520804276086!,great-wine-beetle,0.040000,-1.959374,0.652320,-1.323374,-0.706173,5.232275,2.696007,-0.105217,0.197178,0.077653,0.034749,-0.048525,-0.060903
900082520804276086!,great-wine-beetle,0.050000,-1.903954,0.677356,-1.323567,-0.705811,5.852369,2.303722,0.066224,-0.124186,0.070957,0.033142,-0.042549,-0.055631
900082520804276086!,great-wine-beetle,0.060000,-1.842690,0.698428,-1.322198,-0.708373,6.400996,1.903760,0.207688,-0.387656,0.064161,0.031672,-0.036278,-0.050279
900082520804276086!,great-wine-beetle,0.070000,-1.776285,0.715487,-1.319554,-0.713287,6.877054,1.502757,0.320612,-0.593119,0.056915,0.029880,-0.029879,-0.044575
900082520804276086!,great-wine-beetle,0.080000,-1.705469,0.728544,-1.315910,-0.719987,7.277498,1.105640,0.406142,-0.742299,0.049205,0.027734,-0.023380,-0.038509
900082520804276086!,great-wine-beetle,0.090000,-1.630996,0.737663,-1.311536,-0.727924,7.599581,0.717508,0.464918,-0.837666,0.041139,0.025303,-0.016819,-0.032165
900082520804276086!,great-wine-beetle,0.100000,-1.553653,0.742970,-1.306704,-0.736563,7.841924,0.343600,0.497329,-0.882289,0.032884,0.022688,-0.010269,-0.025676
900082520804276086!,great-wine-beetle,0.110000,-1.474291,0.744660,-1.301696,-0.745377,8.005071,-0.011072,0.503878,-0.879953,0.024646,0.020002,-0.003831,-0.019200
900082520804276086!,great-wine-beetle,0.120000,-1.393746,0.742957,-1.296776,-0.753905,8.091285,-0.342081,0.485335,-0.834813,0.016651,0.017375,0.002390,-0.012916
900082520804276086!,great-wine-beetle,0.130000,-1.312760,0.738078,-1.292165,-0.761781,8.104451,-0.645809,0.442751,-0.751012,0.009118,0.014932,0.008294,-0.006994
900082520804276086!,great-wine-beetle,0.140000,-1.231991,0.730293,-1.288086,-0.768658,8.050521,-0.919845,0.377560,-0.632700,0.002205,0.012745,0.013783,-0.001559
900082520804276086!,great-wine-beetle,0.150000,-1.152057,0.719904,-1.284754,-0.774215,7.936761,-1.163065,0.291720,-0.484089,-0.003980,0.010858,0.018783,0.003304
900082520804276086!,great-wine-beetle,0.160000,-1.073514,0.707223,-1.282364,-0.778166,7.771120,-1.375512,0.187662,-0.309254,-0.009377,0.009292,0.023250,0.007549
900082520804276086!,great-wine-beetle,0.170000,-0.996839,0.692555,-1.281087,-0.780266,7.561724,-1.558188,0.068197,-0.111970,-0.013976,0.008043,0.027168,0.011168
900082520804276086!,great-wine-beetle,0.180000,-0.922435,0.676194,-1.281065,-0.780303,7.316448,-1.712785,-0.063581,0.104384,-0.017811,0.007086,0.030543,0.014187
900082520804276086!,great-wine-beetle,0.190000,-0.850627,0.658416,-1.282406,-0.778096,7.042612,-1.841406,-0.204388,0.336859,-0.020949,0.006379,0.033403,0.016659
900082520804276086!,great-wine-beetle,0.200000,-0.781674,0.639473,-1.285188,-0.773493,6.746742,-1.946300,-0.350843,0.582939,-0.023480,0.005869,0.035787,0.018653
900082520804276086!,great-wine-beetle,0.210000,-0.715771,0.619598,-1.289452,-0.766363,6.434455,-2.029630,-0.499542,0.840509,-0.025502,0.005500,0.037742,0.020246
900082520804276086!,great-wine-beetle,0.220000,-0.653060,0.599002,-1.295207,-0.756596,6.110502,-2.093295,-0.647116,1.107790,-0.027116,0.005219,0.039319,0.021519
900082520804276086!,great-wine-beetle,0.230000,-0.593640,0.577878,-1.302428,-0.744098,5.778853,-2.138824,-0.790284,1.383268,-0.028416,0.004973,0.040565,0.022543
900082520804276086!,great-wine-beetle,0.240000,-0.537574,0.556406,-1.311056,-0.728789,5.442826,-2.167324,-0.925884,1.665621,-0.029486,0.004721,0.041525,0.023385
900082520804276086!,great-wine-beetle,0.250000,-0.484893,0.534760,-1.321003,-0.710599,5.105244,-2.179484,-1.050910,1.953639,-0.030394,0.004429,0.042240,0.024099
900082520804276086!,great-wine-beetle,0.260000,-0.435601,0.513106,-1.332151,-0.689474,4.768593,-2.175620,-1.162537,2.246166,-0.031195,0.004073,0.042744,0.024728
900082520804276086!,great-wine-beetle,0.270000,-0.389680,0.491610,-1.344353,-0.665369,4.435162,-2.155750,-1.258149,2.542044,-0.031929,0.003640,0.043068,0.025302
900082520804276086!,great-wine-beetle,0.280000,-0.347088,0.470441,-1.357438,-0.638249,4.107161,-2.119700,-1.335366,2.840080,-0.032621,0.003126,0.043238,0.025842
900082520804276086!,great-wine-beetle,0.290000,-0.307761,0.449769,-1.371212,-0.608093,3.786807,-2.067211,-1.392067,3.139022,-0.033284,0.002538,0.043276,0.026357
900082520804276086!,great-wine-beetle,0.300000,-0.271612,0.429767,-1.385459,-0.574894,3.476376,-1.998059,-1.426408,3.437553,-0.033919,0.001889,0.043203,0.026850
900082520804276086!,great-wine-beetle,0.310000,-0.238496,0.410531,-1.399917,-0.538732,3.177894,-1.912056,-1.437109,3.734386,-0.034521,0.001198,0.043035,0.027316
900082520804276086!,great-wine-beetle,0.320000,-0.208270,0.392199,-1.414334,-0.499658,2.893604,-1.809329,-1.423061,4.028122,-0.035080,0.000486,0.042789,0.027748
900082520804276086!,great-wine-beetle,0.330000,-0.180783,0.374937,-1.428461,-0.457710,2.625882,-1.690343,-1.383352,4.317290,-0.035581,-0.000221,0.042480,0.028134
900082520804276086!,great-wine-beetle,0.340000,-0.155860,0.358903,-1.442041,-0.412937,2.377067,-1.555909,-1.317355,4.600414,-0.036009,-0.000897,0.042123,0.028463
900082520804276086!,great-wine-beetle,0.350000,-0.133302,0.344250,-1.454812,-0.365405,2.149405,-1.407207,-1.224711,4.876031,-0.036347,-0.001516,0.041731,0.028721
900082520804276086!,great-wine-beetle,0.360000,-0.112890,0.331114,-1.466511,-0.315192,1.944983,-1.245796,-1.105304,5.142711,-0.036580,-0.002053,0.041317,0.028897
900082520804276086!,great-wine-beetle,0.370000,-0.094386,0.319617,-1.476872,-0.262390,1.765665,-1.073590,-0.959232,5.399066,-0.036693,-0.002489,0.040891,0.028980
900082520804276086!,great-wine-beetle,0.380000,-0.077533,0.309857,-1.485634,-0.207106,1.613038,-0.892827,-0.786774,5.643756,-0.036676,-0.002806,0.040462,0.028962
900082520804276086!,great-wine-beetle,0.390000,-0.062059,0.301913,-1.492535,-0.149459,1.488367,-0.706020,-0.588357,5.875472,-0.036521,-0.002993,0.040034,0.028837
900082520804276086!,great-wine-beetle,0.400000,-0.047683,0.295835,-1.497323,-0.089581,1.392565,-0.515891,-0.364525,6.092927,-0.036224,-0.003044,0.039612,0.028601
900082520804276086!,great-wine-beetle,0.410000,-0.034116,0.291646,-1.499746,-0.027618,1.326172,-0.325315,-0.115918,6.294822,-0.035786,-0.002961,0.039193,0.028256
900082520804276086!,great-wine-beetle,0.420000,-0.021063,0.289341,-1.499561,0.036273,1.289352,-0.137252,0.156741,6.479811,-0.035209,-0.002749,0.038772,0.027803
900082520804276086!,great-wine-beetle,0.430000,-0.008231,0.288883,-1.496534,0.101918,1.281899,0.045312,0.452642,6.646467,-0.034500,-0.002422,0.038342,0.027247
900082520804276086!,great-wine-beetle,0.440000,0.004671,0.290210,-1.490434,0.169131,1.303250,0.219375,0.770879,6.793220,-0.033669,-0.002000,0.037888,0.026596
900082520804276086!,great-wine-beetle,0.450000,0.017927,0.293224,-1.481045,0.237706,1.352478,0.382139,1.110394,6.918387,-0.032726,-0.001503,0.037394,0.025857
900082520804276086!,great-wine-beetle,0.460000,0.031810,0.297805,-1.468159,0.307423,1.428343,0.530791,1.469954,7.020055,-0.031684,-0.000963,0.036839,0.025041
900082520804276086!,great-wine-beetle,0.470000,0.046581,0.303802,-1.451580,0.378040,1.529276,0.662717,1.848067,7.096127,-0.030559,-0.000412,0.036197,0.024160
900082520804276086!,great-wine-beetle,0.480000,0.062484,0.311042,-1.431131,0.449292,1.653407,0.775563,2.242904,7.144333,-0.029364,0.000115,0.035441,0.023223
900082520804276086!,great-wine-beetle,0.490000,0.079743,0.319326,-1.406653,0.520892,1.798554,0.867140,2.652214,7.162224,-0.028116,0.000579,0.034539,0.022242
900082520804276086!,great-wine-beetle,0.500000,0.098558,0.328435,-1.378011,0.592526,1.962236,0.935562,3.073223,7.147257,-0.026832,0.000938,0.033459,0.021232
900082520804276086!,great-wine-beetle,0.510000,0.119107,0.338135,-1.345102,0.663854,2.141669,0.979272,3.502552,7.096877,-0.025529,0.001151,0.032166,0.020204
900082520804276086!,great-wine-beetle,0.520000,0.141535,0.348175,-1.307860,0.734508,2.333767,0.997101,3.936131,7.008645,-0.024224,0.001174,0.030628,0.019173
900082520804276086!,great-wine-beetle,0.530000,0.165957,0.358296,-1.266265,0.804097,2.535156,0.988336,4.369146,6.880386,-0.022937,0.000964,0.028811,0.018152
900082520804276086!,great-wine-beetle,0.540000,0.192452,0.368234,-1.220352,0.872205,2.742191,0.952797,4.796019,6.710387,-0.021689,0.000479,0.026685,0.017158
900082520804276086!,great-wine-beetle,0.550000,0.221058,0.377728,-1.170217,0.938398,2.950993,0.890925,5.210428,6.497597,-0.020500,-0.000319,0.024227,0.016206
900082520804276086!,great-wine-beetle,0.560000,0.251774,0.386518,-1.116033,1.002232,3.157478,0.803849,5.605383,6.241858,-0.019395,-0.001467,0.021419,0.015316
900082520804276086!,great-wine-beetle,0.570000,0.284515,0.394309,-1.058064,1.063250,3.357074,0.693384,5.973255,5.944118,-0.018418,-0.003007,0.018259,0.014521
900082520804276086!,great-wine-beetle,0.580000,0.319193,0.400893,-0.996630,1.121039,3.545732,0.562382,6.306364,5.606501,-0.017586,-0.004955,0.014749,0.013835
900082520804276086!,great-wine-beetle,0.590000,0.355677,0.406096,-0.932134,1.175213,3.719581,0.414495,6.597042,5.232519,-0.016919,-0.007314,0.010904,0.013273
900082520804276086!,great-wine-beetle,0.600000,0.393799,0.409786,-0.865063,1.225425,3.875069,0.254152,6.837981,4.827131,-0.016430,-0.010076,0.006756,0.012847
900082520804276086!,great-wine-beetle,0.610000,0.433352,0.411887,-0.795987,1.271379,4.009113,0.086485,7.022620,4.396732,-0.016131,-0.013215,0.002349,0.012565
900082520804276086!,great-wine-beetle,0.620000,0.474098,0.412385,-0.725553,1.312849,4.119230,-0.082814,7.145549,3.949027,-0.016026,-0.016687,-0.002254,0.012431
900082520804276086!,great-wine-beetle,0.630000,0.515771,0.411336,-0.654486,1.349684,4.203656,-0.247685,7.202906,3.492818,-0.016111,-0.020429,-0.006976,0.012445
900082520804276086!,great-wine-beetle,0.640000,0.558080,0.408734,-0.583381,1.381907,4.260932,-0.402224,7.192595,3.036403,-0.016392,-0.024370,-0.011720,0.012610
900082520804276086!,great-wine-beetle,0.650000,0.600764,0.404606,-0.512745,1.409643,4.290760,-0.540590,7.114396,2.587796,-0.016840,-0.028406,-0.016386,0.012905
900082520804276086!,great-wine-beetle,0.660000,0.643579,0.399124,-0.443168,1.433039,4.294079,-0.657273,6.970123,2.155515,-0.017391,-0.032399,-0.020872,0.013283
900082520804276086!,great-wine-beetle,0.670000,0.686277,0.392573,-0.375333,1.452283,4.272532,-0.747626,6.763736,1.748042,-0.017974,-0.036201,-0.025074,0.013689
900082520804276086!,great-wine-beetle,0.680000,0.728618,0.385262,-0.309864,1.467646,4.228138,-0.808233,6.501152,1.372586,-0.018520,-0.039666,-0.028885,0.014071
