ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1983839039149691726!,great-wine-beetle,0.000000,1.156254,-1.623737,1.491267,-0.161627,0.000000,0.000000,0.000000,0.000000,0.222215,0.180993,-0.033710,-0.173102
1983839039149691726!,great-wine-beetle,0.010000,1.148830,-1.620955,1.491379,-0.160592,-1.480668,0.556677,0.021989,0.204207,0.132171,0.059278,-0.082422,-0.103660
1983839039149691726!,great-wine-beetle,0.020000,1.130609,-1.611711,1.491880,-0.155867,-2.160450,1.293893,0.077169,0.738623,0.100527,0.023159,-0.090961,-0.079160
1983839039149691726!,great-wine-beetle,0.030000,1.106954,-1.595080,1.492918,-0.145587,-2.569505,2.033791,0.128279,1.315438,0.087066,0.013153,-0.087684,-0.068660
1983839039149691726!,great-wine-beetle,0.040000,1.079722,-1.571271,1.494380,-0.129724,-2.874403,2.725028,0.160765,1.851968,0.078958,0.010434,-0.081446,-0.062288
1983839039149691726!,great-wine-beetle,0.050000,1.049703,-1.540824,1.496051,-0.108771,-3.124988,3.355659,0.169322,2.328874,0.072266,0.009413,-0.074719,-0.057011
1983839039149691726!,great-wine-beetle,0.060000,1.017372,-1.504365,1.497683,-0.083344,-3.335787,3.923679,0.152730,2.744547,0.065782,0.008493,-0.068112,-0.051897
1983839039149691726!,great-wine-beetle,0.070000,0.983129,-1.462573,1.499025,-0.054080,-3.511020,4.428845,0.111906,3.101858,0.059153,0.007252,-0.061744,-0.046673
1983839039149691726!,great-wine-beetle,0.080000,0.947318,-1.416068,1.499845,-0.021538,-3.651782,4.870682,0.048888,3.404439,0.052342,0.005652,-0.055622,-0.041310
1983839039149691726!,great-wine-beetle,0.090000,0.910274,-1.365471,1.499937,0.013767,-3.758853,5.248657,-0.033557,3.655988,0.045428,0.003754,-0.049758,-0.035869
1983839039149691726!,great-wine-beetle,0.100000,0.872321,-1.311411,1.499121,0.051351,-3.833484,5.562657,-0.132231,3.860274,0.038541,0.001651,-0.044193,-0.030454
1983839039149691726!,great-wine-beetle,0.110000,0.833773,-1.254522,1.497251,0.090765,-3.877615,5.813425,-0.243772,4.021259,0.031835,-0.000558,-0.038981,-0.025183
1983839039149691726!,great-wine-beetle,0.120000,0.794924,-1.195427,1.494216,0.131596,-3.893903,6.002828,-0.364888,4.143165,0.025464,-0.002775,-0.034183,-0.020176
1983839039149691726!,great-wine-beetle,0.130000,0.756039,-1.134729,1.489935,0.173475,-3.885595,6.133907,-0.492553,4.230427,0.019564,-0.004918,-0.029854,-0.015542
1983839039149691726!,great-wine-beetle,0.140000,0.717351,-1.072994,1.484355,0.216078,-3.856357,6.210786,-0.624146,4.287603,0.014242,-0.006917,-0.026036,-0.011363
1983839039149691726!,great-wine-beetle,0.150000,0.679053,-1.010744,1.477449,0.259124,-3.810071,6.238451,-0.757538,4.319252,0.009571,-0.008725,-0.022752,-0.007695
1983839039149691726!,great-wine-beetle,0.160000,0.641300,-0.948448,1.469206,0.302381,-3.750638,6.222462,-0.891124,4.329791,0.005581,-0.010312,-0.020004,-0.004563
1983839039149691726!,great-wine-beetle,0.170000,0.604209,-0.886519,1.459631,0.345655,-3.681807,6.168644,-1.023816,4.323365,0.002270,-0.011668,-0.017773,-0.001964
1983839039149691726!,great-wine-beetle,0.180000,0.567857,-0.825308,1.448736,0.388797,-3.607038,6.082788,-1.154994,4.303739,-0.000394,-0.012795,-0.016024,0.000126
