ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
934387812392026179!,rebel-wine-beetle,0.000000,-1.209062,-0.786013,-1.993152,-0.165366,0.000000,0.000000,0.000000,0.000000,-0.037165,-0.295641,-0.336520,0.025106
934387812392026179!,rebel-wine-beetle,0.010000,-1.203742,-0.790534,-1.992281,-0.175549,1.063793,-0.902065,0.179405,-2.036036,-0.051751,-0.237727,-0.244318,0.037479
934387812392026179!,rebel-wine-beetle,0.020000,-1.188713,-0.802461,-1.989605,-0.203651,1.940671,-1.476459,0.366616,-3.581716,-0.060507,-0.193710,-0.177041,0.045041
934387812392026179!,rebel-wine-beetle,0.030000,-1.165658,-0.818919,-1.984882,-0.245445,2.665420,-1.803770,0.589718,-4.768970,-0.064679,-0.160188,-0.128805,0.048826
934387812392026179!,rebel-wine-beetle,0.040000,-1.135981,-0.837755,-1.977699,-0.297838,3.259725,-1.951121,0.857765,-5.695720,-0.065454,-0.134610,-0.094893,0.049809
934387812392026179!,rebel-wine-beetle,0.050000,-1.100903,-0.857437,-1.967591,-0.358587,3.739770,-1.973085,1.172472,-6.433436,-0.063851,-0.115009,-0.071548,0.048826
934387812392026179!,rebel-wine-beetle,0.060000,-1.061498,-0.876924,-1.954091,-0.426061,4.119613,-1.912414,1.533349,-7.032562,-0.060682,-0.099871,-0.055838,0.046539
934387812392026179!,rebel-wine-beetle,0.070000,-1.018700,-0.895555,-1.936735,-0.499056,4.412525,-1.801715,1.939635,-7.527331,-0.056567,-0.088035,-0.045521,0.043457
934387812392026179!,rebel-wine-beetle,0.080000,-0.973315,-0.912958,-1.915066,-0.576648,4.631403,-1.665135,2.390710,-7.939625,-0.051972,-0.078617,-0.038902,0.039959
934387812392026179!,rebel-wine-beetle,0.090000,-0.926026,-0.928968,-1.888635,-0.658072,4.788796,-1.519890,2.885791,-8.282080,-0.047235,-0.070956,-0.034718,0.036325
934387812392026179!,rebel-wine-beetle,0.100000,-0.877397,-0.943562,-1.857006,-0.742650,4.896730,-1.377585,3.423535,-8.560598,-0.042599,-0.064559,-0.032041,0.032752
934387812392026179!,rebel-wine-beetle,0.110000,-0.827864,-0.956813,-1.819758,-0.829747,4.966463,-1.245299,4.001703,-8.776330,-0.038231,-0.059060,-0.030200,0.029377
934387812392026179!,rebel-wine-beetle,0.120000,-0.777755,-0.968845,-1.776498,-0.918724,5.008252,-1.126501,4.616775,-8.927267,-0.034238,-0.054189,-0.028719,0.026290
934387812392026179!,rebel-wine-beetle,0.130000,-0.727300,-0.979801,-1.726877,-1.008909,5.031120,-1.021828,5.263723,-9.009535,-0.030685,-0.049754,-0.027271,0.023544
934387812392026179!,rebel-wine-beetle,0.140000,-0.676645,-0.989817,-1.670603,-1.099585,5.042644,-0.929766,5.935922,-9.018463,-0.027603,-0.045614,-0.025637,0.021167
934387812392026179!,rebel-wine-beetle,0.150000,-0.625868,-0.999003,-1.607462,-1.189986,5.048789,-0.847261,6.625187,-8.949459,-0.024999,-0.041674,-0.023687,0.019165
934387812392026179!,rebel-wine-beetle,0.160000,-0.574997,-1.007433,-1.537331,-1.279302,5.053810,-0.770284,7.321927,-8.798723,-0.022862,-0.037872,-0.021353,0.017530
934387812392026179!,rebel-wine-beetle,0.170000,-0.524058,-1.015105,-1.460229,-1.366650,5.060225,-0.694672,8.015317,-8.564150,-0.021175,-0.034174,-0.018613,0.016250
