ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1473402948935429973!,thoughtful-antique-butterfly,0.000000,1.156254,-1.623737,-0.610094,-0.685647,-0.453371,-0.210844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.077128,-0.196593,0.025774,0.131810,-0.016789,-0.278954
1473402948935429973!,thoughtful-antique-butterfly,0.010000,1.159898,-1.612234,-0.611682,-0.684062,-0.453950,-0.209593,0.723180,2.299988,-0.316104,0.316331,-0.115219,0.249549,-0.048417,-0.098258,-0.015622,0.077510,-0.039247,-0.151169
1473402948935429973!,thoughtful-antique-butterfly,0.020000,1.167929,-1.583218,-0.616282,-0.679565,-0.455544,-0.206106,0.877409,3.504953,-0.602237,0.583477,-0.202603,0.447802,-0.034260,-0.051837,-0.033774,0.051231,-0.048344,-0.090385
1473402948935429973!,thoughtful-antique-butterfly,0.030000,1.176175,-1.544744,-0.623613,-0.672527,-0.457916,-0.200781,0.769641,4.188365,-0.860851,0.823903,-0.270305,0.616477,-0.026798,-0.029425,-0.040905,0.037838,-0.050967,-0.060423
1473402948935429973!,thoughtful-antique-butterfly,0.040000,1.182772,-1.500729,-0.633400,-0.663162,-0.460886,-0.193866,0.551685,4.611191,-1.091563,1.047989,-0.321796,0.765021,-0.022497,-0.018166,-0.042963,0.030473,-0.050636,-0.044767
1473402948935429973!,thoughtful-antique-butterfly,0.050000,1.186980,-1.453176,-0.645363,-0.651603,-0.464301,-0.185538,0.295587,4.895086,-1.294049,1.261282,-0.358830,0.897959,-0.019731,-0.012099,-0.042760,0.025972,-0.049036,-0.035783
1473402948935429973!,thoughtful-antique-butterfly,0.060000,1.188586,-1.403190,-0.659222,-0.637940,-0.468022,-0.175941,0.035235,5.097515,-1.468325,1.466951,-0.382539,1.017596,-0.017743,-0.008454,-0.041601,0.022866,-0.046954,-0.029930
1473402948935429973!,thoughtful-antique-butterfly,0.070000,1.187628,-1.351451,-0.674695,-0.622238,-0.471920,-0.165202,-0.213240,5.246030,-1.614711,1.666841,-0.393889,1.125195,-0.016180,-0.005954,-0.040090,0.020474,-0.044750,-0.025573
1473402948935429973!,thoughtful-antique-butterfly,0.080000,1.184264,-1.298437,-0.691508,-0.604550,-0.475875,-0.153437,-0.441921,5.354235,-1.733770,1.862006,-0.393859,1.221526,-0.014879,-0.004013,-0.038503,0.018484,-0.042591,-0.021970
1473402948935429973!,thoughtful-antique-butterfly,0.090000,1.178711,-1.244520,-0.709390,-0.584918,-0.479778,-0.140758,-0.646765,5.429320,-1.826271,2.052997,-0.383491,1.307143,-0.013763,-0.002372,-0.036965,0.016754,-0.040554,-0.018794
1473402948935429973!,thoughtful-antique-butterfly,0.100000,1.171218,-1.190015,-0.728080,-0.563384,-0.483531,-0.127269,-0.825642,5.475593,-1.893143,2.240035,-0.363888,1.382517,-0.012794,-0.000920,-0.035531,0.015221,-0.038672,-0.015912
1473402948935429973!,thoughtful-antique-butterfly,0.110000,1.162050,-1.135205,-0.747325,-0.539985,-0.487047,-0.113072,-0.977475,5.496127,-1.935438,2.423124,-0.336188,1.448104,-0.011952,0.000387,-0.034223,0.013857,-0.036959,-0.013279
1473402948935429973!,thoughtful-antique-butterfly,0.120000,1.151485,-1.080339,-0.766882,-0.514767,-0.490249,-0.098264,-1.101865,5.493510,-1.954305,2.602115,-0.301534,1.504378,-0.011220,0.001565,-0.033045,0.012646,-0.035417,-0.010882
1473402948935429973!,thoughtful-antique-butterfly,0.130000,1.139824,-1.025622,-0.786504,-0.487789,-0.493072,-0.082946,-1.198988,5.470166,-1.950998,2.776730,-0.261058,1.551855,-0.010584,0.002619,-0.031993,0.011574,-0.034039,-0.008720
1473402948935429973!,thoughtful-antique-butterfly,0.140000,1.127343,-0.971241,-0.805974,-0.459100,-0.495463,-0.067203,-1.269318,5.428305,-1.926718,2.946640,-0.215802,1.591037,-0.010030,0.003552,-0.031059,0.010631,-0.032816,-0.006795
1473402948935429973!,thoughtful-antique-butterfly,0.150000,1.114308,-0.917364,-0.825087,-0.428749,-0.497381,-0.051114,-1.313607,5.370026,-1.882633,3.111462,-0.166730,1.622423,-0.009544,0.004366,-0.030228,0.009802,-0.031732,-0.005108
1473402948935429973!,thoughtful-antique-butterfly,0.160000,1.100976,-0.864136,-0.843654,-0.396789,-0.498791,-0.034754,-1.332831,5.297293,-1.819862,3.270758,-0.114722,1.646495,-0.009109,0.005067,-0.029486,0.009074,-0.030770,-0.003650
1473402948935429973!,thoughtful-antique-butterfly,0.170000,1.087591,-0.811687,-0.861493,-0.363277,-0.499669,-0.018193,-1.328137,5.211898,-1.739456,3.424032,-0.060575,1.663706,-0.008711,0.005663,-0.028816,0.008429,-0.029910,-0.002409
1473402948935429973!,thoughtful-antique-butterfly,0.180000,1.074382,-0.760132,-0.878436,-0.328274,-0.499998,-0.001495,-1.300799,5.115428,-1.642405,3.570721,-0.005008,1.674472,-0.008335,0.006162,-0.028201,0.007852,-0.029130,-0.001368
1473402948935429973!,thoughtful-antique-butterfly,0.190000,1.061567,-0.709574,-0.894323,-0.291848,-0.499767,0.015277,-1.252186,5.009249,-1.529630,3.710189,0.051329,1.679167,-0.007968,0.006575,-0.027621,0.007326,-0.028410,-0.000508
1473402948935429973!,thoughtful-antique-butterfly,0.200000,1.049350,-0.660103,-0.909001,-0.254072,-0.498971,0.032066,-1.183730,4.894495,-1.402007,3.841711,0.107842,1.678124,-0.007598,0.006911,-0.027059,0.006836,-0.027725,0.000192
