ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
686622300705257165!,rebel-devious-beetle,0.000000,-2.171843,-1.646685,-1.876759,-0.691214,0.000000,0.000000,0.000000,0.000000,2.616829,0.625000
686622300705257165!,rebel-devious-beetle,0.010000,-2.148497,-1.672304,-1.868901,-0.712186,4.691858,-5.093850,1.597767,-4.192819,-0.179575,-0.001449
686622300705257165!,rebel-devious-beetle,0.020000,-2.101305,-1.721003,-1.853122,-0.752290,4.743043,-4.647990,1.555350,-3.831305,-0.087485,0.017920
686622300705257165!,rebel-devious-beetle,0.030000,-2.052942,-1.766124,-1.837534,-0.789600,4.926392,-4.375999,1.561439,-3.633735,-0.088435,0.016822
686622300705257165!,rebel-devious-beetle,0.040000,-2.002856,-1.808478,-1.821923,-0.824983,5.087242,-4.096067,1.560988,-3.447345,-0.086611,0.016362
686622300705257165!,rebel-devious-beetle,0.050000,-1.951245,-1.848015,-1.806338,-0.858570,5.230611,-3.814127,1.557183,-3.276145,-0.084794,0.015896
686622300705257165!,rebel-devious-beetle,0.060000,-1.898285,-1.884717,-1.790808,-0.890509,5.356484,-3.530991,1.551293,-3.119638,-0.082895,0.015416
686622300705257165!,rebel-devious-beetle,0.070000,-1.844151,-1.918578,-1.775347,-0.920948,5.464833,-3.247842,1.544539,-2.977469,-0.080901,0.014900
686622300705257165!,rebel-devious-beetle,0.080000,-1.789020,-1.949603,-1.759958,-0.950026,5.555553,-2.966091,1.538045,-2.849284,-0.078804,0.014333
686622300705257165!,rebel-devious-beetle,0.090000,-1.733070,-1.977816,-1.744633,-0.977883,5.628523,-2.687346,1.532829,-2.734707,-0.076603,0.013699
686622300705257165!,rebel-devious-beetle,0.100000,-1.676482,-2.003256,-1.729355,-1.004655,5.683662,-2.413373,1.529800,-2.633311,-0.074303,0.012988
686622300705257165!,rebel-devious-beetle,0.110000,-1.619435,-2.025981,-1.714097,-1.030472,5.720981,-2.146054,1.529746,-2.544594,-0.071918,0.012192
686622300705257165!,rebel-devious-beetle,0.120000,-1.562111,-2.046072,-1.698823,-1.055462,5.740619,-1.887326,1.533322,-2.467966,-0.069465,0.011308
686622300705257165!,rebel-devious-beetle,0.130000,-1.504689,-2.063632,-1.683492,-1.079747,5.742905,-1.639107,1.541040,-2.402719,-0.066976,0.010336
