ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
499497229349612704!,great-mauve-beetle,0.000000,-1.396907,-0.697973,-0.125991,-1.494699,0.000000,0.000000,0.000000,0.000000,0.006563,0.388777,-0.092925
499497229349612704!,great-mauve-beetle,0.010000,-1.391985,-0.688345,-0.127097,-1.494606,0.986531,1.918714,-0.224329,0.019076,-0.021184,0.172932,0.029982
499497229349612704!,great-mauve-beetle,0.020000,-1.377724,-0.664033,-0.128581,-1.494479,1.869306,2.933260,-0.076392,0.006573,-0.032391,0.066097,0.083342
499497229349612704!,great-mauve-beetle,0.030000,-1.355092,-0.632055,-0.127852,-1.494541,2.661405,3.455670,0.219608,-0.018787,-0.034672,0.017221,0.099331
499497229349612704!,great-mauve-beetle,0.040000,-1.325011,-0.596195,-0.124014,-1.494865,3.358852,3.711874,0.547389,-0.045412,-0.032706,-0.003112,0.097358
499497229349612704!,great-mauve-beetle,0.050000,-1.288410,-0.558519,-0.117001,-1.495430,3.961108,3.819148,0.853110,-0.066747,-0.028948,-0.010071,0.087558
499497229349612704!,great-mauve-beetle,0.060000,-1.246222,-0.520214,-0.107139,-1.496169,4.471208,3.837691,1.114721,-0.079824,-0.024601,-0.011051,0.074879
499497229349612704!,great-mauve-beetle,0.070000,-1.199344,-0.482008,-0.094899,-1.496995,4.894196,3.799174,1.325526,-0.084029,-0.020228,-0.009544,0.061656
499497229349612704!,great-mauve-beetle,0.080000,-1.148622,-0.444386,-0.080787,-1.497823,5.236123,3.721298,1.485935,-0.080146,-0.016092,-0.007159,0.048968
499497229349612704!,great-mauve-beetle,0.090000,-1.094846,-0.407693,-0.065298,-1.498578,5.503626,3.614901,1.599513,-0.069696,-0.012312,-0.004619,0.037301
499497229349612704!,great-mauve-beetle,0.100000,-1.038746,-0.372182,-0.048885,-1.499203,5.703736,3.487338,1.671131,-0.054491,-0.008935,-0.002234,0.026859
499497229349612704!,great-mauve-beetle,0.110000,-0.980985,-0.338044,-0.031960,-1.499659,5.843721,3.344051,1.706065,-0.036359,-0.005975,-0.000122,0.017703
499497229349612704!,great-mauve-beetle,0.120000,-0.922148,-0.305413,-0.014879,-1.499926,5.930863,3.189262,1.709545,-0.016958,-0.003426,0.001681,0.009819
499497229349612704!,great-mauve-beetle,0.130000,-0.862736,-0.274388,0.002064,-1.499999,5.972311,3.026368,1.686576,0.002321,-0.001268,0.003175,0.003152
499497229349612704!,great-mauve-beetle,0.140000,-0.803165,-0.245031,0.018628,-1.499884,5.974841,2.858068,1.641796,0.020391,0.000524,0.004370,-0.002376
499497229349612704!,great-mauve-beetle,0.150000,-0.743771,-0.217378,0.034629,-1.499600,5.944723,2.686502,1.579454,0.036473,0.001980,0.005274,-0.006857
499497229349612704!,great-mauve-beetle,0.160000,-0.684833,-0.191447,0.049922,-1.499169,5.887653,2.513377,1.503428,0.050063,0.003132,0.005891,-0.010382
499497229349612704!,great-mauve-beetle,0.170000,-0.626578,-0.167245,0.064398,-1.498617,5.808675,2.340035,1.417241,0.060901,0.004011,0.006218,-0.013042
499497229349612704!,great-mauve-beetle,0.180000,-0.569195,-0.144766,0.077979,-1.497972,5.712145,2.167529,1.324085,0.068927,0.004644,0.006250,-0.014923
499497229349612704!,great-mauve-beetle,0.190000,-0.512835,-0.123999,0.090615,-1.497260,5.601732,1.996695,1.226851,0.074250,0.005059,0.005979,-0.016100
499497229349612704!,great-mauve-beetle,0.200000,-0.457619,-0.104922,0.102281,-1.496509,5.480454,1.828230,1.128170,0.077106,0.005279,0.005394,-0.016640
499497229349612704!,great-mauve-beetle,0.210000,-0.403644,-0.087511,0.112974,-1.495740,5.350741,1.662758,1.030443,0.077830,0.005324,0.004488,-0.016600
499497229349612704!,great-mauve-beetle,0.220000,-0.350987,-0.071734,0.122715,-1.494972,5.214508,1.500896,0.935875,0.076822,0.005209,0.003252,-0.016028
499497229349612704!,great-mauve-beetle,0.230000,-0.299709,-0.057551,0.131546,-1.494221,5.073246,1.343293,0.846501,0.074523,0.004950,0.001683,-0.014965
499497229349612704!,great-mauve-beetle,0.240000,-0.249859,-0.044918,0.139525,-1.493497,4.928106,1.190671,0.764201,0.071393,0.004558,-0.000217,-0.013447
499497229349612704!,great-mauve-beetle,0.250000,-0.201479,-0.033783,0.146732,-1.492806,4.779992,1.043843,0.690713,0.067892,0.004044,-0.002442,-0.011504
499497229349612704!,great-mauve-beetle,0.260000,-0.154606,-0.024084,0.153260,-1.492150,4.629642,0.903720,0.627632,0.064465,0.003417,-0.004976,-0.009170
499497229349612704!,great-mauve-beetle,0.270000,-0.109280,-0.015752,0.159217,-1.491526,4.477712,0.771319,0.576403,0.061530,0.002687,-0.007797,-0.006477
499497229349612704!,great-mauve-beetle,0.280000,-0.065562,-0.008711,0.164723,-1.490928,4.324872,0.647777,0.538305,0.059474,0.001864,-0.010869,-0.003462
499497229349612704!,great-mauve-beetle,0.290000,-0.023499,-0.002867,0.169926,-1.490344,4.171790,0.534243,0.514391,0.058650,0.000961,-0.014146,-0.000167
499497229349612704!,great-mauve-beetle,0.300000,0.017028,0.001902,0.175002,-1.489756,4.018855,0.431463,0.505432,0.059373,-0.000014,-0.017599,0.003370
499497229349612704!,great-mauve-beetle,0.310000,0.056038,0.005712,0.180108,-1.489148,3.866679,0.340359,0.512080,0.061935,-0.001048,-0.021179,0.007105
