ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1309660756087423238!,talented-ruddy-butterfly,0.000000,-1.130648,-0.613444,-0.331418,-0.012418,-0.128784,-0.991673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369964,-0.417971,-0.071894
1309660756087423238!,talented-ruddy-butterfly,0.010000,-1.120995,-0.613623,-0.322251,-0.011953,-0.124544,-0.992214,1.928960,-0.036333,1.832140,0.092201,0.847529,-0.106383,0.275264,-0.302252,-0.038282
1309660756087423238!,talented-ruddy-butterfly,0.020000,-1.094894,-0.613670,-0.297142,-0.010684,-0.113038,-0.993591,3.287659,0.025402,3.186155,0.159692,1.451783,-0.165166,0.206169,-0.220281,-0.015293
1309660756087423238!,talented-ruddy-butterfly,0.030000,-1.057236,-0.612818,-0.260214,-0.008867,-0.096340,-0.995348,4.239993,0.142194,4.195303,0.201171,1.885630,-0.182511,0.154447,-0.161260,0.000663
1309660756087423238!,talented-ruddy-butterfly,0.040000,-1.011550,-0.610659,-0.214488,-0.006762,-0.075914,-0.997114,4.896908,0.287192,4.949742,0.217459,2.199090,-0.167424,0.115104,-0.118322,0.011835
1309660756087423238!,talented-ruddy-butterfly,0.050000,-0.960383,-0.606989,-0.162175,-0.004608,-0.052781,-0.998606,5.336669,0.444707,5.512820,0.211292,2.427225,-0.128290,0.084911,-0.086951,0.019678
1309660756087423238!,talented-ruddy-butterfly,0.060000,-0.905614,-0.601723,-0.104951,-0.002608,-0.027665,-0.999617,5.616296,0.606396,5.930325,0.186723,2.595045,-0.071820,0.061647,-0.064064,0.025160
1309660756087423238!,talented-ruddy-butterfly,0.070000,-0.848634,-0.594834,-0.044102,-0.000925,-0.001079,-0.999999,5.778431,0.768594,6.236216,0.148460,2.720530,-0.002936,0.043678,-0.047466,0.028941
1309660756087423238!,talented-ruddy-butterfly,0.080000,-0.790465,-0.586335,0.019367,0.000328,0.026611,-0.999646,5.855326,0.930413,6.455928,0.101341,2.816571,0.074977,0.029753,-0.035544,0.031481
1309660756087423238!,talented-ruddy-butterfly,0.090000,-0.731833,-0.576221,0.084694,0.001086,0.055159,-0.998478,5.871514,1.092381,6.608536,0.049957,2.892142,0.159770,0.018893,-0.027081,0.033100
1309660756087423238!,talented-ruddy-butterfly,0.100000,-0.673248,-0.564485,0.151286,0.001327,0.084389,-0.996433,5.845655,1.255544,6.708363,-0.001643,2.953306,0.250120,0.010325,-0.021135,0.034024
1309660756087423238!,talented-ruddy-butterfly,0.110000,-0.615066,-0.551103,0.218666,0.001066,0.114181,-0.993460,5.791794,1.420895,6.765957,-0.050014,3.003817,0.345237,0.003453,-0.016977,0.034403
