ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1436904161200719472!,rebel-vivacious-beetle,0.000000,1.881074,-0.811018,1.991624,0.182852,0.000000,0.000000,0.000000,0.000000,-1.792148,-0.818142
1436904161200719472!,rebel-vivacious-beetle,0.010000,1.871300,-0.823258,1.992819,0.169331,-1.958125,-2.439942,0.230086,-2.707836,-0.730810,-0.366831
1436904161200719472!,rebel-vivacious-beetle,0.020000,1.846026,-0.852259,1.995334,0.136531,-3.098519,-3.344888,0.263614,-3.852573,-0.256338,-0.163750
1436904161200719472!,rebel-vivacious-beetle,0.030000,1.811296,-0.886781,1.997710,0.095690,-3.842318,-3.544975,0.206602,-4.313216,-0.053201,-0.074375
1436904161200719472!,rebel-vivacious-beetle,0.040000,1.770205,-0.921737,1.999333,0.051660,-4.370093,-3.436334,0.116075,-4.492332,0.028903,-0.035595
1436904161200719472!,rebel-vivacious-beetle,0.050000,1.724510,-0.954950,1.999990,0.006356,-4.764734,-3.198755,0.014519,-4.568338,0.057860,-0.019084
1436904161200719472!,rebel-vivacious-beetle,0.060000,1.675334,-0.985534,1.999608,-0.039571,-5.066214,-2.913091,-0.091397,-4.618451,0.063666,-0.012365
1436904161200719472!,rebel-vivacious-beetle,0.070000,1.623504,-1.013208,1.998148,-0.086039,-5.295319,-2.616567,-0.201300,-4.674925,0.059597,-0.009934
1436904161200719472!,rebel-vivacious-beetle,0.080000,1.569681,-1.037945,1.995562,-0.133166,-5.464011,-2.327112,-0.316962,-4.749834,0.051572,-0.009354
1436904161200719472!,rebel-vivacious-beetle,0.090000,1.514428,-1.059867,1.991779,-0.181154,-5.580474,-2.054014,-0.440757,-4.846107,0.042337,-0.009509
1436904161200719472!,rebel-vivacious-beetle,0.100000,1.458236,-1.079165,1.986706,-0.230213,-5.651264,-1.802378,-0.575019,-4.962327,0.033224,-0.009874
1436904161200719472!,rebel-vivacious-beetle,0.110000,1.401533,-1.096074,1.980228,-0.280530,-5.682297,-1.575047,-0.721777,-5.094939,0.024916,-0.010192
1436904161200719472!,rebel-vivacious-beetle,0.120000,1.344690,-1.110848,1.972210,-0.332247,-5.679246,-1.373423,-0.882634,-5.239294,0.017786,-0.010331
1436904161200719472!,rebel-vivacious-beetle,0.130000,1.288021,-1.123748,1.962504,-0.385458,-5.647650,-1.197851,-1.058696,-5.390201,0.012040,-0.010220
1436904161200719472!,rebel-vivacious-beetle,0.140000,1.231785,-1.135038,1.950954,-0.440202,-5.592885,-1.047819,-1.250522,-5.542252,0.007786,-0.009825
1436904161200719472!,rebel-vivacious-beetle,0.150000,1.176189,-1.144968,1.937401,-0.496464,-5.520075,-0.922101,-1.458090,-5.690050,0.005060,-0.009127
1436904161200719472!,rebel-vivacious-beetle,0.160000,1.121390,-1.153774,1.921690,-0.554174,-5.433983,-0.818896,-1.680780,-5.828382,0.003849,-0.008124
1436904161200719472!,rebel-vivacious-beetle,0.170000,1.067498,-1.161672,1.903674,-0.613210,-5.338908,-0.735951,-1.917373,-5.952368,0.004097,-0.006822
1436904161200719472!,rebel-vivacious-beetle,0.180000,1.014584,-1.168852,1.883222,-0.673405,-5.238605,-0.670701,-2.166076,-6.057581,0.005717,-0.005234
1436904161200719472!,rebel-vivacious-beetle,0.190000,0.962685,-1.175477,1.860226,-0.734546,-5.136224,-0.620392,-2.424557,-6.140153,0.008595,-0.003378
1436904161200719472!,rebel-vivacious-beetle,0.200000,0.911809,-1.181681,1.834603,-0.796387,-5.034292,-0.582213,-2.690009,-6.196857,0.012602,-0.001278
1436904161200719472!,rebel-vivacious-beetle,0.210000,0.861941,-1.187572,1.806299,-0.858652,-4.934706,-0.553404,-2.959229,-6.225166,0.017594,0.001039
1436904161200719472!,rebel-vivacious-beetle,0.220000,0.813053,-1.193229,1.775297,-0.921042,-4.838770,-0.531351,-3.228710,-6.223299,0.023422,0.003544
1436904161200719472!,rebel-vivacious-beetle,0.230000,0.765104,-1.198704,1.741617,-0.983245,-4.747234,-0.513671,-3.494747,-6.190230,0.029936,0.006203
1436904161200719472!,rebel-vivacious-beetle,0.240000,0.718052,-1.204031,1.705315,-1.044940,-4.660366,-0.498269,-3.753544,-6.125689,0.036983,0.008985
1436904161200719472!,rebel-vivacious-beetle,0.250000,0.671854,-1.209182,1.666495,-1.105800,-4.577946,-0.483550,-4.001418,-6.030336,0.044407,0.011850
1436904161200719472!,rebel-vivacious-beetle,0.260000,0.626469,-1.214151,1.625286,-1.165524,-4.499530,-0.468152,-4.234825,-5.905326,0.052075,0.014765
