ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1335938740259904039!,lush-bipedal-bumblebee,0.000000,-2.159157,-1.506979,0.000000,-1.506979,0.000000,0.000000,0.000000,0.000000,0.140591,-0.233557
1335938740259904039!,lush-bipedal-bumblebee,0.010000,-2.158764,-1.501172,0.000000,-1.501172,0.078624,1.161340,0.000000,1.161340,0.123850,-0.205851
1335938740259904039!,lush-bipedal-bumblebee,0.020000,-2.157635,-1.484493,0.000000,-1.484493,0.147078,2.172462,0.000000,2.172462,0.108866,-0.181051
1335938740259904039!,lush-bipedal-bumblebee,0.030000,-2.155865,-1.458353,0.000000,-1.458353,0.206429,3.049121,0.000000,3.049121,0.095462,-0.158867
1335938740259904039!,lush-bipedal-bumblebee,0.040000,-2.153541,-1.424019,0.000000,-1.424019,0.257637,3.805505,0.000000,3.805505,0.083482,-0.139040
1335938740259904039!,lush-bipedal-bumblebee,0.050000,-2.150738,-1.382626,0.000000,-1.382626,0.301568,4.454390,0.000000,4.454390,0.072784,-0.121335
1335938740259904039!,lush-bipedal-bumblebee,0.060000,-2.147527,-1.335189,0.000000,-1.335189,0.338999,5.007279,0.000000,5.007279,0.063240,-0.105539
1335938740259904039!,lush-bipedal-bumblebee,0.070000,-2.143968,-1.282620,0.000000,-1.282620,0.370632,5.474526,0.000000,5.474526,0.054735,-0.091462
1335938740259904039!,lush-bipedal-bumblebee,0.080000,-2.140116,-1.225731,0.000000,-1.225731,0.397098,5.865451,0.000000,5.865451,0.047164,-0.078932
1335938740259904039!,lush-bipedal-bumblebee,0.090000,-2.136022,-1.165252,0.000000,-1.165252,0.418965,6.188437,0.000000,6.188437,0.040433,-0.067793
1335938740259904039!,lush-bipedal-bumblebee,0.100000,-2.131728,-1.101832,0.000000,-1.101832,0.436743,6.451032,0.000000,6.451032,0.034459,-0.057906
1335938740259904039!,lush-bipedal-bumblebee,0.110000,-2.127275,-1.036052,0.000000,-1.036052,0.450892,6.660020,0.000000,6.660020,0.029166,-0.049145
1335938740259904039!,lush-bipedal-bumblebee,0.120000,-2.122697,-0.968432,0.000000,-0.968432,0.461824,6.821505,0.000000,6.821505,0.024483,-0.041395
1335938740259904039!,lush-bipedal-bumblebee,0.130000,-2.118026,-0.899440,0.000000,-0.899440,0.469913,6.940974,0.000000,6.940974,0.020351,-0.034556
1335938740259904039!,lush-bipedal-bumblebee,0.140000,-2.113289,-0.829479,0.000000,-0.829479,0.475490,7.023362,0.000000,7.023362,0.016712,-0.028534
