ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1013548195261646392!,talented-zippy-butterfly,0.000000,0.214564,-1.798111,-0.785042,-1.770042,-0.621354,-0.783530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.463414,0.132583,-0.234705,-1.141257
1013548195261646392!,talented-zippy-butterfly,0.010000,0.208939,-1.788235,-0.790829,-1.766690,-0.625141,-0.780512,-1.126872,1.972214,-1.154894,0.671868,-0.754960,0.604675,-0.314098,0.116003,-0.170611,-0.843966
1013548195261646392!,talented-zippy-butterfly,0.020000,0.193853,-1.760810,-0.806142,-1.757525,-0.635360,-0.772216,-1.894976,3.512382,-1.902691,1.163997,-1.284490,1.056845,-0.208645,0.102225,-0.123584,-0.627095
1013548195261646392!,talented-zippy-butterfly,0.030000,0.172269,-1.719584,-0.827432,-1.744053,-0.650022,-0.759915,-2.425718,4.724750,-2.347553,1.531194,-1.641199,1.403860,-0.132254,0.089764,-0.087365,-0.461642
1013548195261646392!,talented-zippy-butterfly,0.040000,0.146186,-1.667533,-0.852022,-1.727374,-0.667590,-0.744529,-2.794036,5.668435,-2.562285,1.802582,-1.864244,1.671594,-0.075994,0.078163,-0.058514,-0.331508
1013548195261646392!,talented-zippy-butterfly,0.050000,0.116998,-1.607159,-0.877867,-1.708367,-0.686876,-0.726775,-3.047061,6.381953,-2.600818,1.995412,-1.984421,1.875477,-0.034448,0.067400,-0.035141,-0.227759
1013548195261646392!,talented-zippy-butterfly,0.060000,0.085722,-1.540697,-0.903404,-1.687772,-0.706956,-0.707258,-3.215056,6.895130,-2.505325,2.121987,-2.027025,2.026158,-0.004289,0.057626,-0.016205,-0.145421
1013548195261646392!,talented-zippy-butterfly,0.070000,0.053090,-1.470011,-0.927477,-1.666195,-0.727165,-0.686463,-3.318443,7.234614,-2.309769,2.193069,-2.013044,2.132402,0.016634,0.049015,-0.001080,-0.081504
1013548195261646392!,talented-zippy-butterfly,0.080000,0.019666,-1.396682,-0.949235,-1.644131,-0.747033,-0.664787,-3.371789,7.426414,-2.041952,2.219359,-1.959949,2.202428,0.029858,0.041691,0.010703,-0.033837
1013548195261646392!,talented-zippy-butterfly,0.090000,-0.014105,-1.322048,-0.968068,-1.621972,-0.766244,-0.642550,-3.385950,7.496368,-1.724521,2.211893,-1.882051,2.244354,0.036601,0.035693,0.019578,-0.000484
1013548195261646392!,talented-zippy-butterfly,0.100000,-0.047869,-1.247198,-0.983567,-1.600002,-0.784607,-0.619994,-3.369222,7.469515,-1.375519,2.181856,-1.790703,2.266147,0.037909,0.030974,0.025992,0.020494
1013548195261646392!,talented-zippy-butterfly,0.110000,-0.081343,-1.172988,-0.995480,-1.578393,-0.802031,-0.597283,-3.327827,7.369281,-1.008793,2.140151,-1.694486,2.275352,0.034699,0.027420,0.030405,0.031054
1013548195261646392!,talented-zippy-butterfly,0.120000,-0.114296,-1.100049,-1.003677,-1.557215,-0.818498,-0.574510,-3.266200,7.216692,-0.634531,2.096971,-1.599515,2.278811,0.027767,0.024872,0.033262,0.033087
1013548195261646392!,talented-zippy-butterfly,0.130000,-0.146533,-1.028816,-1.008115,-1.536435,-0.834041,-0.551703,-3.187180,7.030034,-0.259854,2.061491,-1.509796,2.282446,0.017789,0.023155,0.034975,0.028325
1013548195261646392!,talented-zippy-butterfly,0.140000,-0.177884,-0.959551,-1.008808,-1.515938,-0.848725,-0.528834,-3.092256,6.824840,0.110536,2.041696,-1.427592,2.291140,0.005334,0.022098,0.035891,0.018283
1013548195261646392!,talented-zippy-butterfly,0.150000,-0.208185,-0.892377,-1.005810,-1.495530,-0.862631,-0.505833,-2.981884,6.614099,0.473721,2.044317,-1.353786,2.308702,-0.009111,0.021547,0.036291,0.004246
1013548195261646392!,talented-zippy-butterfly,0.160000,-0.237276,-0.827292,-0.999201,-1.474957,-0.875844,-0.482595,-2.855861,6.408581,0.828004,2.074817,-1.288182,2.337872,-0.025102,0.021369,0.036389,-0.012705
1013548195261646392!,talented-zippy-butterfly,0.170000,-0.264992,-0.764197,-0.989070,-1.453915,-0.888441,-0.458991,-2.713724,6.217141,1.172427,2.137391,-1.229753,2.380355,-0.042200,0.021456,0.036330,-0.031642
1013548195261646392!,talented-zippy-butterfly,0.180000,-0.291166,-0.702912,-0.975519,-1.432063,-0.900488,-0.434882,-2.555146,6.046941,1.506387,2.234944,-1.176848,2.436840,-0.059932,0.021719,0.036202,-0.051731
1013548195261646392!,talented-zippy-butterfly,0.190000,-0.315627,-0.643189,-0.958651,-1.409035,-0.912030,-0.410123,-2.380295,5.903547,1.829339,2.369032,-1.127363,2.507026,-0.077757,0.022085,0.036043,-0.072174
1013548195261646392!,talented-zippy-butterfly,0.200000,-0.338211,-0.584736,-0.938579,-1.384460,-0.923092,-0.384580,-2.190137,5.790912,2.140565,2.539777,-1.078900,2.589642,-0.095054,0.022489,0.035846,-0.092177
1013548195261646392!,talented-zippy-butterfly,0.210000,-0.358787,-0.527225,-0.915436,-1.357973,-0.933668,-0.358139,-1.986573,5.711282,2.439080,2.745840,-1.028999,2.682600,-0.111119,0.022875,0.035569,-0.110926
1013548195261646392!,talented-zippy-butterfly,0.220000,-0.377307,-0.470327,-0.889412,-1.329250,-0.943727,-0.330726,-1.772355,5.665146,2.723652,2.984548,-0.975413,2.783338,-0.125197,0.023188,0.035138,-0.127604
1013548195261646392!,talented-zippy-butterfly,0.230000,-0.393688,-0.413721,-0.860654,-1.297996,-0.953216,-0.302289,-1.551553,5.651054,2.992433,3.251473,-0.915904,2.888149,-0.136518,0.023377,0.034459,-0.141413
1013548195261646392!,talented-zippy-butterfly,0.240000,-0.407890,-0.357107,-0.829331,-1.263963,-0.962068,-0.272811,-1.329223,5.665579,3.243130,3.540681,-0.848635,2.992704,-0.144366,0.023395,0.033433,-0.151639
1013548195261646392!,talented-zippy-butterfly,0.250000,-0.419928,-0.300232,-0.795633,-1.226971,-0.970195,-0.242325,-1.111161,5.703425,3.473093,3.844939,-0.772359,3.092290,-0.148172,0.023204,0.031969,-0.157721
1013548195261646392!,talented-zippy-butterfly,0.260000,-0.429873,-0.242902,-0.759781,-1.186915,-0.977507,-0.210904,-0.903514,5.757714,3.679469,4.156079,-0.686566,3.182118,-0.147595,0.022775,0.030003,-0.159336
