ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1800278982339714122!,thoughtful-zippy-butterfly,0.000000,-1.006869,-2.042788,0.514329,-0.744344,0.081957,-0.493237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.464301,-0.265846,0.228678,0.385151
1800278982339714122!,thoughtful-zippy-butterfly,0.010000,-1.014278,-2.029797,0.516340,-0.742470,0.082985,-0.493065,-1.473088,2.600399,0.399715,0.373654,0.204475,0.034414,-0.162276,-0.123805,0.142661,0.295329
1800278982339714122!,thoughtful-zippy-butterfly,0.020000,-1.031359,-1.996382,0.522351,-0.737024,0.086216,-0.492511,-1.934032,4.088602,0.799349,0.716345,0.441023,0.077203,-0.026201,-0.059474,0.102099,0.251339
1800278982339714122!,thoughtful-zippy-butterfly,0.030000,-1.050702,-1.950617,0.532261,-0.728231,0.091859,-0.491490,-1.929455,5.066665,1.177643,1.043044,0.685854,0.128185,0.034655,-0.030026,0.081428,0.226318
1800278982339714122!,thoughtful-zippy-butterfly,0.040000,-1.068942,-1.896309,0.545793,-0.716212,0.099937,-0.489911,-1.717933,5.792848,1.521229,1.360681,0.926527,0.189002,0.061895,-0.016044,0.069483,0.209268
1800278982339714122!,thoughtful-zippy-butterfly,0.050000,-1.084605,-1.835418,0.562566,-0.701034,0.110379,-0.487664,-1.418732,6.379515,1.822517,1.673092,1.156575,0.261781,0.074302,-0.008783,0.061303,0.195399
1800278982339714122!,thoughtful-zippy-butterfly,0.060000,-1.097091,-1.769104,0.582136,-0.682737,0.123062,-0.484619,-1.087693,6.874338,2.077254,1.982191,1.372200,0.348450,0.080250,-0.004339,0.054698,0.182591
1800278982339714122!,thoughtful-zippy-butterfly,0.070000,-1.106219,-1.698197,0.604028,-0.661348,0.137830,-0.480628,-0.752645,7.296038,2.283221,2.288480,1.570704,0.450433,0.083399,-0.001007,0.048737,0.169965
1800278982339714122!,thoughtful-zippy-butterfly,0.080000,-1.112024,-1.623404,0.627747,-0.636898,0.154503,-0.475530,-0.429250,7.650871,2.439614,2.591435,1.749844,0.568535,0.085291,0.001917,0.043079,0.157260
1800278982339714122!,thoughtful-zippy-butterfly,0.090000,-1.114669,-1.545398,0.652801,-0.609423,0.172877,-0.469163,-0.127823,7.940459,2.546757,2.889855,1.907615,0.702917,0.086537,0.004683,0.037654,0.144532
1800278982339714122!,thoughtful-zippy-butterfly,0.100000,-1.114410,-1.464840,0.678700,-0.578976,0.192730,-0.461362,0.143931,8.165532,2.605904,3.182156,2.042236,0.853127,0.087361,0.007341,0.032506,0.132000
1800278982339714122!,thoughtful-zippy-butterfly,0.110000,-1.111572,-1.382384,0.704974,-0.545628,0.213823,-0.451973,0.379948,8.327608,2.619067,3.466617,2.152185,1.018175,0.087844,0.009857,0.027721,0.119949
1800278982339714122!,thoughtful-zippy-butterfly,0.120000,-1.106535,-1.298664,0.731172,-0.509467,0.235903,-0.440851,0.575558,8.429593,2.588823,3.741547,2.236246,1.196631,0.088034,0.012177,0.023378,0.108668
1800278982339714122!,thoughtful-zippy-butterfly,0.130000,-1.099720,-1.214276,0.756874,-0.470597,0.258703,-0.427870,0.727456,8.475767,2.518116,4.005390,2.293522,1.386731,0.087982,0.014248,0.019531,0.098402
1800278982339714122!,thoughtful-zippy-butterfly,0.140000,-1.091630,-1.129724,0.781661,-0.429166,0.281925,-0.412939,0.833977,8.471572,2.410234,4.256663,2.323523,1.586333,0.087749,0.016033,0.016199,0.089324
1800278982339714122!,thoughtful-zippy-butterfly,0.150000,-1.082735,-1.045459,0.805175,-0.385312,0.305289,-0.395978,0.894588,8.422835,2.268344,4.494122,2.325972,1.793267,0.087399,0.017511,0.013374,0.081530
1800278982339714122!,thoughtful-zippy-butterfly,0.160000,-1.073495,-0.961880,0.827094,-0.339176,0.328521,-0.376927,0.909802,8.335523,2.095481,4.716650,2.300779,2.005310,0.086991,0.018677,0.011017,0.075036
