ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
31575067895955362!,great-mauve-beetle,0.000000,-0.160052,-1.356644,1.246244,-0.834791,0.000000,0.000000,0.000000,0.000000,-0.106468,-0.097400,0.333436
31575067895955362!,great-mauve-beetle,0.010000,-0.158026,-1.348891,1.249392,-0.830072,0.404180,1.546277,0.626547,0.943054,-0.099813,-0.130005,0.319910
31575067895955362!,great-mauve-beetle,0.020000,-0.151635,-1.327372,1.258550,-0.816120,0.869377,2.756692,1.198651,1.848456,-0.091179,-0.137096,0.295702
31575067895955362!,great-mauve-beetle,0.030000,-0.140673,-1.294900,1.273004,-0.793386,1.313403,3.734045,1.681148,2.697438,-0.082238,-0.133131,0.268500
31575067895955362!,great-mauve-beetle,0.040000,-0.125550,-1.253508,1.291785,-0.762425,1.696579,4.535470,2.059193,3.488914,-0.073836,-0.125689,0.242233
31575067895955362!,great-mauve-beetle,0.050000,-0.106951,-1.204793,1.313831,-0.723774,2.002987,5.193377,2.329571,4.228750,-0.066312,-0.118301,0.218572
31575067895955362!,great-mauve-beetle,0.060000,-0.085665,-1.150101,1.338074,-0.677906,2.228537,5.727236,2.494818,4.924355,-0.059752,-0.112373,0.198043
31575067895955362!,great-mauve-beetle,0.070000,-0.062491,-1.090617,1.363486,-0.625224,2.374568,6.150018,2.559812,5.582424,-0.054134,-0.108292,0.180647
31575067895955362!,great-mauve-beetle,0.080000,-0.038209,-1.027421,1.389084,-0.566079,2.444793,6.471593,2.529945,6.208150,-0.049390,-0.105989,0.166175
31575067895955362!,great-mauve-beetle,0.090000,-0.013591,-0.961513,1.413917,-0.500838,2.444128,6.700499,2.410436,6.804903,-0.045436,-0.105212,0.154329
31575067895955362!,great-mauve-beetle,0.100000,0.010670,-0.893775,1.437107,-0.429795,2.377966,6.844232,2.205488,7.374492,-0.042179,-0.105646,0.144774
31575067895955362!,great-mauve-beetle,0.110000,0.033943,-0.825011,1.457817,-0.353226,2.252091,6.909614,1.918287,7.917053,-0.039516,-0.106977,0.137149
31575067895955362!,great-mauve-beetle,0.120000,0.055661,-0.755960,1.475242,-0.271407,2.072726,6.902755,1.551089,8.430981,-0.037342,-0.108906,0.131078
31575067895955362!,great-mauve-beetle,0.130000,0.075327,-0.687306,1.488593,-0.184634,1.846683,6.828937,1.105482,8.912829,-0.035540,-0.111161,0.126174
31575067895955362!,great-mauve-beetle,0.140000,0.092517,-0.619694,1.497099,-0.093244,1.581556,6.692536,0.582801,9.357242,-0.033996,-0.113494,0.122045
31575067895955362!,great-mauve-beetle,0.150000,0.106887,-0.553732,1.499998,0.002361,1.285921,6.497052,-0.015360,9.756988,-0.032595,-0.115686,0.118316
31575067895955362!,great-mauve-beetle,0.160000,0.118184,-0.490001,1.496548,0.101700,0.969513,6.245278,-0.686575,10.103123,-0.031234,-0.117553,0.114641
31575067895955362!,great-mauve-beetle,0.170000,0.126261,-0.429059,1.486037,0.204193,0.643372,5.939599,-1.427031,10.385350,-0.029820,-0.118950,0.110722
31575067895955362!,great-mauve-beetle,0.180000,0.131086,-0.371441,1.467796,0.309151,0.319798,5.582583,-2.231015,10.592488,-0.028284,-0.119778,0.106333
31575067895955362!,great-mauve-beetle,0.190000,0.132756,-0.317650,1.441228,0.415768,0.012285,5.177491,-3.090564,10.713200,-0.026577,-0.119995,0.101324
31575067895955362!,great-mauve-beetle,0.200000,0.131509,-0.268152,1.405823,0.523128,-0.264763,4.728923,-3.995320,10.736781,-0.024680,-0.119615,0.095639
31575067895955362!,great-mauve-beetle,0.210000,0.127729,-0.223357,1.361188,0.630212,-0.496488,4.243457,-4.932658,10.653994,-0.022601,-0.118708,0.089317
31575067895955362!,great-mauve-beetle,0.220000,0.121951,-0.183593,1.307067,0.735918,-0.668228,3.730210,-5.888067,10.457832,-0.020377,-0.117401,0.082489
31575067895955362!,great-mauve-beetle,0.230000,0.114852,-0.149084,1.243357,0.839085,-0.766323,3.201253,-6.845805,10.144116,-0.018069,-0.115867,0.075370
31575067895955362!,great-mauve-beetle,0.240000,0.107185,-0.119864,1.170133,0.938504,-0.779154,2.671316,-7.789497,9.711992,-0.015756,-0.114277,0.068225
31575067895955362!,great-mauve-beetle,0.250000,0.099821,-0.095832,1.087623,1.032994,-0.698137,2.158499,-8.703377,9.163650,-0.013529,-0.112827,0.061362
31575067895955362!,great-mauve-beetle,0.260000,0.093727,-0.076720,0.996196,1.121425,-0.518610,1.684031,-9.573057,8.504036,-0.011485,-0.111716,0.055104
31575067895955362!,great-mauve-beetle,0.270000,0.089897,-0.062037,0.896352,1.202727,-0.240791,1.271423,-10.386049,7.740373,-0.009717,-0.111088,0.049755
31575067895955362!,great-mauve-beetle,0.280000,0.089292,-0.051051,0.788708,1.275907,0.129279,0.945685,-11.132084,6.881351,-0.008307,-0.111003,0.045566
31575067895955362!,great-mauve-beetle,0.290000,0.092788,-0.042772,0.673973,1.340060,0.578832,0.732327,-11.803052,5.936260,-0.007312,-0.111403,0.042699
31575067895955362!,great-mauve-beetle,0.300000,0.101094,-0.035960,0.552929,1.394371,1.087716,0.655834,-12.392518,4.914177,-0.006760,-0.112066,0.041189
31575067895955362!,great-mauve-beetle,0.310000,0.114675,-0.029135,0.426416,1.438113,1.628030,0.737826,-12.894718,3.823422,-0.006634,-0.112568,0.040913
31575067895955362!,great-mauve-beetle,0.320000,0.133684,-0.020626,0.295336,1.470638,2.163428,0.995027,-13.303525,2.671639,-0.006870,-0.112278,0.041554
31575067895955362!,great-mauve-beetle,0.330000,0.157868,-0.008626,0.160659,1.491371,2.649935,1.436008,-13.611104,1.466269,-0.007341,-0.110316,0.042578
31575067895955362!,great-mauve-beetle,0.340000,0.186504,0.008705,0.023449,1.499817,3.037736,2.057795,-13.806486,0.215860,-0.007859,-0.105558,0.043212
31575067895955362!,great-mauve-beetle,0.350000,0.218353,0.033111,-0.115101,1.495577,3.273628,2.842239,-13.875297,-1.067859,-0.008167,-0.096684,0.042444
31575067895955362!,great-mauve-beetle,0.360000,0.251651,0.066067,-0.253635,1.478401,3.306324,3.752542,-13.800029,-2.367540,-0.007939,-0.082259,0.039043
31575067895955362!,great-mauve-beetle,0.370000,0.284166,0.108589,-0.390595,1.448253,3.094071,4.731524,-13.561525,-3.657553,-0.006801,-0.060875,0.031634
31575067895955362!,great-mauve-beetle,0.380000,0.313353,0.161031,-0.524192,1.405426,2.613967,5.703009,-13.142201,-4.901747,-0.004359,-0.031368,0.018828
31575067895955362!,great-mauve-beetle,0.390000,0.336505,0.222834,-0.652400,1.350694,1.872136,6.576229,-12.531511,-6.052854,-0.000248,0.006807,-0.000552
31575067895955362!,great-mauve-beetle,0.400000,0.350927,0.292255,-0.773269,1.285323,0.910838,7.254190,-11.732175,-7.058252,0.005782,0.052984,-0.027125
31575067895955362!,great-mauve-beetle,0.410000,0.354863,0.366831,-0.884953,1.211140,-0.190122,7.659873,-10.761016,-7.862833,0.013762,0.105499,-0.060667
31575067895955362!,great-mauve-beetle,0.420000,0.347553,0.443498,-0.985865,1.130517,-1.323154,7.748071,-9.651857,-8.416882,0.023451,0.161484,-0.099918
31575067895955362!,great-mauve-beetle,0.430000,0.329334,0.519131,-1.075073,1.046049,-2.372284,7.516536,-8.451163,-8.685654,0.034330,0.217248,-0.142652
31575067895955362!,great-mauve-beetle,0.440000,0.301545,0.591058,-1.152292,0.960325,-3.234094,7.007247,-7.211825,-8.653454,0.045668,0.268971,-0.185977
31575067895955362!,great-mauve-beetle,0.450000,0.266416,0.657013,-1.217483,0.876205,-3.831869,6.294572,-5.991372,-8.324986,0.056594,0.312893,-0.226612
31575067895955362!,great-mauve-beetle,0.460000,0.226775,0.715407,-1.271029,0.796546,-4.127946,5.469886,-4.842883,-7.727672,0.066251,0.345925,-0.261429
31575067895955362!,great-mauve-beetle,0.470000,0.185620,0.765551,-1.313799,0.723831,-4.126809,4.624156,-3.805939,-6.908019,0.073949,0.366322,-0.288062
31575067895955362!,great-mauve-beetle,0.480000,0.145735,0.807590,-1.346988,0.660018,-3.867179,3.832424,-2.902662,-5.923852,0.079279,0.373880,-0.305263
31575067895955362!,great-mauve-beetle,0.490000,0.109413,0.842302,-1.371932,0.606467,-3.408320,3.145142,-2.137717,-4.835878,0.082142,0.369763,-0.312955
31575067895955362!,great-mauve-beetle,0.500000,0.078321,0.870841,-1.389949,0.563951,-2.815682,2.587070,-1.501465,-3.700607,0.082704,0.356065,-0.312028
31575067895955362!,great-mauve-beetle,0.510000,0.053500,0.894505,-1.402216,0.532719,-2.149690,2.161686,-0.974777,-2.565797,0.081311,0.335290,-0.303979
31575067895955362!,great-mauve-beetle,0.520000,0.035443,0.914557,-1.409696,0.512597,-1.459294,1.858047,-0.534008,-1.468578,0.078390,0.309902,-0.290537
31575067895955362!,great-mauve-beetle,0.530000,0.024224,0.932110,-1.413116,0.503094,-0.779889,1.657537,-0.155109,-0.435677,0.074370,0.282020,-0.273369
31575067895955362!,great-mauve-beetle,0.540000,0.019626,0.948085,-1.412973,0.503495,-0.134230,1.539035,0.183542,0.515079,0.069625,0.253286,-0.253896
31575067895955362!,great-mauve-beetle,0.550000,0.021260,0.963193,-1.409570,0.512944,0.465109,1.482357,0.499574,1.372830,0.064455,0.224849,-0.233224
31575067895955362!,great-mauve-beetle,0.560000,0.028649,0.977962,-1.403056,0.530502,1.012891,1.469808,0.806017,2.131728,0.059081,0.197429,-0.212140
31575067895955362!,great-mauve-beetle,0.570000,0.041286,0.992762,-1.393472,0.555189,1.508580,1.487019,1.111370,2.789433,0.053656,0.171419,-0.191169
31575067895955362!,great-mauve-beetle,0.580000,0.058674,1.007839,-1.380793,0.586014,1.954304,1.522711,1.420024,3.345926,0.048277,0.146979,-0.170632
31575067895955362!,great-mauve-beetle,0.590000,0.080345,1.023349,-1.364963,0.621994,2.353368,1.568350,1.732875,3.802787,0.043002,0.124125,-0.150704
31575067895955362!,great-mauve-beetle,0.600000,0.105867,1.039385,-1.345929,0.662174,2.709282,1.617708,2.048013,4.162776,0.037867,0.102788,-0.131476
31575067895955362!,great-mauve-beetle,0.610000,0.134844,1.056006,-1.323662,0.705635,3.025203,1.666455,2.361412,4.429644,0.032891,0.082874,-0.112989
31575067895955362!,great-mauve-beetle,0.620000,0.166739,1.073125,-1.298319,0.751245,3.303406,1.711480,2.666834,4.608883,0.028099,0.064308,-0.095298
31575067895955362!,great-mauve-beetle,0.630000,0.201182,1.090696,-1.270016,0.798161,3.545555,1.751153,2.957900,4.706544,0.023508,0.047019,-0.078446
31575067895955362!,great-mauve-beetle,0.640000,0.237822,1.108676,-1.238930,0.845608,3.752713,1.784875,3.228132,4.729646,0.019141,0.030977,-0.062491
