ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
458643681857448724!,talented-ruddy-butterfly,0.000000,-2.027670,0.171187,-1.430254,-0.630745,-0.463418,-0.886140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.182813,-0.215893,0.178160
458643681857448724!,talented-ruddy-butterfly,0.010000,-2.019530,0.175652,-1.426275,-0.629363,-0.460245,-0.887792,1.627083,0.889656,0.795560,0.276865,0.633620,-0.328478,0.141068,-0.178417,0.141004
458643681857448724!,talented-ruddy-butterfly,0.020000,-1.996740,0.187773,-1.415082,-0.625660,-0.451305,-0.892370,2.931323,1.529266,1.442615,0.464743,1.152682,-0.582955,0.110923,-0.148854,0.112335
458643681857448724!,talented-ruddy-butterfly,0.030000,-1.962103,0.205330,-1.397971,-0.620355,-0.437623,-0.899159,3.993252,1.974648,1.977871,0.597679,1.580969,-0.769462,0.088704,-0.122986,0.089416
458643681857448724!,talented-ruddy-butterfly,0.040000,-1.917791,0.226606,-1.375950,-0.613875,-0.420032,-0.907509,4.858728,2.271052,2.420446,0.699141,1.931132,-0.893807,0.071855,-0.099052,0.070540
458643681857448724!,talented-ruddy-butterfly,0.050000,-1.865634,0.250286,-1.349895,-0.606460,-0.399279,-0.916829,5.555103,2.454205,2.780779,0.784137,2.210463,-0.962657,0.058616,-0.076550,0.054661
458643681857448724!,talented-ruddy-butterfly,0.060000,-1.807238,0.275372,-1.320600,-0.598231,-0.376050,-0.926599,6.100938,2.552039,3.065780,0.861312,2.424309,-0.983879,0.047827,-0.055574,0.041160
458643681857448724!,talented-ruddy-butterfly,0.070000,-1.744064,0.301110,-1.288802,-0.589248,-0.350986,-0.936381,6.511335,2.586319,3.281454,0.934802,2.577784,-0.966238,0.038771,-0.036456,0.029686
458643681857448724!,talented-ruddy-butterfly,0.080000,-1.677425,0.326940,-1.255182,-0.579542,-0.324678,-0.945825,6.800717,2.573992,3.434159,1.005834,2.676551,-0.918794,0.031050,-0.019551,0.020032
458643681857448724!,talented-ruddy-butterfly,0.090000,-1.608467,0.352464,-1.220337,-0.569141,-0.297645,-0.954677,6.983937,2.528206,3.530992,1.074015,2.726980,-0.850205,0.024462,-0.005119,0.012060
458643681857448724!,talented-ruddy-butterfly,0.100000,-1.538172,0.377401,-1.184788,-0.558077,-0.270334,-0.962767,7.076437,2.459188,3.579758,1.138293,2.736024,-0.768246,0.018915,0.006733,0.005635
458643681857448724!,talented-ruddy-butterfly,0.110000,-1.467362,0.401563,-1.148971,-0.546397,-0.243121,-0.969996,7.093804,2.374855,3.588634,1.197572,2.710884,-0.679459,0.014353,0.016050,0.000608
458643681857448724!,talented-ruddy-butterfly,0.120000,-1.396702,0.424830,-1.113236,-0.534153,-0.216306,-0.976326,7.051089,2.281284,3.565727,1.251043,2.658605,-0.589017,0.010719,0.023013,-0.003192
458643681857448724!,talented-ruddy-butterfly,0.130000,-1.326711,0.447136,-1.077857,-0.521405,-0.190122,-0.981760,6.962167,2.183064,3.518664,1.298300,2.585731,-0.500737,0.007937,0.027895,-0.005957
458643681857448724!,talented-ruddy-butterfly,0.140000,-1.257779,0.468454,-1.043035,-0.508216,-0.164741,-0.986337,6.839253,2.083588,3.454272,1.339319,2.498051,-0.417231,0.005907,0.031018,-0.007878
458643681857448724!,talented-ruddy-butterfly,0.150000,-1.190187,0.488785,-1.008909,-0.494647,-0.140282,-0.990112,6.692651,1.985286,3.378400,1.374366,2.400467,-0.340104,0.004516,0.032717,-0.009138
