ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1363620621813133337!,thoughtful-antique-butterfly,0.000000,-1.130648,-0.613444,0.098143,0.964553,0.170922,0.469878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.037224,-0.157266,0.017661,0.090438,-0.016549,-0.248006
1363620621813133337!,thoughtful-antique-butterfly,0.010000,-1.121863,-0.618795,0.100183,0.964431,0.171745,0.469578,1.756543,-1.066489,0.407180,-0.024954,0.164273,-0.060082,-0.014020,-0.067572,-0.005000,0.039969,-0.020717,-0.117617
1363620621813133337!,thoughtful-antique-butterfly,0.020000,-1.100108,-0.631487,0.105734,0.964115,0.173902,0.468784,2.594362,-1.469042,0.702109,-0.039014,0.266699,-0.098936,-0.003451,-0.027743,-0.014285,0.017243,-0.021726,-0.059393
1363620621813133337!,thoughtful-antique-butterfly,0.030000,-1.072029,-0.646748,0.113956,0.963668,0.176930,0.467649,3.018561,-1.582004,0.940391,-0.051542,0.338282,-0.127985,0.001525,-0.009810,-0.017637,0.006717,-0.021283,-0.032771
1363620621813133337!,thoughtful-antique-butterfly,0.040000,-1.040677,-0.662521,0.124405,0.963081,0.180590,0.466248,3.248279,-1.573596,1.146067,-0.066925,0.392733,-0.152116,0.004003,-0.001557,-0.018392,0.001606,-0.020228,-0.020117
1363620621813133337!,thoughtful-antique-butterfly,0.050000,-1.007512,-0.677966,0.136811,0.962316,0.184742,0.464619,3.380887,-1.518272,1.329888,-0.087418,0.436287,-0.173477,0.005348,0.002398,-0.018027,-0.001081,-0.018935,-0.013666
1363620621813133337!,thoughtful-antique-butterfly,0.060000,-0.973292,-0.692781,0.150972,0.961314,0.189289,0.462785,3.460260,-1.448806,1.496756,-0.114242,0.471892,-0.193015,0.006170,0.004436,-0.017190,-0.002669,-0.017567,-0.009985
1363620621813133337!,thoughtful-antique-butterfly,0.070000,-0.938451,-0.706905,0.166718,0.960010,0.194158,0.460763,3.506485,-1.379597,1.648938,-0.148039,0.501041,-0.211131,0.006737,0.005608,-0.016162,-0.003746,-0.016188,-0.007556
1363620621813133337!,thoughtful-antique-butterfly,0.080000,-0.903269,-0.720373,0.183908,0.958331,0.199288,0.458568,3.528996,-1.316970,1.787477,-0.189112,0.524579,-0.227976,0.007174,0.006379,-0.015063,-0.004573,-0.014824,-0.005706
1363620621813133337!,thoughtful-antique-butterfly,0.090000,-0.867958,-0.733264,0.202413,0.956205,0.204627,0.456210,3.532464,-1.263643,1.912830,-0.237517,0.543059,-0.243582,0.007535,0.006954,-0.013942,-0.005269,-0.013482,-0.004140
1363620621813133337!,thoughtful-antique-butterfly,0.100000,-0.832695,-0.745675,0.222104,0.953560,0.210127,0.453703,3.519441,-1.220678,2.025164,-0.293106,0.556907,-0.257924,0.007848,0.007420,-0.012818,-0.005888,-0.012159,-0.002729
1363620621813133337!,thoughtful-antique-butterfly,0.110000,-0.797637,-0.757709,0.242855,0.950324,0.215744,0.451059,3.491543,-1.188330,2.124488,-0.355554,0.566483,-0.270952,0.008126,0.007816,-0.011692,-0.006452,-0.010852,-0.001418
1363620621813133337!,thoughtful-antique-butterfly,0.120000,-0.762927,-0.769472,0.264536,0.946431,0.221438,0.448292,3.449987,-1.166430,2.210722,-0.424372,0.572115,-0.282602,0.008377,0.008157,-0.010563,-0.006976,-0.009553,-0.000183
1363620621813133337!,thoughtful-antique-butterfly,0.130000,-0.728697,-0.781063,0.287016,0.941820,0.227169,0.445414,3.395829,-1.154546,2.283738,-0.498921,0.574112,-0.292808,0.008605,0.008448,-0.009426,-0.007465,-0.008257,0.000985
1363620621813133337!,thoughtful-antique-butterfly,0.140000,-0.695071,-0.792581,0.310163,0.936438,0.232904,0.442443,3.330063,-1.152067,2.343387,-0.578424,0.572763,-0.301505,0.008815,0.008690,-0.008274,-0.007922,-0.006956,0.002090
1363620621813133337!,thoughtful-antique-butterfly,0.150000,-0.662160,-0.804114,0.333841,0.930239,0.238609,0.439392,3.253671,-1.158234,2.389518,-0.661971,0.568343,-0.308635,0.009007,0.008882,-0.007102,-0.008350,-0.005644,0.003133
1363620621813133337!,thoughtful-antique-butterfly,0.160000,-0.630067,-0.815745,0.357914,0.923189,0.244256,0.436279,3.167652,-1.172171,2.422004,-0.748529,0.561110,-0.314144,0.009182,0.009024,-0.005903,-0.008750,-0.004315,0.004116
1363620621813133337!,thoughtful-antique-butterfly,0.170000,-0.598884,-0.827547,0.382244,0.915263,0.249815,0.433119,3.073030,-1.192896,2.440761,-0.836956,0.551311,-0.317986,0.009341,0.009115,-0.004673,-0.009123,-0.002964,0.005040
1363620621813133337!,thoughtful-antique-butterfly,0.180000,-0.568686,-0.839587,0.406690,0.906449,0.255265,0.429930,2.970848,-1.219311,2.445765,-0.925988,0.539165,-0.320121,0.009482,0.009149,-0.003407,-0.009466,-0.001587,0.005902
1363620621813133337!,thoughtful-antique-butterfly,0.190000,-0.539538,-0.851919,0.431112,0.896749,0.260582,0.426728,2.862218,-1.250278,2.437079,-1.014293,0.524881,-0.320519,0.009605,0.009128,-0.002104,-0.009779,-0.000182,0.006703
