ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
186158012154741199!,great-wine-beetle,0.000000,-1.130648,-0.613444,-1.211563,0.884372,0.000000,0.000000,0.000000,0.000000,-0.301540,-0.247702,0.043037,0.234865
186158012154741199!,great-wine-beetle,0.010000,-1.119967,-0.612900,-1.211618,0.884297,2.130606,0.113717,-0.012765,-0.017490,-0.207712,-0.146837,0.060319,0.162128
186158012154741199!,great-wine-beetle,0.020000,-1.091510,-0.610291,-1.211157,0.884929,3.555478,0.417034,0.102843,0.140756,-0.148120,-0.086359,0.066675,0.115880
186158012154741199!,great-wine-beetle,0.030000,-1.051103,-0.604124,-1.209264,0.887514,4.521751,0.824686,0.274763,0.374372,-0.109447,-0.051002,0.065782,0.085810
186158012154741199!,great-wine-beetle,0.040000,-1.002556,-0.593693,-1.205586,0.892503,5.183270,1.266801,0.460153,0.621572,-0.083211,-0.030326,0.060908,0.065362
186158012154741199!,great-wine-beetle,0.050000,-0.948432,-0.578866,-1.200096,0.899872,5.634224,1.699438,0.636526,0.848890,-0.064393,-0.017970,0.054223,0.050661
186158012154741199!,great-wine-beetle,0.060000,-0.890547,-0.559856,-1.192931,0.909349,5.932953,2.098680,0.793457,1.040898,-0.050152,-0.010295,0.047002,0.039510
186158012154741199!,great-wine-beetle,0.070000,-0.830240,-0.537058,-1.184304,0.920556,6.116972,2.453317,0.927041,1.192648,-0.038906,-0.005288,0.039943,0.030690
186158012154741199!,great-wine-beetle,0.080000,-0.768538,-0.510942,-1.174453,0.933092,6.211787,2.759589,1.036725,1.304892,-0.029779,-0.001849,0.033407,0.023522
186158012154741199!,great-wine-beetle,0.090000,-0.706255,-0.481998,-1.163612,0.946576,6.235890,3.017946,1.123627,1.381259,-0.022269,0.000619,0.027563,0.017619
186158012154741199!,great-wine-beetle,0.100000,-0.644044,-0.450707,-1.152008,0.960665,6.203505,3.231159,1.189686,1.426645,-0.016071,0.002450,0.022473,0.012744
