ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1841763041904871289!,thoughtful-ruddy-butterfly,0.000000,-2.093386,0.544944,-0.136402,0.957514,0.057574,0.496674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089162,0.093227,-0.081914
1841763041904871289!,thoughtful-ruddy-butterfly,0.010000,-2.089841,0.541925,-0.133577,0.957897,0.059067,0.496499,0.708047,-0.603392,0.563672,0.075585,0.297790,-0.035427,0.086788,0.085463,-0.036670
1841763041904871289!,thoughtful-ruddy-butterfly,0.020000,-2.079764,0.534659,-0.125296,0.958986,0.063410,0.495963,1.306524,-0.850561,1.091528,0.139719,0.569916,-0.072865,0.083465,0.079561,-0.015599
1841763041904871289!,thoughtful-ruddy-butterfly,0.030000,-2.064030,0.525723,-0.111888,0.960623,0.070368,0.495024,1.837311,-0.939010,1.587145,0.183914,0.819654,-0.116514,0.079661,0.074454,-0.005396
1841763041904871289!,thoughtful-ruddy-butterfly,0.040000,-2.043222,0.516250,-0.093661,0.962578,0.079725,0.493603,2.318070,-0.959008,2.052282,0.201954,1.048136,-0.169291,0.075637,0.069702,0.000044
1841763041904871289!,thoughtful-ruddy-butterfly,0.050000,-2.017801,0.506723,-0.070911,0.964565,0.091272,0.491599,2.755948,-0.951186,2.487724,0.189389,1.255590,-0.233117,0.071518,0.065114,0.003514
1841763041904871289!,thoughtful-ruddy-butterfly,0.060000,-1.988182,0.497335,-0.043932,0.966261,0.104799,0.488894,3.153172,-0.933329,2.893524,0.143219,1.441844,-0.309072,0.067363,0.060613,0.006272
1841763041904871289!,thoughtful-ruddy-butterfly,0.070000,-1.954774,0.488154,-0.013022,0.967319,0.120091,0.485364,3.509636,-0.912738,3.269175,0.061698,1.606569,-0.397504,0.063206,0.056177,0.008858
1841763041904871289!,thoughtful-ruddy-butterfly,0.080000,-1.918006,0.479191,0.021497,0.967381,0.136924,0.480887,3.824250,-0.892019,3.613763,-0.055787,1.749440,-0.498121,0.059078,0.051817,0.011478
1841763041904871289!,thoughtful-ruddy-butterfly,0.090000,-1.878342,0.470427,0.059265,0.966088,0.155057,0.475350,4.095738,-0.871787,3.926129,-0.208760,1.870251,-0.610070,0.055009,0.047562,0.014180
1841763041904871289!,thoughtful-ruddy-butterfly,0.100000,-1.836214,0.461852,0.099957,0.963092,0.174274,0.468646,4.322952,-0.851721,4.204996,-0.396083,1.968910,-0.732171,0.051037,0.043450,0.016936
1841763041904871289!,thoughtful-ruddy-butterfly,0.110000,-1.792054,0.453470,0.143247,0.958060,0.194358,0.460679,4.505232,-0.831276,4.449102,-0.615993,2.045501,-0.862986,0.047199,0.039519,0.019690
1841763041904871289!,thoughtful-ruddy-butterfly,0.120000,-1.746301,0.445292,0.188793,0.950676,0.215096,0.451369,4.642589,-0.809918,4.657285,-0.866188,2.100313,-1.000888,0.043533,0.035806,0.022383
1841763041904871289!,thoughtful-ruddy-butterfly,0.130000,-1.699395,0.437332,0.236237,0.940651,0.236276,0.440651,4.735769,-0.787170,4.828540,-1.143942,2.133832,-1.144154,0.040073,0.032338,0.024964
1841763041904871289!,thoughtful-ruddy-butterfly,0.140000,-1.651770,0.429599,0.285205,0.927724,0.257688,0.428482,4.786233,-0.762553,4.962047,-1.446210,2.146726,-1.291037,0.036847,0.029136,0.027391
1841763041904871289!,thoughtful-ruddy-butterfly,0.150000,-1.603842,0.422130,0.335322,0.911665,0.279131,0.414832,4.796102,-0.735658,5.057158,-1.769761,2.139787,-1.439813,0.033873,0.026207,0.029645
1841763041904871289!,thoughtful-ruddy-butterfly,0.160000,-1.556004,0.414949,0.386201,0.892276,0.300411,0.399691,4.768014,-0.705894,5.113398,-2.111235,2.113922,-1.588842,0.031160,0.023548,0.031709
1841763041904871289!,thoughtful-ruddy-butterfly,0.170000,-1.508620,0.408095,0.437453,0.869395,0.321345,0.383063,4.705030,-0.672607,5.130424,-2.467202,2.070105,-1.736572,0.028707,0.021148,0.033585
1841763041904871289!,thoughtful-ruddy-butterfly,0.180000,-1.462024,0.401612,0.488686,0.842894,0.341757,0.364969,4.610511,-0.634993,5.108001,-2.834177,2.009348,-1.881551,0.026503,0.018985,0.035282
1841763041904871289!,thoughtful-ruddy-butterfly,0.190000,-1.416514,0.395554,0.539504,0.812677,0.361482,0.345442,4.488011,-0.592081,5.045992,-3.208630,1.932684,-2.022424,0.024531,0.017034,0.036817
1841763041904871289!,thoughtful-ruddy-butterfly,0.200000,-1.372353,0.389985,0.589511,0.778689,0.380368,0.324531,4.341202,-0.542746,4.944356,-3.586980,1.841156,-2.157935,0.022769,0.015268,0.038206
1841763041904871289!,thoughtful-ruddy-butterfly,0.210000,-1.329765,0.384978,0.638309,0.740907,0.398269,0.302294,4.173822,-0.485731,4.803157,-3.965583,1.735812,-2.286912,0.021192,0.013656,0.039469
1841763041904871289!,thoughtful-ruddy-butterfly,0.220000,-1.288937,0.380622,0.685504,0.699346,0.415053,0.278803,3.989645,-0.419690,4.622597,-4.340714,1.617707,-2.408271,0.019773,0.012171,0.040624
1841763041904871289!,thoughtful-ruddy-butterfly,0.230000,-1.250017,0.377016,0.730701,0.654061,0.430596,0.254140,3.792475,-0.343244,4.403056,-4.708564,1.487909,-2.521007,0.018485,0.010786,0.041684
1841763041904871289!,thoughtful-ruddy-butterfly,0.240000,-1.213117,0.374276,0.773514,0.605143,0.444787,0.228395,3.586147,-0.255049,4.145141,-5.065240,1.347505,-2.624200,0.017303,0.009478,0.042660
1841763041904871289!,thoughtful-ruddy-butterfly,0.250000,-1.178305,0.372526,0.813561,0.552723,0.457526,0.201668,3.374531,-0.153864,3.849743,-5.406778,1.197608,-2.717018,0.016204,0.008228,0.043560
1841763041904871289!,thoughtful-ruddy-butterfly,0.260000,-1.145615,0.371905,0.850471,0.496974,0.468722,0.174069,3.161545,-0.038634,3.518097,-5.729173,1.039360,-2.798723,0.015169,0.007020,0.044386
1841763041904871289!,thoughtful-ruddy-butterfly,0.270000,-1.115036,0.372558,0.883889,0.438107,0.478297,0.145711,2.951145,0.091428,3.151827,-6.028429,0.873930,-2.868685,0.014183,0.005845,0.045137
1841763041904871289!,thoughtful-ruddy-butterfly,0.280000,-1.086522,0.374638,0.913477,0.376374,0.486187,0.116715,2.747318,0.236767,2.752993,-6.300613,0.702516,-2.926386,0.013234,0.004694,0.045808
1841763041904871289!,thoughtful-ruddy-butterfly,0.290000,-1.059982,0.378299,0.938921,0.312068,0.492336,0.087207,2.554048,0.397409,2.324120,-6.541934,0.526327,-2.971429,0.012314,0.003567,0.046393
1841763041904871289!,thoughtful-ruddy-butterfly,0.300000,-1.035288,0.383692,0.959933,0.245516,0.496704,0.057315,2.375268,0.572894,1.868211,-6.748821,0.346583,-3.003548,0.011418,0.002464,0.046881
1841763041904871289!,thoughtful-ruddy-butterfly,0.310000,-1.012272,0.390961,0.976259,0.177080,0.499261,0.027170,2.214798,0.762226,1.388735,-6.918015,0.164493,-3.022610,0.010546,0.001388,0.047262
1841763041904871289!,thoughtful-ruddy-butterfly,0.320000,-0.990727,0.400234,0.987683,0.107156,0.499990,-0.003097,2.076263,0.963835,0.889604,-7.046657,-0.018760,-3.028611,0.009701,0.000349,0.047524
1841763041904871289!,thoughtful-ruddy-butterfly,0.330000,-0.970412,0.411623,0.994030,0.036163,0.498886,-0.033356,1.962997,1.175567,0.375119,-7.132374,-0.202032,-3.021679,0.008889,-0.000645,0.047653
1841763041904871289!,thoughtful-ruddy-butterfly,0.340000,-0.951055,0.425212,0.995168,-0.035457,0.495954,-0.063478,1.877941,1.394687,-0.150101,-7.173348,-0.384240,-3.002059,0.008117,-0.001583,0.047637
1841763041904871289!,thoughtful-ruddy-butterfly,0.350000,-0.932364,0.441027,0.991017,-0.107246,0.491211,-0.093338,1.823448,1.618051,-0.681190,-7.168388,-0.564367,-2.970085,0.007397,-0.002450,0.047458
1841763041904871289!,thoughtful-ruddy-butterfly,0.360000,-0.914035,0.459052,0.981544,-0.178739,0.484682,-0.122816,1.801211,1.842051,-1.213164,-7.116969,-0.741480,-2.926176,0.006741,-0.003232,0.047103
1841763041904871289!,thoughtful-ruddy-butterfly,0.370000,-0.895740,0.479271,0.966768,-0.249472,0.476401,-0.151795,1.812338,2.062479,-1.741062,-7.019236,-0.914737,-2.870857,0.006157,-0.003920,0.046570
