ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1441435573873524441!,great-vivacious-beetle,0.000000,-1.209062,-0.786013,0.112386,-1.495784,0.000000,0.000000,0.000000,0.000000,0.565309,0.226525
1441435573873524441!,great-vivacious-beetle,0.010000,-1.203688,-0.789631,0.120014,-1.495191,1.073054,-0.722414,1.523287,0.122269,0.436496,0.160343
1441435573873524441!,great-vivacious-beetle,0.020000,-1.188343,-0.798900,0.141227,-1.493337,1.993255,-1.126576,2.715815,0.256839,0.347200,0.117137
1441435573873524441!,great-vivacious-beetle,0.030000,-1.164459,-0.811211,0.173184,-1.489969,2.779053,-1.326528,3.668542,0.426407,0.283911,0.088759
1441435573873524441!,great-vivacious-beetle,0.040000,-1.133294,-0.824875,0.213795,-1.484686,3.443750,-1.396295,4.440886,0.639488,0.238011,0.070011
1441435573873524441!,great-vivacious-beetle,0.050000,-1.096000,-0.838831,0.261459,-1.477037,3.998816,-1.384693,5.071931,0.897811,0.203882,0.057523
1441435573873524441!,great-vivacious-beetle,0.060000,-1.053614,-0.852429,0.314898,-1.466574,4.455021,-1.323659,5.587432,1.199716,0.177866,0.049126
1441435573873524441!,great-vivacious-beetle,0.070000,-1.007076,-0.865288,0.373049,-1.452871,4.822645,-1.234209,6.004503,1.541759,0.157567,0.043419
1441435573873524441!,great-vivacious-beetle,0.080000,-0.957240,-0.877200,0.434969,-1.435549,5.111613,-1.130285,6.334701,1.919404,0.141393,0.039489
1441435573873524441!,great-vivacious-beetle,0.090000,-0.904852,-0.888078,0.499824,-1.414276,5.331450,-1.021281,6.585940,2.327561,0.128255,0.036728
1441435573873524441!,great-vivacious-beetle,0.100000,-0.850565,-0.897916,0.566849,-1.388770,5.491360,-0.913554,6.763779,2.760746,0.117385,0.034720
1441435573873524441!,great-vivacious-beetle,0.110000,-0.794942,-0.906758,0.635319,-1.358812,5.600256,-0.811373,6.872267,3.213161,0.108215,0.033172
1441435573873524441!,great-vivacious-beetle,0.120000,-0.738464,-0.914663,0.704532,-1.324248,5.666732,-0.717505,6.914572,3.678721,0.100306,0.031871
1441435573873524441!,great-vivacious-beetle,0.130000,-0.681517,-0.921722,0.773832,-1.284984,5.698951,-0.633607,6.893262,4.151201,0.093302,0.030656
1441435573873524441!,great-vivacious-beetle,0.140000,-0.624410,-0.928007,0.842573,-1.240996,5.704592,-0.560415,6.810751,4.624149,0.086909,0.029404
1441435573873524441!,great-vivacious-beetle,0.150000,-0.567374,-0.933586,0.910142,-1.192326,5.690719,-0.497911,6.669442,5.091002,0.080876,0.028018
1441435573873524441!,great-vivacious-beetle,0.160000,-0.510566,-0.938551,0.975971,-1.139070,5.663736,-0.445396,6.471799,5.545124,0.074981,0.026418
1441435573873524441!,great-vivacious-beetle,0.170000,-0.454082,-0.942991,1.039520,-1.081387,5.629312,-0.401548,6.220600,5.979762,0.069028,0.024536
1441435573873524441!,great-vivacious-beetle,0.180000,-0.397967,-0.946984,1.100279,-1.019503,5.592275,-0.364496,5.919117,6.388091,0.062846,0.022317
1441435573873524441!,great-vivacious-beetle,0.190000,-0.342226,-0.950590,1.157771,-0.953712,5.556495,-0.331913,5.571259,6.763305,0.056286,0.019714
1441435573873524441!,great-vivacious-beetle,0.200000,-0.286828,-0.953846,1.211562,-0.884374,5.524783,-0.301138,5.181692,7.098742,0.049222,0.016695
1441435573873524441!,great-vivacious-beetle,0.210000,-0.231724,-0.956760,1.261266,-0.811916,5.498802,-0.269332,4.755913,7.388046,0.041556,0.013236
1441435573873524441!,great-vivacious-beetle,0.220000,-0.176852,-0.959314,1.306556,-0.736826,5.479018,-0.233674,4.300285,7.625357,0.033218,0.009329
1441435573873524441!,great-vivacious-beetle,0.230000,-0.122153,-0.961463,1.347169,-0.659648,5.464699,-0.191580,3.822009,7.805517,0.024171,0.004980
1441435573873524441!,great-vivacious-beetle,0.240000,-0.067580,-0.963135,1.382921,-0.580973,5.453981,-0.140948,3.329041,7.924293,0.014413,0.000213
1441435573873524441!,great-vivacious-beetle,0.250000,-0.013110,-0.964243,1.413707,-0.501431,5.444013,-0.080396,2.829944,7.978588,0.003982,-0.004927
1441435573873524441!,great-vivacious-beetle,0.260000,0.041251,-0.964695,1.439510,-0.421675,5.431187,-0.009442,2.333652,7.966604,-0.007040,-0.010376
1441435573873524441!,great-vivacious-beetle,0.270000,0.095448,-0.964387,1.460403,-0.342376,5.411403,0.071253,1.849276,7.888070,-0.018524,-0.016046
1441435573873524441!,great-vivacious-beetle,0.280000,0.149393,-0.963240,1.476549,-0.264201,5.380475,0.159959,1.385686,7.744242,-0.030300,-0.021829
1441435573873524441!,great-vivacious-beetle,0.290000,0.202950,-0.961192,1.488198,-0.187797,5.334464,0.253819,0.951228,7.537993,-0.042152,-0.027599
1441435573873524441!,great-vivacious-beetle,0.300000,0.255960,-0.958185,1.495682,-0.113739,5.270050,0.348917,0.553131,7.273765,-0.053825,-0.033217
1441435573873524441!,great-vivacious-beetle,0.310000,0.308227,-0.954232,1.499396,-0.042577,5.184942,0.440802,0.197559,6.957314,-0.065051,-0.038536
1441435573873524441!,great-vivacious-beetle,0.320000,0.359536,-0.949392,1.499788,0.025198,5.078012,0.524724,-0.110811,6.595554,-0.075544,-0.043413
1441435573873524441!,great-vivacious-beetle,0.330000,0.409669,-0.943771,1.497348,0.089164,4.949396,0.596027,-0.368974,6.196259,-0.085028,-0.047711
1441435573873524441!,great-vivacious-beetle,0.340000,0.458413,-0.937526,1.492583,0.148979,4.800465,0.650537,-0.575693,5.767741,-0.093245,-0.051312
1441435573873524441!,great-vivacious-beetle,0.350000,0.505571,-0.930845,1.486011,0.204381,4.633696,0.684866,-0.731490,5.318521,-0.099972,-0.054118
