ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
369753310827224741!,lush-bipedal-bumblebee,0.000000,-0.160052,-1.356644,0.000000,-1.356644,0.000000,0.000000,0.000000,0.000000,0.112489,-0.106011
369753310827224741!,lush-bipedal-bumblebee,0.010000,-0.156601,-1.351112,0.000000,-1.351112,0.690285,1.106336,0.000000,1.106336,0.099384,-0.094803
369753310827224741!,lush-bipedal-bumblebee,0.020000,-0.146687,-1.335223,0.000000,-1.335223,1.291282,2.069569,0.000000,2.069569,0.087653,-0.084771
369753310827224741!,lush-bipedal-bumblebee,0.030000,-0.131150,-1.310321,0.000000,-1.310321,1.812356,2.904708,0.000000,2.904708,0.077159,-0.075797
369753310827224741!,lush-bipedal-bumblebee,0.040000,-0.110742,-1.277613,0.000000,-1.277613,2.261940,3.625268,0.000000,3.625268,0.067781,-0.067776
369753310827224741!,lush-bipedal-bumblebee,0.050000,-0.086138,-1.238180,0.000000,-1.238180,2.647629,4.243421,0.000000,4.243421,0.059406,-0.060613
369753310827224741!,lush-bipedal-bumblebee,0.060000,-0.057943,-1.192991,0.000000,-1.192991,2.976259,4.770124,0.000000,4.770124,0.051934,-0.054223
369753310827224741!,lush-bipedal-bumblebee,0.070000,-0.026696,-1.142911,0.000000,-1.142911,3.253984,5.215242,0.000000,5.215242,0.045275,-0.048529
369753310827224741!,lush-bipedal-bumblebee,0.080000,0.007118,-1.088717,0.000000,-1.088717,3.486344,5.587651,0.000000,5.587651,0.039348,-0.043460
369753310827224741!,lush-bipedal-bumblebee,0.090000,0.043066,-1.031102,0.000000,-1.031102,3.678323,5.895340,0.000000,5.895340,0.034079,-0.038953
369753310827224741!,lush-bipedal-bumblebee,0.100000,0.080762,-0.970686,0.000000,-0.970686,3.834406,6.145498,0.000000,6.145498,0.029402,-0.034954
369753310827224741!,lush-bipedal-bumblebee,0.110000,0.119857,-0.908027,0.000000,-0.908027,3.958626,6.344588,0.000000,6.344588,0.025258,-0.031410
369753310827224741!,lush-bipedal-bumblebee,0.120000,0.160036,-0.843630,0.000000,-0.843630,4.054611,6.498426,0.000000,6.498426,0.021593,-0.028275
369753310827224741!,lush-bipedal-bumblebee,0.130000,0.201031,-0.777927,0.000000,-0.777927,4.125627,6.612245,0.000000,6.612245,0.018359,-0.025509
369753310827224741!,lush-bipedal-bumblebee,0.140000,0.242602,-0.711301,0.000000,-0.711301,4.174606,6.690745,0.000000,6.690745,0.015511,-0.023073
369753310827224741!,lush-bipedal-bumblebee,0.150000,0.284540,-0.644085,0.000000,-0.644085,4.204181,6.738145,0.000000,6.738145,0.013009,-0.020934
369753310827224741!,lush-bipedal-bumblebee,0.160000,0.326665,-0.576571,0.000000,-0.576571,4.216715,6.758234,0.000000,6.758234,0.010819,-0.019061
369753310827224741!,lush-bipedal-bumblebee,0.170000,0.368816,-0.509014,0.000000,-0.509014,4.214327,6.754406,0.000000,6.754406,0.008907,-0.017426
