ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
741712189202286047!,rebel-wine-beetle,0.000000,1.418440,-2.501371,1.315226,-1.506712,0.000000,0.000000,0.000000,0.000000,0.414296,0.905489,0.669568,-0.314500
741712189202286047!,rebel-wine-beetle,0.010000,1.399233,-2.510014,1.306449,-1.514328,-3.844388,-1.714313,-1.762184,-1.520281,-0.011699,-0.146357,-0.174646,0.007131
741712189202286047!,rebel-wine-beetle,0.020000,1.363168,-2.524480,1.291560,-1.527047,-3.368233,-1.182947,-1.215941,-1.028430,0.062814,0.035085,-0.030258,-0.049164
741712189202286047!,rebel-wine-beetle,0.030000,1.328145,-2.535478,1.280142,-1.536631,-3.633648,-1.013697,-1.068847,-0.890439,0.053178,0.007142,-0.054704,-0.041949
741712189202286047!,rebel-wine-beetle,0.040000,1.291077,-2.544373,1.270535,-1.544584,-3.776728,-0.764147,-0.856017,-0.704138,0.058194,0.014625,-0.051085,-0.045807
741712189202286047!,rebel-wine-beetle,0.050000,1.252446,-2.550701,1.262994,-1.550757,-3.944860,-0.500500,-0.657116,-0.535180,0.061300,0.016522,-0.052373,-0.048236
741712189202286047!,rebel-wine-beetle,0.060000,1.212131,-2.554247,1.257428,-1.555273,-4.113877,-0.206235,-0.460010,-0.371915,0.065149,0.019547,-0.053098,-0.051236
741712189202286047!,rebel-wine-beetle,0.070000,1.170108,-2.554691,1.253800,-1.558199,-4.287071,0.121635,-0.268302,-0.215888,0.069275,0.022675,-0.054024,-0.054453
741712189202286047!,rebel-wine-beetle,0.080000,1.126344,-2.551677,1.252047,-1.559609,-4.462556,0.487563,-0.083782,-0.067260,0.073673,0.026076,-0.054924,-0.057881
741712189202286047!,rebel-wine-beetle,0.090000,1.080823,-2.544796,1.252093,-1.559571,-4.638248,0.894973,0.090784,0.072885,0.078245,0.029754,-0.055678,-0.061444
741712189202286047!,rebel-wine-beetle,0.100000,1.033555,-2.533626,1.253817,-1.558186,-4.811255,1.345991,0.251895,0.202691,0.082843,0.033664,-0.056163,-0.065023
741712189202286047!,rebel-wine-beetle,0.110000,0.984579,-2.517727,1.257064,-1.555567,-4.977577,1.841257,0.395490,0.319598,0.087289,0.037787,-0.056191,-0.068480
741712189202286047!,rebel-wine-beetle,0.120000,0.933979,-2.496646,1.261647,-1.551853,-5.132258,2.379352,0.516820,0.420171,0.091357,0.042085,-0.055537,-0.071634
741712189202286047!,rebel-wine-beetle,0.130000,0.881880,-2.469960,1.267317,-1.547226,-5.269644,2.956188,0.610442,0.500007,0.094750,0.046450,-0.053987,-0.074254
741712189202286047!,rebel-wine-beetle,0.140000,0.828495,-2.437319,1.273765,-1.541922,-5.383374,3.564864,0.670844,0.554177,0.097137,0.050765,-0.051293,-0.076079
741712189202286047!,rebel-wine-beetle,0.150000,0.774106,-2.398477,1.280612,-1.536240,-5.466877,4.195358,0.692407,0.577191,0.098161,0.054874,-0.047225,-0.076830
741712189202286047!,rebel-wine-beetle,0.160000,0.719050,-2.353285,1.287438,-1.530524,-5.513519,4.834441,0.669411,0.563091,0.097489,0.058646,-0.041555,-0.076243
741712189202286047!,rebel-wine-beetle,0.170000,0.663730,-2.301744,1.293766,-1.525178,-5.517385,5.465975,0.596332,0.505852,0.094840,0.061939,-0.034125,-0.074101
741712189202286047!,rebel-wine-beetle,0.180000,0.608610,-2.244033,1.299070,-1.520663,-5.473826,6.071675,0.468201,0.399974,0.090042,0.064638,-0.024878,-0.070267
741712189202286047!,rebel-wine-beetle,0.190000,0.554239,-2.180513,1.302811,-1.517460,-5.379790,6.631976,0.280913,0.241177,0.083088,0.066719,-0.013836,-0.064738
741712189202286047!,rebel-wine-beetle,0.200000,0.501079,-2.111713,1.304367,-1.516122,-5.234894,7.127277,0.030261,0.026034,0.074132,0.068130,-0.001253,-0.057635
741712189202286047!,rebel-wine-beetle,0.210000,0.449626,-2.038364,1.303093,-1.517217,-5.040916,7.539682,-0.286669,-0.246211,0.063539,0.068952,0.012538,-0.049246
741712189202286047!,rebel-wine-beetle,0.220000,0.400329,-1.961368,1.298302,-1.521319,-4.802122,7.854646,-0.671957,-0.573452,0.051835,0.069327,0.027088,-0.039986
741712189202286047!,rebel-wine-beetle,0.230000,0.353609,-1.881757,1.289306,-1.528951,-4.524994,8.061658,-1.126994,-0.950351,0.039655,0.069449,0.041884,-0.030352
741712189202286047!,rebel-wine-beetle,0.240000,0.309805,-1.800645,1.275395,-1.540574,-4.217709,8.155158,-1.652692,-1.368214,0.027654,0.069524,0.056405,-0.020861
741712189202286047!,rebel-wine-beetle,0.250000,0.269165,-1.719176,1.255852,-1.556546,-3.889541,8.134459,-2.249622,-1.815040,0.016424,0.069738,0.070179,-0.011977
741712189202286047!,rebel-wine-beetle,0.260000,0.231842,-1.638480,1.229955,-1.577089,-3.550281,8.003234,-2.918056,-2.275761,0.006421,0.070223,0.082825,-0.004060
741712189202286047!,rebel-wine-beetle,0.270000,0.197888,-1.559631,1.196978,-1.602262,-3.209782,7.768592,-3.657865,-2.732628,-0.002077,0.071031,0.094081,0.002672
741712189202286047!,rebel-wine-beetle,0.280000,0.167258,-1.483621,1.156198,-1.631933,-2.877700,7.439982,-4.468232,-3.165670,-0.008988,0.072131,0.103805,0.008153
741712189202286047!,rebel-wine-beetle,0.290000,0.139810,-1.411340,1.106903,-1.665763,-2.563435,7.028142,-5.347176,-3.553210,-0.014401,0.073407,0.111956,0.012452
741712189202286047!,rebel-wine-beetle,0.300000,0.115308,-1.343565,1.048407,-1.703186,-2.276254,6.544306,-6.290911,-3.872408,-0.018543,0.074673,0.118567,0.015746
741712189202286047!,rebel-wine-beetle,0.310000,0.093423,-1.280961,0.980071,-1.743405,-2.025469,5.999778,-7.293083,-4.099874,-0.021728,0.075695,0.123713,0.018279
741712189202286047!,rebel-wine-beetle,0.320000,0.073728,-1.224077,0.901336,-1.785383,-1.820592,5.405898,-8.343972,-4.212387,-0.024308,0.076210,0.127477,0.020327
741712189202286047!,rebel-wine-beetle,0.330000,0.055702,-1.173346,0.811757,-1.827854,-1.671327,4.774350,-9.429740,-4.187781,-0.026629,0.075949,0.129931,0.022159
741712189202286047!,rebel-wine-beetle,0.340000,0.038720,-1.129079,0.711046,-1.869335,-1.587319,4.117688,-10.531849,-4.006038,-0.029001,0.074662,0.131122,0.024015
741712189202286047!,rebel-wine-beetle,0.350000,0.022065,-1.091452,0.599126,-1.908153,-1.577590,3.449911,-11.626791,-3.650607,-0.031670,0.072130,0.131065,0.026089
741712189202286047!,rebel-wine-beetle,0.360000,0.004929,-1.060486,0.476178,-1.942487,-1.649677,2.786901,-12.686233,-3.109882,-0.034807,0.068187,0.129752,0.028513
741712189202286047!,rebel-wine-beetle,0.370000,-0.013564,-1.036032,0.342685,-1.970423,-1.808526,2.146541,-13.677717,-2.378752,-0.038503,0.062734,0.127162,0.031356
741712189202286047!,rebel-wine-beetle,0.380000,-0.034287,-1.017741,0.199528,-1.990022,-2.055679,1.548075,-14.566189,-1.460470,-0.042754,0.055742,0.123256,0.034617
741712189202286047!,rebel-wine-beetle,0.390000,-0.057585,-1.005065,0.048630,-1.999409,-2.393898,1.008075,-15.319285,-0.372596,-0.047306,0.047194,0.117707,0.038093
741712189202286047!,rebel-wine-beetle,0.400000,-0.084452,-0.997340,-0.108637,-1.997047,-2.813620,0.548412,-15.901757,0.865038,-0.052074,0.037208,0.110561,0.041718
741712189202286047!,rebel-wine-beetle,0.410000,-0.115688,-0.993679,-0.270472,-1.981627,-3.300305,0.188432,-16.282907,2.222456,-0.056889,0.025976,0.101866,0.045363
741712189202286047!,rebel-wine-beetle,0.420000,-0.151899,-0.993015,-0.434786,-1.952168,-3.834024,-0.056333,-16.438813,3.661242,-0.061547,0.013762,0.091716,0.048870
