ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1177049603739388705!,great-mauve-beetle,0.000000,0.955959,-1.010319,1.443366,0.408284,0.000000,0.000000,0.000000,0.000000,-0.052105,0.183630,0.119450
1177049603739388705!,great-mauve-beetle,0.010000,0.946941,-1.005670,1.442888,0.409970,-1.797436,0.930823,-0.095016,0.334408,-0.061739,0.050483,0.173129
1177049603739388705!,great-mauve-beetle,0.020000,0.923290,-0.991939,1.441216,0.415809,-2.927263,1.819275,-0.239596,0.830453,-0.063284,-0.017267,0.190512
1177049603739388705!,great-mauve-beetle,0.030000,0.890354,-0.969647,1.437997,0.426808,-3.655653,2.640820,-0.405504,1.366220,-0.060278,-0.048096,0.187445
1177049603739388705!,great-mauve-beetle,0.040000,0.851351,-0.939554,1.433076,0.443051,-4.139429,3.373540,-0.579958,1.875909,-0.055169,-0.059887,0.174558
1177049603739388705!,great-mauve-beetle,0.050000,0.808285,-0.902598,1.426388,0.464131,-4.467086,4.006870,-0.757968,2.329421,-0.049355,-0.062566,0.157862
1177049603739388705!,great-mauve-beetle,0.060000,0.762469,-0.859786,1.417904,0.489437,-4.688689,4.538718,-0.937706,2.716541,-0.043559,-0.061274,0.140470
1177049603739388705!,great-mauve-beetle,0.070000,0.714822,-0.812125,1.407607,0.518307,-4.833740,4.971888,-1.118355,3.037206,-0.038134,-0.058536,0.123900
1177049603739388705!,great-mauve-beetle,0.080000,0.666026,-0.760584,1.395491,0.550096,-4.921066,5.311851,-1.299329,3.296156,-0.033239,-0.055528,0.108847
1177049603739388705!,great-mauve-beetle,0.090000,0.616600,-0.706071,1.381553,0.584218,-4.963977,5.565558,-1.480100,3.500127,-0.028934,-0.052753,0.095584
1177049603739388705!,great-mauve-beetle,0.100000,0.566947,-0.649432,1.365804,0.620146,-4.972851,5.740800,-1.660180,3.656367,-0.025225,-0.050384,0.084163
1177049603739388705!,great-mauve-beetle,0.110000,0.517366,-0.591424,1.348255,0.657425,-4.956289,5.845740,-1.839207,3.771871,-0.022088,-0.048432,0.074511
1177049603739388705!,great-mauve-beetle,0.120000,0.468076,-0.532712,1.328920,0.695680,-4.921681,5.888554,-2.017012,3.852992,-0.019475,-0.046837,0.066478
1177049603739388705!,great-mauve-beetle,0.130000,0.419224,-0.473881,1.307811,0.734595,-4.875431,5.877189,-2.193550,3.905213,-0.017326,-0.045504,0.059868
1177049603739388705!,great-mauve-beetle,0.140000,0.370899,-0.415435,1.284940,0.773905,-4.823011,5.819156,-2.368826,3.933043,-0.015572,-0.044325,0.054455
1177049603739388705!,great-mauve-beetle,0.150000,0.323135,-0.357806,1.260320,0.813383,-4.768974,5.721388,-2.542785,3.939992,-0.014136,-0.043182,0.049992
1177049603739388705!,great-mauve-beetle,0.160000,0.275930,-0.301360,1.233966,0.852836,-4.716950,5.590159,-2.715195,3.928609,-0.012943,-0.041954,0.046227
