ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
2092667279367162965!,great-wine-beetle,0.000000,-0.278846,-2.021010,-1.228848,-0.860193,0.000000,0.000000,0.000000,0.000000,-0.474198,-0.532425,-0.116559,0.367275
2092667279367162965!,great-wine-beetle,0.010000,-0.262497,-2.012761,-1.226497,-0.863542,3.256730,1.657889,0.475383,-0.675191,-0.224285,-0.168441,0.052382,0.174920
2092667279367162965!,great-wine-beetle,0.020000,-0.225663,-1.989607,-1.222691,-0.868922,4.093443,2.978179,0.288922,-0.406552,-0.151574,-0.070712,0.091000,0.118838
2092667279367162965!,great-wine-beetle,0.030000,-0.183940,-1.954023,-1.221433,-0.870690,4.239162,4.144425,-0.035855,0.050299,-0.127013,-0.045774,0.093635,0.099777
2092667279367162965!,great-wine-beetle,0.040000,-0.141818,-1.907303,-1.223375,-0.867960,4.175167,5.202841,-0.350229,0.493642,-0.114629,-0.039203,0.087223,0.090079
2092667279367162965!,great-wine-beetle,0.050000,-0.100761,-1.850474,-1.228211,-0.861102,4.026880,6.165952,-0.614630,0.876662,-0.104814,-0.036748,0.078592,0.082353
2092667279367162965!,great-wine-beetle,0.060000,-0.061444,-1.784450,-1.235409,-0.850744,3.827079,7.033535,-0.819969,1.190718,-0.094989,-0.034754,0.069354,0.074612
2092667279367162965!,great-wine-beetle,0.070000,-0.024330,-1.710202,-1.244377,-0.837571,3.585655,7.799805,-0.966290,1.435613,-0.084522,-0.032349,0.059875,0.066370
2092667279367162965!,great-wine-beetle,0.080000,0.010195,-1.628773,-1.254540,-0.822271,3.307802,8.457507,-1.057026,1.612706,-0.073402,-0.029424,0.050282,0.057619
2092667279367162965!,great-wine-beetle,0.090000,0.041796,-1.541291,-1.265357,-0.805526,2.998516,9.000432,-1.097348,1.723765,-0.061863,-0.026095,0.040707,0.048543
2092667279367162965!,great-wine-beetle,0.100000,0.070192,-1.448982,-1.276332,-0.788020,2.663501,9.425080,-1.093536,1.771168,-0.050249,-0.022543,0.031327,0.039409
2092667279367162965!,great-wine-beetle,0.110000,0.095155,-1.353092,-1.287043,-0.770402,2.308854,9.731262,-1.052371,1.758104,-0.038941,-0.018972,0.022341,0.030519
2092667279367162965!,great-wine-beetle,0.120000,0.116511,-1.254813,-1.297152,-0.753258,1.940577,9.922176,-0.980606,1.688658,-0.028302,-0.015566,0.013945,0.022155
2092667279367162965!,great-wine-beetle,0.130000,0.134128,-1.155236,-1.306410,-0.737084,1.564248,10.003999,-0.884566,1.567807,-0.018618,-0.012459,0.006312,0.014542
2092667279367162965!,great-wine-beetle,0.140000,0.147943,-1.055357,-1.314622,-0.722336,1.184505,9.985624,-0.770069,1.401494,-0.010065,-0.009715,-0.000430,0.007818
2092667279367162965!,great-wine-beetle,0.150000,0.157943,-0.956098,-1.321635,-0.709423,0.805038,9.877629,-0.642271,1.196533,-0.002699,-0.007323,-0.006198,0.002028
2092667279367162965!,great-wine-beetle,0.160000,0.164147,-0.858291,-1.327339,-0.698693,0.428696,9.691147,-0.505547,0.960410,0.003525,-0.005209,-0.010953,-0.002863
2092667279367162965!,great-wine-beetle,0.170000,0.166599,-0.762667,-1.331660,-0.690421,0.057764,9.436952,-0.363484,0.701076,0.008732,-0.003257,-0.014694,-0.006952
2092667279367162965!,great-wine-beetle,0.180000,0.165366,-0.669857,-1.334559,-0.684800,-0.305641,9.124840,-0.218985,0.426764,0.013095,-0.001319,-0.017439,-0.010375
2092667279367162965!,great-wine-beetle,0.190000,0.160539,-0.580402,-1.336021,-0.681945,-0.659152,8.763352,-0.074446,0.145850,0.016812,0.000763,-0.019223,-0.013284
2092667279367162965!,great-wine-beetle,0.200000,0.152231,-0.494766,-1.336052,-0.681884,-0.999789,8.359787,0.068021,-0.133277,0.020075,0.003138,-0.020081,-0.015829
2092667279367162965!,great-wine-beetle,0.210000,0.140596,-0.413347,-1.334680,-0.684564,-1.323721,7.920495,0.206364,-0.402344,0.023050,0.005935,-0.020050,-0.018142
2092667279367162965!,great-wine-beetle,0.220000,0.125828,-0.336483,-1.331955,-0.689853,-1.626191,7.451260,0.338382,-0.653341,0.025864,0.009244,-0.019166,-0.020319
2092667279367162965!,great-wine-beetle,0.230000,0.108174,-0.264458,-1.327947,-0.697536,-1.901616,6.957788,0.461571,-0.878725,0.028593,0.013108,-0.017465,-0.022421
2092667279367162965!,great-wine-beetle,0.240000,0.087945,-0.197504,-1.322756,-0.707331,-2.143904,6.446214,0.573049,-1.071639,0.031260,0.017511,-0.014993,-0.024466
2092667279367162965!,great-wine-beetle,0.250000,0.065523,-0.135806,-1.316509,-0.718890,-2.346906,5.923485,0.669552,-1.226155,0.033833,0.022379,-0.011808,-0.026431
2092667279367162965!,great-wine-beetle,0.260000,0.041382,-0.079531,-1.309367,-0.731818,-2.504925,5.397678,0.747539,-1.337495,0.036231,0.027573,-0.007994,-0.028251
2092667279367162965!,great-wine-beetle,0.270000,0.016050,-0.028743,-1.301547,-0.745638,-2.613543,4.877705,0.803488,-1.402528,0.038332,0.032900,-0.003651,-0.029836
2092667279367162965!,great-wine-beetle,0.280000,-0.010122,0.016972,-1.293334,-0.759794,-2.671402,4.371229,0.834406,-1.420340,0.040085,0.038235,0.001122,-0.031145
2092667279367162965!,great-wine-beetle,0.290000,-0.036624,0.057792,-1.284989,-0.773823,-2.678224,3.886855,0.837389,-1.390545,0.041379,0.043379,0.006198,-0.032093
2092667279367162965!,great-wine-beetle,0.300000,-0.062958,0.093979,-1.276798,-0.787265,-2.635869,3.432663,0.810278,-1.314122,0.042118,0.048136,0.011444,-0.032609
2092667279367162965!,great-wine-beetle,0.310000,-0.088650,0.125866,-1.269062,-0.799676,-2.548251,3.015689,0.751896,-1.193237,0.042229,0.052333,0.016722,-0.032636
2092667279367162965!,great-wine-beetle,0.320000,-0.113395,0.153972,-1.262043,-0.810708,-2.421412,2.640802,0.662229,-1.030903,0.041731,0.055896,0.021914,-0.032191
2092667279367162965!,great-wine-beetle,0.330000,-0.136771,0.178645,-1.256052,-0.819960,-2.261644,2.312091,0.542233,-0.830617,0.040579,0.058690,0.026901,-0.031239
2092667279367162965!,great-wine-beetle,0.340000,-0.158455,0.200313,-1.251386,-0.827062,-2.076339,2.031770,0.394129,-0.596337,0.038780,0.060647,0.031586,-0.029788
2092667279367162965!,great-wine-beetle,0.350000,-0.178212,0.219442,-1.248317,-0.831689,-1.873254,1.800228,0.221251,-0.332085,0.036389,0.061760,0.035896,-0.027881
2092667279367162965!,great-wine-beetle,0.360000,-0.195893,0.236504,-1.247073,-0.833552,-1.659867,1.616280,0.027848,-0.041663,0.033486,0.062070,0.039785,-0.025581
2092667279367162965!,great-wine-beetle,0.370000,-0.211422,0.251957,-1.247840,-0.832403,-1.442890,1.477507,-0.181138,0.271541,0.030172,0.061653,0.043229,-0.022966
2092667279367162965!,great-wine-beetle,0.380000,-0.224788,0.266235,-1.250752,-0.828021,-1.227941,1.380647,-0.400288,0.604648,0.026553,0.060605,0.046229,-0.020120
2092667279367162965!,great-wine-beetle,0.390000,-0.236028,0.279736,-1.255886,-0.820214,-1.019360,1.321968,-0.623912,0.955315,0.022737,0.059039,0.048796,-0.017124
2092667279367162965!,great-wine-beetle,0.400000,-0.245221,0.292825,-1.263262,-0.808807,-0.820146,1.297600,-0.846220,1.321697,0.018823,0.057068,0.050958,-0.014058
2092667279367162965!,great-wine-beetle,0.410000,-0.252469,0.305826,-1.272842,-0.793645,-0.631991,1.303781,-1.061448,1.702342,0.014903,0.054800,0.052745,-0.010991
2092667279367162965!,great-wine-beetle,0.420000,-0.257882,0.319031,-1.284531,-0.774583,-0.455385,1.337018,-1.263948,2.096070,0.011053,0.052331,0.054189,-0.007982
2092667279367162965!,great-wine-beetle,0.430000,-0.261577,0.332697,-1.298178,-0.751488,-0.289755,1.394167,-1.448247,2.501814,0.007336,0.049742,0.055319,-0.005080
2092667279367162965!,great-wine-beetle,0.440000,-0.263654,0.347056,-1.313577,-0.724235,-0.133634,1.472444,-1.609081,2.918461,0.003801,0.047101,0.056162,-0.002323
2092667279367162965!,great-wine-beetle,0.450000,-0.264202,0.362310,-1.330470,-0.692712,0.015169,1.569377,-1.741423,3.344694,0.000485,0.044454,0.056734,0.000260
2092667279367162965!,great-wine-beetle,0.460000,-0.263279,0.378643,-1.348549,-0.656822,0.159397,1.682726,-1.840508,3.778824,-0.002585,0.041834,0.057046,0.002650
2092667279367162965!,great-wine-beetle,0.470000,-0.260918,0.396217,-1.367459,-0.616486,0.302171,1.810372,-1.901876,4.218649,-0.005393,0.039257,0.057099,0.004834
2092667279367162965!,great-wine-beetle,0.480000,-0.257119,0.415173,-1.386801,-0.571648,0.446829,1.950215,-1.921424,4.661318,-0.007931,0.036726,0.056885,0.006804
2092667279367162965!,great-wine-beetle,0.490000,-0.251845,0.435635,-1.406136,-0.522286,0.596751,2.100055,-1.895503,5.103209,-0.010197,0.034229,0.056389,0.008560
2092667279367162965!,great-wine-beetle,0.500000,-0.245034,0.457688,-1.424973,-0.468456,0.755149,2.257478,-1.821209,5.539848,-0.012195,0.031744,0.055586,0.010103
2092667279367162965!,great-wine-beetle,0.510000,-0.236600,0.481329,-1.442769,-0.410387,0.924755,2.419667,-1.696964,5.965903,-0.013931,0.029240,0.054445,0.011440
2092667279367162965!,great-wine-beetle,0.520000,-0.226414,0.506604,-1.459030,-0.348181,1.107976,2.583621,-1.521365,6.375179,-0.015434,0.026668,0.052934,0.012591
2092667279367162965!,great-wine-beetle,0.530000,-0.214327,0.533523,-1.473249,-0.282025,1.306483,2.746107,-1.294193,6.760647,-0.016732,0.023972,0.051018,0.013579
2092667279367162965!,great-wine-beetle,0.540000,-0.200181,0.562059,-1.484917,-0.212185,1.521057,2.903694,-1.016629,7.114578,-0.017857,0.021096,0.048662,0.014427
2092667279367162965!,great-wine-beetle,0.550000,-0.183816,0.592154,-1.493544,-0.139019,1.751439,3.052849,-0.691467,7.428755,-0.018844,0.017981,0.045832,0.015162
2092667279367162965!,great-wine-beetle,0.560000,-0.165083,0.623708,-1.498678,-0.062969,1.996190,3.190084,-0.323305,7.694776,-0.019733,0.014572,0.042504,0.015815
2092667279367162965!,great-wine-beetle,0.570000,-0.143855,0.656592,-1.499921,0.015432,2.252606,3.312148,0.081327,7.904449,-0.020565,0.010817,0.038663,0.016419
2092667279367162965!,great-wine-beetle,0.580000,-0.120042,0.690644,-1.496953,0.095568,2.516681,3.416247,0.513940,8.050265,-0.021384,0.006678,0.034311,0.017007
2092667279367162965!,great-wine-beetle,0.590000,-0.093603,0.725680,-1.489551,0.176744,2.783158,3.500282,0.964191,8.125930,-0.022231,0.002133,0.029469,0.017611
2092667279367162965!,great-wine-beetle,0.600000,-0.064557,0.761468,-1.477611,0.258198,3.045608,3.562979,1.420110,8.126965,-0.023146,-0.002818,0.024186,0.018263
2092667279367162965!,great-wine-beetle,0.610000,-0.032988,0.797769,-1.461157,0.339148,3.296761,3.604191,1.868740,8.051124,-0.024158,-0.008142,0.018538,0.018986
2092667279367162965!,great-wine-beetle,0.620000,0.000943,0.834378,-1.440344,0.418818,3.528977,3.625067,2.296767,7.898745,-0.025273,-0.013764,0.012628,0.019786
2092667279367162965!,great-wine-beetle,0.630000,0.036991,0.871111,-1.415464,0.496448,3.734637,3.627880,2.691181,7.673049,-0.026473,-0.019567,0.006588,0.020651
2092667279367162965!,great-wine-beetle,0.640000,0.074832,0.907816,-1.386937,0.571319,3.906654,3.615841,3.040107,7.380187,-0.027717,-0.025391,0.000574,0.021550
2092667279367162965!,great-wine-beetle,0.650000,0.114061,0.944382,-1.355303,0.642771,4.038987,3.592791,3.333635,7.029073,-0.028941,-0.031040,-0.005239,0.022436
2092667279367162965!,great-wine-beetle,0.660000,0.154199,0.980748,-1.321205,0.710224,4.127127,3.562769,3.564546,6.631006,-0.030057,-0.036290,-0.010665,0.023243
2092667279367162965!,great-wine-beetle,0.670000,0.195023,1.016677,-1.285145,0.773565,4.168318,3.529683,3.730204,6.197094,-0.030974,-0.040916,-0.015529,0.023901
2092667279367162965!,great-wine-beetle,0.680000,0.236030,1.052207,-1.247789,0.832479,4.162202,3.496911,3.829945,5.740640,-0.031571,-0.044684,-0.019669,0.024319
2092667279367162965!,great-wine-beetle,0.690000,0.276727,1.087383,-1.209799,0.886785,4.110576,3.466642,3.866554,5.274960,-0.031751,-0.047402,-0.022957,0.024421
2092667279367162965!,great-wine-beetle,0.700000,0.316667,1.122245,-1.171781,0.936445,4.017288,3.439784,3.845939,4.812455,-0.031444,-0.048937,-0.025305,0.024157
2092667279367162965!,great-wine-beetle,0.710000,0.355523,1.156805,-1.134211,0.981614,3.887930,3.416081,3.776505,4.363583,-0.030619,-0.049236,-0.026682,0.023500
2092667279367162965!,great-wine-beetle,0.720000,0.393008,1.191078,-1.097490,1.022505,3.729408,3.394171,3.668014,3.937006,-0.029292,-0.048333,-0.027114,0.022463
2092667279367162965!,great-wine-beetle,0.730000,0.428854,1.225083,-1.061963,1.059356,3.549400,3.371877,3.530770,3.539460,-0.027527,-0.046349,-0.026676,0.021097
2092667279367162965!,great-wine-beetle,0.740000,0.462874,1.258814,-1.027873,1.092463,3.355775,3.346734,3.374898,3.175363,-0.025430,-0.043476,-0.025493,0.019480
2092667279367162965!,great-wine-beetle,0.750000,0.494960,1.292233,-0.995367,1.122161,3.156033,3.316428,3.209608,2.846952,-0.023129,-0.039958,-0.023722,0.017711
2092667279367162965!,great-wine-beetle,0.760000,0.525077,1.325285,-0.964504,1.148796,2.956826,3.279146,3.042676,2.554564,-0.020765,-0.036060,-0.021536,0.015898
2092667279367162965!,great-wine-beetle,0.770000,0.553250,1.357896,-0.935275,1.172715,2.763611,3.233812,2.880155,2.297010,-0.018468,-0.032037,-0.019111,0.014140
2092667279367162965!,great-wine-beetle,0.780000,0.579554,1.389984,-0.907621,1.194247,2.580469,3.180151,2.726322,2.071989,-0.016346,-0.028113,-0.016602,0.012519
2092667279367162965!,great-wine-beetle,0.790000,0.604097,1.421467,-0.881444,1.213696,2.410082,3.118633,2.583811,1.876487,-0.014476,-0.024461,-0.014141,0.011093
2092667279367162965!,great-wine-beetle,0.800000,0.627011,1.452272,-0.856629,1.231336,2.253856,3.050306,2.453874,1.707138,-0.012900,-0.021194,-0.011823,0.009894
2092667279367162965!,great-wine-beetle,0.810000,0.648446,1.482337,-0.833043,1.247413,2.112128,2.976589,2.336685,1.560478,-0.011628,-0.018372,-0.009712,0.008929
2092667279367162965!,great-wine-beetle,0.820000,0.668578,1.511626,-0.810531,1.262157,1.984391,2.899062,2.231640,1.433114,-0.010645,-0.016004,-0.007841,0.008186
2092667279367162965!,great-wine-beetle,0.830000,0.687536,1.540111,-0.788983,1.275737,1.869674,2.819231,2.137740,1.322090,-0.009919,-0.014067,-0.006216,0.007640
2092667279367162965!,great-wine-beetle,0.840000,0.705434,1.567780,-0.768300,1.288299,1.766731,2.738448,2.053780,1.224808,-0.009410,-0.012515,-0.004826,0.007260
2092667279367162965!,great-wine-beetle,0.850000,0.722377,1.594630,-0.748395,1.299963,1.674221,2.657845,1.978511,1.139039,-0.009074,-0.011292,-0.003653,0.007012
2092667279367162965!,great-wine-beetle,0.860000,0.738457,1.620669,-0.729194,1.310830,1.590826,2.578305,1.910742,1.062916,-0.008871,-0.010340,-0.002670,0.006865
2092667279367162965!,great-wine-beetle,0.870000,0.753755,1.645909,-0.710631,1.320986,1.515334,2.500473,1.849398,0.994892,-0.008766,-0.009606,-0.001850,0.006793
2092667279367162965!,great-wine-beetle,0.880000,0.768341,1.670372,-0.692648,1.330503,1.446667,2.424787,1.793538,0.933701,-0.008730,-0.009044,-0.001169,0.006772
2092667279367162965!,great-wine-beetle,0.890000,0.782275,1.694081,-0.675199,1.339442,1.383895,2.351518,1.742362,0.878307,-0.008740,-0.008616,-0.000604,0.006787
2092667279367162965!,great-wine-beetle,0.900000,0.795612,1.717059,-0.658241,1.347857,1.326226,2.280804,1.695195,0.827868,-0.008779,-0.008289,-0.000136,0.006823
2092667279367162965!,great-wine-beetle,0.910000,0.808397,1.739335,-0.641739,1.355792,1.272993,2.212691,1.651474,0.781694,-0.008836,-0.008041,0.000252,0.006871
2092667279367162965!,great-wine-beetle,0.920000,0.820673,1.760933,-0.625660,1.363286,1.223634,2.147156,1.610725,0.739218,-0.008901,-0.007853,0.000573,0.006925
2092667279367162965!,great-wine-beetle,0.930000,0.832476,1.781883,-0.609974,1.370376,1.177671,2.084132,1.572551,0.699965,-0.008969,-0.007710,0.000838,0.006980
2092667279367162965!,great-wine-beetle,0.940000,0.843850,1.802223,-0.594645,1.377097,1.134665,2.023505,1.536589,0.663515,-0.009034,-0.007602,0.001056,0.007034
2092667279367162965!,great-wine-beetle,0.950000,0.854821,1.821974,-0.579654,1.383474,1.094290,1.965161,1.502568,0.629552,-0.009095,-0.007519,0.001236,0.007083
2092667279367162965!,great-wine-beetle,0.960000,0.865412,1.841161,-0.564983,1.389530,1.056265,1.908988,1.470256,0.597806,-0.009151,-0.007458,0.001382,0.007129
2092667279367162965!,great-wine-beetle,0.970000,0.875645,1.859802,-0.550617,1.395285,1.020351,1.854874,1.439456,0.568048,-0.009201,-0.007414,0.001500,0.007169
2092667279367162965!,great-wine-beetle,0.980000,0.885537,1.877919,-0.536545,1.400757,0.986341,1.802709,1.409999,0.540085,-0.009246,-0.007382,0.001594,0.007204
2092667279367162965!,great-wine-beetle,0.990000,0.895107,1.895529,-0.522752,1.405962,0.954056,1.752391,1.381742,0.513747,-0.009284,-0.007360,0.001668,0.007235
2092667279367162965!,great-wine-beetle,1.000000,0.904369,1.912651,-0.509230,1.410916,0.923340,1.703820,1.354561,0.488890,-0.009315,-0.007347,0.001724,0.007260
2092667279367162965!,great-wine-beetle,1.010000,0.913338,1.929301,-0.495968,1.415632,0.894060,1.656906,1.328348,0.465388,-0.009342,-0.007339,0.001764,0.007281
2092667279367162965!,great-wine-beetle,1.020000,0.922028,1.945494,-0.482959,1.420124,0.866096,1.611563,1.303011,0.443131,-0.009362,-0.007337,0.001792,0.007297
2092667279367162965!,great-wine-beetle,1.030000,0.930449,1.961246,-0.470193,1.424401,0.839346,1.567710,1.278471,0.422021,-0.009377,-0.007338,0.001809,0.007309
2092667279367162965!,great-wine-beetle,1.040000,0.938614,1.976572,-0.457664,1.428476,0.813717,1.525274,1.254658,0.401975,-0.009388,-0.007342,0.001816,0.007317
2092667279367162965!,great-wine-beetle,1.050000,0.946532,1.991484,-0.445365,1.432358,0.789130,1.484187,1.231511,0.382915,-0.009394,-0.007349,0.001815,0.007322
2092667279367162965!,great-wine-beetle,1.060000,0.954214,2.005996,-0.433290,1.436057,0.765512,1.444385,1.208978,0.364776,-0.009396,-0.007357,0.001807,0.007323
2092667279367162965!,great-wine-beetle,1.070000,0.961669,2.020120,-0.421434,1.439581,0.742799,1.405809,1.187012,0.347495,-0.009394,-0.007366,0.001792,0.007322
