ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1718314245804887677!,talented-ruddy-butterfly,0.000000,1.881074,-0.811018,0.885531,-0.905327,0.996072,0.088544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194112,0.040831,0.029837
1718314245804887677!,talented-ruddy-butterfly,0.010000,1.877041,-0.813006,0.881384,-0.906097,0.996183,0.087292,-0.805445,-0.395850,-0.828205,-0.152424,0.021966,-0.250673,0.174104,0.028009,0.023635
1718314245804887677!,talented-ruddy-butterfly,0.020000,1.865401,-0.818548,0.869426,-0.908175,0.996489,0.083719,-1.520511,-0.709065,-1.560939,-0.259808,0.039047,-0.464769,0.154997,0.016388,0.018312
1718314245804887677!,talented-ruddy-butterfly,0.030000,1.847029,-0.826846,0.850584,-0.911090,0.996942,0.078142,-2.148847,-0.944239,-2.201826,-0.317601,0.051019,-0.650913,0.137045,0.006489,0.014004
1718314245804887677!,talented-ruddy-butterfly,0.040000,1.822768,-0.837164,0.825751,-0.914346,0.997491,0.070796,-2.694259,-1.110266,-2.754931,-0.326522,0.057979,-0.816898,0.120375,-0.001462,0.010734
1718314245804887677!,talented-ruddy-butterfly,0.050000,1.793422,-0.848861,0.795779,-0.917470,0.998085,0.061852,-3.160709,-1.218255,-3.224492,-0.290788,0.060068,-0.969307,0.105038,-0.007450,0.008439
1718314245804887677!,talented-ruddy-butterfly,0.060000,1.759766,-0.861415,0.761487,-0.920046,0.998677,0.051417,-3.552488,-1.280246,-3.614942,-0.216880,0.057328,-1.113495,0.091051,-0.011622,0.007000
1718314245804887677!,talented-ruddy-butterfly,0.070000,1.722528,-0.874428,0.723648,-0.921730,0.999218,0.039551,-3.874381,-1.307926,-3.930999,-0.112336,0.049614,-1.253456,0.078411,-0.014218,0.006268
1718314245804887677!,talented-ruddy-butterfly,0.080000,1.682386,-0.887611,0.682986,-0.922255,0.999655,0.026281,-4.131767,-1.311928,-4.177767,0.015049,0.036594,-1.391913,0.067108,-0.015527,0.006082
1718314245804887677!,talented-ruddy-butterfly,0.090000,1.639961,-0.900777,0.640174,-0.921433,0.999933,0.011613,-4.330633,-1.301400,-4.360780,0.157801,0.017774,-1.530458,0.057129,-0.015854,0.006287
1718314245804887677!,talented-ruddy-butterfly,0.100000,1.595809,-0.913822,0.595824,-0.919145,0.999990,-0.004459,-4.477490,-1.283797,-4.485970,0.309163,-0.007446,-1.669735,0.048448,-0.015488,0.006742
1718314245804887677!,talented-ruddy-butterfly,0.110000,1.550421,-0.926708,0.550486,-0.915338,0.999759,-0.021944,-4.579218,-1.264829,-4.559568,0.463336,-0.039720,-1.809624,0.041027,-0.014690,0.007324
1718314245804887677!,talented-ruddy-butterfly,0.120000,1.504213,-0.939446,0.504646,-0.910011,0.999166,-0.040844,-4.642847,-1.248547,-4.587952,0.615585,-0.079689,-1.949426,0.034809,-0.013677,0.007936
1718314245804887677!,talented-ruddy-butterfly,0.130000,1.457533,-0.952082,0.458728,-0.903205,0.998128,-0.061155,-4.675327,-1.237505,-4.577468,0.762252,-0.127934,-2.088033,0.029719,-0.012621,0.008505
1718314245804887677!,talented-ruddy-butterfly,0.140000,1.410657,-0.964677,0.413088,-0.894992,0.996561,-0.082859,-4.683306,-1.232984,-4.534258,0.900687,-0.184921,-2.224074,0.025664,-0.011646,0.008979
1718314245804887677!,talented-ruddy-butterfly,0.150000,1.363800,-0.977304,0.368026,-0.885467,0.994374,-0.105923,-4.672938,-1.235234,-4.464104,1.029129,-0.250972,-2.356042,0.022540,-0.010837,0.009328
