ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
359199670971802104!,rebel-wine-beetle,0.000000,-1.006869,-2.042788,-1.581451,-1.224341,0.000000,0.000000,0.000000,0.000000,-0.208472,-0.108621,0.110507,0.163283
359199670971802104!,rebel-wine-beetle,0.010000,-1.003942,-2.037689,-1.582968,-1.222379,0.582089,1.018170,-0.301606,0.390577,-0.189231,-0.079854,0.124472,0.148484
359199670971802104!,rebel-wine-beetle,0.020000,-0.996000,-2.022594,-1.587598,-1.216361,1.001579,2.001105,-0.620979,0.810503,-0.178321,-0.071017,0.122754,0.139985
359199670971802104!,rebel-wine-beetle,0.030000,-0.984223,-1.997880,-1.595268,-1.206284,1.346175,2.942296,-0.908701,1.201725,-0.171000,-0.069457,0.115967,0.134218
359199670971802104!,rebel-wine-beetle,0.040000,-0.969212,-1.963916,-1.605577,-1.192528,1.644473,3.846314,-1.146622,1.543770,-0.165042,-0.070765,0.107118,0.129487
359199670971802104!,rebel-wine-beetle,0.050000,-0.951384,-1.921046,-1.617988,-1.175634,1.904155,4.715769,-1.326963,1.826257,-0.159148,-0.073225,0.096864,0.124791
359199670971802104!,rebel-wine-beetle,0.060000,-0.931121,-1.869624,-1.631900,-1.156245,2.124605,5.548298,-1.445961,2.040799,-0.152425,-0.076014,0.085187,0.119434
359199670971802104!,rebel-wine-beetle,0.070000,-0.908831,-1.810055,-1.646683,-1.135092,2.301239,6.336551,-1.501994,2.178949,-0.144239,-0.078661,0.071936,0.112922
359199670971802104!,rebel-wine-beetle,0.080000,-0.884971,-1.742842,-1.661694,-1.113001,2.427349,7.069135,-1.495021,2.232045,-0.134196,-0.080876,0.057010,0.104948
359199670971802104!,rebel-wine-beetle,0.090000,-0.860069,-1.668627,-1.676292,-1.090891,2.495122,7.731972,-1.426336,2.191746,-0.122158,-0.082511,0.040432,0.095405
359199670971802104!,rebel-wine-beetle,0.100000,-0.834749,-1.588220,-1.689854,-1.069764,2.496357,8.309825,-1.298402,2.051022,-0.108249,-0.083547,0.022380,0.084391
359199670971802104!,rebel-wine-beetle,0.110000,-0.809875,-1.502651,-1.701853,-1.050570,2.423323,8.787457,-1.114985,1.806200,-0.092857,-0.084085,0.003187,0.072212
359199670971802104!,rebel-wine-beetle,0.120000,-0.786216,-1.412936,-1.711773,-1.034328,2.268949,9.150462,-0.879043,1.454783,-0.076551,-0.084262,-0.016640,0.059314
359199670971802104!,rebel-wine-beetle,0.130000,-0.764582,-1.320234,-1.719105,-1.022095,2.026957,9.386690,-0.593252,0.997815,-0.060003,-0.084249,-0.036511,0.046229
359199670971802104!,rebel-wine-beetle,0.140000,-0.745854,-1.225841,-1.723355,-1.014912,1.692217,9.486267,-0.259632,0.440864,-0.043887,-0.084172,-0.055781,0.033486
359199670971802104!,rebel-wine-beetle,0.150000,-0.730969,-1.131161,-1.724050,-1.013731,1.261552,9.441046,0.120864,-0.205553,-0.028785,-0.084030,-0.073750,0.021545
359199670971802104!,rebel-wine-beetle,0.160000,-0.720881,-1.037681,-1.720713,-1.019385,0.734014,9.243795,0.547937,-0.924914,-0.015094,-0.083640,-0.089701,0.010724
359199670971802104!,rebel-wine-beetle,0.170000,-0.716541,-0.946952,-1.712875,-1.032501,0.112529,8.887254,1.021070,-1.693912,-0.002983,-0.082551,-0.102852,0.001163
359199670971802104!,rebel-wine-beetle,0.180000,-0.718846,-0.860611,-1.700079,-1.053438,-0.593297,8.364262,1.538243,-2.482477,0.007608,-0.079988,-0.112278,-0.007176
359199670971802104!,rebel-wine-beetle,0.190000,-0.728547,-0.780370,-1.681902,-1.082223,-1.364863,7.669129,2.093483,-3.253518,0.016952,-0.074853,-0.116887,-0.014490
359199670971802104!,rebel-wine-beetle,0.200000,-0.746153,-0.707975,-1.658012,-1.118479,-2.172364,6.800985,2.673407,-3.963008,0.025484,-0.065774,-0.115435,-0.021105
359199670971802104!,rebel-wine-beetle,0.210000,-0.771805,-0.645144,-1.628260,-1.161366,-2.973260,5.769416,3.254211,-4.562473,0.033719,-0.051237,-0.106590,-0.027407
