ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
116070641171330814!,rebel-devious-beetle,0.000000,-2.159157,-1.506979,-1.927332,-0.534221,0.000000,0.000000,0.000000,0.000000,-2.587685,-0.511836
116070641171330814!,rebel-devious-beetle,0.010000,-2.177980,-1.480881,-1.933562,-0.511211,-3.741634,5.238295,-1.216672,4.601846,-0.191751,0.015628
116070641171330814!,rebel-devious-beetle,0.020000,-2.214309,-1.426159,-1.945691,-0.462913,-3.520724,5.704194,-1.203374,5.057962,-0.089216,0.036248
116070641171330814!,rebel-devious-beetle,0.030000,-2.247647,-1.367912,-1.957317,-0.410985,-3.145698,5.942401,-1.118610,5.327386,-0.080218,0.036195
116070641171330814!,rebel-devious-beetle,0.040000,-2.277230,-1.307470,-1.967972,-0.356491,-2.769754,6.142800,-1.009024,5.570211,-0.074914,0.035554
116070641171330814!,rebel-devious-beetle,0.050000,-2.303062,-1.245161,-1.977423,-0.299667,-2.397598,6.315308,-0.877720,5.791843,-0.069818,0.035011
116070641171330814!,rebel-devious-beetle,0.060000,-2.325181,-1.181252,-1.985460,-0.240725,-2.029112,6.462046,-0.726436,5.991516,-0.064778,0.034517
116070641171330814!,rebel-devious-beetle,0.070000,-2.343621,-1.115994,-1.991893,-0.179891,-1.664619,6.584318,-0.557057,6.168167,-0.059765,0.034009
116070641171330814!,rebel-devious-beetle,0.080000,-2.358425,-1.049626,-1.996551,-0.117399,-1.304998,6.683012,-0.371664,6.320709,-0.054764,0.033430
116070641171330814!,rebel-devious-beetle,0.090000,-2.369648,-0.982384,-1.999284,-0.053497,-0.951614,6.758737,-0.172540,6.448106,-0.049767,0.032735
116070641171330814!,rebel-devious-beetle,0.100000,-2.377361,-0.914496,-1.999967,0.011557,-0.606243,6.811935,0.037845,6.549449,-0.044776,0.031886
116070641171330814!,rebel-devious-beetle,0.110000,-2.381655,-0.846188,-1.998498,0.077495,-0.270983,6.842980,0.256858,6.624024,-0.039801,0.030852
116070641171330814!,rebel-devious-beetle,0.120000,-2.382646,-0.777684,-1.994806,0.144043,0.051843,6.852263,0.481733,6.671376,-0.034862,0.029614
116070641171330814!,rebel-devious-beetle,0.130000,-2.380474,-0.709206,-1.988847,0.210918,0.359794,6.840271,0.709624,6.691375,-0.029987,0.028161
116070641171330814!,rebel-devious-beetle,0.140000,-2.375311,-0.640969,-1.980607,0.277839,0.650426,6.807644,0.937665,6.684252,-0.025211,0.026491
116070641171330814!,rebel-devious-beetle,0.150000,-2.367358,-0.573184,-1.970102,0.344524,0.921420,6.755223,1.163036,6.650632,-0.020573,0.024615
116070641171330814!,rebel-devious-beetle,0.160000,-2.356837,-0.506046,-1.957376,0.410704,1.170632,6.684070,1.383055,6.591510,-0.016114,0.022552
116070641171330814!,rebel-devious-beetle,0.170000,-2.343986,-0.439741,-1.942500,0.476124,1.396202,6.595478,1.595227,6.508232,-0.011872,0.020331
116070641171330814!,rebel-devious-beetle,0.180000,-2.329055,-0.374426,-1.925564,0.540558,1.596614,6.490952,1.797338,6.402436,-0.007881,0.017989
116070641171330814!,rebel-devious-beetle,0.190000,-2.312303,-0.310249,-1.906682,0.603792,1.770784,6.372193,1.987446,6.276046,-0.004177,0.015564
116070641171330814!,rebel-devious-beetle,0.200000,-2.293994,-0.247342,-1.885983,0.665635,1.918103,6.241079,2.163938,6.131215,-0.000788,0.013100
116070641171330814!,rebel-devious-beetle,0.210000,-2.274394,-0.185813,-1.863610,0.725919,2.038450,6.099611,2.325554,5.970255,0.002264,0.010642
116070641171330814!,rebel-devious-beetle,0.220000,-2.253768,-0.125752,-1.839717,0.784502,2.132204,5.949857,2.471379,5.795575,0.004968,0.008231
116070641171330814!,rebel-devious-beetle,0.230000,-2.232361,-0.067218,-1.814458,0.841273,2.200137,5.793895,2.600871,5.609559,0.007327,0.005908
116070641171330814!,rebel-devious-beetle,0.240000,-2.210397,-0.010247,-1.787988,0.896158,2.243388,5.633739,2.713810,5.414510,0.009352,0.003706
