ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1746261116253982419!,lush-proficient-bumblebee,0.000000,-2.027670,0.171187,0.000000,0.171187,0.000000,0.000000,0.000000,0.000000,-0.060437,-0.059189,-0.003679,0.046935
1746261116253982419!,lush-proficient-bumblebee,0.010000,-2.022613,0.173109,0.000000,0.173109,1.011480,0.384416,0.000000,0.384416,-0.052487,-0.051946,-0.003894,0.040754
1746261116253982419!,lush-proficient-bumblebee,0.020000,-2.008086,0.178630,0.000000,0.178630,1.892126,0.719109,0.000000,0.719109,-0.045372,-0.045463,-0.004087,0.035221
1746261116253982419!,lush-proficient-bumblebee,0.030000,-1.985319,0.187282,0.000000,0.187282,2.655661,1.009293,0.000000,1.009293,-0.039007,-0.039664,-0.004259,0.030272
1746261116253982419!,lush-proficient-bumblebee,0.040000,-1.955416,0.198647,0.000000,0.198647,3.314441,1.259664,0.000000,1.259664,-0.033319,-0.034481,-0.004413,0.025848
1746261116253982419!,lush-proficient-bumblebee,0.050000,-1.919364,0.212349,0.000000,0.212349,3.879594,1.474453,0.000000,1.474453,-0.028239,-0.029852,-0.004551,0.021898
1746261116253982419!,lush-proficient-bumblebee,0.060000,-1.878048,0.228051,0.000000,0.228051,4.361138,1.657465,0.000000,1.657465,-0.023707,-0.025723,-0.004673,0.018374
1746261116253982419!,lush-proficient-bumblebee,0.070000,-1.832263,0.245452,0.000000,0.245452,4.768092,1.812129,0.000000,1.812129,-0.019668,-0.022043,-0.004783,0.015234
1746261116253982419!,lush-proficient-bumblebee,0.080000,-1.782715,0.264283,0.000000,0.264283,5.108571,1.941529,0.000000,1.941529,-0.016073,-0.018767,-0.004880,0.012438
1746261116253982419!,lush-proficient-bumblebee,0.090000,-1.730040,0.284302,0.000000,0.284302,5.389879,2.048442,0.000000,2.048442,-0.012877,-0.015856,-0.004967,0.009953
1746261116253982419!,lush-proficient-bumblebee,0.100000,-1.674804,0.305295,0.000000,0.305295,5.618589,2.135363,0.000000,2.135363,-0.010041,-0.013271,-0.005044,0.007748
1746261116253982419!,lush-proficient-bumblebee,0.110000,-1.617512,0.327069,0.000000,0.327069,5.800609,2.204541,0.000000,2.204541,-0.007527,-0.010981,-0.005112,0.005793
1746261116253982419!,lush-proficient-bumblebee,0.120000,-1.558616,0.349452,0.000000,0.349452,5.941256,2.257994,0.000000,2.257994,-0.005303,-0.008955,-0.005172,0.004064
1746261116253982419!,lush-proficient-bumblebee,0.130000,-1.498521,0.372292,0.000000,0.372292,6.045308,2.297539,0.000000,2.297539,-0.003341,-0.007167,-0.005225,0.002538
