ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
246168995306488428!,great-impartial-bumblebee,0.000000,-1.209062,-0.786013,0.000000,-0.786013,0.000000,0.000000,0.000000,0.000000,0.018020,-0.021391,-0.049274
246168995306488428!,great-impartial-bumblebee,0.010000,-1.204264,-0.787123,0.000000,-0.787123,0.959606,-0.221914,0.000000,-0.221914,0.015241,-0.019839,-0.041344
246168995306488428!,great-impartial-bumblebee,0.020000,-1.190482,-0.790310,0.000000,-0.790310,1.795088,-0.415123,0.000000,-0.415123,0.012753,-0.018450,-0.034245
246168995306488428!,great-impartial-bumblebee,0.030000,-1.168883,-0.795305,0.000000,-0.795305,2.519464,-0.582639,0.000000,-0.582639,0.010527,-0.017208,-0.027895
246168995306488428!,great-impartial-bumblebee,0.040000,-1.140513,-0.801865,0.000000,-0.801865,3.144458,-0.727172,0.000000,-0.727172,0.008538,-0.016098,-0.022220
246168995306488428!,great-impartial-bumblebee,0.050000,-1.106310,-0.809775,0.000000,-0.809775,3.680627,-0.851164,0.000000,-0.851164,0.006762,-0.015106,-0.017152
246168995306488428!,great-impartial-bumblebee,0.060000,-1.067114,-0.818839,0.000000,-0.818839,4.137475,-0.956812,0.000000,-0.956812,0.005178,-0.014222,-0.012631
246168995306488428!,great-impartial-bumblebee,0.070000,-1.023676,-0.828885,0.000000,-0.828885,4.523558,-1.046095,0.000000,-1.046095,0.003765,-0.013433,-0.008601
246168995306488428!,great-impartial-bumblebee,0.080000,-0.976669,-0.839755,0.000000,-0.839755,4.846575,-1.120795,0.000000,-1.120795,0.002508,-0.012732,-0.005015
246168995306488428!,great-impartial-bumblebee,0.090000,-0.926696,-0.851312,0.000000,-0.851312,5.113457,-1.182513,0.000000,-1.182513,0.001391,-0.012108,-0.001826
246168995306488428!,great-impartial-bumblebee,0.100000,-0.874292,-0.863430,0.000000,-0.863430,5.330436,-1.232690,0.000000,-1.232690,0.000399,-0.011554,0.001004
246168995306488428!,great-impartial-bumblebee,0.110000,-0.819939,-0.876000,0.000000,-0.876000,5.503122,-1.272624,0.000000,-1.272624,-0.000480,-0.011063,0.003512
246168995306488428!,great-impartial-bumblebee,0.120000,-0.764065,-0.888921,0.000000,-0.888921,5.636555,-1.303482,0.000000,-1.303482,-0.001257,-0.010629,0.005730
246168995306488428!,great-impartial-bumblebee,0.130000,-0.707057,-0.902104,0.000000,-0.902104,5.735272,-1.326310,0.000000,-1.326310,-0.001943,-0.010246,0.007687
246168995306488428!,great-impartial-bumblebee,0.140000,-0.649249,-0.915473,0.000000,-0.915473,5.803348,-1.342053,0.000000,-1.342053,-0.002548,-0.009909,0.009411
246168995306488428!,great-impartial-bumblebee,0.150000,-0.590932,-0.928959,0.000000,-0.928959,5.844445,-1.351557,0.000000,-1.351557,-0.003078,-0.009613,0.010925
246168995306488428!,great-impartial-bumblebee,0.160000,-0.532365,-0.942503,0.000000,-0.942503,5.861851,-1.355582,0.000000,-1.355582,-0.003543,-0.009354,0.012250
246168995306488428!,great-impartial-bumblebee,0.170000,-0.473770,-0.956053,0.000000,-0.956053,5.858511,-1.354810,0.000000,-1.354810,-0.003948,-0.009127,0.013407
246168995306488428!,great-impartial-bumblebee,0.180000,-0.415344,-0.969564,0.000000,-0.969564,5.837070,-1.349852,0.000000,-1.349852,-0.004300,-0.008931,0.014412
246168995306488428!,great-impartial-bumblebee,0.190000,-0.357252,-0.982998,0.000000,-0.982998,5.799892,-1.341254,0.000000,-1.341254,-0.004605,-0.008761,0.015283
246168995306488428!,great-impartial-bumblebee,0.200000,-0.299635,-0.996323,0.000000,-0.996323,5.749093,-1.329507,0.000000,-1.329507,-0.004868,-0.008614,0.016032
246168995306488428!,great-impartial-bumblebee,0.210000,-0.242613,-1.009509,0.000000,-1.009509,5.686565,-1.315047,0.000000,-1.315047,-0.005093,-0.008488,0.016674
246168995306488428!,great-impartial-bumblebee,0.220000,-0.186294,-1.022533,0.000000,-1.022533,5.613994,-1.298264,0.000000,-1.298264,-0.005284,-0.008382,0.017219
246168995306488428!,great-impartial-bumblebee,0.230000,-0.130764,-1.035375,0.000000,-1.035375,5.532886,-1.279508,0.000000,-1.279508,-0.005445,-0.008292,0.017679
246168995306488428!,great-impartial-bumblebee,0.240000,-0.076101,-1.048016,0.000000,-1.048016,5.444580,-1.259087,0.000000,-1.259087,-0.005580,-0.008217,0.018063
246168995306488428!,great-impartial-bumblebee,0.250000,-0.022367,-1.060442,0.000000,-1.060442,5.350272,-1.237277,0.000000,-1.237277,-0.005690,-0.008155,0.018378
246168995306488428!,great-impartial-bumblebee,0.260000,0.030386,-1.072642,0.000000,-1.072642,5.251020,-1.214325,0.000000,-1.214325,-0.005780,-0.008105,0.018634
246168995306488428!,great-impartial-bumblebee,0.270000,0.082116,-1.084604,0.000000,-1.084604,5.147768,-1.190447,0.000000,-1.190447,-0.005851,-0.008065,0.018836
246168995306488428!,great-impartial-bumblebee,0.280000,0.132789,-1.096323,0.000000,-1.096323,5.041350,-1.165837,0.000000,-1.165837,-0.005905,-0.008035,0.018991
246168995306488428!,great-impartial-bumblebee,0.290000,0.182379,-1.107791,0.000000,-1.107791,4.932504,-1.140666,0.000000,-1.140666,-0.005945,-0.008013,0.019105
246168995306488428!,great-impartial-bumblebee,0.300000,0.230867,-1.119004,0.000000,-1.119004,4.821883,-1.115085,0.000000,-1.115085,-0.005972,-0.007998,0.019181
246168995306488428!,great-impartial-bumblebee,0.310000,0.278239,-1.129959,0.000000,-1.129959,4.710063,-1.089226,0.000000,-1.089226,-0.005987,-0.007989,0.019226
246168995306488428!,great-impartial-bumblebee,0.320000,0.324489,-1.140655,0.000000,-1.140655,4.597550,-1.063206,0.000000,-1.063206,-0.005993,-0.007986,0.019242
246168995306488428!,great-impartial-bumblebee,0.330000,0.369612,-1.151090,0.000000,-1.151090,4.484786,-1.037129,0.000000,-1.037129,-0.005990,-0.007988,0.019233
246168995306488428!,great-impartial-bumblebee,0.340000,0.413609,-1.161264,0.000000,-1.161264,4.372161,-1.011084,0.000000,-1.011084,-0.005979,-0.007994,0.019202
246168995306488428!,great-impartial-bumblebee,0.350000,0.456485,-1.171179,0.000000,-1.171179,4.260013,-0.985149,0.000000,-0.985149,-0.005962,-0.008003,0.019153
246168995306488428!,great-impartial-bumblebee,0.360000,0.498245,-1.180836,0.000000,-1.180836,4.148635,-0.959393,0.000000,-0.959393,-0.005939,-0.008016,0.019088
246168995306488428!,great-impartial-bumblebee,0.370000,0.538900,-1.190238,0.000000,-1.190238,4.038282,-0.933873,0.000000,-0.933873,-0.005911,-0.008032,0.019008
246168995306488428!,great-impartial-bumblebee,0.380000,0.578462,-1.199387,0.000000,-1.199387,3.929172,-0.908641,0.000000,-0.908641,-0.005879,-0.008049,0.018917
246168995306488428!,great-impartial-bumblebee,0.390000,0.616944,-1.208286,0.000000,-1.208286,3.821492,-0.883739,0.000000,-0.883739,-0.005843,-0.008069,0.018815
246168995306488428!,great-impartial-bumblebee,0.400000,0.654362,-1.216939,0.000000,-1.216939,3.715401,-0.859205,0.000000,-0.859205,-0.005805,-0.008091,0.018705
246168995306488428!,great-impartial-bumblebee,0.410000,0.690732,-1.225350,0.000000,-1.225350,3.611033,-0.835069,0.000000,-0.835069,-0.005764,-0.008114,0.018588
246168995306488428!,great-impartial-bumblebee,0.420000,0.726073,-1.233523,0.000000,-1.233523,3.508498,-0.811358,0.000000,-0.811358,-0.005721,-0.008138,0.018465
246168995306488428!,great-impartial-bumblebee,0.430000,0.760404,-1.241462,0.000000,-1.241462,3.407888,-0.788091,0.000000,-0.788091,-0.005676,-0.008163,0.018337
