ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1149178436580194943!,great-proficient-bumblebee,0.000000,-2.159157,-1.506979,0.000000,-1.506979,0.000000,0.000000,0.000000,0.000000,0.007990,-0.044391,-0.066839,-0.006962
1149178436580194943!,great-proficient-bumblebee,0.010000,-2.158764,-1.501172,0.000000,-1.501172,0.078624,1.161340,0.000000,1.161340,0.007088,-0.039062,-0.058885,-0.006171
1149178436580194943!,great-proficient-bumblebee,0.020000,-2.157635,-1.484493,0.000000,-1.484493,0.147078,2.172462,0.000000,2.172462,0.006281,-0.034292,-0.051765,-0.005464
1149178436580194943!,great-proficient-bumblebee,0.030000,-2.155865,-1.458353,0.000000,-1.458353,0.206429,3.049121,0.000000,3.049121,0.005559,-0.030026,-0.045396,-0.004831
1149178436580194943!,great-proficient-bumblebee,0.040000,-2.153541,-1.424019,0.000000,-1.424019,0.257637,3.805505,0.000000,3.805505,0.004914,-0.026213,-0.039703,-0.004266
1149178436580194943!,great-proficient-bumblebee,0.050000,-2.150738,-1.382626,0.000000,-1.382626,0.301568,4.454390,0.000000,4.454390,0.004338,-0.022807,-0.034620,-0.003761
1149178436580194943!,great-proficient-bumblebee,0.060000,-2.147527,-1.335189,0.000000,-1.335189,0.338999,5.007279,0.000000,5.007279,0.003823,-0.019769,-0.030085,-0.003310
1149178436580194943!,great-proficient-bumblebee,0.070000,-2.143968,-1.282620,0.000000,-1.282620,0.370632,5.474526,0.000000,5.474526,0.003365,-0.017062,-0.026044,-0.002908
1149178436580194943!,great-proficient-bumblebee,0.080000,-2.140116,-1.225731,0.000000,-1.225731,0.397098,5.865451,0.000000,5.865451,0.002957,-0.014652,-0.022446,-0.002551
1149178436580194943!,great-proficient-bumblebee,0.090000,-2.136022,-1.165252,0.000000,-1.165252,0.418965,6.188437,0.000000,6.188437,0.002595,-0.012510,-0.019248,-0.002233
1149178436580194943!,great-proficient-bumblebee,0.100000,-2.131728,-1.101832,0.000000,-1.101832,0.436743,6.451032,0.000000,6.451032,0.002273,-0.010608,-0.016410,-0.001951
1149178436580194943!,great-proficient-bumblebee,0.110000,-2.127275,-1.036052,0.000000,-1.036052,0.450892,6.660020,0.000000,6.660020,0.001988,-0.008923,-0.013894,-0.001701
1149178436580194943!,great-proficient-bumblebee,0.120000,-2.122697,-0.968436,0.000000,-0.968436,0.461824,6.821505,0.000000,6.821505,0.001736,-0.007432,-0.011669,-0.001480
1149178436580194943!,great-proficient-bumblebee,0.130000,-2.118026,-0.899448,0.000000,-0.899448,0.469913,6.940975,0.000000,6.940975,0.001513,-0.006117,-0.009706,-0.001285
1149178436580194943!,great-proficient-bumblebee,0.140000,-2.113290,-0.829490,0.000000,-0.829490,0.475491,7.023365,0.000000,7.023365,0.001317,-0.004959,-0.007977,-0.001113
1149178436580194943!,great-proficient-bumblebee,0.150000,-2.108512,-0.758917,0.000000,-0.758917,0.478858,7.073106,0.000000,7.073106,0.001145,-0.003942,-0.006459,-0.000963
1149178436580194943!,great-proficient-bumblebee,0.160000,-2.103714,-0.688039,0.000000,-0.688039,0.480284,7.094174,0.000000,7.094174,0.000994,-0.003051,-0.005129,-0.000831
1149178436580194943!,great-proficient-bumblebee,0.170000,-2.098913,-0.617126,0.000000,-0.617126,0.480011,7.090137,0.000000,7.090137,0.000863,-0.002274,-0.003969,-0.000715
1149178436580194943!,great-proficient-bumblebee,0.180000,-2.094126,-0.546414,0.000000,-0.546414,0.478255,7.064191,0.000000,7.064191,0.000749,-0.001598,-0.002961,-0.000615
1149178436580194943!,great-proficient-bumblebee,0.190000,-2.089366,-0.476104,0.000000,-0.476104,0.475209,7.019199,0.000000,7.019199,0.000650,-0.001014,-0.002088,-0.000528
1149178436580194943!,great-proficient-bumblebee,0.200000,-2.084645,-0.406373,0.000000,-0.406373,0.471046,6.957721,0.000000,6.957721,0.000564,-0.000510,-0.001336,-0.000454
