ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
626213708657963265!,talented-zippy-butterfly,0.000000,-1.447293,2.291422,-1.510834,1.293443,-0.686910,0.726743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.368545,-0.024867,0.121524,-0.124039
626213708657963265!,talented-zippy-butterfly,0.010000,-1.443469,2.288253,-1.511800,1.290590,-0.684157,0.729334,0.765019,-0.636992,-0.187888,-0.571727,0.549159,0.515143,-0.065210,0.266049,0.401807,0.160277
626213708657963265!,talented-zippy-butterfly,0.020000,-1.438826,2.268490,-1.519112,1.271719,-0.671641,0.740876,0.206634,-3.362118,-1.193803,-3.249318,1.947275,1.765301,-0.416198,0.211994,0.359582,-0.181538
626213708657963265!,talented-zippy-butterfly,0.030000,-1.435170,2.221576,-1.531272,1.226205,-0.643938,0.765078,0.617860,-6.098941,-1.075150,-5.935483,3.571552,3.006043,-0.745078,0.173997,0.341491,-0.493230
626213708657963265!,talented-zippy-butterfly,0.040000,-1.421967,2.145952,-1.535267,1.152391,-0.599184,0.800611,2.149218,-9.086587,0.482112,-8.896481,5.322326,3.983272,-1.069480,0.159599,0.340244,-0.820624
626213708657963265!,talented-zippy-butterfly,0.050000,-1.387827,2.039275,-1.515823,1.047501,-0.536810,0.843703,4.779915,-12.241740,3.584782,-12.087498,7.032418,4.474412,-1.348739,0.175342,0.344392,-1.150457
626213708657963265!,talented-zippy-butterfly,0.060000,-1.323219,1.901581,-1.458376,0.910757,-0.458621,0.888632,8.227040,-15.225465,8.029610,-15.198533,8.462619,4.367542,-1.474432,0.217201,0.333057,-1.389238
626213708657963265!,talented-zippy-butterfly,0.070000,-1.222528,1.736948,-1.351812,0.745340,-0.368909,0.929465,11.957041,-17.570704,13.341925,-17.751262,9.323410,3.700504,-1.320911,0.266393,0.281792,-1.400810
626213708657963265!,talented-zippy-butterfly,0.080000,-1.086431,1.554108,-1.190900,0.559580,-0.275178,0.961393,15.309014,-18.809677,18.883792,-19.185187,9.297703,2.661270,-0.846572,0.298344,0.182988,-1.102636
626213708657963265!,talented-zippy-butterfly,0.090000,-0.921518,1.366090,-0.976440,0.367600,-0.187632,0.982239,17.716115,-18.535330,24.043170,-18.883349,8.120536,1.551222,-0.163439,0.301606,0.066603,-0.546891
626213708657963265!,talented-zippy-butterfly,0.100000,-0.738301,1.189659,-0.714162,0.189950,-0.118232,0.992986,18.939061,-16.404116,28.422976,-16.175123,5.710283,0.679904,0.529111,0.288044,-0.009764,0.115900
626213708657963265!,talented-zippy-butterfly,0.110000,-0.548244,1.045239,-0.412827,0.054450,-0.078516,0.996913,19.002965,-12.022596,31.759313,-10.279118,2.275961,0.179252,1.155003,0.282075,-0.007982,0.814029
626213708657963265!,talented-zippy-butterfly,0.120000,-0.363850,0.957635,-0.085646,-0.002887,-0.076482,0.997071,17.620997,-4.990938,33.323850,-0.442785,-1.599853,-0.122719,1.899303,0.301034,0.049511,1.679517
626213708657963265!,talented-zippy-butterfly,0.130000,-0.205333,0.953054,0.241135,0.058255,-0.112449,0.993657,13.585762,4.332437,31.273755,13.158012,-5.046470,-0.571093,3.036195,0.347062,0.093012,2.897485
626213708657963265!,talented-zippy-butterfly,0.140000,-0.108399,1.045404,0.518533,0.266330,-0.177778,0.984071,5.241083,13.834340,23.188181,28.276626,-7.322177,-1.322791,4.559739,0.414403,0.061747,4.377072
626213708657963265!,talented-zippy-butterfly,0.150000,-0.120122,1.217667,0.678279,0.615541,-0.258271,0.966072,-7.839139,19.712747,7.896518,40.577755,-8.101554,-2.165883,6.009178,0.495632,-0.073556,5.583846
626213708657963265!,talented-zippy-butterfly,0.160000,-0.276766,1.412158,0.655997,1.051669,-0.337881,0.941189,-23.175805,17.966229,-12.702507,45.065804,-7.397754,-2.655750,6.612108,0.579545,-0.333636,5.664127
626213708657963265!,talented-zippy-butterfly,0.170000,-0.573426,1.541466,0.424586,1.478439,-0.402006,0.915637,-35.261237,6.803186,-33.260792,38.479754,-5.436044,-2.386667,5.660123,0.657620,-0.726013,3.849598
626213708657963265!,talented-zippy-butterfly,0.180000,-0.944963,1.521502,0.019405,1.786067,-0.440156,0.897921,-37.720366,-11.338032,-46.741884,21.546411,-2.619674,-1.284151,3.071803,0.739900,-1.172791,0.154189
626213708657963265!,talented-zippy-butterfly,0.190000,-1.276272,1.314183,-0.462130,1.894848,-0.446113,0.894977,-27.255621,-29.817133,-48.148157,-0.523996,0.512551,0.255488,-0.194362,0.849321,-1.452840,-4.072533
626213708657963265!,talented-zippy-butterfly,0.200000,-1.450019,0.951814,-0.898252,1.785812,-0.420806,0.907151,-6.747150,-41.432623,-37.867327,-20.843745,3.364177,1.560563,-2.656617,0.957579,-1.358519,-6.828529
626213708657963265!,talented-zippy-butterfly,0.210000,-1.401404,0.520417,-1.193870,1.498645,-0.372709,0.927948,16.439963,-43.168151,-20.648589,-35.299694,5.388371,2.164229,-3.567183,0.966931,-1.008564,-7.289311
626213708657963265!,talented-zippy-butterfly,0.220000,-1.136957,0.114615,-1.303609,1.100631,-0.315167,0.949036,35.819866,-36.532900,-1.188289,-42.787850,5.662345,1.880414,-3.047618,0.797769,-0.765573,-6.000564
626213708657963265!,talented-zippy-butterfly,0.230000,-0.713264,-0.191204,-1.224483,0.668246,-0.268957,0.963152,48.133821,-23.654038,16.931825,-42.213609,3.593640,1.003511,-1.266546,0.501326,-0.807270,-3.529194
626213708657963265!,talented-zippy-butterfly,0.240000,-0.208955,-0.342824,-0.987282,0.285035,-0.255676,0.966763,51.802398,-6.191065,30.075979,-33.124278,-0.633796,-0.167617,1.248235,0.218368,-0.950638,-0.444075
626213708657963265!,talented-zippy-butterfly,0.250000,0.286050,-0.309595,-0.656461,0.024581,-0.292889,0.956147,46.241080,12.800581,35.282797,-18.106256,-6.224574,-1.906723,3.453004,0.040839,-0.951952,2.315967
626213708657963265!,talented-zippy-butterfly,0.260000,0.685910,-0.097541,-0.313849,-0.075560,-0.387920,0.921693,32.868300,29.056927,32.190075,-1.791269,-12.066285,-5.078437,4.764207,-0.072403,-0.793765,4.223516
626213708657963265!,talented-zippy-butterfly,0.270000,0.926290,0.248755,-0.036358,-0.022003,-0.535812,0.844338,14.656702,39.271880,22.350991,11.915712,-16.697186,-10.595933,5.431316,-0.234092,-0.610724,5.563840
626213708657963265!,talented-zippy-butterfly,0.280000,0.973247,0.658421,0.116158,0.143253,-0.715349,0.698768,-5.370625,41.569676,7.597793,19.994031,-18.223650,-18.656078,5.866530,-0.530863,-0.496941,6.811675
626213708657963265!,talented-zippy-butterfly,0.290000,0.824476,1.045402,0.107350,0.348458,-0.885986,0.463712,-23.956022,34.775683,-9.208984,19.601589,-14.754086,-28.189688,6.175945,-0.977524,-0.453363,8.110962
