ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
19885243360765163!,lush-impartial-bumblebee,0.000000,-1.402599,-0.507457,0.000000,-0.507457,0.000000,0.000000,0.000000,0.000000,-0.056061,-0.142407,0.045244
19885243360765163!,lush-impartial-bumblebee,0.010000,-1.395186,-0.503344,0.000000,-0.503344,1.482688,0.822639,0.000000,0.822639,-0.143960,-0.214504,-0.049934
19885243360765163!,lush-impartial-bumblebee,0.020000,-1.364132,-0.490796,0.000000,-0.490796,4.726685,1.686483,0.000000,1.686483,-0.145951,-0.188852,-0.048894
19885243360765163!,lush-impartial-bumblebee,0.030000,-1.302707,-0.470168,0.000000,-0.470168,7.546385,2.435988,0.000000,2.435988,-0.147733,-0.165900,-0.047959
19885243360765163!,lush-impartial-bumblebee,0.040000,-1.214897,-0.442533,0.000000,-0.442533,9.986393,3.083207,0.000000,3.083207,-0.149328,-0.145379,-0.047120
19885243360765163!,lush-impartial-bumblebee,0.050000,-1.104281,-0.408856,0.000000,-0.408856,12.086880,3.638993,0.000000,3.638993,-0.150755,-0.127047,-0.046365
19885243360765163!,lush-impartial-bumblebee,0.060000,-0.974066,-0.370001,0.000000,-0.370001,13.884013,4.113119,0.000000,4.113119,-0.152029,-0.110686,-0.045688
19885243360765163!,lush-impartial-bumblebee,0.070000,-0.827125,-0.326740,0.000000,-0.326740,15.410353,4.514379,0.000000,4.514379,-0.153167,-0.096098,-0.045081
19885243360765163!,lush-impartial-bumblebee,0.080000,-0.666028,-0.279765,0.000000,-0.279765,16.695209,4.850691,0.000000,4.850691,-0.154181,-0.083107,-0.044536
19885243360765163!,lush-impartial-bumblebee,0.090000,-0.493215,-0.229733,0.000000,-0.229733,17.764959,5.129179,0.000000,5.129179,-0.155084,-0.071554,-0.044048
19885243360765163!,lush-impartial-bumblebee,0.100000,-0.310771,-0.177201,0.000000,-0.177201,18.643381,5.356263,0.000000,5.356263,-0.155887,-0.061297,-0.043611
19885243360765163!,lush-impartial-bumblebee,0.110000,-0.120508,-0.122658,0.000000,-0.122658,19.351876,5.537721,0.000000,5.537721,-0.156600,-0.052203,-0.043220
19885243360765163!,lush-impartial-bumblebee,0.120000,0.075982,-0.066530,0.000000,-0.066530,19.909681,5.678747,0.000000,5.678747,-0.157233,-0.044155,-0.042871
19885243360765163!,lush-impartial-bumblebee,0.130000,0.277305,-0.009190,0.000000,-0.009190,20.334082,5.784005,0.000000,5.784005,-0.157792,-0.037046,-0.042559
19885243360765163!,lush-impartial-bumblebee,0.140000,0.482229,0.049031,0.000000,0.049031,20.640594,5.857682,0.000000,5.857682,-0.158287,-0.030779,-0.042281
19885243360765163!,lush-impartial-bumblebee,0.150000,0.689667,0.107841,0.000000,0.107841,20.843141,5.903535,0.000000,5.903535,-0.158723,-0.025267,-0.042033
19885243360765163!,lush-impartial-bumblebee,0.160000,0.898659,0.166984,0.000000,0.166984,20.954211,5.924931,0.000000,5.924931,-0.159107,-0.020432,-0.041812
19885243360765163!,lush-impartial-bumblebee,0.170000,1.108356,0.226234,0.000000,0.226234,20.985001,5.924891,0.000000,5.924891,-0.159443,-0.016204,-0.041615
19885243360765163!,lush-impartial-bumblebee,0.180000,1.318008,0.285389,0.000000,0.285389,20.945545,5.906120,0.000000,5.906120,-0.159738,-0.012520,-0.041440
19885243360765163!,lush-impartial-bumblebee,0.190000,1.526960,0.344274,0.000000,0.344274,20.844833,5.871041,0.000000,5.871041,-0.159994,-0.009322,-0.041286
19885243360765163!,lush-impartial-bumblebee,0.200000,1.734633,0.402737,0.000000,0.402737,20.690912,5.821822,0.000000,5.821822,-0.160217,-0.006560,-0.041148
19885243360765163!,lush-impartial-bumblebee,0.210000,1.940526,0.460643,0.000000,0.460643,20.490985,5.760405,0.000000,5.760405,-0.160410,-0.004187,-0.041027
19885243360765163!,lush-impartial-bumblebee,0.220000,2.144203,0.517877,0.000000,0.517877,20.251493,5.688523,0.000000,5.688523,-0.160575,-0.002161,-0.040920
19885243360765163!,lush-impartial-bumblebee,0.230000,2.278889,0.574339,0.000000,0.574339,19.978192,5.607726,0.000000,5.607726,-0.160418,-0.001174,-0.041572
19885243360765163!,lush-impartial-bumblebee,0.240000,2.277484,0.629975,0.000000,0.629975,-0.280973,5.519398,0.000000,5.519398,-0.123387,-0.090272,-0.134295
19885243360765163!,lush-impartial-bumblebee,0.250000,2.278954,0.684695,0.000000,0.684695,2.026962,5.424761,0.000000,5.424761,-0.127402,-0.079540,-0.124445
19885243360765163!,lush-impartial-bumblebee,0.260000,2.278954,0.738444,0.000000,0.738444,2.012591,5.324912,0.000000,5.324912,-0.127226,-0.079198,-0.125030
19885243360765163!,lush-impartial-bumblebee,0.270000,2.278954,0.791172,0.000000,0.791172,2.014427,5.220824,0.000000,5.220824,-0.127110,-0.078866,-0.125436
19885243360765163!,lush-impartial-bumblebee,0.280000,2.278954,0.842843,0.000000,0.842843,2.014193,5.113360,0.000000,5.113360,-0.127017,-0.078617,-0.125758
19885243360765163!,lush-impartial-bumblebee,0.290000,2.278954,0.893427,0.000000,0.893427,2.014223,5.003287,0.000000,5.003287,-0.126949,-0.078432,-0.125994
19885243360765163!,lush-impartial-bumblebee,0.300000,2.278954,0.942899,0.000000,0.942899,2.014219,4.891282,0.000000,4.891282,-0.126902,-0.078304,-0.126158
19885243360765163!,lush-impartial-bumblebee,0.310000,2.278954,0.991245,0.000000,0.991245,2.014219,4.777943,0.000000,4.777943,-0.126873,-0.078227,-0.126257
19885243360765163!,lush-impartial-bumblebee,0.320000,2.278954,1.038454,0.000000,1.038454,2.014219,4.663797,0.000000,4.663797,-0.126861,-0.078194,-0.126300
19885243360765163!,lush-impartial-bumblebee,0.330000,2.278954,1.084520,0.000000,1.084520,2.014219,4.549306,0.000000,4.549306,-0.126863,-0.078200,-0.126292
19885243360765163!,lush-impartial-bumblebee,0.340000,2.278954,1.129441,0.000000,1.129441,2.014219,4.434876,0.000000,4.434876,-0.126878,-0.078240,-0.126241
19885243360765163!,lush-impartial-bumblebee,0.350000,2.278954,1.173219,0.000000,1.173219,2.014219,4.320861,0.000000,4.320861,-0.126903,-0.078309,-0.126152
19885243360765163!,lush-impartial-bumblebee,0.360000,2.278954,1.215861,0.000000,1.215861,2.014219,4.207570,0.000000,4.207570,-0.126938,-0.078404,-0.126031
