ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
652628007408759768!,thoughtful-zippy-butterfly,0.000000,0.955959,-1.010319,-0.486104,0.375486,-0.001855,0.499997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250472,0.067206,-0.094676,-0.010207
652628007408759768!,thoughtful-zippy-butterfly,0.010000,0.957889,-1.005725,-0.487296,0.376823,-0.002704,0.499993,0.385454,0.917741,-0.237352,0.266719,-0.169327,-0.000916,0.182643,0.021076,-0.063954,0.056398
652628007408759768!,thoughtful-zippy-butterfly,0.020000,0.962010,-0.993754,-0.490876,0.380700,-0.005310,0.499972,0.438450,1.475769,-0.477262,0.507802,-0.351611,-0.003735,0.149379,0.000774,-0.049327,0.083732
652628007408759768!,thoughtful-zippy-butterfly,0.030000,0.965943,-0.977055,-0.496811,0.386892,-0.009751,0.499905,0.349245,1.862178,-0.707275,0.729122,-0.535672,-0.010448,0.131098,-0.007891,-0.041795,0.092973
652628007408759768!,thoughtful-zippy-butterfly,0.040000,0.968705,-0.956937,-0.504965,0.395208,-0.016015,0.499743,0.205370,2.159003,-0.920348,0.932111,-0.716160,-0.022950,0.119208,-0.011308,-0.037384,0.093778
652628007408759768!,thoughtful-zippy-butterfly,0.050000,0.969952,-0.934116,-0.515148,0.405465,-0.024055,0.499421,0.047241,2.401972,-1.112275,1.116497,-0.890461,-0.042890,0.109963,-0.012355,-0.034335,0.090586
652628007408759768!,thoughtful-zippy-butterfly,0.060000,0.969636,-0.909055,-0.527136,0.417472,-0.033804,0.498856,-0.106097,2.606325,-1.280385,1.281331,-1.057188,-0.071637,0.101774,-0.012334,-0.031874,0.085486
652628007408759768!,thoughtful-zippy-butterfly,0.070000,0.967853,-0.882109,-0.540681,0.431027,-0.045180,0.497955,-0.245315,2.778253,-1.422920,1.425417,-1.215493,-0.110284,0.094020,-0.011832,-0.029671,0.079493
652628007408759768!,thoughtful-zippy-butterfly,0.080000,0.964768,-0.853589,-0.555522,0.445918,-0.058099,0.496613,-0.365522,2.920033,-1.538735,1.547494,-1.364749,-0.159661,0.086509,-0.011114,-0.027593,0.073136
652628007408759768!,thoughtful-zippy-butterfly,0.090000,0.960585,-0.823796,-0.571388,0.461917,-0.072466,0.494721,-0.463887,3.032367,-1.627129,1.646322,-1.504396,-0.220360,0.079238,-0.010297,-0.025598,0.066711
652628007408759768!,thoughtful-zippy-butterfly,0.100000,0.955531,-0.793023,-0.588004,0.478786,-0.088183,0.492162,-0.538564,3.115433,-1.687744,1.720727,-1.633860,-0.292746,0.072280,-0.009431,-0.023685,0.060400
652628007408759768!,thoughtful-zippy-butterfly,0.110000,0.949851,-0.761563,-0.605090,0.496275,-0.105146,0.488819,-0.588213,3.169366,-1.720502,1.769629,-1.752515,-0.376968,0.065733,-0.008535,-0.021865,0.054333
652628007408759768!,thoughtful-zippy-butterfly,0.120000,0.943801,-0.729706,-0.622369,0.514124,-0.123243,0.484573,-0.611796,3.194467,-1.725561,1.792068,-1.859662,-0.472973,0.059696,-0.007616,-0.020156,0.048601
652628007408759768!,thoughtful-zippy-butterfly,0.130000,0.937645,-0.697739,-0.639564,0.532062,-0.142355,0.479307,-0.608499,3.191290,-1.703290,1.787230,-1.954511,-0.580495,0.054259,-0.006674,-0.018575,0.043275
652628007408759768!,thoughtful-zippy-butterfly,0.140000,0.931657,-0.665941,-0.656406,0.549813,-0.162356,0.472907,-0.577723,3.160687,-1.654260,1.754475,-2.036187,-0.699054,0.049496,-0.005706,-0.017137,0.038410
652628007408759768!,thoughtful-zippy-butterfly,0.150000,0.926114,-0.634581,-0.672629,0.567093,-0.183108,0.465265,-0.519112,3.103829,-1.579254,1.693385,-2.103729,-0.827936,0.045466,-0.004708,-0.015852,0.034041
652628007408759768!,thoughtful-zippy-butterfly,0.160000,0.921297,-0.603914,-0.687979,0.583618,-0.204465,0.456283,-0.432597,3.022236,-1.479292,1.603814,-2.156108,-0.966172,0.042205,-0.003674,-0.014729,0.030187
652628007408759768!,thoughtful-zippy-butterfly,0.170000,0.917485,-0.574178,-0.702211,0.599102,-0.226269,0.445873,-0.318474,2.917812,-1.355684,1.485960,-2.192260,-1.112514,0.039732,-0.002594,-0.013768,0.026845
652628007408759768!,thoughtful-zippy-butterfly,0.180000,0.914953,-0.545591,-0.715096,0.613262,-0.248351,0.433960,-0.177487,2.792899,-1.210080,1.340447,-2.211128,-1.265408,0.038035,-0.001459,-0.012968,0.023985
652628007408759768!,thoughtful-zippy-butterfly,0.190000,0.913965,-0.518342,-0.726425,0.625826,-0.270534,0.420489,-0.010919,2.650331,-1.044547,1.168421,-2.211729,-1.422979,0.037077,-0.000252,-0.012320,0.021548
652628007408759768!,thoughtful-zippy-butterfly,0.200000,0.914771,-0.492589,-0.736011,0.636534,-0.292628,0.405424,0.179311,2.493496,-0.861627,0.971641,-2.193229,-1.583032,0.036784,0.001046,-0.011812,0.019437
652628007408759768!,thoughtful-zippy-butterfly,0.210000,0.917597,-0.468455,-0.743694,0.645150,-0.314437,0.388754,0.390573,2.326371,-0.664387,0.752567,-2.155036,-1.743066,0.037043,0.002459,-0.011421,0.017513
652628007408759768!,thoughtful-zippy-butterfly,0.220000,0.922637,-0.446016,-0.749350,0.651463,-0.335761,0.370492,0.619469,2.153542,-0.456440,0.514417,-2.096893,-1.900326,0.037702,0.004013,-0.011121,0.015600
652628007408759768!,thoughtful-zippy-butterfly,0.230000,0.930049,-0.425301,-0.752894,0.655302,-0.356399,0.350684,0.861829,1.980159,-0.241913,0.261176,-2.018968,-2.051870,0.038566,0.005737,-0.010877,0.013481
652628007408759768!,thoughtful-zippy-butterfly,0.240000,0.939943,-0.406281,-0.754287,0.656537,-0.376154,0.329406,1.112757,1.811845,-0.025374,-0.002441,-1.921922,-2.194673,0.039407,0.007661,-0.010648,0.010917
652628007408759768!,thoughtful-zippy-butterfly,0.250000,0.952376,-0.388870,-0.753538,0.655093,-0.394838,0.306763,1.366724,1.654534,0.188298,-0.271100,-1.806949,-2.325743,0.039976,0.009807,-0.010387,0.007658
652628007408759768!,thoughtful-zippy-butterfly,0.260000,0.967339,-0.372937,-0.750693,0.650961,-0.412276,0.282894,1.617840,1.514205,0.394148,-0.539068,-1.675869,-2.442331,0.040011,0.012185,-0.010043,0.003489
652628007408759768!,thoughtful-zippy-butterfly,0.270000,0.984768,-0.358283,-0.745857,0.644183,-0.428320,0.257958,1.859929,1.396625,0.587291,-0.800417,-1.530845,-2.541854,0.039273,0.014792,-0.009568,-0.001776
652628007408759768!,thoughtful-zippy-butterfly,0.280000,1.004536,-0.344653,-0.739183,0.634858,-0.442846,0.232137,2.086672,1.307130,0.763037,-1.049195,-1.374463,-2.622048,0.037565,0.017612,-0.008918,-0.008253
652628007408759768!,thoughtful-zippy-butterfly,0.290000,1.026456,-0.331746,-0.730868,0.623144,-0.455757,0.205634,2.291823,1.250322,0.917069,-1.279695,-1.209686,-2.681084,0.034750,0.020608,-0.008063,-0.015966
652628007408759768!,thoughtful-zippy-butterfly,0.300000,1.050277,-0.319216,-0.721149,0.609250,-0.466989,0.178667,2.469441,1.229782,1.045619,-1.486738,-1.039764,-2.717677,0.030774,0.023722,-0.006985,-0.024829
652628007408759768!,thoughtful-zippy-butterfly,0.310000,1.075696,-0.306688,-0.710299,0.593436,-0.476508,0.151461,2.614131,1.247797,1.145624,-1.665963,-0.868121,-2.731171,0.025673,0.026876,-0.005680,-0.034645
652628007408759768!,thoughtful-zippy-butterfly,0.320000,1.102357,-0.293775,-0.698614,0.575996,-0.484316,0.124248,2.721281,1.305153,1.214858,-1.814087,-0.698208,-2.721597,0.019576,0.029980,-0.004166,-0.045116
652628007408759768!,thoughtful-zippy-butterfly,0.330000,1.129866,-0.280084,-0.686412,0.557254,-0.490450,0.097255,2.787279,1.401025,1.252025,-1.929110,-0.533357,-2.689691,0.012690,0.032934,-0.002473,-0.055868
652628007408759768!,thoughtful-zippy-butterfly,0.340000,1.157803,-0.265260,-0.674002,0.537542,-0.494978,0.070690,2.809734,1.533050,1.256778,-2.010431,-0.376570,-2.636773,0.005272,0.035635,-0.000642,-0.066477
652628007408759768!,thoughtful-zippy-butterfly,0.350000,1.185745,-0.248991,-0.661677,0.517189,-0.497994,0.044740,2.787457,1.697426,1.229630,-2.058823,-0.230412,-2.564662,-0.002396,0.037991,0.001278,-0.076529
652628007408759768!,thoughtful-zippy-butterfly,0.360000,1.213248,-0.230975,-0.649751,0.496512,-0.499616,0.019584,2.720340,1.888912,1.171934,-2.076356,-0.097049,-2.475826,-0.009988,0.039944,0.003218,-0.085660
652628007408759768!,thoughtful-zippy-butterfly,0.370000,1.239871,-0.210965,-0.638521,0.475798,-0.499979,-0.004625,2.609602,2.101455,1.085829,-2.066276,0.021950,-2.373073,-0.017206,0.041452,0.005113,-0.093566
652628007408759768!,thoughtful-zippy-butterfly,0.380000,1.265192,-0.188778,-0.628260,0.455302,-0.499229,-0.027762,2.457619,2.328509,0.974082,-2.032758,0.125642,-2.259385,-0.023794,0.042499,0.006905,-0.100023
652628007408759768!,thoughtful-zippy-butterfly,0.390000,1.288814,-0.164297,-0.619212,0.435235,-0.497521,-0.049731,2.267721,2.563405,0.839916,-1.980622,0.213684,-2.137760,-0.029551,0.043088,0.008546,-0.104899
652628007408759768!,thoughtful-zippy-butterfly,0.400000,1.310377,-0.137472,-0.611585,0.415755,-0.495010,-0.070465,2.043961,2.799701,0.686850,-1.915031,0.286279,-2.011071,-0.034336,0.043248,0.009996,-0.108156
652628007408759768!,thoughtful-zippy-butterfly,0.410000,1.329564,-0.108312,-0.605555,0.396972,-0.491847,-0.089926,1.790877,3.031479,0.518554,-1.841216,0.344086,-1.881961,-0.038069,0.043022,0.011229,-0.109834
652628007408759768!,thoughtful-zippy-butterfly,0.420000,1.346100,-0.076884,-0.601262,0.378946,-0.488175,-0.108098,1.513280,3.253519,0.338742,-1.764249,0.388124,-1.752783,-0.040719,0.042465,0.012229,-0.110036
652628007408759768!,thoughtful-zippy-butterfly,0.430000,1.359759,-0.043304,-0.598808,0.361683,-0.484126,-0.124987,1.216061,3.461441,0.151097,-1.688852,0.419672,-1.625564,-0.042300,0.041638,0.012989,-0.108911
652628007408759768!,thoughtful-zippy-butterfly,0.440000,1.370369,-0.007727,-0.598254,0.345150,-0.479818,-0.140621,0.903921,3.652049,-0.040939,-1.619121,0.440142,-1.501829,-0.042879,0.040590,0.013519,-0.106612
652628007408759768!,thoughtful-zippy-butterfly,0.450000,1.377795,0.029663,-0.599636,0.329271,-0.475356,-0.155037,0.581393,3.822656,-0.233955,-1.558695,0.451038,-1.382916,-0.042522,0.039384,0.013822,-0.103333
652628007408759768!,thoughtful-zippy-butterfly,0.460000,1.381948,0.068660,-0.602954,0.313939,-0.470828,-0.168287,0.252662,3.971625,-0.424778,-1.510504,0.453851,-1.269767,-0.041328,0.038066,0.013916,-0.099247
652628007408759768!,thoughtful-zippy-butterfly,0.470000,1.382781,0.109045,-0.608176,0.299022,-0.466310,-0.180430,-0.078484,4.098031,-0.610435,-1.476816,0.450016,-1.163036,-0.039404,0.036677,0.013820,-0.094522
652628007408759768!,thoughtful-zippy-butterfly,0.480000,1.380279,0.150592,-0.615242,0.284364,-0.461862,-0.191530,-0.408676,4.201572,-0.788156,-1.459251,0.440872,-1.063135,-0.036862,0.035248,0.013554,-0.089312
652628007408759768!,thoughtful-zippy-butterfly,0.490000,1.374462,0.193075,-0.624066,0.269798,-0.457532,-0.201653,-0.734971,4.282448,-0.955377,-1.458803,0.427638,-0.970271,-0.033815,0.033806,0.013140,-0.083755
652628007408759768!,thoughtful-zippy-butterfly,0.500000,1.365374,0.236274,-0.634537,0.255150,-0.453359,-0.210869,-1.054845,4.341262,-1.109751,-1.475879,0.411400,-0.884490,-0.030374,0.032369,0.012601,-0.077976
652628007408759768!,thoughtful-zippy-butterfly,0.510000,1.353085,0.279976,-0.646521,0.240243,-0.449367,-0.219246,-1.366176,4.378914,-1.249153,-1.510349,0.393104,-0.805706,-0.026649,0.030948,0.011959,-0.072083
652628007408759768!,thoughtful-zippy-butterfly,0.520000,1.337713,0.323965,-0.659832,0.224901,-0.445570,-0.226864,-1.667197,4.396467,-1.371722,-1.561557,0.373609,-0.733784,-0.022742,0.029556,0.011235,-0.066177
652628007408759768!,thoughtful-zippy-butterfly,0.530000,1.319397,0.368031,-0.674267,0.208960,-0.441969,-0.233802,-1.956466,4.395134,-1.475859,-1.628405,0.353657,-0.668539,-0.018752,0.028200,0.010449,-0.060350
652628007408759768!,thoughtful-zippy-butterfly,0.540000,1.298259,0.411996,-0.689634,0.192271,-0.438567,-0.240123,-2.232888,4.376268,-1.560225,-1.709455,0.333817,-0.609690,-0.014770,0.026879,0.009622,-0.054667
652628007408759768!,thoughtful-zippy-butterfly,0.550000,1.274429,0.455692,-0.705734,0.174702,-0.435359,-0.245891,-2.495652,4.341223,-1.623775,-1.802960,0.314550,-0.556924,-0.010882,0.025590,0.008773,-0.049184
652628007408759768!,thoughtful-zippy-butterfly,0.560000,1.248045,0.498967,-0.722353,0.156136,-0.432339,-0.251162,-2.744201,4.291316,-1.665765,-1.906923,0.296224,-0.509907,-0.007162,0.024330,0.007919,-0.043951
652628007408759768!,thoughtful-zippy-butterfly,0.570000,1.219250,0.541679,-0.739274,0.136482,-0.429496,-0.255994,-2.978200,4.227800,-1.685770,-2.019165,0.279120,-0.468295,-0.003678,0.023093,0.007076,-0.039006
652628007408759768!,thoughtful-zippy-butterfly,0.580000,1.188189,0.583699,-0.756276,0.115667,-0.426816,-0.260439,-3.197495,4.151845,-1.683682,-2.137377,0.263442,-0.431739,-0.000487,0.021877,0.006258,-0.034381
652628007408759768!,thoughtful-zippy-butterfly,0.590000,1.155010,0.624909,-0.773139,0.093646,-0.424284,-0.264544,-3.402086,4.064518,-1.659714,-2.259190,0.249335,-0.399890,0.002361,0.020675,0.005478,-0.030100
652628007408759768!,thoughtful-zippy-butterfly,0.600000,1.119860,0.665199,-0.789644,0.070393,-0.421883,-0.268356,-3.592088,3.966778,-1.614388,-2.382225,0.236882,-0.372403,0.004829,0.019484,0.004745,-0.026180
