ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1298905371507958307!,rebel-wine-beetle,0.000000,-0.278846,-2.021010,-1.189494,-1.607826,0.000000,0.000000,0.000000,0.000000,-0.288487,-0.427035,-0.203876,0.221944
1298905371507958307!,rebel-wine-beetle,0.010000,-0.270359,-2.014997,-1.185137,-1.611040,1.690782,1.202698,0.875333,-0.643925,-0.237139,-0.248746,-0.035711,0.183922
1298905371507958307!,rebel-wine-beetle,0.020000,-0.249653,-1.997286,-1.175090,-1.618383,2.435400,2.340569,1.138608,-0.826731,-0.207265,-0.167849,0.032690,0.161470
1298905371507958307!,rebel-wine-beetle,0.030000,-0.223785,-1.968558,-1.163540,-1.626707,2.717722,3.401403,1.174747,-0.840265,-0.187323,-0.132476,0.054329,0.146213
1298905371507958307!,rebel-wine-beetle,0.040000,-0.196253,-1.929618,-1.151866,-1.634994,2.764912,4.374960,1.163379,-0.819609,-0.171542,-0.117428,0.054766,0.133952
1298905371507958307!,rebel-wine-beetle,0.050000,-0.168905,-1.881367,-1.140129,-1.643200,2.677718,5.253407,1.187418,-0.823886,-0.157082,-0.111278,0.045317,0.122606
1298905371507958307!,rebel-wine-beetle,0.060000,-0.142856,-1.824799,-1.127762,-1.651712,2.500214,6.027643,1.286540,-0.878429,-0.142563,-0.108987,0.030819,0.111158
1298905371507958307!,rebel-wine-beetle,0.070000,-0.118908,-1.761052,-1.113900,-1.661092,2.252559,6.686200,1.481066,-0.993177,-0.127369,-0.108354,0.013375,0.099152
1298905371507958307!,rebel-wine-beetle,0.080000,-0.097737,-1.691412,-1.097548,-1.671942,1.945742,7.215602,1.782444,-1.170087,-0.111337,-0.108422,-0.005981,0.086473
1298905371507958307!,rebel-wine-beetle,0.090000,-0.079890,-1.617214,-1.077598,-1.684868,1.587819,7.601223,2.198610,-1.406174,-0.094584,-0.108794,-0.026596,0.073220
1298905371507958307!,rebel-wine-beetle,0.100000,-0.065832,-1.539953,-1.052872,-1.700429,1.186946,7.828686,2.735096,-1.693517,-0.077398,-0.109311,-0.047918,0.059622
1298905371507958307!,rebel-wine-beetle,0.110000,-0.055944,-1.461272,-1.022140,-1.719078,0.752930,7.884784,3.395492,-2.018913,-0.060142,-0.109885,-0.069398,0.045968
1298905371507958307!,rebel-wine-beetle,0.120000,-0.050491,-1.382938,-0.984147,-1.741107,0.298334,7.758211,4.181171,-2.363375,-0.043166,-0.110398,-0.090463,0.032535
1298905371507958307!,rebel-wine-beetle,0.130000,-0.049596,-1.306825,-0.937637,-1.766589,-0.160436,7.440265,5.090382,-2.701777,-0.026723,-0.110622,-0.110513,0.019530
1298905371507958307!,rebel-wine-beetle,0.140000,-0.053192,-1.234878,-0.881390,-1.795314,-0.601996,6.925814,6.116734,-3.002943,-0.010922,-0.110160,-0.128908,0.007041
1298905371507958307!,rebel-wine-beetle,0.150000,-0.060967,-1.169069,-0.814280,-1.826732,-0.998963,6.214908,7.247107,-3.230454,0.004300,-0.108418,-0.144958,-0.004971
1298905371507958307!,rebel-wine-beetle,0.160000,-0.072299,-1.111336,-0.735354,-1.859907,-1.317517,5.315308,8.459212,-3.344528,0.019162,-0.104607,-0.157906,-0.016668
1298905371507958307!,rebel-wine-beetle,0.170000,-0.086190,-1.063488,-0.643934,-1.893502,-1.518250,4.245968,9.719231,-3.305274,0.033981,-0.097786,-0.166923,-0.028289
1298905371507958307!,rebel-wine-beetle,0.180000,-0.101224,-1.027071,-0.539743,-1.925793,-1.559122,3.040990,10.980296,-3.077453,0.049094,-0.086965,-0.171134,-0.040083
1298905371507958307!,rebel-wine-beetle,0.190000,-0.115552,-1.003195,-0.423034,-1.954749,-1.401133,1.752935,12.182796,-2.636518,0.064747,-0.071269,-0.169709,-0.052233
1298905371507958307!,rebel-wine-beetle,0.200000,-0.126962,-0.992337,-0.294707,-1.978168,-1.016677,0.453741,13.257553,-1.975108,0.080995,-0.050154,-0.162013,-0.064776
1298905371507958307!,rebel-wine-beetle,0.210000,-0.133013,-0.994149,-0.156393,-1.993876,-0.399326,-0.768667,14.132572,-1.108512,0.097619,-0.023667,-0.147842,-0.077539
1298905371507958307!,rebel-wine-beetle,0.220000,-0.131742,-1.007302,-0.010870,-1.999970,0.433925,-1.823041,14.747490,-0.080156,0.113917,0.007516,-0.127223,-0.089975
1298905371507958307!,rebel-wine-beetle,0.230000,-0.121603,-1.029664,0.138730,-1.995183,1.435445,-2.626090,15.058338,1.047042,0.129028,0.042013,-0.100906,-0.101425
1298905371507958307!,rebel-wine-beetle,0.240000,-0.101253,-1.058419,0.289422,-1.978948,2.523950,-3.112546,15.041083,2.199761,0.142196,0.077524,-0.070945,-0.111323
1298905371507958307!,rebel-wine-beetle,0.250000,-0.070232,-1.090274,0.438121,-1.951422,3.603095,-3.251662,14.703509,3.301143,0.152669,0.111242,-0.040058,-0.119116
1298905371507958307!,rebel-wine-beetle,0.260000,-0.029039,-1.121817,0.581938,-1.913465,4.578907,-3.052968,14.085009,4.283647,0.159866,0.140327,-0.011207,-0.124386
1298905371507958307!,rebel-wine-beetle,0.270000,0.020965,-1.149906,0.718455,-1.866500,5.377160,-2.562469,13.249517,5.100015,0.163496,0.162458,0.012964,-0.126936
1298905371507958307!,rebel-wine-beetle,0.280000,0.077814,-1.171977,0.845924,-1.812295,5.955073,-1.850667,12.273686,5.728981,0.163603,0.176281,0.030658,-0.126821
1298905371507958307!,rebel-wine-beetle,0.290000,0.139274,-1.186213,0.963342,-1.752704,6.304011,-0.996923,11.233877,6.174494,0.160524,0.181601,0.041219,-0.124309
1298905371507958307!,rebel-wine-beetle,0.300000,0.203155,-1.191568,1.070400,-1.689451,6.443727,-0.075424,10.195492,6.459646,0.154787,0.179273,0.045113,-0.119806
1298905371507958307!,rebel-wine-beetle,0.310000,0.267551,-1.187666,1.167348,-1.623976,6.411728,0.853717,9.206866,6.618084,0.147001,0.170869,0.043634,-0.113771
1298905371507958307!,rebel-wine-beetle,0.320000,0.330965,-1.174643,1.254825,-1.557374,6.251965,1.747703,8.297629,6.685662,0.137758,0.158249,0.038471,-0.106644
1298905371507958307!,rebel-wine-beetle,0.330000,0.392323,-1.152990,1.333680,-1.490402,6.006394,2.579573,7.481377,6.694682,0.127579,0.143209,0.031313,-0.098813
1298905371507958307!,rebel-wine-beetle,0.340000,0.450948,-1.123384,1.404844,-1.423521,5.709330,3.335004,6.758663,6.669985,0.116893,0.127216,0.023536,-0.090594
1298905371507958307!,rebel-wine-beetle,0.350000,0.506452,-1.086618,1.469207,-1.356993,5.386931,4.008107,6.123087,6.629426,0.106033,0.111361,0.016145,-0.082236
1298905371507958307!,rebel-wine-beetle,0.360000,0.558672,-1.043509,1.527581,-1.290929,5.056863,4.598414,5.563852,6.583811,0.095261,0.096338,0.009722,-0.073935
1298905371507958307!,rebel-wine-beetle,0.370000,0.607588,-0.994861,1.580659,-1.225364,4.730197,5.108521,5.068992,6.538752,0.084776,0.082527,0.004517,-0.065844
1298905371507958307!,rebel-wine-beetle,0.380000,0.653263,-0.941442,1.629020,-1.160299,4.413228,5.542672,4.627128,6.496332,0.074728,0.070084,0.000549,-0.058078
1298905371507958307!,rebel-wine-beetle,0.390000,0.695808,-0.883976,1.673130,-1.095735,4.109084,5.905957,4.228372,6.456499,0.065232,0.059019,-0.002304,-0.050729
1298905371507958307!,rebel-wine-beetle,0.400000,0.735349,-0.823139,1.713359,-1.031698,3.818969,6.203890,3.864646,6.418085,0.056367,0.049261,-0.004231,-0.043861
