ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
432183507818705235!,thoughtful-zippy-butterfly,0.000000,1.077790,0.716693,-0.900314,0.421560,-0.473113,0.161754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.489380,0.407322,-0.041837,-0.300844
432183507818705235!,thoughtful-zippy-butterfly,0.010000,1.071840,0.729306,-0.903533,0.416418,-0.472927,0.162295,-1.195457,2.514846,-0.634091,-1.029268,0.037053,0.107972,0.658210,0.615657,0.397474,0.272462
432183507818705235!,thoughtful-zippy-butterfly,0.020000,1.044850,0.757164,-0.920403,0.385976,-0.472248,0.164263,-4.116657,3.017445,-2.578542,-5.126112,0.100694,0.289491,0.554312,0.550542,0.444309,0.363049
432183507818705235!,thoughtful-zippy-butterfly,0.030000,0.993295,0.785325,-0.949821,0.311723,-0.470878,0.168147,-5.938913,2.568382,-2.918180,-9.825237,0.169419,0.474439,0.446423,0.518174,0.467504,0.346534
432183507818705235!,thoughtful-zippy-butterfly,0.040000,0.933218,0.806652,-0.968716,0.188068,-0.468928,0.173513,-5.662140,1.729224,-0.258660,-14.884610,0.189732,0.512760,0.271875,0.549894,0.454188,0.071548
432183507818705235!,thoughtful-zippy-butterfly,0.050000,0.889397,0.823816,-0.941143,0.018134,-0.467320,0.177797,-2.682561,1.913180,6.416782,-18.760870,0.050373,0.132399,-0.019067,0.678137,0.388881,-0.605462
432183507818705235!,thoughtful-zippy-butterfly,0.060000,0.886763,0.857963,-0.827580,-0.172098,-0.468183,0.175513,2.314603,5.323579,16.591037,-18.436876,-0.346700,-0.924828,-0.367565,0.908173,0.266875,-1.638210
432183507818705235!,thoughtful-zippy-butterfly,0.070000,0.933503,0.951784,-0.607556,-0.323025,-0.474100,0.158836,6.621891,14.003082,26.833975,-10.430404,-0.919276,-2.743895,-0.525013,1.188231,0.107710,-2.620960
432183507818705235!,thoughtful-zippy-butterfly,0.080000,0.999288,1.159425,-0.313619,-0.349307,-0.485315,0.120289,5.327247,27.732377,29.966696,6.290984,-1.271633,-5.130491,-0.123883,1.347336,-0.018879,-2.700688
432183507818705235!,thoughtful-zippy-butterfly,0.090000,1.002322,1.504981,-0.060953,-0.188963,-0.496859,0.055957,-6.564524,40.421238,17.532522,25.295708,-0.832234,-7.389615,0.941949,1.007695,0.041041,-0.763605
432183507818705235!,thoughtful-zippy-butterfly,0.100000,0.839312,1.914367,-0.018137,0.107497,-0.499162,-0.028939,-27.357813,38.892259,-10.716947,30.995353,0.494708,-8.533149,2.014930,-0.249821,0.501542,3.647743
