ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1030739049280101236!,great-wine-beetle,0.000000,-1.006869,-2.042788,0.372339,-1.453053,0.000000,0.000000,0.000000,0.000000,0.390729,0.433075,0.088781,-0.302708
1030739049280101236!,great-wine-beetle,0.010000,-1.014337,-2.029968,0.370479,-1.453528,-1.484533,2.562883,-0.377648,-0.096256,0.156352,0.081630,-0.082666,-0.122458
1030739049280101236!,great-wine-beetle,0.020000,-1.027478,-1.998774,0.369966,-1.453659,-1.135736,3.674216,0.270633,0.068878,0.124887,0.040862,-0.097413,-0.098167
1030739049280101236!,great-wine-beetle,0.030000,-1.036058,-1.957598,0.376186,-1.452062,-0.572875,4.560588,0.969732,0.251229,0.118883,0.038384,-0.093391,-0.093455
1030739049280101236!,great-wine-beetle,0.040000,-1.038913,-1.907891,0.389061,-1.448665,0.008513,5.381089,1.600774,0.429912,0.115569,0.039730,-0.087674,-0.090815
1030739049280101236!,great-wine-beetle,0.050000,-1.035938,-1.850184,0.407874,-1.443482,0.589748,6.154317,2.152044,0.608087,0.111783,0.040677,-0.081903,-0.087807
1030739049280101236!,great-wine-beetle,0.060000,-1.027136,-1.784956,0.431828,-1.436497,1.169118,6.876614,2.623185,0.788560,0.106823,0.040670,-0.075951,-0.083885
1030739049280101236!,great-wine-beetle,0.070000,-1.012538,-1.712758,0.460124,-1.427685,1.743235,7.538530,3.014453,0.971519,0.100394,0.039614,-0.069584,-0.078816
1030739049280101236!,great-wine-beetle,0.080000,-0.992224,-1.634252,0.491964,-1.417029,2.305567,8.128331,3.326203,1.154790,0.092383,0.037517,-0.062660,-0.072511
1030739049280101236!,great-wine-beetle,0.090000,-0.966361,-1.550227,0.526548,-1.404545,2.847182,8.634072,3.559503,1.334417,0.082856,0.034456,-0.055157,-0.065022
1030739049280101236!,great-wine-beetle,0.100000,-0.935214,-1.461594,0.563091,-1.390298,3.357948,9.045410,3.716739,1.505334,0.072055,0.030581,-0.047170,-0.056537
1030739049280101236!,great-wine-beetle,0.110000,-0.899166,-1.369373,0.600825,-1.374412,3.827875,9.355155,3.802030,1.662059,0.060369,0.026106,-0.038897,-0.047361
1030739049280101236!,great-wine-beetle,0.120000,-0.858707,-1.274650,0.639027,-1.357072,4.248353,9.560178,3.821267,1.799384,0.048299,0.021288,-0.030602,-0.037886
1030739049280101236!,great-wine-beetle,0.130000,-0.814379,-1.178488,0.677062,-1.338502,4.613114,9.661617,3.781777,1.912958,0.036387,0.016409,-0.022575,-0.028537
1030739049280101236!,great-wine-beetle,0.140000,-0.766774,-1.081915,0.714377,-1.318964,4.918843,9.664910,3.692072,1.999698,0.025137,0.011722,-0.015097,-0.019708
1030739049280101236!,great-wine-beetle,0.150000,-0.716500,-0.985879,0.750510,-1.298744,5.165368,9.579031,3.561385,2.058030,0.014956,0.007424,-0.008403,-0.011719
1030739049280101236!,great-wine-beetle,0.160000,-0.664145,-0.891223,0.785096,-1.278133,5.355397,9.415403,3.399154,2.087938,0.006118,0.003639,-0.002661,-0.004785
1030739049280101236!,great-wine-beetle,0.170000,-0.610220,-0.798615,0.817898,-1.257395,5.493738,9.186318,3.214328,2.090825,-0.001243,0.000420,0.002036,0.000989
1030739049280101236!,great-wine-beetle,0.180000,-0.555173,-0.708601,0.848763,-1.236770,5.586706,8.904407,3.015303,2.069324,-0.007136,-0.002261,0.005661,0.005610
1030739049280101236!,great-wine-beetle,0.190000,-0.499404,-0.621622,0.877604,-1.216475,5.641332,8.581767,2.809757,2.027048,-0.011678,-0.004496,0.008239,0.009170
1030739049280101236!,great-wine-beetle,0.200000,-0.443249,-0.538018,0.904398,-1.196689,5.664536,8.229250,2.604477,1.968335,-0.015061,-0.006412,0.009833,0.011817
1030739049280101236!,great-wine-beetle,0.210000,-0.386988,-0.458039,0.929184,-1.177547,5.662487,7.856202,2.405339,1.898014,-0.017506,-0.008159,0.010520,0.013725
1030739049280101236!,great-wine-beetle,0.220000,-0.330849,-0.381853,0.952048,-1.159140,5.640171,7.470489,2.217370,1.821215,-0.019243,-0.009885,0.010382,0.015074
1030739049280101236!,great-wine-beetle,0.230000,-0.275027,-0.309565,0.973123,-1.141504,5.601163,7.078723,2.044851,1.743220,-0.020479,-0.011725,0.009496,0.016025
1030739049280101236!,great-wine-beetle,0.240000,-0.219693,-0.241227,0.992579,-1.124627,5.547585,6.686618,1.891422,1.669340,-0.021391,-0.013789,0.007930,0.016716
1030739049280101236!,great-wine-beetle,0.250000,-0.165023,-0.176850,1.010617,-1.108446,5.480218,6.299390,1.760154,1.604807,-0.022110,-0.016154,0.005745,0.017250
1030739049280101236!,great-wine-beetle,0.260000,-0.111194,-0.116400,1.027475,-1.092838,5.398719,5.922064,1.653536,1.554637,-0.022721,-0.018853,0.002999,0.017694
1030739049280101236!,great-wine-beetle,0.270000,-0.058255,-0.059635,1.043459,-1.077586,5.301976,5.558980,1.573207,1.523384,-0.023282,-0.021898,-0.000252,0.018094
1030739049280101236!,great-wine-beetle,0.280000,-0.006363,-0.006380,1.058847,-1.062470,5.188496,5.214990,1.520459,1.515275,-0.023806,-0.025247,-0.003941,0.018459
1030739049280101236!,great-wine-beetle,0.290000,0.044304,0.043589,1.073922,-1.047231,5.056722,4.895060,1.495867,1.533992,-0.024269,-0.028815,-0.007984,0.018774
1030739049280101236!,great-wine-beetle,0.300000,0.093554,0.090542,1.088964,-1.031580,4.905348,4.604105,1.499133,1.582525,-0.024629,-0.032485,-0.012283,0.019006
1030739049280101236!,great-wine-beetle,0.310000,0.141183,0.134799,1.104246,-1.015205,4.733588,4.346753,1.528948,1.663048,-0.024825,-0.036106,-0.016718,0.019108
1030739049280101236!,great-wine-beetle,0.320000,0.187001,0.176733,1.120012,-0.997784,4.541375,4.126956,1.582898,1.776804,-0.024795,-0.039518,-0.021151,0.019035
1030739049280101236!,great-wine-beetle,0.330000,0.230961,0.216827,1.136411,-0.979066,4.329548,3.947067,1.657735,1.924148,-0.024517,-0.042587,-0.025444,0.018771
1030739049280101236!,great-wine-beetle,0.340000,0.272793,0.255420,1.153633,-0.958713,4.099146,3.809488,1.748767,2.104315,-0.023912,-0.045122,-0.029439,0.018255
1030739049280101236!,great-wine-beetle,0.350000,0.312276,0.292906,1.171819,-0.936397,3.852119,3.715105,1.850155,2.315309,-0.022932,-0.046958,-0.032983,0.017454
1030739049280101236!,great-wine-beetle,0.360000,0.349234,0.329697,1.191048,-0.911814,3.591120,3.663181,1.955164,2.553912,-0.021558,-0.047965,-0.035934,0.016353
1030739049280101236!,great-wine-beetle,0.370000,0.383526,0.366199,1.211323,-0.884701,3.319283,3.651387,2.056485,2.815716,-0.019794,-0.048056,-0.038172,0.014956
1030739049280101236!,great-wine-beetle,0.380000,0.415049,0.402794,1.232577,-0.854842,3.040028,3.675935,2.146634,3.095183,-0.017667,-0.047187,-0.039608,0.013287
1030739049280101236!,great-wine-beetle,0.390000,0.443738,0.439822,1.254666,-0.822079,2.756918,3.731809,2.218400,3.385744,-0.015222,-0.045355,-0.040185,0.011380
1030739049280101236!,great-wine-beetle,0.400000,0.469561,0.477571,1.277377,-0.786325,2.473559,3.813071,2.265305,3.679966,-0.012516,-0.042600,-0.039884,0.009280
