ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1995317137771549291!,thoughtful-zippy-butterfly,0.000000,-1.898833,-0.618917,0.079705,-0.326702,0.497315,-0.051745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079794,0.049483,-0.005122,-0.019853
1995317137771549291!,thoughtful-zippy-butterfly,0.010000,-1.898150,-0.621287,0.080089,-0.327059,0.497336,-0.051550,0.136494,-0.473485,0.076659,-0.071182,0.004024,0.038820,0.052652,0.019391,0.005042,0.026688
1995317137771549291!,thoughtful-zippy-butterfly,0.020000,-1.896309,-0.627030,0.081208,-0.327990,0.497403,-0.050895,0.231897,-0.674577,0.147266,-0.114923,0.009425,0.092113,0.041281,0.006515,0.009534,0.047094
1995317137771549291!,thoughtful-zippy-butterfly,0.030000,-1.893598,-0.634196,0.083024,-0.329297,0.497526,-0.049675,0.310328,-0.758263,0.215900,-0.146099,0.015128,0.151519,0.036550,0.001035,0.011633,0.056193
1995317137771549291!,thoughtful-zippy-butterfly,0.040000,-1.890134,-0.641945,0.085529,-0.330886,0.497705,-0.047848,0.382123,-0.790988,0.284553,-0.171281,0.020501,0.213247,0.034554,-0.001259,0.012745,0.060352
1995317137771549291!,thoughtful-zippy-butterfly,0.050000,-1.885959,-0.649908,0.088728,-0.332713,0.497935,-0.045399,0.451973,-0.801166,0.354352,-0.193428,0.025117,0.275483,0.033621,-0.002172,0.013473,0.062308
1995317137771549291!,thoughtful-zippy-butterfly,0.060000,-1.881081,-0.657921,0.092637,-0.334755,0.498205,-0.042326,0.522176,-0.800892,0.426068,-0.213912,0.028653,0.337261,0.033041,-0.002480,0.014074,0.063237
1995317137771549291!,thoughtful-zippy-butterfly,0.070000,-1.875489,-0.665903,0.097281,-0.336999,0.498505,-0.038638,0.594006,-0.795239,0.500331,-0.233375,0.030846,0.397971,0.032511,-0.002517,0.014656,0.063650
1995317137771549291!,thoughtful-zippy-butterfly,0.080000,-1.869162,-0.673812,0.102688,-0.339436,0.498819,-0.034345,0.668306,-0.786250,0.577727,-0.252093,0.031477,0.457160,0.031909,-0.002425,0.015267,0.063774
1995317137771549291!,thoughtful-zippy-butterfly,0.090000,-1.862070,-0.681619,0.108894,-0.342061,0.499131,-0.029466,0.745752,-0.774644,0.658833,-0.270122,0.030370,0.514438,0.031190,-0.002268,0.015924,0.063713
1995317137771549291!,thoughtful-zippy-butterfly,0.100000,-1.854178,-0.689297,0.115941,-0.344866,0.499423,-0.024021,0.826967,-0.760545,0.744240,-0.287356,0.027389,0.569443,0.030346,-0.002073,0.016633,0.063520
1995317137771549291!,thoughtful-zippy-butterfly,0.110000,-1.845445,-0.696822,0.123873,-0.347843,0.499675,-0.018035,0.912570,-0.743794,0.834551,-0.303529,0.022444,0.621831,0.029386,-0.001852,0.017394,0.063228
1995317137771549291!,thoughtful-zippy-butterfly,0.120000,-1.835823,-0.704166,0.132745,-0.350980,0.499867,-0.011537,1.003190,-0.724096,0.930370,-0.318219,0.015493,0.671261,0.028327,-0.001608,0.018202,0.062861
1995317137771549291!,thoughtful-zippy-butterfly,0.130000,-1.825260,-0.711299,0.142613,-0.354259,0.499979,-0.004560,1.099466,-0.701063,1.032293,-0.330829,0.006543,0.717411,0.027197,-0.001344,0.019052,0.062439
1995317137771549291!,thoughtful-zippy-butterfly,0.140000,-1.813705,-0.718183,0.153530,-0.357650,0.499992,0.002856,1.202030,-0.674232,1.140886,-0.340603,-0.004342,0.760010,0.026033,-0.001056,0.019933,0.061982
1995317137771549291!,thoughtful-zippy-butterfly,0.150000,-1.801095,-0.724779,0.165564,-0.361118,0.499886,0.010674,1.311483,-0.643157,1.256637,-0.346556,-0.017056,0.798771,0.024873,-0.000742,0.020834,0.061510
1995317137771549291!,thoughtful-zippy-butterfly,0.160000,-1.787359,-0.731042,0.178788,-0.364619,0.499644,0.018854,1.428364,-0.607383,1.379929,-0.347494,-0.031448,0.833421,0.023760,-0.000400,0.021743,0.061045
1995317137771549291!,thoughtful-zippy-butterfly,0.170000,-1.772418,-0.736923,0.193279,-0.368097,0.499251,0.027354,1.553109,-0.566465,1.510993,-0.342002,-0.047323,0.863712,0.022744,-0.000026,0.022643,0.060608
1995317137771549291!,thoughtful-zippy-butterfly,0.180000,-1.756192,-0.742369,0.209117,-0.371478,0.498693,0.036132,1.686004,-0.519999,1.649855,-0.328451,-0.064442,0.889429,0.021879,0.000385,0.023516,0.060220
1995317137771549291!,thoughtful-zippy-butterfly,0.190000,-1.738598,-0.747322,0.226379,-0.374674,0.497958,0.045141,1.827122,-0.467654,1.796278,-0.305014,-0.082529,0.910390,0.021226,0.000840,0.024340,0.059899
1995317137771549291!,thoughtful-zippy-butterfly,0.200000,-1.719548,-0.751725,0.245144,-0.377579,0.497039,0.054334,1.976266,-0.409220,1.949696,-0.269694,-0.101276,0.926451,0.020845,0.001344,0.025092,0.059663
1995317137771549291!,thoughtful-zippy-butterfly,0.210000,-1.698981,-0.755508,0.265462,-0.380054,0.495931,0.063662,2.132884,-0.344508,2.109167,-0.220419,-0.120360,0.937612,0.020812,0.001913,0.025741,0.059512
1995317137771549291!,thoughtful-zippy-butterfly,0.220000,-1.676817,-0.758614,0.287395,-0.381956,0.494631,0.073075,2.296061,-0.273767,2.273291,-0.155022,-0.139436,0.943815,0.021180,0.002549,0.026262,0.059465
1995317137771549291!,thoughtful-zippy-butterfly,0.230000,-1.652996,-0.760985,0.310983,-0.383111,0.493143,0.082526,2.464418,-0.197364,2.440179,-0.071380,-0.158160,0.945103,0.022005,0.003258,0.026627,0.059525
1995317137771549291!,thoughtful-zippy-butterfly,0.240000,-1.627471,-0.762570,0.336244,-0.383330,0.491470,0.091964,2.636097,-0.115957,2.607430,0.032482,-0.176190,0.941582,0.023335,0.004049,0.026810,0.059685
1995317137771549291!,thoughtful-zippy-butterfly,0.250000,-1.600217,-0.763332,0.363171,-0.382404,0.489622,0.101342,2.808765,-0.030550,2.772130,0.158272,-0.193196,0.933406,0.025196,0.004922,0.026788,0.059937
1995317137771549291!,thoughtful-zippy-butterfly,0.260000,-1.571253,-0.763222,0.391709,-0.380101,0.487611,0.110616,2.979607,0.057744,2.930903,0.307284,-0.208909,0.920904,0.027611,0.005892,0.026540,0.060245
1995317137771549291!,thoughtful-zippy-butterfly,0.270000,-1.540604,-0.762225,0.421786,-0.376187,0.485450,0.119743,3.145473,0.147221,3.079945,0.480327,-0.223070,0.904345,0.030558,0.006949,0.026059,0.060591
1995317137771549291!,thoughtful-zippy-butterfly,0.280000,-1.508336,-0.760338,0.453286,-0.370420,0.483156,0.128687,3.302927,0.235995,3.215153,0.677570,-0.235471,0.884077,0.033993,0.008085,0.025346,0.060945
1995317137771549291!,thoughtful-zippy-butterfly,0.290000,-1.474550,-0.757581,0.486052,-0.362562,0.480748,0.137410,3.448413,0.321978,3.332264,0.898461,-0.245953,0.860497,0.037845,0.009291,0.024414,0.061271
1995317137771549291!,thoughtful-zippy-butterfly,0.300000,-1.439380,-0.753993,0.519882,-0.352380,0.478245,0.145883,3.578440,0.402954,3.427017,1.141671,-0.254413,0.834036,0.042015,0.010547,0.023287,0.061535
1995317137771549291!,thoughtful-zippy-butterfly,0.310000,-1.402998,-0.749637,0.554531,-0.339663,0.475668,0.154078,3.689772,0.476684,3.495331,1.405096,-0.260802,0.805145,0.046382,0.011835,0.022000,0.061699
1995317137771549291!,thoughtful-zippy-butterfly,0.320000,-1.365604,-0.744600,0.589718,-0.324222,0.473038,0.161973,3.779618,0.541007,3.533478,1.685890,-0.265122,0.774281,0.050811,0.013130,0.020598,0.061734
1995317137771549291!,thoughtful-zippy-butterfly,0.330000,-1.327423,-0.738987,0.625123,-0.305900,0.470375,0.169550,3.845786,0.593950,3.538230,1.980549,-0.267423,0.741899,0.055158,0.014407,0.019129,0.061610
1995317137771549291!,thoughtful-zippy-butterfly,0.340000,-1.288698,-0.732924,0.660400,-0.284578,0.467700,0.176796,3.886809,0.633812,3.506983,2.285035,-0.267798,0.708436,0.059285,0.015642,0.017644,0.061305
1995317137771549291!,thoughtful-zippy-butterfly,0.350000,-1.249684,-0.726553,0.695179,-0.260180,0.465031,0.183702,3.902003,0.659222,3.437831,2.594908,-0.266375,0.674311,0.063065,0.016815,0.016192,0.060798
1995317137771549291!,thoughtful-zippy-butterfly,0.360000,-1.210638,-0.720029,0.729075,-0.232674,0.462385,0.190263,3.891474,0.669167,3.329599,2.905480,-0.263312,0.639912,0.066393,0.017908,0.014814,0.060072
1995317137771549291!,thoughtful-zippy-butterfly,0.370000,-1.171809,-0.713513,0.761694,-0.202079,0.459779,0.196477,3.856070,0.662980,3.181837,3.211952,-0.258792,0.605601,0.069188,0.018911,0.013541,0.059111
1995317137771549291!,thoughtful-zippy-butterfly,0.380000,-1.133438,-0.707176,0.792641,-0.168458,0.457226,0.202347,3.797293,0.640312,2.994781,3.509536,-0.253014,0.571713,0.071394,0.019819,0.012394,0.057897
1995317137771549291!,thoughtful-zippy-butterfly,0.390000,-1.095746,-0.701187,0.821528,-0.131924,0.454738,0.207878,3.717185,0.601069,2.769296,3.793552,-0.246197,0.538562,0.072985,0.020631,0.011382,0.056415
1995317137771549291!,thoughtful-zippy-butterfly,0.400000,-1.058930,-0.695719,0.847976,-0.092635,0.452325,0.213078,3.618204,0.545356,2.506810,4.059501,-0.238573,0.506447,0.073955,0.021351,0.010503,0.054647
1995317137771549291!,thoughtful-zippy-butterfly,0.410000,-1.023161,-0.690940,0.871624,-0.050792,0.449993,0.217959,3.503110,0.473421,2.209260,4.303113,-0.230390,0.475659,0.074317,0.021987,0.009746,0.052577
1995317137771549291!,thoughtful-zippy-butterfly,0.420000,-0.988581,-0.687018,0.892134,-0.006640,0.447748,0.222535,3.374866,0.385602,1.879043,4.520386,-0.221911,0.446493,0.074100,0.022548,0.009093,0.050189
1995317137771549291!,thoughtful-zippy-butterfly,0.430000,-0.955300,-0.684114,0.909190,0.039542,0.445590,0.226825,3.236555,0.282308,1.518983,4.707609,-0.213417,0.419250,0.073342,0.023043,0.008524,0.047474
1995317137771549291!,thoughtful-zippy-butterfly,0.440000,-0.923477,-0.682234,0.922498,0.087426,0.443513,0.230860,3.091463,0.163121,1.132656,4.861176,-0.205067,0.393961,0.072044,0.023447,0.008041,0.044487
1995317137771549291!,thoughtful-zippy-butterfly,0.450000,-0.893166,-0.681530,0.931816,0.136662,0.441514,0.234660,2.942709,0.028679,0.723766,4.978044,-0.197091,0.370827,0.070262,0.023771,0.007616,0.041223
1995317137771549291!,thoughtful-zippy-butterfly,0.460000,-0.864376,-0.682180,0.936943,0.186870,0.439589,0.238246,2.793365,-0.120147,0.296311,5.055609,-0.189761,0.350130,0.068064,0.024031,0.007220,0.037679
1995317137771549291!,thoughtful-zippy-butterfly,0.470000,-0.837090,-0.684344,0.937716,0.237645,0.437732,0.241642,2.646514,-0.282515,-0.145316,5.091689,-0.183357,0.332151,0.065509,0.024231,0.006831,0.033876
1995317137771549291!,thoughtful-zippy-butterfly,0.480000,-0.811261,-0.688163,0.934019,0.288565,0.435932,0.244875,2.505208,-0.457466,-0.596350,5.084598,-0.178166,0.317176,0.062657,0.024370,0.006431,0.029855
1995317137771549291!,thoughtful-zippy-butterfly,0.490000,-0.786815,-0.693766,0.925784,0.339192,0.434175,0.247976,2.372430,-0.643823,-1.051696,5.033226,-0.174483,0.305498,0.059573,0.024443,0.006008,0.025673
1995317137771549291!,thoughtful-zippy-butterfly,0.500000,-0.763651,-0.701267,0.912995,0.389081,0.432445,0.250980,2.251066,-0.840141,-1.505970,4.937116,-0.172607,0.297406,0.056326,0.024444,0.005549,0.021402
1995317137771549291!,thoughtful-zippy-butterfly,0.510000,-0.741637,-0.710760,0.895691,0.437785,0.430723,0.253924,2.143861,-1.044649,-1.953584,4.796534,-0.172838,0.293179,0.052990,0.024363,0.005048,0.017129
