ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1789715912880342905!,talented-antique-butterfly,0.000000,-2.004839,1.967921,-1.700846,1.015247,-0.779590,0.626290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.094116,0.037913,-0.162594,-0.032760,-0.153026,0.071348
1789715912880342905!,talented-antique-butterfly,0.010000,-2.000425,1.970214,-1.700021,1.016402,-0.778881,0.627172,0.881508,0.457009,0.165199,0.231407,0.141862,0.176177,-0.189868,-0.092482,-0.223333,-0.167992,-0.212128,-0.049238
1789715912880342905!,talented-antique-butterfly,0.020000,-1.989423,1.978886,-1.696305,1.022810,-0.776786,0.629764,1.320429,1.275871,0.579394,1.048682,0.277388,0.342146,-0.168508,-0.103368,-0.167935,-0.187131,-0.154613,-0.048884
1789715912880342905!,talented-antique-butterfly,0.030000,-1.974937,1.994620,-1.688974,1.036379,-0.773696,0.633557,1.578850,1.867731,0.888953,1.661848,0.340636,0.415983,-0.154034,-0.110279,-0.131718,-0.200059,-0.116962,-0.048735
1789715912880342905!,talented-antique-butterfly,0.040000,-1.958410,2.015533,-1.678840,1.055408,-0.770226,0.637772,1.728800,2.308842,1.139615,2.137282,0.353409,0.426806,-0.143785,-0.114842,-0.107703,-0.209054,-0.091991,-0.049207
1789715912880342905!,talented-antique-butterfly,0.050000,-1.940709,2.040364,-1.666340,1.078739,-0.766817,0.641866,1.814526,2.648182,1.361297,2.518868,0.328626,0.392600,-0.136071,-0.118051,-0.091520,-0.215569,-0.075191,-0.050524
1789715912880342905!,talented-antique-butterfly,0.060000,-1.922338,2.068222,-1.651672,1.105548,-0.763807,0.645444,1.864326,2.916699,1.575285,2.835432,0.273882,0.324107,-0.129801,-0.120520,-0.080395,-0.220546,-0.063698,-0.052818
1789715912880342905!,talented-antique-butterfly,0.070000,-1.903557,2.098494,-1.634829,1.135278,-0.761471,0.648199,1.897409,3.132855,1.798562,3.105278,0.193495,0.227308,-0.124251,-0.122641,-0.072555,-0.224603,-0.055681,-0.056201
1789715912880342905!,talented-antique-butterfly,0.080000,-1.884458,2.130714,-1.615638,1.167524,-0.760054,0.649859,1.928076,3.305996,2.046513,3.339051,0.089773,0.104996,-0.118912,-0.124674,-0.066857,-0.228162,-0.049962,-0.060793
1789715912880342905!,talented-antique-butterfly,0.090000,-1.865011,2.164470,-1.593773,1.201958,-0.759786,0.650173,1.968413,3.438127,2.334918,3.541409,-0.035985,-0.042052,-0.113400,-0.126802,-0.062550,-0.231526,-0.045767,-0.066744
