ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
643830936875329953!,great-mauve-beetle,0.000000,1.077790,0.716693,1.288194,-0.768477,0.000000,0.000000,0.000000,0.000000,-0.273317,-0.908556,0.340322
643830936875329953!,great-mauve-beetle,0.010000,1.058109,0.719454,1.291910,-0.762213,-3.926262,0.524864,0.744502,1.261891,-0.617523,-0.938478,-0.235969
643830936875329953!,great-mauve-beetle,0.020000,0.987812,0.718102,1.299527,-0.749152,-10.082492,-0.928270,0.797351,1.383137,-0.575480,-0.456399,-0.451515
643830936875329953!,great-mauve-beetle,0.030000,0.868226,0.697159,1.306186,-0.737481,-13.741501,-3.385160,0.552425,0.978425,-0.566446,-0.187652,-0.529058
643830936875329953!,great-mauve-beetle,0.040000,0.721417,0.649072,1.310042,-0.730610,-15.534974,-6.318311,0.226500,0.406133,-0.580281,-0.054850,-0.513230
643830936875329953!,great-mauve-beetle,0.050000,0.563808,0.571561,1.310832,-0.729190,-15.912939,-9.220655,-0.066881,-0.120229,-0.604214,0.007620,-0.454228
643830936875329953!,great-mauve-beetle,0.060000,0.407816,0.466687,1.309049,-0.732388,-15.229815,-11.752360,-0.294985,-0.527248,-0.628855,0.039711,-0.387387
643830936875329953!,great-mauve-beetle,0.070000,0.262495,0.339129,1.305247,-0.739141,-13.803456,-13.724813,-0.470721,-0.831246,-0.648263,0.063725,-0.334503
643830936875329953!,great-mauve-beetle,0.080000,0.133804,0.194935,1.299753,-0.748761,-11.937612,-15.064737,-0.630868,-1.095106,-0.659202,0.092010,-0.307484
643830936875329953!,great-mauve-beetle,0.090000,0.024702,0.040467,1.292496,-0.761219,-9.919196,-15.782269,-0.823556,-1.398339,-0.660562,0.130847,-0.310805
643830936875329953!,great-mauve-beetle,0.100000,-0.064637,-0.118382,1.282889,-0.777301,-8.008101,-15.943107,-1.099561,-1.814761,-0.652881,0.181897,-0.343184
643830936875329953!,great-mauve-beetle,0.110000,-0.136428,-0.276529,1.269856,-0.798415,-6.424846,-15.648284,-1.507236,-2.397214,-0.637974,0.242691,-0.398783
643830936875329953!,great-mauve-beetle,0.120000,-0.194821,-0.429995,1.251872,-0.826327,-5.335820,-15.017283,-2.088555,-3.164125,-0.618589,0.307222,-0.468342
643830936875329953!,great-mauve-beetle,0.130000,-0.245296,-0.576025,1.227042,-0.862767,-4.840049,-14.171681,-2.876922,-4.091606,-0.597982,0.367249,-0.540663
643830936875329953!,great-mauve-beetle,0.140000,-0.293963,-0.713007,1.193174,-0.909031,-4.963329,-13.217703,-3.894948,-5.112423,-0.579389,0.414180,-0.604551
643830936875329953!,great-mauve-beetle,0.150000,-0.346841,-0.840264,1.147918,-0.965549,-5.661302,-12.233385,-5.149033,-6.121563,-0.565439,0.441083,-0.650912
643830936875329953!,great-mauve-beetle,0.160000,-0.409225,-0.957740,1.088956,-1.031589,-6.833867,-11.263755,-6.623282,-6.991604,-0.557703,0.444081,-0.674369
643830936875329953!,great-mauve-beetle,0.170000,-0.485236,-1.065698,1.014246,-1.105127,-8.345818,-10.327042,-8.273941,-7.593527,-0.556492,0.422818,-0.673933
643830936875329953!,great-mauve-beetle,0.180000,-0.577577,-1.164543,0.922310,-1.182938,-10.048620,-9.428893,-10.028880,-7.819292,-0.560943,0.380106,-0.652687
643830936875329953!,great-mauve-beetle,0.190000,-0.687499,-1.254814,0.812489,-1.260897,-11.799547,-8.577950,-11.795584,-7.600766,-0.569299,0.321200,-0.616826
643830936875329953!,great-mauve-beetle,0.200000,-0.814737,-1.337220,0.685260,-1.334323,-13.476658,-7.793537,-13.478341,-6.921984,-0.579316,0.252703,-0.574237
643830936875329953!,great-mauve-beetle,0.210000,-0.957910,-1.412615,0.542025,-1.398645,-14.987815,-7.107700,-14.999873,-5.812982,-0.588523,0.182435,-0.533708
643830936875329953!,great-mauve-beetle,0.220000,-1.115030,-1.482169,0.384622,-1.449850,-16.273240,-6.558112,-16.321262,-4.329769,-0.594375,0.119491,-0.504491
643830936875329953!,great-mauve-beetle,0.230000,-1.283611,-1.547096,0.215082,-1.484500,-17.300831,-6.167310,-17.452808,-2.528655,-0.594589,0.072918,-0.495052
643830936875329953!,great-mauve-beetle,0.240000,-1.461094,-1.608922,0.034917,-1.499594,-18.049065,-5.926845,-18.450803,-0.429612,-0.587423,0.050027,-0.511929
643830936875329953!,great-mauve-beetle,0.250000,-1.644566,-1.668837,-0.155030,-1.491967,-18.471346,-5.775914,-19.396512,2.015492,-0.572016,0.054079,-0.558281
643830936875329953!,great-mauve-beetle,0.260000,-1.830222,-1.727089,-0.354653,-1.457471,-18.432074,-5.579553,-20.356680,4.953476,-0.548221,0.083970,-0.634337
643830936875329953!,great-mauve-beetle,0.270000,-2.011980,-1.782020,-0.564148,-1.389869,-17.600651,-5.076926,-21.319619,8.653634,-0.515773,0.135254,-0.740043
643830936875329953!,great-mauve-beetle,0.280000,-2.178765,-1.828250,-0.782706,-1.279598,-15.291133,-3.758775,-22.074969,13.502851,-0.472819,0.198032,-0.879004
643830936875329953!,great-mauve-beetle,0.290000,-2.310124,-1.853342,-1.005512,-1.113079,-10.326654,-0.697840,-21.998977,19.873024,-0.413919,0.246894,-1.062516
643830936875329953!,great-mauve-beetle,0.300000,-2.372208,-1.833419,-1.218469,-0.874833,-1.368726,5.400151,-19.832938,27.623375,-0.334854,0.215813,-1.290581
643830936875329953!,great-mauve-beetle,0.310000,-2.322020,-1.734188,-1.392919,-0.556576,11.765058,15.023438,-14.183275,35.495902,-0.241679,0.108916,-1.546056
643830936875329953!,great-mauve-beetle,0.320000,-2.126454,-1.525725,-1.490659,-0.167136,27.126006,26.714443,-4.663296,41.591234,-0.192254,0.036250,-1.678557
643830936875329953!,great-mauve-beetle,0.330000,-1.781751,-1.202573,-1.476229,0.265983,41.430078,37.275101,7.970360,44.236137,-0.293923,0.051835,-1.380683
643830936875329953!,great-mauve-beetle,0.340000,-1.317487,-0.798747,-1.326001,0.701229,51.572938,42.166783,22.210944,42.000132,-0.543953,0.225281,-0.673685
643830936875329953!,great-mauve-beetle,0.350000,-0.782232,-0.393730,-1.036142,1.084624,55.996037,37.473272,35.550852,33.961768,-0.758902,0.650530,-0.118091
643830936875329953!,great-mauve-beetle,0.360000,-0.229676,-0.083994,-0.628315,1.362065,54.998008,23.565469,45.274710,20.885022,-0.815522,1.165707,-0.047967
643830936875329953!,great-mauve-beetle,0.370000,0.293520,0.059213,-0.148385,1.492643,49.723589,4.959533,49.644815,4.935249,-0.801109,1.400284,-0.134967
643830936875329953!,great-mauve-beetle,0.380000,0.748397,0.015648,0.343834,1.460061,41.076836,-13.146831,47.813925,-11.259853,-0.848031,1.065230,0.067218
643830936875329953!,great-mauve-beetle,0.390000,1.105653,-0.186363,0.784074,1.278760,30.381801,-26.487963,39.820821,-24.416198,-0.978332,0.174754,0.621119
643830936875329953!,great-mauve-beetle,0.400000,1.358313,-0.483350,1.120156,0.997623,20.332910,-32.685198,28.010232,-31.450597,-1.121649,-0.952796,1.258357
643830936875329953!,great-mauve-beetle,0.410000,1.529714,-0.808468,1.337440,0.679158,14.001555,-32.177257,16.195737,-31.893660,-1.189747,-1.817223,1.623287
643830936875329953!,great-mauve-beetle,0.420000,1.661812,-1.107075,1.451560,0.378117,12.468284,-27.497782,7.351586,-28.222128,-1.130876,-2.001012,1.483848
643830936875329953!,great-mauve-beetle,0.430000,1.794297,-1.352188,1.495373,0.117726,13.859858,-21.573239,1.890023,-24.007444,-0.965725,-1.515992,0.903492
643830936875329953!,great-mauve-beetle,0.440000,1.944018,-1.539999,1.496075,-0.108446,15.309977,-16.285188,-1.563171,-21.564921,-0.775882,-0.810595,0.208409
643830936875329953!,great-mauve-beetle,0.450000,2.100948,-1.681134,1.464883,-0.322671,15.237410,-11.916065,-4.678849,-21.241331,-0.627544,-0.287929,-0.329318
643830936875329953!,great-mauve-beetle,0.460000,2.245888,-1.779685,1.398726,-0.541818,13.048713,-7.443869,-8.630781,-22.280722,-0.526878,-0.030542,-0.675837
643830936875329953!,great-mauve-beetle,0.470000,2.355058,-1.825357,1.284419,-0.774770,7.686021,-1.208471,-14.155161,-23.466524,-0.433867,0.087849,-0.973423
643830936875329953!,great-mauve-beetle,0.480000,2.386603,-1.794784,1.106788,-1.012433,-2.362221,7.681780,-21.276636,-23.259540,-0.316109,0.149898,-1.333579
643830936875329953!,great-mauve-beetle,0.490000,2.290146,-1.663659,0.853053,-1.233815,-17.558902,18.427439,-29.085567,-20.109600,-0.196291,0.150367,-1.688189
643830936875329953!,great-mauve-beetle,0.500000,2.024403,-1.425114,0.524534,-1.405299,-35.501464,28.762676,-36.059285,-13.459280,-0.157391,0.211271,-1.814803
643830936875329953!,great-mauve-beetle,0.510000,1.584807,-1.099316,0.137575,-1.493678,-51.661586,36.094525,-40.801995,-3.758074,-0.317840,0.316461,-1.359952
643830936875329953!,great-mauve-beetle,0.520000,1.020304,-0.722791,-0.278031,-1.474008,-60.266178,39.544850,-41.965493,7.915630,-0.611299,0.539597,-0.533847
643830936875329953!,great-mauve-beetle,0.530000,0.426860,-0.326686,-0.683456,-1.335248,-57.595545,40.604052,-38.711387,19.814685,-0.800843,0.939430,-0.048618
643830936875329953!,great-mauve-beetle,0.540000,-0.090377,0.079790,-1.037135,-1.083675,-45.519531,41.550205,-31.463325,30.112106,-0.792368,1.366509,-0.154442
