ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
925036077621803758!,lush-bipedal-bumblebee,0.000000,1.979288,0.856890,0.000000,0.856890,0.000000,0.000000,0.000000,0.000000,-0.051964,-0.038949
925036077621803758!,lush-bipedal-bumblebee,0.010000,1.974283,0.852548,0.000000,0.852548,-1.001012,-0.868393,0.000000,-0.868393,-0.043798,-0.036415
925036077621803758!,lush-bipedal-bumblebee,0.020000,1.959907,0.840076,0.000000,0.840076,-1.872545,-1.624460,0.000000,-1.624460,-0.036488,-0.034147
925036077621803758!,lush-bipedal-bumblebee,0.030000,1.937376,0.820530,0.000000,0.820530,-2.628178,-2.279982,0.000000,-2.279982,-0.029949,-0.032118
925036077621803758!,lush-bipedal-bumblebee,0.040000,1.907781,0.794857,0.000000,0.794857,-3.280140,-2.845569,0.000000,-2.845569,-0.024106,-0.030305
925036077621803758!,lush-bipedal-bumblebee,0.050000,1.872103,0.763905,0.000000,0.763905,-3.839444,-3.330773,0.000000,-3.330773,-0.018887,-0.028686
925036077621803758!,lush-bipedal-bumblebee,0.060000,1.831215,0.728434,0.000000,0.728434,-4.316005,-3.744197,0.000000,-3.744197,-0.014231,-0.027241
925036077621803758!,lush-bipedal-bumblebee,0.070000,1.785903,0.689125,0.000000,0.689125,-4.718747,-4.093581,0.000000,-4.093581,-0.010082,-0.025954
925036077621803758!,lush-bipedal-bumblebee,0.080000,1.736870,0.646588,0.000000,0.646588,-5.055702,-4.385895,0.000000,-4.385895,-0.006389,-0.024808
925036077621803758!,lush-bipedal-bumblebee,0.090000,1.684778,0.601398,0.000000,0.601398,-5.334100,-4.627409,0.000000,-4.627409,-0.003107,-0.023790
925036077621803758!,lush-bipedal-bumblebee,0.100000,1.630189,0.554041,0.000000,0.554041,-5.560455,-4.823775,0.000000,-4.823775,-0.000194,-0.022886
925036077621803758!,lush-bipedal-bumblebee,0.110000,1.573598,0.504948,0.000000,0.504948,-5.740626,-4.980076,0.000000,-4.980076,0.002387,-0.022086
925036077621803758!,lush-bipedal-bumblebee,0.120000,1.515438,0.454493,0.000000,0.454493,-5.879882,-5.100883,0.000000,-5.100883,0.004669,-0.021377
925036077621803758!,lush-bipedal-bumblebee,0.130000,1.456090,0.403008,0.000000,0.403008,-5.982954,-5.190299,0.000000,-5.190299,0.006683,-0.020753
925036077621803758!,lush-bipedal-bumblebee,0.140000,1.395887,0.350781,0.000000,0.350781,-6.054088,-5.252009,0.000000,-5.252009,0.008457,-0.020202
925036077621803758!,lush-bipedal-bumblebee,0.150000,1.335124,0.298068,0.000000,0.298068,-6.097097,-5.289320,0.000000,-5.289320,0.010015,-0.019719
925036077621803758!,lush-bipedal-bumblebee,0.160000,1.274060,0.245094,0.000000,0.245094,-6.115395,-5.305194,0.000000,-5.305194,0.011381,-0.019295
925036077621803758!,lush-bipedal-bumblebee,0.170000,1.212923,0.192057,0.000000,0.192057,-6.112045,-5.302288,0.000000,-5.302288,0.012573,-0.018925
925036077621803758!,lush-bipedal-bumblebee,0.180000,1.151914,0.139131,0.000000,0.139131,-6.089790,-5.282981,0.000000,-5.282981,0.013611,-0.018603
925036077621803758!,lush-bipedal-bumblebee,0.190000,1.091210,0.086469,0.000000,0.086469,-6.051086,-5.249405,0.000000,-5.249405,0.014509,-0.018324
925036077621803758!,lush-bipedal-bumblebee,0.200000,1.030964,0.034205,0.000000,0.034205,-5.998130,-5.203465,0.000000,-5.203465,0.015284,-0.018084
925036077621803758!,lush-bipedal-bumblebee,0.210000,0.971311,-0.017545,0.000000,-0.017545,-5.932890,-5.146868,0.000000,-5.146868,0.015948,-0.017878
