ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
2167222548164037552!,talented-zippy-butterfly,0.000000,-2.171843,-1.646685,-1.556758,-0.858225,-0.557145,-0.830415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.932128,0.170715,0.034725,0.731349
2167222548164037552!,talented-zippy-butterfly,0.010000,-2.164061,-1.653871,-1.552690,-0.862526,-0.553123,-0.833099,1.556603,-1.432893,0.814178,-0.859316,0.804607,-0.534206,0.652461,0.111953,0.010589,0.505355
2167222548164037552!,talented-zippy-butterfly,0.020000,-2.142802,-1.672745,-1.541563,-0.873676,-0.542120,-0.840301,2.695279,-2.333460,1.411578,-1.367571,1.395985,-0.900619,0.459138,0.070903,-0.006592,0.349207
2167222548164037552!,talented-zippy-butterfly,0.030000,-2.111543,-1.698725,-1.525183,-0.888675,-0.525910,-0.850540,3.552054,-2.850610,1.862011,-1.627261,1.843410,-1.139826,0.325553,0.042571,-0.018281,0.241535
2167222548164037552!,talented-zippy-butterfly,0.040000,-2.072670,-1.728536,-1.504799,-0.905419,-0.505712,-0.862702,4.212496,-3.098206,2.209204,-1.716129,2.190736,-1.284200,0.232914,0.023190,-0.025851,0.167178
2167222548164037552!,talented-zippy-butterfly,0.050000,-2.027916,-1.759868,-1.481327,-0.922467,-0.482410,-0.875946,4.731768,-3.159455,2.481529,-1.690677,2.466041,-1.358124,0.168095,0.010036,-0.030400,0.115517
2167222548164037552!,talented-zippy-butterfly,0.060000,-1.978516,-1.791161,-1.455423,-0.938885,-0.456636,-0.889654,5.145923,-3.093900,2.697788,-1.591334,2.687338,-1.379340,0.121996,0.001187,-0.032746,0.079167
2167222548164037552!,talented-zippy-butterfly,0.070000,-1.925391,-1.821369,-1.427580,-0.954083,-0.428867,-0.903368,5.478623,-2.943809,2.870530,-1.446798,2.866157,-1.360685,0.088358,-0.004691,-0.033474,0.053037
2167222548164037552!,talented-zippy-butterfly,0.080000,-1.869272,-1.849800,-1.398187,-0.967712,-0.399487,-0.916739,5.745335,-2.739327,3.008095,-1.277485,3.009835,-1.311593,0.062914,-0.008512,-0.032997,0.033647
2167222548164037552!,talented-zippy-butterfly,0.090000,-1.810761,-1.876018,-1.367564,-0.979594,-0.368819,-0.929501,5.956094,-2.502258,3.115955,-1.098078,3.123033,-1.239197,0.042792,-0.010900,-0.031606,0.018643
2167222548164037552!,talented-zippy-butterfly,0.100000,-1.750388,-1.899780,-1.335993,-0.989683,-0.337157,-0.941449,6.117398,-2.248710,3.197657,-0.919261,3.208758,-1.149137,0.026100,-0.012276,-0.029518,0.006464
2167222548164037552!,talented-zippy-butterfly,0.110000,-1.688623,-1.920977,-1.303721,-0.998019,-0.304761,-0.952429,6.233555,-1.990847,3.255508,-0.748909,3.269069,-1.046046,0.011640,-0.012931,-0.026902,-0.003890
2167222548164037552!,talented-zippy-butterfly,0.120000,-1.625909,-1.939608,-1.270983,-1.004714,-0.271882,-0.962331,6.307651,-1.738020,3.291086,-0.592802,3.305556,-0.933899,-0.001292,-0.013064,-0.023906,-0.013016
2167222548164037552!,talented-zippy-butterfly,0.130000,-1.562685,-1.955754,-1.238012,-1.009927,-0.238767,-0.971077,6.342223,-1.497436,3.305585,-0.455052,3.319627,-0.816225,-0.013041,-0.012816,-0.020661,-0.021222
2167222548164037552!,talented-zippy-butterfly,0.140000,-1.499381,-1.969586,-1.205038,-1.013886,-0.205660,-0.978623,6.340048,-1.274483,3.300354,-0.338298,3.312984,-0.696232,-0.023738,-0.012294,-0.017296,-0.028635
2167222548164037552!,talented-zippy-butterfly,0.150000,-1.436233,-1.981325,-1.172189,-1.016814,-0.172696,-0.984975,6.304488,-1.073110,3.277292,-0.244387,3.287870,-0.576462,-0.033454,-0.011594,-0.013927,-0.035328
2167222548164037552!,talented-zippy-butterfly,0.160000,-1.373552,-1.991175,-1.139630,-1.018919,-0.140044,-0.990145,6.238505,-0.895942,3.237855,-0.173995,3.246062,-0.459117,-0.042059,-0.010774,-0.010661,-0.041210
2167222548164037552!,talented-zippy-butterfly,0.170000,-1.311645,-1.999377,-1.107528,-1.020430,-0.107873,-0.994165,6.145651,-0.744392,3.183869,-0.126842,3.189630,-0.346096,-0.049409,-0.009885,-0.007592,-0.046170
2167222548164037552!,talented-zippy-butterfly,0.180000,-1.250770,-2.006189,-1.076023,-1.021575,-0.076323,-0.997083,6.029941,-0.618805,3.117500,-0.101912,3.120856,-0.238889,-0.055386,-0.008969,-0.004797,-0.050118
2167222548164037552!,talented-zippy-butterfly,0.190000,-1.191139,-2.011867,-1.045228,-1.022569,-0.045507,-0.998964,5.895633,-0.518590,3.041117,-0.097580,3.042085,-0.138579,-0.059922,-0.008061,-0.002333,-0.052997
2167222548164037552!,talented-zippy-butterfly,0.200000,-1.132921,-2.016663,-1.015234,-1.023612,-0.015516,-0.999880,5.747048,-0.442388,2.957187,-0.111760,2.955622,-0.045864,-0.063007,-0.007192,-0.000235,-0.054792
2167222548164037552!,talented-zippy-butterfly,0.210000,-1.076241,-2.020805,-0.986106,-1.024876,0.013582,-0.999908,5.588338,-0.388262,2.868133,-0.142075,2.863613,0.038898,-0.064686,-0.006383,0.001483,-0.055531
2167222548164037552!,talented-zippy-butterfly,0.220000,-1.021183,-2.024508,-0.957885,-1.026513,0.041740,-0.999128,5.423407,-0.353865,2.776283,-0.185971,2.768021,0.115639,-0.065064,-0.005650,0.002827,-0.055288
2167222548164037552!,talented-zippy-butterfly,0.230000,-0.967795,-2.027958,-0.930589,-1.028651,0.068929,-0.997622,5.255714,-0.336636,2.683742,-0.240878,2.670536,0.184517,-0.064282,-0.005004,0.003816,-0.054166
2167222548164037552!,talented-zippy-butterfly,0.240000,-0.916092,-2.031317,-0.904218,-1.031388,0.095136,-0.995464,5.088229,-0.333942,2.592351,-0.304304,2.572574,0.245861,-0.062513,-0.004451,0.004480,-0.052292
2167222548164037552!,talented-zippy-butterfly,0.250000,-0.866063,-2.034720,-0.878754,-1.034800,0.120361,-0.992730,4.923385,-0.343205,2.503647,-0.373916,2.475266,0.300106,-0.059938,-0.003991,0.004857,-0.049804
2167222548164037552!,talented-zippy-butterfly,0.260000,-0.817675,-2.038277,-0.854165,-1.038943,0.144611,-0.989489,4.763087,-0.361994,2.418858,-0.447594,2.379476,0.347754,-0.056740,-0.003623,0.004988,-0.046841
