ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
2203621413455208141!,rebel-vivacious-beetle,0.000000,-2.027670,0.171187,-1.667611,1.104116,0.000000,0.000000,0.000000,0.000000,-1.218530,-0.421483
2203621413455208141!,rebel-vivacious-beetle,0.010000,-2.023116,0.179385,-1.662340,1.112037,0.909997,1.637723,1.057420,1.580695,-0.647760,-0.188889
2203621413455208141!,rebel-vivacious-beetle,0.020000,-2.009897,0.199464,-1.648812,1.131997,1.734193,2.374335,1.651966,2.406174,-0.384122,-0.084458
2203621413455208141!,rebel-vivacious-beetle,0.030000,-1.988794,0.224843,-1.630370,1.158402,2.484629,2.697048,2.038100,2.868485,-0.259613,-0.038298
2203621413455208141!,rebel-vivacious-beetle,0.040000,-1.960514,0.252501,-1.608550,1.188515,3.164199,2.831472,2.325203,3.146956,-0.195905,-0.017504
2203621413455208141!,rebel-vivacious-beetle,0.050000,-1.925747,0.281062,-1.584113,1.220895,3.775905,2.878509,2.559333,3.320739,-0.158059,-0.007407
2203621413455208141!,rebel-vivacious-beetle,0.060000,-1.885158,0.309871,-1.557501,1.254668,4.322479,2.882430,2.758825,3.424709,-0.131039,-0.001744
2203621413455208141!,rebel-vivacious-beetle,0.070000,-1.839390,0.338596,-1.529028,1.289214,4.805779,2.862717,2.930068,3.475108,-0.108585,0.002064
2203621413455208141!,rebel-vivacious-beetle,0.080000,-1.789075,0.367040,-1.498976,1.324036,5.226911,2.828266,3.074511,3.480733,-0.088209,0.005041
2203621413455208141!,rebel-vivacious-beetle,0.090000,-1.734838,0.395075,-1.467619,1.358711,5.586659,2.783524,3.191787,3.447628,-0.069030,0.007571
2203621413455208141!,rebel-vivacious-beetle,0.100000,-1.677302,0.422604,-1.435243,1.392866,5.885933,2.731117,3.281129,3.380956,-0.050840,0.009787
2203621413455208141!,rebel-vivacious-beetle,0.110000,-1.617081,0.449556,-1.402142,1.426183,6.126133,2.672943,3.342016,3.285680,-0.033698,0.011732
2203621413455208141!,rebel-vivacious-beetle,0.120000,-1.554779,0.475873,-1.368611,1.458391,6.309370,2.610619,3.374463,3.166727,-0.017755,0.013423
2203621413455208141!,rebel-vivacious-beetle,0.130000,-1.490970,0.501523,-1.334939,1.489275,6.438531,2.545644,3.379112,3.028928,-0.003172,0.014872
2203621413455208141!,rebel-vivacious-beetle,0.140000,-1.426188,0.526483,-1.301403,1.518667,6.517257,2.479467,3.357189,2.876902,0.009929,0.016097
2203621413455208141!,rebel-vivacious-beetle,0.150000,-1.360920,0.550759,-1.268256,1.546457,6.549800,2.413448,3.310455,2.714918,0.021471,0.017120
2203621413455208141!,rebel-vivacious-beetle,0.160000,-1.295598,0.574365,-1.235726,1.572571,6.540890,2.348894,3.241048,2.546816,0.031435,0.017969
