ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
122018222025670074!,talented-steel-butterfly,0.000000,-2.004839,1.967921,-1.067510,1.619475,-0.737297,0.675569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.474959,0.489295,-0.454603
122018222025670074!,talented-steel-butterfly,0.010000,-1.994751,1.971540,-1.058574,1.620012,-0.740644,0.671898,2.023078,0.712025,1.790777,0.093369,-0.661197,-0.728848,0.434537,0.654021,0.047953
122018222025670074!,talented-steel-butterfly,0.020000,-1.952999,1.984660,-1.024607,1.613059,-0.761358,0.648331,6.434119,1.768112,5.063137,-1.657094,-3.370844,-3.958502,-0.296091,0.522527,0.578124
122018222025670074!,talented-steel-butterfly,0.030000,-1.867613,1.997162,-0.959416,1.578620,-0.807205,0.590272,10.801707,0.482208,8.043626,-5.502570,-5.555246,-7.596872,-0.914876,0.533740,0.974090
122018222025670074!,talented-steel-butterfly,0.040000,-1.735953,1.984280,-0.864188,1.494355,-0.869253,0.494368,15.641917,-3.301211,11.001535,-11.558232,-6.523008,-11.469476,-1.320772,0.628406,1.223981
122018222025670074!,talented-steel-butterfly,0.050000,-1.552857,1.923362,-0.739611,1.341442,-0.932841,0.360289,20.985696,-9.025703,13.815368,-19.046393,-5.859677,-15.171564,-1.324847,0.682595,1.240745
122018222025670074!,talented-steel-butterfly,0.060000,-1.315107,1.801018,-0.588989,1.113447,-0.981095,0.193527,26.529130,-15.547734,16.204496,-26.451194,-3.556218,-18.028406,-0.801990,0.544742,0.925236
122018222025670074!,talented-steel-butterfly,0.070000,-1.024189,1.616556,-0.418662,0.820731,-0.999975,0.007051,31.569082,-21.414981,17.761278,-31.921053,-0.134929,-19.135572,0.090333,0.188371,0.273280
122018222025670074!,talented-steel-butterfly,0.080000,-0.690999,1.382553,-0.239960,0.490049,-0.984019,-0.178066,34.899148,-25.470751,17.836433,-34.093623,3.224878,-17.821182,0.910250,-0.158157,-0.578815
122018222025670074!,talented-steel-butterfly,0.090000,-0.339384,1.118136,-0.071140,0.154785,-0.940894,-0.338702,35.201247,-27.525950,15.714168,-32.952091,5.176315,-14.379491,1.332957,-0.191060,-1.428216
