ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
219884513504373790!,great-devious-beetle,0.000000,-1.580880,-0.042226,-0.824475,1.253093,0.000000,0.000000,0.000000,0.000000,-0.428659,-0.227958
219884513504373790!,great-devious-beetle,0.010000,-1.586827,-0.032835,-0.819746,1.256191,-1.182002,1.882304,0.944906,0.616613,-1.058320,-0.954839
219884513504373790!,great-devious-beetle,0.020000,-1.632025,0.015972,-0.803695,1.266520,-7.743829,8.016870,2.226441,1.412831,-0.398191,-0.559601
219884513504373790!,great-devious-beetle,0.030000,-1.728530,0.114564,-0.783275,1.279250,-11.404303,11.835964,1.812128,1.109552,0.011555,-0.317721
219884513504373790!,great-devious-beetle,0.040000,-1.852294,0.244356,-0.772656,1.285692,-13.234676,14.191378,0.286916,0.172426,0.308666,-0.170550
219884513504373790!,great-devious-beetle,0.050000,-1.989653,0.391774,-0.781264,1.280479,-14.172181,15.299781,-2.015580,-1.229774,0.506313,-0.097838
219884513504373790!,great-devious-beetle,0.060000,-2.134950,0.546027,-0.815278,1.259096,-14.819487,15.522361,-4.765014,-3.085397,0.603698,-0.084544
219884513504373790!,great-devious-beetle,0.070000,-2.286112,0.700617,-0.877605,1.216474,-15.282463,15.350858,-7.641315,-5.512696,0.624610,-0.111643
219884513504373790!,great-devious-beetle,0.080000,-2.439549,0.853469,-0.968275,1.145620,-15.126251,15.142696,-10.377671,-8.771181,0.619246,-0.157524
219884513504373790!,great-devious-beetle,0.090000,-2.584381,1.004177,-1.084720,1.036042,-13.286828,14.806593,-12.689900,-13.286123,0.641381,-0.209007
219884513504373790!,great-devious-beetle,0.100000,-2.694574,1.147455,-1.219936,0.872786,-7.833533,13.441414,-13.975702,-19.534541,0.720140,-0.284190
219884513504373790!,great-devious-beetle,0.110000,-2.720753,1.263855,-1.357597,0.637910,3.845873,9.013949,-12.883788,-27.419208,0.836225,-0.459658
219884513504373790!,great-devious-beetle,0.120000,-2.592422,1.310978,-1.465166,0.321385,22.562744,-0.694603,-7.718581,-35.188376,0.928469,-0.778440
219884513504373790!,great-devious-beetle,0.130000,-2.255050,1.234544,-1.498765,-0.060845,44.475798,-15.219463,1.633297,-40.232113,0.955947,-0.969431
219884513504373790!,great-devious-beetle,0.140000,-1.711918,1.001818,-1.424347,-0.470358,63.130362,-31.193762,13.502326,-40.887992,0.660566,-0.647923
219884513504373790!,great-devious-beetle,0.150000,-1.029738,0.629179,-1.230887,-0.857273,72.555473,-42.536705,25.158398,-36.122854,0.050007,0.177923
219884513504373790!,great-devious-beetle,0.160000,-0.311392,0.192458,-0.938421,-1.170199,71.050971,-43.968767,32.987522,-26.453789,-0.324688,0.917414
219884513504373790!,great-devious-beetle,0.170000,0.353626,-0.214807,-0.594492,-1.377163,62.331372,-37.274303,35.334102,-15.252984,-0.247540,1.097832
219884513504373790!,great-devious-beetle,0.180000,0.923377,-0.539480,-0.245290,-1.479808,52.171157,-27.929663,34.268996,-5.680348,-0.051218,0.853632
219884513504373790!,great-devious-beetle,0.190000,1.401310,-0.775781,0.086356,-1.497512,43.940724,-19.767850,32.075637,1.849690,-0.035742,0.470184
219884513504373790!,great-devious-beetle,0.200000,1.808144,-0.946684,0.394145,-1.447291,37.551009,-14.516359,29.561507,8.050565,-0.146217,0.112749
219884513504373790!,great-devious-beetle,0.210000,2.155926,-1.082817,0.677813,-1.338122,31.556413,-12.136546,27.090004,13.722183,-0.103139,-0.110130
219884513504373790!,great-devious-beetle,0.220000,2.439479,-1.201675,0.939833,-1.169065,24.212636,-10.829076,24.883108,20.003997,0.220434,-0.186314
219884513504373790!,great-devious-beetle,0.230000,2.632206,-1.297932,1.178566,-0.927892,13.035811,-7.603479,22.125115,28.102319,0.591577,-0.284077
219884513504373790!,great-devious-beetle,0.240000,2.679132,-1.339873,1.376310,-0.596465,-4.968859,0.321985,16.271632,37.545923,0.778392,-0.608398
219884513504373790!,great-devious-beetle,0.250000,2.509251,-1.276337,1.489618,-0.176179,-29.156145,13.226264,5.346246,45.203277,0.871019,-1.026902
219884513504373790!,great-devious-beetle,0.260000,2.089004,-1.069087,1.470234,0.297340,-53.880930,28.138064,-9.733723,48.129588,0.768487,-1.050965
219884513504373790!,great-devious-beetle,0.270000,1.455288,-0.724819,1.289662,0.766010,-72.115378,39.410579,-26.423421,44.486775,0.225922,-0.366198
219884513504373790!,great-devious-beetle,0.280000,0.698758,-0.321197,0.954930,1.156767,-79.123998,39.882100,-40.122970,33.122158,-0.231475,0.686407
