ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1167225048845164964!,rebel-devious-beetle,0.000000,-1.880384,1.613104,-1.903621,0.613374,0.000000,0.000000,0.000000,0.000000,-0.536771,-0.198013
1167225048845164964!,rebel-devious-beetle,0.010000,-1.872305,1.615864,-1.902667,0.616325,1.613828,0.549199,0.191892,0.592393,-0.001693,-0.052084
1167225048845164964!,rebel-devious-beetle,0.020000,-1.854429,1.619914,-1.901145,0.621006,1.959033,0.259025,0.112813,0.345366,0.001133,-0.049938
1167225048845164964!,rebel-devious-beetle,0.030000,-1.833238,1.621025,-1.900400,0.623283,2.277476,-0.039613,0.036483,0.111238,-0.001918,-0.049408
1167225048845164964!,rebel-devious-beetle,0.040000,-1.808927,1.619141,-1.900384,0.623332,2.583222,-0.340026,-0.032726,-0.099772,-0.005844,-0.049320
1167225048845164964!,rebel-devious-beetle,0.050000,-1.781605,1.614240,-1.901018,0.621395,2.879556,-0.643551,-0.093478,-0.285974,-0.010000,-0.049386
1167225048845164964!,rebel-devious-beetle,0.060000,-1.751357,1.606281,-1.902213,0.617725,3.167083,-0.951835,-0.144966,-0.446406,-0.014393,-0.049458
1167225048845164964!,rebel-devious-beetle,0.070000,-1.718262,1.595200,-1.903877,0.612577,3.444977,-1.265711,-0.186529,-0.579728,-0.019138,-0.049417
1167225048845164964!,rebel-devious-beetle,0.080000,-1.682413,1.580936,-1.905908,0.606231,3.711396,-1.584862,-0.217559,-0.683975,-0.024320,-0.049144
1167225048845164964!,rebel-devious-beetle,0.090000,-1.643914,1.563435,-1.908196,0.598989,3.963543,-1.907918,-0.237537,-0.756720,-0.030019,-0.048531
1167225048845164964!,rebel-devious-beetle,0.100000,-1.602901,1.542668,-1.910626,0.591192,4.197864,-2.232495,-0.246067,-0.795243,-0.036292,-0.047479
1167225048845164964!,rebel-devious-beetle,0.110000,-1.559603,1.518663,-1.913075,0.583218,4.410259,-2.555381,-0.242996,-0.797077,-0.043193,-0.045909
