ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1266211140671457365!,talented-zippy-butterfly,0.000000,-1.724750,-1.986204,-0.732715,-1.860237,-0.342420,-0.939547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.717192,-0.213000,-0.094271,-0.516614
1266211140671457365!,talented-zippy-butterfly,0.010000,-1.731077,-1.978685,-0.738397,-1.857907,-0.343957,-0.938985,-1.261100,1.503118,-1.135142,0.467863,-0.308069,0.112848,-0.555056,-0.244363,-0.136733,-0.370167
1266211140671457365!,talented-zippy-butterfly,0.020000,-1.750521,-1.956273,-0.756158,-1.850243,-0.345925,-0.938262,-2.614521,2.987106,-2.410874,1.077282,-0.088625,0.032675,-0.298654,-0.196774,-0.096611,-0.122022
1266211140671457365!,talented-zippy-butterfly,0.030000,-1.780813,-1.920511,-0.784316,-1.836890,-0.344624,-0.938741,-3.426664,4.178410,-3.211496,1.614308,0.343942,-0.126266,-0.117000,-0.165079,-0.069320,0.056031
1266211140671457365!,talented-zippy-butterfly,0.040000,-1.817141,-1.873656,-0.818686,-1.818089,-0.338270,-0.941049,-3.818009,5.209537,-3.648972,2.172164,0.920628,-0.330929,0.013836,-0.144241,-0.051549,0.185276
1266211140671457365!,talented-zippy-butterfly,0.050000,-1.855712,-1.816858,-0.855990,-1.793282,-0.325672,-0.945483,-3.871430,6.167799,-3.792451,2.818801,1.588695,-0.547228,0.110811,-0.130730,-0.041163,0.280542
1266211140671457365!,talented-zippy-butterfly,0.060000,-1.893423,-1.750565,-0.893481,-1.761323,-0.306133,-0.951989,-3.643528,7.107752,-3.681242,3.602285,2.302991,-0.740578,0.185675,-0.121854,-0.036871,0.351313
1266211140671457365!,talented-zippy-butterfly,0.070000,-1.927668,-1.674824,-0.928720,-1.720691,-0.279402,-0.960174,-3.176541,8.055600,-3.337546,4.549027,3.019728,-0.878715,0.246029,-0.115247,-0.037822,0.402508
1266211140671457365!,talented-zippy-butterfly,0.080000,-1.956242,-1.589562,-0.959460,-1.669724,-0.245684,-0.969350,-2.508888,9.009829,-2.778322,5.659536,3.693508,-0.936130,0.295700,-0.108534,-0.043164,0.434896
1266211140671457365!,talented-zippy-butterfly,0.090000,-1.977333,-1.494834,-0.983629,-1.606873,-0.205608,-0.978634,-1.682550,9.941012,-2.024772,6.905765,4.277140,-0.898615,0.334724,-0.099225,-0.051678,0.445469
1266211140671457365!,talented-zippy-butterfly,0.100000,-1.989612,-1.391165,-0.999446,-1.531062,-0.160363,-0.987058,-0.747406,10.796001,-1.109760,8.231337,4.724527,-0.767575,0.359859,-0.084917,-0.061538,0.428759
1266211140671457365!,talented-zippy-butterfly,0.110000,-1.992255,-1.279660,-1.005521,-1.442001,-0.111612,-0.993752,0.242573,11.505800,-0.077545,9.560069,4.997807,-0.561322,0.365863,-0.063928,-0.070531,0.379179
1266211140671457365!,talented-zippy-butterfly,0.120000,-1.984986,-1.162127,-1.000945,-1.340072,-0.061226,-0.998124,1.231742,11.993438,1.016453,10.802881,5.060392,-0.310410,0.347761,-0.035875,-0.076559,0.293837
1266211140671457365!,talented-zippy-butterfly,0.130000,-1.968054,-1.041129,-0.985398,-1.226564,-0.011417,-0.999935,2.172300,12.189886,2.112139,11.871079,4.887325,-0.055801,0.303788,-0.002342,-0.078307,0.176047
1266211140671457365!,talented-zippy-butterfly,0.140000,-1.942101,-0.919830,-0.959131,-1.103596,0.035423,-0.999372,3.034957,12.048560,3.154927,12.690285,4.468202,0.158377,0.237192,0.033141,-0.075792,0.036386
1266211140671457365!,talented-zippy-butterfly,0.150000,-1.907955,-0.801649,-0.922901,-0.973890,0.076831,-0.997044,3.817042,11.557331,4.106309,13.211665,3.807117,0.293373,0.155653,0.066059,-0.070322,-0.109804
1266211140671457365!,talented-zippy-butterfly,0.160000,-1.866320,-0.689975,-0.877718,-0.840528,0.110453,-0.993881,4.542863,10.737944,4.950076,13.411894,2.919042,0.324403,0.067589,0.092390,-0.063852,-0.248374
1266211140671457365!,talented-zippy-butterfly,0.170000,-1.817572,-0.587920,-0.824659,-0.706763,0.134105,-0.990967,5.252862,9.639683,5.689525,13.287923,1.823775,0.246807,-0.022134,0.109942,-0.057922,-0.372064
1266211140671457365!,talented-zippy-butterfly,0.180000,-1.761581,-0.497873,-0.764624,-0.575832,0.145894,-0.989300,5.981168,8.323256,6.334559,12.842489,0.538843,0.079464,-0.115474,0.118678,-0.052767,-0.483304
1266211140671457365!,talented-zippy-butterfly,0.190000,-1.698150,-0.421826,-0.698574,-0.450953,0.143968,-0.989582,6.730628,6.856741,6.882893,12.082265,-0.927448,-0.134929,-0.220270,0.120026,-0.046953,-0.591251
1266211140671457365!,talented-zippy-butterfly,0.200000,-1.627309,-0.360870,-0.627638,-0.335230,0.126480,-0.991969,7.451264,5.305687,7.304910,11.011698,-2.570270,-0.327718,-0.347453,0.115295,-0.037814,-0.706241
1266211140671457365!,talented-zippy-butterfly,0.210000,-1.549886,-0.315484,-0.553405,-0.231659,0.091655,-0.995791,8.033372,3.747070,7.536020,9.659440,-4.384508,-0.403560,-0.503760,0.104645,-0.022604,-0.831624
1266211140671457365!,talented-zippy-butterfly,0.220000,-1.468003,-0.285256,-0.478211,-0.142735,0.037856,-0.999283,8.330514,2.279648,7.492511,8.099525,-6.350013,-0.240562,-0.685160,0.087064,-0.000234,-0.959259
1266211140671457365!,talented-zippy-butterfly,0.230000,-1.385244,-0.268638,-0.405192,-0.069896,-0.036237,-0.999343,8.208282,1.033789,7.106634,6.466332,-8.414306,0.305107,-0.872705,0.061602,0.027088,-1.070037
1266211140671457365!,talented-zippy-butterfly,0.240000,-1.306023,-0.262752,-0.337713,-0.013002,-0.130939,-0.991390,7.607272,0.152549,6.371975,4.941944,-10.469135,1.382719,-1.034650,0.028806,0.053373,-1.139843
1266211140671457365!,talented-zippy-butterfly,0.250000,-1.234851,-0.263368,-0.278848,0.029987,-0.245289,-0.969450,6.593541,-0.240310,5.379632,3.715663,-12.334529,3.120873,-1.135457,-0.008376,0.070427,-1.148693
1266211140671457365!,talented-zippy-butterfly,0.260000,-1.174960,-0.265308,-0.230309,0.062768,-0.376224,-0.926529,5.364719,-0.090026,4.319257,2.920246,-13.757943,5.586514,-1.148466,-0.045261,0.070932,-1.088381
1266211140671457365!,talented-zippy-butterfly,0.270000,-1.127165,-0.263366,-0.191614,0.089825,-0.517881,-0.855453,4.199244,0.547956,3.435324,2.571468,-14.437779,8.740454,-1.065550,-0.077235,0.051401,-0.964759
1266211140671457365!,talented-zippy-butterfly,0.280000,-1.089515,-0.253357,-0.159867,0.115093,-0.661359,-0.750070,3.368042,1.491906,2.953271,2.538430,-14.070106,12.406028,-0.899578,-0.101590,0.013526,-0.794621
