ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
2124072460838428209!,lush-bipedal-bumblebee,0.000000,-1.880384,1.613104,0.000000,1.613104,0.000000,0.000000,0.000000,0.000000,-0.199431,0.335864
2124072460838428209!,lush-bipedal-bumblebee,0.010000,-1.880765,1.603736,0.000000,1.603736,-0.076170,-1.873555,0.000000,-1.873555,-0.328217,0.133889
2124072460838428209!,lush-bipedal-bumblebee,0.020000,-1.898403,1.564805,0.000000,1.564805,-3.451334,-5.912730,0.000000,-5.912730,-0.283652,0.112943
2124072460838428209!,lush-bipedal-bumblebee,0.030000,-1.947610,1.488121,0.000000,1.488121,-6.389684,-9.423518,0.000000,-9.423518,-0.243778,0.094222
2124072460838428209!,lush-bipedal-bumblebee,0.040000,-2.024255,1.378683,0.000000,1.378683,-8.937048,-12.461492,0.000000,-12.461492,-0.208129,0.077503
2124072460838428209!,lush-bipedal-bumblebee,0.050000,-2.124653,1.240945,0.000000,1.240945,-11.134704,-15.076703,0.000000,-15.076703,-0.176284,0.062588
2124072460838428209!,lush-bipedal-bumblebee,0.060000,-2.245497,1.078905,0.000000,1.078905,-13.019822,-17.314219,0.000000,-17.314219,-0.147864,0.049295
2124072460838428209!,lush-bipedal-bumblebee,0.070000,-2.279708,0.896138,0.000000,0.896138,-14.625869,-19.214612,0.000000,-19.214612,-0.121350,0.031181
2124072460838428209!,lush-bipedal-bumblebee,0.080000,-2.279708,0.695993,0.000000,0.695993,-1.390028,-20.814399,0.000000,-20.814399,-0.030491,-0.344274
2124072460838428209!,lush-bipedal-bumblebee,0.090000,-2.279708,0.481189,0.000000,0.481189,-3.081139,-22.146495,0.000000,-22.146495,-0.011093,-0.350048
2124072460838428209!,lush-bipedal-bumblebee,0.100000,-2.279708,0.254254,0.000000,0.254254,-2.865070,-23.240464,0.000000,-23.240464,0.013978,-0.397063
2124072460838428209!,lush-bipedal-bumblebee,0.110000,-2.279708,0.017437,0.000000,0.017437,-2.892676,-24.122897,0.000000,-24.122897,0.035216,-0.433420
2124072460838428209!,lush-bipedal-bumblebee,0.120000,-2.279708,-0.227266,0.000000,-0.227266,-2.889149,-24.817695,0.000000,-24.817695,0.054150,-0.466298
2124072460838428209!,lush-bipedal-bumblebee,0.130000,-2.279708,-0.478086,0.000000,-0.478086,-2.889600,-25.346339,0.000000,-25.346339,0.070870,-0.495270
2124072460838428209!,lush-bipedal-bumblebee,0.140000,-2.279708,-0.733459,0.000000,-0.733459,-2.889542,-25.728123,0.000000,-25.728123,0.085619,-0.520836
2124072460838428209!,lush-bipedal-bumblebee,0.150000,-2.279708,-0.992001,0.000000,-0.992001,-2.889550,-25.980372,0.000000,-25.980372,0.098597,-0.543332
2124072460838428209!,lush-bipedal-bumblebee,0.160000,-2.279708,-1.252496,0.000000,-1.252496,-2.889549,-26.118633,0.000000,-26.118633,0.109987,-0.563076
2124072460838428209!,lush-bipedal-bumblebee,0.170000,-2.279708,-1.513873,0.000000,-1.513873,-2.889549,-26.156853,0.000000,-26.156853,0.119954,-0.580352
2124072460838428209!,lush-bipedal-bumblebee,0.180000,-2.279708,-1.775195,0.000000,-1.775195,-2.889549,-26.107535,0.000000,-26.107535,0.128646,-0.595417
2124072460838428209!,lush-bipedal-bumblebee,0.190000,-2.279708,-2.035642,0.000000,-2.035642,-2.889549,-25.981880,0.000000,-25.981880,0.136196,-0.608503
2124072460838428209!,lush-bipedal-bumblebee,0.200000,-2.279708,-2.294501,0.000000,-2.294501,-2.889549,-25.789920,0.000000,-25.789920,0.142723,-0.619818
2124072460838428209!,lush-bipedal-bumblebee,0.210000,-2.279708,-2.551154,0.000000,-2.551154,-2.889549,-25.540628,0.000000,-25.540628,0.148338,-0.629549
2124072460838428209!,lush-bipedal-bumblebee,0.220000,-2.279708,-2.805067,0.000000,-2.805067,-2.889549,-25.242026,0.000000,-25.242026,0.153136,-0.637866
2124072460838428209!,lush-bipedal-bumblebee,0.230000,-2.279708,-3.055784,0.000000,-3.055784,-2.889549,-24.901282,0.000000,-24.901282,0.157206,-0.644921
2124072460838428209!,lush-bipedal-bumblebee,0.240000,-2.279708,-3.104387,0.000000,-3.104387,-2.889549,-24.524790,0.000000,-24.524790,0.153479,-0.638461
