ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
108800708570581829!,thoughtful-zippy-butterfly,0.000000,-1.209062,-0.786013,0.783754,-0.616643,0.414766,-0.279229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.227042,0.113738,-0.041939,-0.045587
108800708570581829!,thoughtful-zippy-butterfly,0.010000,-1.207893,-0.791213,0.784403,-0.615837,0.415010,-0.278867,0.234803,-1.038357,0.129251,0.160724,0.048565,0.072275,0.158308,0.061420,-0.005031,0.042158
108800708570581829!,thoughtful-zippy-butterfly,0.020000,-1.204419,-0.803963,0.786468,-0.613254,0.415802,-0.277684,0.462007,-1.510550,0.283218,0.355891,0.109601,0.164115,0.127617,0.038192,0.011197,0.080675
108800708570581829!,thoughtful-zippy-butterfly,0.030000,-1.198675,-0.820174,0.790108,-0.608647,0.417224,-0.275543,0.687431,-1.729973,0.443330,0.565064,0.174257,0.263859,0.113713,0.027920,0.018109,0.096928
108800708570581829!,thoughtful-zippy-butterfly,0.040000,-1.190679,-0.838017,0.795336,-0.601917,0.419291,-0.272388,0.910806,-1.836588,0.599833,0.779244,0.237945,0.366272,0.107172,0.023398,0.020825,0.103110
108800708570581829!,thoughtful-zippy-butterfly,0.050000,-1.180455,-0.856675,0.802093,-0.593033,0.421980,-0.268204,1.131195,-1.892579,0.747252,0.994620,0.298123,0.469053,0.103818,0.021415,0.021643,0.104702
108800708570581829!,thoughtful-zippy-butterfly,0.060000,-1.168035,-0.875777,0.810269,-0.581987,0.425249,-0.262990,1.347761,-1.925412,0.882191,1.209611,0.353244,0.571188,0.101798,0.020539,0.021596,0.104172
108800708570581829!,thoughtful-zippy-butterfly,0.070000,-1.153460,-0.895156,0.819730,-0.568784,0.429042,-0.256754,1.559841,-1.947077,1.002332,1.423533,0.402274,0.672209,0.100299,0.020132,0.021150,0.102645
108800708570581829!,thoughtful-zippy-butterfly,0.080000,-1.136776,-0.914724,0.830321,-0.553435,0.433296,-0.249508,1.766925,-1.962659,1.105973,1.635997,0.444465,0.771860,0.098964,0.019911,0.020522,0.100639
108800708570581829!,thoughtful-zippy-butterfly,0.090000,-1.118033,-0.934435,0.841869,-0.535954,0.437939,-0.241265,1.968655,-1.974174,1.191819,1.846646,0.479262,0.869945,0.097643,0.019748,0.019813,0.098402
