ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
457585503028343497!,thoughtful-zippy-butterfly,0.000000,-2.081594,-0.077920,-0.284676,-0.956034,-0.176080,-0.467970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.113222,-0.183716,0.007165,0.220152
457585503028343497!,thoughtful-zippy-butterfly,0.010000,-2.080239,-0.072083,-0.286157,-0.955978,-0.174193,-0.468676,0.272752,1.166512,-0.294861,0.014403,0.375928,-0.139721,-0.272513,-0.391334,-0.289250,-0.093242
457585503028343497!,thoughtful-zippy-butterfly,0.020000,-2.086466,-0.049989,-0.301795,-0.952733,-0.167539,-0.471095,-1.502876,3.282564,-2.804875,0.708591,0.952895,-0.338884,-0.171951,-0.359002,-0.299732,-0.064599
457585503028343497!,thoughtful-zippy-butterfly,0.030000,-2.110118,-0.007098,-0.340786,-0.939549,-0.154708,-0.475464,-3.188738,5.369487,-4.915817,2.092343,1.605190,-0.522301,-0.107736,-0.355539,-0.293193,0.008912
457585503028343497!,thoughtful-zippy-butterfly,0.040000,-2.148911,0.058589,-0.397472,-0.907051,-0.135155,-0.481387,-4.479595,7.859994,-6.264658,4.622315,2.270367,-0.637431,0.009633,-0.349843,-0.287950,0.133950
457585503028343497!,thoughtful-zippy-butterfly,0.050000,-2.197266,0.150968,-0.461576,-0.842701,-0.109258,-0.487917,-5.016797,10.682169,-6.304462,8.432943,2.824404,-0.632460,0.250641,-0.319221,-0.297868,0.320249
457585503028343497!,thoughtful-zippy-butterfly,0.060000,-2.245332,0.270598,-0.516693,-0.735288,-0.078913,-0.493733,-4.347331,13.228498,-4.406655,13.126549,3.110516,-0.497151,0.646978,-0.243728,-0.334703,0.543998
457585503028343497!,thoughtful-zippy-butterfly,0.070000,-2.278540,0.409308,-0.540634,-0.580480,-0.047528,-0.497736,-1.944427,14.335391,-0.038558,17.681786,2.976151,-0.284186,1.170754,-0.111626,-0.407160,0.737556
457585503028343497!,thoughtful-zippy-butterfly,0.080000,-2.276702,0.545047,-0.507413,-0.387485,-0.020144,-0.499594,2.821033,12.426063,7.023811,20.399977,2.308849,-0.093093,1.729515,0.073752,-0.523472,0.793645
457585503028343497!,thoughtful-zippy-butterfly,0.090000,-2.213434,0.639255,-0.391817,-0.186403,-0.002381,-0.499994,10.393078,5.826618,16.268697,18.789768,1.133973,-0.005401,2.092465,0.280583,-0.681794,0.526778
