ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2056433989760350844!,thoughtful-steel-butterfly,0.000000,-1.447293,2.291422,-0.140870,0.777071,-0.372239,0.333824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.660219,-0.009588,0.172322
2056433989760350844!,thoughtful-steel-butterfly,0.010000,-1.431169,2.293086,-0.136068,0.769041,-0.375532,0.330114,3.226531,0.317116,0.955126,-1.613075,-0.648776,-0.738037,0.548691,0.590376,0.489730
2056433989760350844!,thoughtful-steel-butterfly,0.020000,-1.364301,2.285841,-0.114575,0.724372,-0.393025,0.309082,10.190483,-1.953004,3.291349,-7.474744,-2.712508,-3.449191,-0.404794,1.015812,0.439490
2056433989760350844!,thoughtful-steel-butterfly,0.030000,-1.236864,2.240495,-0.073482,0.613675,-0.427019,0.260105,15.258728,-7.368345,4.752853,-14.881369,-3.834363,-6.294949,-1.021447,1.285999,0.469184
2056433989760350844!,thoughtful-steel-butterfly,0.040000,-1.066206,2.128927,-0.025708,0.420897,-0.465383,0.182808,18.603676,-15.076672,4.379756,-23.741600,-3.563767,-9.072451,-1.283991,1.412031,0.446022
2056433989760350844!,thoughtful-steel-butterfly,0.050000,-0.873181,1.936665,0.002884,0.138746,-0.493613,0.079662,19.509883,-23.204316,0.628815,-32.404420,-1.857616,-11.510366,-1.011974,1.403992,0.128740
2056433989760350844!,thoughtful-steel-butterfly,0.060000,-0.685948,1.673765,-0.027673,-0.214799,-0.497968,-0.045027,17.425781,-28.859845,-7.387145,-37.508591,1.232514,-13.630745,0.005034,1.305272,-0.682438
2056433989760350844!,thoughtful-steel-butterfly,0.070000,-0.530531,1.384301,-0.153124,-0.579767,-0.463428,-0.187707,13.580892,-27.973620,-17.490167,-33.944110,6.165312,-15.221467,1.583489,1.126372,-1.722559
2056433989760350844!,thoughtful-steel-butterfly,0.080000,-0.405530,1.162467,-0.364244,-0.837107,-0.369245,-0.337132,12.307920,-14.016468,-22.769974,-14.740739,13.130864,-14.381639,2.630644,0.714186,-1.566825
2056433989760350844!,thoughtful-steel-butterfly,0.090000,-0.240439,1.159266,-0.553332,-0.816107,-0.207673,-0.454832,22.459904,14.593778,-11.881519,20.033358,17.324683,-7.910345,1.039959,-0.114539,1.877292
2056433989760350844!,thoughtful-steel-butterfly,0.100000,0.104531,1.424332,-0.525512,-0.473837,-0.026162,-0.499315,47.104616,34.761555,19.026749,44.081202,16.732855,-0.876733,-0.804256,-1.293407,5.106151
2056433989760350844!,thoughtful-steel-butterfly,0.110000,0.720124,1.753638,-0.125177,-0.058948,0.148383,-0.477475,74.581236,25.795278,59.893260,32.645030,18.966123,5.894033,-1.531027,1.047296,0.145713
2056433989760350844!,thoughtful-steel-butterfly,0.120000,1.447629,1.876490,0.544464,0.092031,0.341708,-0.365014,67.741859,-1.560085,67.241779,-1.306980,20.672224,19.352322,-5.017321,6.523490,-8.672375
2056433989760350844!,thoughtful-steel-butterfly,0.130000,1.816897,1.753755,0.982106,-0.063695,0.485318,-0.120276,3.373472,-20.633039,12.438207,-24.796651,6.586933,26.578517,-9.951516,8.212544,-5.672036
2056433989760350844!,thoughtful-steel-butterfly,0.140000,1.528138,1.582071,0.782589,-0.273772,0.483605,0.126988,-56.831989,-8.290153,-45.650052,-12.782284,-4.671293,17.789515,-5.172132,0.176385,5.429583
2056433989760350844!,thoughtful-steel-butterfly,0.150000,0.954438,1.693664,0.195909,-0.156912,0.400520,0.299305,-52.842635,35.095263,-62.391279,39.009138,-12.394444,16.585824,8.817382,-7.252306,6.858384
2056433989760350844!,thoughtful-steel-butterfly,0.160000,0.709842,2.166085,-0.295239,0.436978,0.204387,0.456318,2.221796,49.587114,-33.788963,70.519142,-31.607213,14.156999,21.109563,-10.103793,0.732692
2056433989760350844!,thoughtful-steel-butterfly,0.170000,1.024219,2.373305,-0.360078,0.929795,-0.144454,0.478679,55.667010,-18.435151,20.378323,15.405985,-32.153761,-9.703229,7.413729,-5.374040,4.482987
2056433989760350844!,thoughtful-steel-butterfly,0.180000,1.589294,1.810254,-0.069365,0.692733,-0.391822,0.310605,52.096278,-90.056610,27.588203,-53.680961,-14.439960,-18.215690,-16.044874,5.280921,3.527473
2056433989760350844!,thoughtful-steel-butterfly,0.190000,1.772606,0.865673,-0.008421,-0.044241,-0.494894,0.071273,-13.408664,-93.402704,-17.279791,-85.825525,-4.777622,-33.174198,-13.307640,9.848468,-7.513837
2056433989760350844!,thoughtful-steel-butterfly,0.200000,1.447013,0.200164,-0.301301,-0.771122,-0.411860,-0.283498,-42.019230,-32.549718,-32.480358,-49.719694,25.218932,-36.637536,-6.367132,7.025591,-9.850449
2056433989760350844!,thoughtful-steel-butterfly,0.210000,1.157905,0.346897,-0.480442,-0.800194,-0.086338,-0.492489,-18.343899,56.523574,-2.228466,33.506506,27.727675,-4.860947,2.625620,-4.771418,8.123196
2056433989760350844!,thoughtful-steel-butterfly,0.220000,1.273643,0.962715,-0.278427,-0.298664,0.194637,-0.460561,39.745130,62.366132,42.881587,58.506861,26.723802,11.293673,5.589357,-5.236257,7.336736
2056433989760350844!,thoughtful-steel-butterfly,0.230000,1.898573,1.476667,0.326745,0.239996,0.433946,-0.248377,79.572947,36.764974,71.936778,46.470660,20.083585,35.088554,6.314905,-2.161033,-2.696875
2056433989760350844!,thoughtful-steel-butterfly,0.240000,2.503333,1.617070,0.860392,0.476569,0.473944,0.159302,29.967835,-14.089711,21.864286,-2.416203,-13.781840,41.002706,-3.168586,2.486851,-2.044418
2056433989760350844!,thoughtful-steel-butterfly,0.250000,2.391339,1.305379,0.687702,0.257706,0.224768,0.446631,-41.372459,-39.416483,-46.137944,-31.667255,-27.555106,13.867185,-11.160496,5.252210,2.698886
2056433989760350844!,thoughtful-steel-butterfly,0.260000,1.741957,0.955729,-0.013563,-0.002471,-0.096394,0.490620,-82.989658,-26.608458,-88.797403,-15.968081,-36.910065,-7.251885,0.318515,0.705386,-0.735452
2056433989760350844!,thoughtful-steel-butterfly,0.270000,0.998707,0.771411,-0.832368,-0.033056,-0.427160,0.259873,-54.526710,-8.840345,-61.565949,7.181919,-25.761945,-42.345628,14.147054,-6.800892,-1.891110
2056433989760350844!,thoughtful-steel-butterfly,0.280000,1.001831,0.689840,-0.907761,0.095315,-0.475210,-0.155483,41.839830,-12.959483,33.290442,14.500857,8.976078,-27.433980,-0.142554,-0.323688,4.239546
2056433989760350844!,thoughtful-steel-butterfly,0.290000,1.634979,0.472886,-0.332561,0.114018,-0.318088,-0.385772,77.659956,-33.847541,74.352068,-15.711629,20.931018,-17.258622,-1.084760,-0.493323,3.666423
2056433989760350844!,thoughtful-steel-butterfly,0.300000,2.384251,0.004630,0.401529,-0.257693,-0.036574,-0.498661,67.090906,-57.785571,66.419446,-52.710463,39.000817,-2.860523,-4.510296,5.504462,-8.840951
2056433989760350844!,thoughtful-steel-butterfly,0.310000,2.705225,-0.383958,0.727130,-0.679150,0.329372,-0.376184,-6.595930,-15.750196,-5.947814,-20.093236,28.090762,24.595197,-13.122839,9.511151,-5.685917
2056433989760350844!,thoughtful-steel-butterfly,0.320000,2.366186,-0.220134,0.399312,-0.582633,0.491608,-0.091225,-49.931567,47.575864,-47.547323,34.639236,4.610010,24.843097,-6.042015,1.208624,5.025544
