ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2041677206426575397!,talented-steel-butterfly,0.000000,-0.931043,-1.496734,0.038249,-1.250818,0.798822,-0.601567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016706,-0.077377,0.608844
2041677206426575397!,talented-steel-butterfly,0.010000,-0.932196,-1.483397,0.038530,-1.243208,0.801984,-0.597346,-0.227265,2.664672,0.055614,1.521412,0.628663,0.844030,-0.030099,-0.062011,0.479435
2041677206426575397!,talented-steel-butterfly,0.020000,-0.935073,-1.446743,0.039392,-1.222201,0.810593,-0.585610,-0.342300,4.663353,0.114875,2.679311,1.085849,1.503018,-0.042146,-0.050600,0.377536
2041677206426575397!,talented-steel-butterfly,0.030000,-0.938588,-1.392720,0.040864,-1.191040,0.823040,-0.567983,-0.355417,6.132704,0.176599,3.548980,1.394254,2.020353,-0.046933,-0.039376,0.295194
2041677206426575397!,talented-steel-butterfly,0.040000,-0.941898,-1.325958,0.042898,-1.152244,0.837966,-0.545723,-0.302836,7.201171,0.226512,4.200265,1.579969,2.426066,-0.046004,-0.029017,0.226075
2041677206426575397!,talented-steel-butterfly,0.050000,-0.944489,-1.250058,0.045339,-1.107786,0.854253,-0.519858,-0.214039,7.954137,0.256997,4.677003,1.666250,2.738051,-0.041355,-0.020099,0.167740
2041677206426575397!,talented-steel-butterfly,0.060000,-0.946105,-1.167886,0.047979,-1.059271,0.871007,-0.491271,-0.110509,8.454822,0.265806,5.010645,1.674694,2.969178,-0.034759,-0.012939,0.119240
2041677206426575397!,talented-steel-butterfly,0.070000,-0.946673,-1.081745,0.050606,-1.008026,0.887542,-0.460726,-0.006425,8.754230,0.254341,5.226585,1.625046,3.130488,-0.027547,-0.007582,0.079987
2041677206426575397!,talented-steel-butterfly,0.080000,-0.946233,-0.993462,0.053032,-0.955136,0.903360,-0.428883,0.089906,8.895622,0.226015,5.346935,1.534642,3.232434,-0.020594,-0.003869,0.049273
2041677206426575397!,talented-steel-butterfly,0.090000,-0.944887,-0.904449,0.055108,-0.901471,0.918124,-0.396293,0.174492,8.916165,0.184989,5.391425,1.417958,3.285094,-0.014395,-0.001518,0.026146
2041677206426575397!,talented-steel-butterfly,0.100000,-0.942762,-0.815760,0.056727,-0.847707,0.931630,-0.363408,0.246247,8.847383,0.135337,5.377492,1.286458,3.297952,-0.009166,-0.000213,0.009466
