ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
997253799527438433!,thoughtful-antique-butterfly,0.000000,1.533042,-1.212485,-0.016960,0.051435,-0.482634,-0.130631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.106040,-0.048797,-0.020002,0.089643,-0.032547,-0.007055
997253799527438433!,thoughtful-antique-butterfly,0.010000,1.533729,-1.208594,-0.017674,0.053607,-0.482938,-0.129503,0.137390,0.777194,-0.142337,0.433375,-0.060350,0.225055,-0.095777,-0.023218,-0.035822,0.066490,-0.042720,0.022367
997253799527438433!,thoughtful-antique-butterfly,0.020000,1.534809,-1.198481,-0.019714,0.059875,-0.483833,-0.126119,0.078979,1.244664,-0.265173,0.819511,-0.117686,0.451478,-0.087779,-0.009095,-0.041168,0.056115,-0.045285,0.037569
997253799527438433!,thoughtful-antique-butterfly,0.030000,1.534830,-1.184485,-0.022926,0.069866,-0.485253,-0.120539,-0.073256,1.552459,-0.376061,1.176411,-0.164806,0.663458,-0.082609,-0.002338,-0.043070,0.050174,-0.045799,0.044076
997253799527438433!,thoughtful-antique-butterfly,0.040000,1.533131,-1.167826,-0.027197,0.083324,-0.487090,-0.112887,-0.263002,1.776081,-0.475974,1.510480,-0.200340,0.864431,-0.078757,0.001017,-0.043367,0.046286,-0.045350,0.046589
997253799527438433!,thoughtful-antique-butterfly,0.050000,1.529483,-1.149184,-0.032410,0.100012,-0.489217,-0.103281,-0.464320,1.950815,-0.565090,1.824820,-0.222931,1.055972,-0.075528,0.002784,-0.042907,0.043359,-0.044443,0.047254
997253799527438433!,thoughtful-antique-butterfly,0.060000,1.523829,-1.128961,-0.038458,0.119743,-0.491499,-0.091807,-0.665205,2.093398,-0.643292,2.120815,-0.231374,1.238683,-0.072589,0.003800,-0.042076,0.040882,-0.043305,0.047047
997253799527438433!,thoughtful-antique-butterfly,0.070000,1.516197,-1.107432,-0.045232,0.142344,-0.493791,-0.078552,-0.860086,2.211933,-0.710427,2.398912,-0.224718,1.412615,-0.069783,0.004443,-0.041049,0.038618,-0.042040,0.046408
997253799527438433!,thoughtful-antique-butterfly,0.080000,1.506656,-1.084816,-0.052624,0.167640,-0.495939,-0.063600,-1.046358,2.310469,-0.766427,2.658977,-0.202297,1.577470,-0.067032,0.004885,-0.039905,0.036457,-0.040694,0.045526
997253799527438433!,thoughtful-antique-butterfly,0.090000,1.495296,-1.061301,-0.060522,0.195453,-0.497782,-0.047042,-1.222796,2.391184,-0.811374,2.900510,-0.163748,1.732727,-0.064296,0.005198,-0.038676,0.034347,-0.039286,0.044479
997253799527438433!,thoughtful-antique-butterfly,0.100000,1.482215,-1.037058,-0.068819,0.225596,-0.499160,-0.028976,-1.388803,2.455371,-0.845511,3.122746,-0.108999,1.877708,-0.061559,0.005411,-0.037375,0.032268,-0.037822,0.043297
997253799527438433!,thoughtful-antique-butterfly,0.110000,1.467516,-1.012248,-0.077408,0.257874,-0.499910,-0.009507,-1.544064,2.503899,-0.869246,3.324720,-0.038255,2.011630,-0.058814,0.005534,-0.036007,0.030211,-0.036306,0.041984
997253799527438433!,thoughtful-antique-butterfly,0.120000,1.451306,-0.987024,-0.086189,0.292082,-0.499873,0.011252,-1.688369,2.537428,-0.883134,3.505326,0.048027,2.133655,-0.056060,0.005565,-0.034571,0.028176,-0.034738,0.040542
997253799527438433!,thoughtful-antique-butterfly,0.130000,1.433692,-0.961532,-0.095068,0.328001,-0.498898,0.033177,-1.821519,2.556495,-0.887858,3.663364,0.149157,2.242928,-0.053301,0.005502,-0.033068,0.026167,-0.033117,0.038969
997253799527438433!,thoughtful-antique-butterfly,0.140000,1.414784,-0.935915,-0.103956,0.365402,-0.496838,0.056139,-1.943279,2.561553,-0.884204,3.797577,0.264245,2.338609,-0.050544,0.005344,-0.031499,0.024191,-0.031448,0.037266
997253799527438433!,thoughtful-antique-butterfly,0.150000,1.394696,-0.910310,-0.112777,0.404044,-0.493559,0.079999,-2.053341,2.552959,-0.873030,3.906694,0.392231,2.419902,-0.047801,0.005088,-0.029867,0.022254,-0.029731,0.035439
997253799527438433!,thoughtful-antique-butterfly,0.160000,1.373543,-0.884848,-0.121460,0.443672,-0.488934,0.104610,-2.151306,2.530966,-0.855233,3.989455,0.531909,2.486077,-0.045083,0.004736,-0.028176,0.020365,-0.027973,0.033499
997253799527438433!,thoughtful-antique-butterfly,0.170000,1.351445,-0.859660,-0.129947,0.484020,-0.482853,0.129820,-2.236673,2.495699,-0.831724,4.044638,0.681962,2.536484,-0.042406,0.004292,-0.026433,0.018533,-0.026180,0.031460
997253799527438433!,thoughtful-antique-butterfly,0.180000,1.328529,-0.834871,-0.138188,0.524813,-0.475214,0.155472,-2.308839,2.447125,-0.803395,4.071075,0.840989,2.570564,-0.039784,0.003762,-0.024647,0.016767,-0.024361,0.029343
997253799527438433!,thoughtful-antique-butterfly,0.190000,1.304968,-0.810627,-0.146127,0.565717,-0.465943,0.181376,-2.367239,2.384701,-0.771080,4.067550,1.007315,2.587723,-0.037247,0.003138,-0.022826,0.015090,-0.022524,0.027155
997253799527438433!,thoughtful-antique-butterfly,0.200000,1.280927,-0.787077,-0.153722,0.606401,-0.454980,0.207348,-2.411178,2.307894,-0.735582,4.032996,1.179188,2.587474,-0.034818,0.002425,-0.020978,0.013516,-0.020679,0.024917
997253799527438433!,thoughtful-antique-butterfly,0.210000,1.256556,-0.764371,-0.160943,0.646550,-0.442281,0.233211,-2.439857,2.216273,-0.697681,3.966573,1.354877,2.569502,-0.032514,0.001639,-0.019119,0.012053,-0.018839,0.022668
997253799527438433!,thoughtful-antique-butterfly,0.220000,1.232009,-0.742660,-0.167769,0.685843,-0.427818,0.258789,-2.452556,2.109233,-0.658118,3.867590,1.532583,2.533593,-0.030354,0.000795,-0.017260,0.010706,-0.017012,0.020442
997253799527438433!,thoughtful-antique-butterfly,0.230000,1.207445,-0.722104,-0.174189,0.723955,-0.411580,0.283904,-2.448652,1.986051,-0.617597,3.735528,1.710431,2.479641,-0.028354,-0.000093,-0.015412,0.009482,-0.015208,0.018275
997253799527438433!,thoughtful-antique-butterfly,0.240000,1.183027,-0.702871,-0.180195,0.760559,-0.393577,0.308378,-2.427639,1.845950,-0.576790,3.570063,1.886463,2.407662,-0.026529,-0.001011,-0.013585,0.008388,-0.013433,0.016199
997253799527438433!,thoughtful-antique-butterfly,0.250000,1.158923,-0.685134,-0.185788,0.795323,-0.373837,0.332033,-2.389155,1.688169,-0.536336,3.371099,2.058621,2.317808,-0.024893,-0.001949,-0.011784,0.007428,-0.011692,0.014239
997253799527438433!,thoughtful-antique-butterfly,0.260000,1.135302,-0.669076,-0.190976,0.827917,-0.352408,0.354695,-2.332998,1.512053,-0.496841,3.138816,2.224736,2.210393,-0.023454,-0.002900,-0.010015,0.006604,-0.009990,0.012416
997253799527438433!,thoughtful-antique-butterfly,0.270000,1.112337,-0.654880,-0.195771,0.858016,-0.329362,0.376192,-2.259147,1.317155,-0.458874,2.873740,2.382521,2.085931,-0.022218,-0.003857,-0.008282,0.005919,-0.008328,0.010742
997253799527438433!,thoughtful-antique-butterfly,0.280000,1.090201,-0.642737,-0.200192,0.885297,-0.304792,0.396360,-2.167774,1.103368,-0.422955,2.576832,2.529571,1.945184,-0.021182,-0.004819,-0.006586,0.005370,-0.006708,0.009218
997253799527438433!,thoughtful-antique-butterfly,0.290000,1.069064,-0.632831,-0.204263,0.909452,-0.278819,0.415042,-2.059252,0.871062,-0.389542,2.249593,2.663380,1.789217,-0.020335,-0.005786,-0.004927,0.004951,-0.005130,0.007832
997253799527438433!,thoughtful-antique-butterfly,0.300000,1.049095,-0.625343,-0.208010,0.930191,-0.251586,0.432093,-1.934171,0.621225,-0.359009,1.894193,2.781386,1.619458,-0.019655,-0.006760,-0.003304,0.004649,-0.003593,0.006561
997253799527438433!,thoughtful-antique-butterfly,0.310000,1.030455,-0.620438,-0.211466,0.947246,-0.223263,0.447385,-1.793339,0.355604,-0.331618,1.513580,2.881037,1.437754,-0.019105,-0.007746,-0.001713,0.004439,-0.002093,0.005365
997253799527438433!,thoughtful-antique-butterfly,0.320000,1.013295,-0.618260,-0.214663,0.960385,-0.194047,0.460810,-1.637771,0.076817,-0.307487,1.111586,2.959905,1.246418,-0.018630,-0.008746,-0.000146,0.004288,-0.000623,0.004194
997253799527438433!,thoughtful-antique-butterfly,0.330000,0.997759,-0.618922,-0.217635,0.969416,-0.164157,0.472284,-1.468761,-0.211622,-0.286581,0.692980,3.015747,1.048218,-0.018156,-0.009764,0.001408,0.004148,0.000829,0.002982
997253799527438433!,thoughtful-antique-butterfly,0.340000,0.983975,-0.622496,-0.220415,0.974202,-0.133833,0.481756,-1.287772,-0.505248,-0.268661,0.263468,3.046696,0.846378,-0.017590,-0.010798,0.002966,0.003957,0.002282,0.001657
997253799527438433!,thoughtful-antique-butterfly,0.350000,0.972056,-0.629005,-0.223033,0.974666,-0.103332,0.489206,-1.096611,-0.798762,-0.253329,-0.170330,3.051291,0.644503,-0.016823,-0.011845,0.004547,0.003639,0.003758,0.000139
997253799527438433!,thoughtful-antique-butterfly,0.360000,0.962096,-0.638418,-0.225513,0.970801,-0.072924,0.494654,-0.897363,-1.086116,-0.240028,-0.601001,3.028654,0.446497,-0.015737,-0.012896,0.006179,0.003110,0.005289,-0.001647
997253799527438433!,thoughtful-antique-butterfly,0.370000,0.954151,-0.650653,-0.227862,0.962681,-0.042879,0.498158,-0.692354,-1.360742,-0.228096,-1.020602,2.978643,0.256389,-0.014209,-0.013931,0.007884,0.002280,0.006904,-0.003758
997253799527438433!,thoughtful-antique-butterfly,0.380000,0.948268,-0.665547,-0.230092,0.950456,-0.013469,0.499819,-0.484246,-1.615901,-0.216789,-1.420876,2.901708,0.078196,-0.012130,-0.014930,0.009689,0.001063,0.008636,-0.006239
997253799527438433!,thoughtful-antique-butterfly,0.390000,0.944463,-0.682872,-0.232208,0.934363,0.015042,0.499774,-0.276036,-1.844909,-0.205408,-1.793521,2.798981,-0.084242,-0.009411,-0.015863,0.011610,-0.000610,0.010512,-0.009103
997253799527438433!,thoughtful-antique-butterfly,0.400000,0.942724,-0.702329,-0.234206,0.914716,0.042404,0.498199,-0.071058,-2.041475,-0.193403,-2.130521,2.672238,-0.227446,-0.006002,-0.016697,0.013655,-0.002791,0.012546,-0.012332
997253799527438433!,thoughtful-antique-butterfly,0.410000,0.943002,-0.723566,-0.236080,0.891911,0.068388,0.495301,0.127045,-2.200079,-0.180498,-2.424544,2.523864,-0.348477,-0.001897,-0.017398,0.015818,-0.005494,0.014740,-0.015869
997253799527438433!,thoughtful-antique-butterfly,0.420000,0.945212,-0.746173,-0.237822,0.866412,0.092787,0.491315,0.314367,-2.316339,-0.166779,-2.669320,2.356753,-0.445083,0.002854,-0.017933,0.018073,-0.008700,0.017073,-0.019624
997253799527438433!,thoughtful-antique-butterfly,0.430000,0.949225,-0.769706,-0.239432,0.838739,0.115426,0.486495,0.486929,-2.387316,-0.152749,-2.860045,2.174186,-0.515847,0.008147,-0.018276,0.020381,-0.012346,0.019508,-0.023482
997253799527438433!,thoughtful-antique-butterfly,0.440000,0.954874,-0.793691,-0.240916,0.809458,0.136157,0.481104,0.640852,-2.411717,-0.139340,-2.993663,1.979656,-0.560261,0.013832,-0.018408,0.022686,-0.016335,0.021989,-0.027312
997253799527438433!,thoughtful-antique-butterfly,0.450000,0.961948,-0.817647,-0.242296,0.779161,0.154865,0.475412,0.772554,-2.389987,-0.127882,-3.069057,1.776700,-0.578756,0.019727,-0.018326,0.024924,-0.020540,0.024447,-0.030980
997253799527438433!,thoughtful-antique-butterfly,0.460000,0.970198,-0.841086,-0.243620,0.748457,0.171454,0.469685,0.878967,-2.324278,-0.120010,-3.087124,1.568756,-0.572660,0.025628,-0.018037,0.027028,-0.024816,0.026807,-0.034365
997253799527438433!,thoughtful-antique-butterfly,0.470000,0.979363,-0.863675,-0.244882,0.717851,0.185962,0.464132,0.958107,-2.217541,-0.117681,-3.050299,1.358153,-0.544166,0.031360,-0.017532,0.028936,-0.029043,0.029003,-0.037333
997253799527438433!,thoughtful-antique-butterfly,0.480000,0.989172,-0.885045,-0.246138,0.687853,0.198391,0.458956,1.008049,-2.074290,-0.122968,-2.962559,1.147170,-0.495882,0.036750,-0.016856,0.030602,-0.033085,0.030974,-0.039837
997253799527438433!,thoughtful-antique-butterfly,0.490000,0.999331,-0.904855,-0.247478,0.658944,0.208743,0.454341,1.027795,-1.899898,-0.137831,-2.829245,0.937780,-0.430855,0.041647,-0.016059,0.031993,-0.036814,0.032675,-0.041859
997253799527438433!,thoughtful-antique-butterfly,0.500000,1.009543,-0.922817,-0.249007,0.631549,0.217039,0.450438,1.017409,-1.700122,-0.163992,-2.656688,0.731463,-0.352448,0.045936,-0.015192,0.033090,-0.040134,0.034070,-0.043403
997253799527438433!,thoughtful-antique-butterfly,0.510000,1.019512,-0.938700,-0.250849,0.606027,0.223309,0.447363,0.977920,-1.480801,-0.202818,-2.451823,0.529221,-0.264169,0.049542,-0.014304,0.033886,-0.042972,0.035143,-0.044493
997253799527438433!,thoughtful-antique-butterfly,0.520000,1.028959,-0.952334,-0.253138,0.582667,0.227593,0.445198,0.911193,-1.247577,-0.255240,-2.221830,0.331631,-0.169536,0.052427,-0.013437,0.034388,-0.045287,0.035891,-0.045170
997253799527438433!,thoughtful-antique-butterfly,0.530000,1.037622,-0.963601,-0.256013,0.561689,0.229937,0.443992,0.819790,-1.005683,-0.321701,-1.973809,0.138930,-0.071950,0.054585,-0.012629,0.034612,-0.047061,0.036323,-0.045488
997253799527438433!,thoughtful-antique-butterfly,0.540000,1.045264,-0.972430,-0.259620,0.543247,0.230382,0.443761,0.706818,-0.759890,-0.402113,-1.714596,-0.048847,0.025359,0.056034,-0.011911,0.034582,-0.048296,0.036457,-0.045505
997253799527438433!,thoughtful-antique-butterfly,0.550000,1.051685,-0.978800,-0.264099,0.527425,0.228975,0.444489,0.575777,-0.514202,-0.495938,-1.450413,-0.231885,0.119453,0.056814,-0.011301,0.034323,-0.049015,0.036317,-0.045272
997253799527438433!,thoughtful-antique-butterfly,0.560000,1.056725,-0.982725,-0.269578,0.514244,0.225760,0.446130,0.430333,-0.271910,-0.602237,-1.186759,-0.410482,0.207721,0.056975,-0.010808,0.033860,-0.049251,0.035929,-0.044834
997253799527438433!,thoughtful-antique-butterfly,0.570000,1.060248,-0.984248,-0.276183,0.503687,0.220775,0.448618,0.274249,-0.035963,-0.719592,-0.928609,-0.584801,0.287793,0.056577,-0.010439,0.033220,-0.049042,0.035319,-0.044240
997253799527438433!,thoughtful-antique-butterfly,0.580000,1.062163,-0.983438,-0.284019,0.495682,0.214057,0.451862,0.111262,0.191395,-0.846304,-0.680109,-0.755004,0.357661,0.055681,-0.010190,0.032427,-0.048434,0.034515,-0.043523
997253799527438433!,thoughtful-antique-butterfly,0.590000,1.062412,-0.980383,-0.293175,0.490121,0.205642,0.455754,-0.055040,0.408384,-0.980423,-0.444682,-0.921148,0.415635,0.054350,-0.010051,0.031500,-0.047476,0.033540,-0.042709
997253799527438433!,thoughtful-antique-butterfly,0.600000,1.060997,-0.975214,-0.303701,0.486839,0.195586,0.460159,-0.221344,0.613617,-1.119797,-0.225010,-1.083170,0.460392,0.052650,-0.010014,0.030460,-0.046216,0.032418,-0.041825
997253799527438433!,thoughtful-antique-butterfly,0.610000,1.057948,-0.968074,-0.315625,0.485645,0.183946,0.464934,-0.384574,0.806048,-1.262147,-0.023143,-1.240835,0.490922,0.050642,-0.010064,0.029325,-0.044703,0.031172,-0.040890
997253799527438433!,thoughtful-antique-butterfly,0.620000,1.053306,-0.959091,-0.328968,0.486357,0.170762,0.469936,-0.541896,0.984910,-1.405156,0.159379,-1.393752,0.506452,0.048382,-0.010184,0.028106,-0.042985,0.029820,-0.039913
997253799527438433!,thoughtful-antique-butterfly,0.630000,1.047140,-0.948400,-0.343728,0.488781,0.156083,0.475014,-0.690816,1.149630,-1.546504,0.321518,-1.541409,0.506485,0.045924,-0.010354,0.026816,-0.041104,0.028378,-0.038901
997253799527438433!,thoughtful-antique-butterfly,0.640000,1.039540,-0.936140,-0.359879,0.492716,0.139960,0.480012,-0.829174,1.299796,-1.683906,0.462673,-1.683192,0.490779,0.043318,-0.010558,0.025464,-0.039101,0.026862,-0.037860
997253799527438433!,thoughtful-antique-butterfly,0.650000,1.030619,-0.922457,-0.377372,0.497952,0.122454,0.484773,-0.955088,1.435105,-1.815125,0.582587,-1.818375,0.459323,0.040610,-0.010781,0.024061,-0.037017,0.025286,-0.036795
997253799527438433!,thoughtful-antique-butterfly,0.660000,1.020506,-0.907493,-0.396140,0.504284,0.103631,0.489143,-1.067124,1.555410,-1.938126,0.681404,-1.946278,0.412341,0.037842,-0.011009,0.022618,-0.034884,0.023665,-0.035715
