ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
662393057579123479!,talented-ruddy-butterfly,0.000000,0.214564,-1.798111,0.891945,-1.062478,0.997680,-0.068083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132347,-0.468933,0.192855
662393057579123479!,talented-ruddy-butterfly,0.010000,0.209576,-1.787953,0.890734,-1.055817,0.998101,-0.061597,-0.995583,2.029868,-0.244089,1.330699,0.079964,1.295704,0.086986,-0.383856,0.146965
662393057579123479!,talented-ruddy-butterfly,0.020000,0.196233,-1.759650,0.887624,-1.037169,0.999058,-0.043397,-1.670601,3.627620,-0.382604,2.395047,0.101678,2.340743,0.059196,-0.315628,0.113786
662393057579123479!,talented-ruddy-butterfly,0.030000,0.177184,-1.716991,0.883334,-1.008929,0.999876,-0.015743,-2.136128,4.894536,-0.481463,3.244337,0.050101,3.181963,0.041103,-0.257968,0.088401
662393057579123479!,talented-ruddy-butterfly,0.040000,0.154194,-1.662981,0.878104,-0.973087,0.999810,0.019480,-2.459578,5.889917,-0.572676,3.909982,-0.074991,3.848957,0.028216,-0.207965,0.068059
662393057579123479!,talented-ruddy-butterfly,0.050000,0.128483,-1.600153,0.871945,-0.931374,0.998160,0.060629,-2.682349,6.652593,-0.668796,4.414186,-0.265000,4.362810,0.018047,-0.164362,0.051281
662393057579123479!,talented-ruddy-butterfly,0.060000,0.100938,-1.530777,0.864786,-0.885381,0.994346,0.106190,-2.830488,7.212509,-0.771457,4.775574,-0.506304,4.740929,0.009331,-0.126670,0.037319
662393057579123479!,talented-ruddy-butterfly,0.070000,0.072205,-1.456712,0.856579,-0.836423,0.987928,0.154913,-2.920448,7.596379,-0.876522,5.011773,-0.783953,4.999507,0.001541,-0.094662,0.025824
662393057579123479!,talented-ruddy-butterfly,0.080000,0.042801,-1.379562,0.847329,-0.785646,0.978615,0.205698,-2.963688,7.830398,-0.977947,5.140484,-1.083430,5.154453,-0.005480,-0.068099,0.016601
662393057579123479!,talented-ruddy-butterfly,0.090000,0.013151,-1.300689,0.837104,-0.734032,0.966253,0.257594,-2.968886,7.940729,-1.069865,5.179442,-1.391972,5.221393,-0.011732,-0.046612,0.009485
662393057579123479!,talented-ruddy-butterfly,0.100000,-0.016398,-1.221206,0.826027,-0.682392,0.950804,0.309793,-2.942944,7.952812,-1.147600,5.145826,-1.699226,5.215198,-0.017192,-0.029677,0.004282
662393057579123479!,talented-ruddy-butterfly,0.110000,-0.045555,-1.141978,0.814261,-0.631375,0.932321,0.361631,-2.891465,7.890426,-1.208001,5.055598,-1.997380,5.149449,-0.021865,-0.016655,0.000755
662393057579123479!,talented-ruddy-butterfly,0.120000,-0.074082,-1.063649,0.801996,-0.581479,0.910926,0.412570,-2.818888,7.774809,-1.249327,4.922999,-2.280890,5.036040,-0.025800,-0.006861,-0.001356
662393057579123479!,talented-ruddy-butterfly,0.130000,-0.101779,-0.986661,0.789429,-0.533067,0.886785,0.462183,-2.728584,7.624165,-1.270985,4.760319,-2.546034,4.885045,-0.029070,0.000361,-0.002317
662393057579123479!,talented-ruddy-butterfly,0.140000,-0.128476,-0.911291,0.776763,-0.486389,0.860096,0.510132,-2.623006,7.453537,-1.273246,4.577918,-2.790464,4.704793,-0.031753,0.005593,-0.002378
662393057579123479!,talented-ruddy-butterfly,0.150000,-0.154024,-0.837679,0.764194,-0.441602,0.831076,0.556159,-2.503892,7.274951,-1.257044,4.384400,-3.012813,4.502094,-0.033912,0.009310,-0.001761
662393057579123479!,talented-ruddy-butterfly,0.160000,-0.178289,-0.765855,0.751903,-0.398782,0.799953,0.600063,-2.372536,7.097710,-1.223856,4.186865,-3.212422,4.282524,-0.035585,0.011877,-0.000661
662393057579123479!,talented-ruddy-butterfly,0.170000,-0.201149,-0.695769,0.740058,-0.357939,0.766956,0.641700,-2.230062,6.928734,-1.175667,3.991156,-3.389167,4.050716,-0.036784,0.013548,0.000756
662393057579123479!,talented-ruddy-butterfly,0.180000,-0.222493,-0.627312,0.728802,-0.319030,0.732317,0.680963,-2.077700,6.772877,-1.114961,3.802060,-3.543377,3.810596,-0.037493,0.014494,0.002344
662393057579123479!,talented-ruddy-butterfly,0.190000,-0.242225,-0.560333,0.718251,-0.281971,0.696262,0.717788,-1.917001,6.633185,-1.044721,3.623427,-3.675789,3.565557,-0.037683,0.014814,0.003975
662393057579123479!,talented-ruddy-butterfly,0.200000,-0.260264,-0.494660,0.708490,-0.246638,0.659007,0.752137,-1.749985,6.511099,-0.968386,3.458233,-3.787534,3.318560,-0.037322,0.014567,0.005536
662393057579123479!,talented-ruddy-butterfly,0.210000,-0.276584,-0.430109,0.699536,-0.212880,0.620747,0.784011,-1.579117,6.406631,-0.889646,3.308485,-3.880140,3.072132,-0.036383,0.013787,0.006926
662393057579123479!,talented-ruddy-butterfly,0.220000,-0.291223,-0.366506,0.691331,-0.180525,0.581647,0.813441,-1.407238,6.318569,-0.812250,3.175189,-3.955468,2.828337,-0.034863,0.012505,0.008061
662393057579123479!,talented-ruddy-butterfly,0.230000,-0.304189,-0.303701,0.683835,-0.149407,0.541867,0.840464,-1.237703,6.244658,-0.740164,3.058670,-4.015540,2.588910,-0.032783,0.010760,0.008873
662393057579123479!,talented-ruddy-butterfly,0.240000,-0.315528,-0.241574,0.676976,-0.119360,0.501545,0.865132,-1.074045,6.181794,-0.677130,2.958418,-4.062500,2.355164,-0.030195,0.008609,0.009321
662393057579123479!,talented-ruddy-butterfly,0.250000,-0.325315,-0.180035,0.670644,-0.090231,0.460800,0.887504,-0.919748,6.126291,-0.626419,2.873166,-4.098499,2.127980,-0.027188,0.006131,0.009391
662393057579123479!,talented-ruddy-butterfly,0.260000,-0.333660,-0.119035,0.664706,-0.061881,0.419731,0.907649,-0.777989,6.074199,-0.590606,2.801017,-4.125576,1.907822,-0.023878,0.003428,0.009096
662393057579123479!,talented-ruddy-butterfly,0.270000,-0.340697,-0.058560,0.659006,-0.034192,0.378416,0.925636,-0.651396,6.021625,-0.571395,2.739611,-4.145536,1.694768,-0.020408,0.000623,0.008480
