ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1106626676608034169!,great-wine-beetle,0.000000,-2.159157,-1.506979,-1.491007,-0.164006,0.000000,0.000000,0.000000,0.000000,0.683997,1.126328,0.630161,-0.524576
1106626676608034169!,great-wine-beetle,0.010000,-2.181499,-1.478827,-1.492854,-0.146247,-4.437300,5.657593,-0.347180,3.543915,-0.122777,-0.125378,-0.014094,0.095274
1106626676608034169!,great-wine-beetle,0.020000,-2.221160,-1.423968,-1.495890,-0.110963,-3.502795,5.304091,-0.260603,3.513188,-0.024964,0.022466,0.058971,0.020067
1106626676608034169!,great-wine-beetle,0.030000,-2.254724,-1.369259,-1.498172,-0.074026,-3.208145,5.635528,-0.191389,3.873428,-0.036537,0.002354,0.046947,0.028927
1106626676608034169!,great-wine-beetle,0.040000,-2.284983,-1.311850,-1.499617,-0.033883,-2.841761,5.843185,-0.093867,4.154488,-0.034789,0.003050,0.045745,0.027555
1106626676608034169!,great-wine-beetle,0.050000,-2.311632,-1.252452,-1.499973,0.008979,-2.487449,6.033085,0.026433,4.415545,-0.034772,0.001269,0.043428,0.027515
1106626676608034169!,great-wine-beetle,0.060000,-2.334736,-1.191292,-1.499016,0.054328,-2.134582,6.194811,0.168514,4.649602,-0.034539,-0.000079,0.041409,0.027312
1106626676608034169!,great-wine-beetle,0.070000,-2.354314,-1.128633,-1.496535,0.101901,-1.784600,6.331986,0.330749,4.857420,-0.034279,-0.001358,0.039448,0.027088
1106626676608034169!,great-wine-beetle,0.080000,-2.370396,-1.064712,-1.492336,0.151434,-1.438032,6.445824,0.511271,5.038424,-0.033922,-0.002521,0.037520,0.026789
1106626676608034169!,great-wine-beetle,0.090000,-2.383019,-0.999758,-1.486247,0.202656,-1.096016,6.537385,0.707948,5.191971,-0.033437,-0.003569,0.035585,0.026390
1106626676608034169!,great-wine-beetle,0.100000,-2.392237,-0.933988,-1.478116,0.255290,-0.760060,6.607431,0.918372,5.317328,-0.032793,-0.004497,0.033615,0.025867
1106626676608034169!,great-wine-beetle,0.110000,-2.398120,-0.867615,-1.467818,0.309048,-0.432001,6.656560,1.139872,5.413794,-0.031969,-0.005303,0.031585,0.025204
1106626676608034169!,great-wine-beetle,0.120000,-2.400759,-0.800846,-1.455255,0.363638,-0.113923,6.685294,1.369536,5.480797,-0.030948,-0.005984,0.029481,0.024387
1106626676608034169!,great-wine-beetle,0.130000,-2.400270,-0.733882,-1.440362,0.418757,0.191926,6.694151,1.604245,5.517984,-0.029724,-0.006539,0.027293,0.023410
1106626676608034169!,great-wine-beetle,0.140000,-2.396793,-0.666923,-1.423106,0.474100,0.483232,6.683716,1.840725,5.525305,-0.028295,-0.006971,0.025019,0.022274
1106626676608034169!,great-wine-beetle,0.150000,-2.390497,-0.600160,-1.403488,0.529359,0.757727,6.654683,2.075615,5.503071,-0.026670,-0.007282,0.022666,0.020985
1106626676608034169!,great-wine-beetle,0.160000,-2.381581,-0.533785,-1.381551,0.584222,1.013305,6.607855,2.305513,5.452007,-0.024860,-0.007470,0.020247,0.019551
1106626676608034169!,great-wine-beetle,0.170000,-2.370255,-0.467975,-1.357368,0.638398,1.248000,6.544304,2.527146,5.373243,-0.022895,-0.007556,0.017775,0.017996
