ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2048433318198511877!,thoughtful-steel-butterfly,0.000000,-1.898833,-0.618917,0.078131,-0.921596,0.228489,-0.444739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149275,-0.291713,0.298618
2048433318198511877!,thoughtful-steel-butterfly,0.010000,-1.895978,-0.614621,0.080351,-0.921418,0.229544,-0.444196,0.570397,0.858125,0.442769,0.035970,0.210265,0.108657,0.028574,-0.196874,0.224956
2048433318198511877!,thoughtful-steel-butterfly,0.020000,-1.887933,-0.604131,0.086820,-0.920910,0.232562,-0.442623,1.038480,1.240296,0.850261,0.066966,0.392772,0.206370,-0.025980,-0.150078,0.187002
2048433318198511877!,thoughtful-steel-butterfly,0.030000,-1.875499,-0.590920,0.097229,-0.920075,0.237307,-0.440097,1.445802,1.402610,1.228816,0.102145,0.554433,0.298958,-0.050222,-0.125249,0.165390
2048433318198511877!,thoughtful-steel-butterfly,0.040000,-1.859195,-0.576598,0.111305,-0.918840,0.243583,-0.436655,1.809824,1.463325,1.581224,0.147136,0.698072,0.389412,-0.060729,-0.110503,0.151368
2048433318198511877!,thoughtful-steel-butterfly,0.050000,-1.839413,-0.561908,0.128796,-0.917088,0.251218,-0.432307,2.138293,1.477147,1.908831,0.205600,0.824862,0.479335,-0.065178,-0.100368,0.140916
2048433318198511877!,thoughtful-steel-butterfly,0.060000,-1.816491,-0.547197,0.149460,-0.914672,0.260046,-0.427055,2.434567,1.469254,2.212263,0.279952,0.935327,0.569547,-0.067103,-0.092325,0.132185
2048433318198511877!,thoughtful-steel-butterfly,0.070000,-1.790743,-0.532627,0.173057,-0.911424,0.269905,-0.420893,2.699945,1.451117,2.491740,0.371721,1.029778,0.660364,-0.068109,-0.085238,0.124341
2048433318198511877!,thoughtful-steel-butterfly,0.080000,-1.762479,-0.518278,0.199349,-0.907163,0.280637,-0.413815,2.934789,1.427867,2.747245,0.481758,1.108523,0.751767,-0.068901,-0.078612,0.117022
2048433318198511877!,thoughtful-steel-butterfly,0.090000,-1.732041,-0.504174,0.228052,-0.901711,0.292070,-0.405827,3.139245,1.401805,2.978709,0.610269,1.172038,0.843506,-0.069778,-0.072255,0.110091
2048433318198511877!,thoughtful-steel-butterfly,0.100000,-1.699733,-0.490334,0.258924,-0.894886,0.304055,-0.396927,3.313285,1.373827,3.185900,0.757088,1.220832,0.935185,-0.070829,-0.066123,0.103517
2048433318198511877!,thoughtful-steel-butterfly,0.110000,-1.665855,-0.476773,0.291725,-0.886506,0.316449,-0.387117,3.456974,1.344262,3.368530,0.921704,1.255509,1.026316,-0.072060,-0.060233,0.097316
2048433318198511877!,thoughtful-steel-butterfly,0.120000,-1.630700,-0.463508,0.326216,-0.876397,0.329119,-0.376405,3.570573,1.313212,3.526286,1.103308,1.276761,1.116367,-0.073441,-0.054629,0.091515
2048433318198511877!,thoughtful-steel-butterfly,0.130000,-1.594563,-0.450557,0.362154,-0.864393,0.341935,-0.364802,3.654599,1.280691,3.658862,1.300845,1.285358,1.204791,-0.074931,-0.049352,0.086144
