ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1589926701900019329!,great-vivacious-beetle,0.000000,1.077790,0.716693,-0.210404,1.485170,0.000000,0.000000,0.000000,0.000000,0.686080,0.349132
1589926701900019329!,great-vivacious-beetle,0.010000,1.074179,0.724176,-0.219198,1.483898,-0.725117,1.495109,-1.755672,-0.259343,0.562866,0.290830
1589926701900019329!,great-vivacious-beetle,0.020000,1.063971,0.745421,-0.243820,1.480051,-1.324591,2.750209,-3.162089,-0.520916,0.430392,0.210497
1589926701900019329!,great-vivacious-beetle,0.030000,1.047713,0.777030,-0.280803,1.473482,-1.932040,3.560600,-4.220240,-0.804256,0.335598,0.155652
1589926701900019329!,great-vivacious-beetle,0.040000,1.025423,0.815274,-0.327086,1.463904,-2.525607,4.071318,-5.015543,-1.120642,0.264347,0.116786
1589926701900019329!,great-vivacious-beetle,0.050000,0.997327,0.857601,-0.380313,1.450987,-3.085988,4.374168,-5.602565,-1.468469,0.208607,0.088290
1589926701900019329!,great-vivacious-beetle,0.060000,0.963837,0.902224,-0.438565,1.434455,-3.600513,4.530537,-6.018218,-1.839986,0.163443,0.066659
1589926701900019329!,great-vivacious-beetle,0.070000,0.925442,0.947896,-0.500262,1.414121,-4.062660,4.582748,-6.288802,-2.224739,0.125659,0.049623
1589926701900019329!,great-vivacious-beetle,0.080000,0.882686,0.993729,-0.564048,1.389910,-4.470301,4.560541,-6.434222,-2.611114,0.093108,0.035674
1589926701900019329!,great-vivacious-beetle,0.090000,0.836148,1.039063,-0.628702,1.361886,-4.823952,4.484992,-6.470653,-2.987117,0.064347,0.023816
1589926701900019329!,great-vivacious-beetle,0.100000,0.786382,1.083409,-0.693172,1.330230,-5.125428,4.371263,-6.412040,-3.341262,0.038406,0.013396
1589926701900019329!,great-vivacious-beetle,0.110000,0.733869,1.126463,-0.756610,1.295199,-5.377332,4.230514,-6.270986,-3.663288,0.014614,0.003972
1589926701900019329!,great-vivacious-beetle,0.120000,0.679084,1.168006,-0.818264,1.257157,-5.582330,4.070973,-6.059538,-3.944060,-0.007458,-0.004726
1589926701900019329!,great-vivacious-beetle,0.130000,0.622482,1.207888,-0.877493,1.216555,-5.742834,3.898926,-5.789493,-4.175922,-0.028055,-0.012849
1589926701900019329!,great-vivacious-beetle,0.140000,0.564500,1.246011,-0.933767,1.173916,-5.860922,3.719441,-5.472489,-4.352974,-0.047286,-0.020462
1589926701900019329!,great-vivacious-beetle,0.150000,0.505557,1.282325,-0.986670,1.129815,-5.938405,3.536860,-5.119952,-4.471263,-0.065162,-0.027569
1589926701900019329!,great-vivacious-beetle,0.160000,0.446057,1.316822,-1.035898,1.084857,-5.976978,3.355114,-4.742927,-4.528881,-0.081620,-0.034130
1589926701900019329!,great-vivacious-beetle,0.170000,0.386389,1.349530,-1.081255,1.039658,-5.978411,3.177887,-4.351848,-4.525969,-0.096553,-0.040085
1589926701900019329!,great-vivacious-beetle,0.180000,0.326922,1.380516,-1.122643,0.994822,-5.944744,3.008652,-3.956293,-4.464622,-0.109831,-0.045360
1589926701900019329!,great-vivacious-beetle,0.190000,0.268007,1.409878,-1.160057,0.950930,-5.878442,2.850623,-3.564742,-4.348696,-0.121327,-0.049882
